,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,2.848,2.80,2.848,CLT.MI,2.848,2016-07-27,2.846,5300
1,2.848,2.78,2.80,CLT.MI,2.80,2016-07-26,2.846,2100
2,2.868,2.80,2.80,CLT.MI,2.80,2016-07-25,2.82,10900
3,2.858,2.764,2.81,CLT.MI,2.81,2016-07-22,2.81,5600
4,2.81,2.708,2.81,CLT.MI,2.81,2016-07-21,2.708,17400
5,2.78,2.706,2.72,CLT.MI,2.72,2016-07-20,2.706,2100
6,2.70,2.70,2.70,CLT.MI,2.70,2016-07-19,2.70,000
7,2.778,2.724,2.724,CLT.MI,2.724,2016-07-18,2.768,2300
8,2.768,2.768,2.768,CLT.MI,2.768,2016-07-15,2.768,100
9,2.80,2.746,2.78,CLT.MI,2.78,2016-07-14,2.80,2000
10,2.79,2.714,2.79,CLT.MI,2.79,2016-07-13,2.79,1800
11,2.79,2.73,2.79,CLT.MI,2.79,2016-07-12,2.73,4000
12,2.73,2.60,2.70,CLT.MI,2.70,2016-07-11,2.73,4500
13,2.73,2.646,2.73,CLT.MI,2.73,2016-07-08,2.70,10200
14,2.746,2.66,2.73,CLT.MI,2.73,2016-07-07,2.746,1400
15,2.734,2.666,2.70,CLT.MI,2.70,2016-07-06,2.666,2000
16,2.79,2.678,2.746,CLT.MI,2.746,2016-07-05,2.79,4200
17,2.746,2.702,2.746,CLT.MI,2.746,2016-07-04,2.746,2800
18,2.748,2.666,2.746,CLT.MI,2.746,2016-07-01,2.748,6000
19,2.75,2.558,2.748,CLT.MI,2.748,2016-06-30,2.692,12100
20,2.65,2.59,2.65,CLT.MI,2.65,2016-06-29,2.60,1800
21,2.684,2.60,2.634,CLT.MI,2.634,2016-06-28,2.614,3700
22,2.664,2.57,2.57,CLT.MI,2.57,2016-06-27,2.664,4100
23,2.69,2.512,2.63,CLT.MI,2.63,2016-06-24,2.634,13200
24,2.796,2.718,2.722,CLT.MI,2.722,2016-06-23,2.796,1200
25,2.80,2.752,2.752,CLT.MI,2.752,2016-06-22,2.80,2300
26,2.868,2.766,2.80,CLT.MI,2.80,2016-06-21,2.822,2700
27,2.858,2.77,2.802,CLT.MI,2.802,2016-06-20,2.844,1600
28,2.806,2.732,2.798,CLT.MI,2.798,2016-06-17,2.742,6600
29,2.87,2.692,2.704,CLT.MI,2.704,2016-06-16,2.87,23300
30,2.928,2.864,2.864,CLT.MI,2.864,2016-06-15,2.928,2400
31,2.98,2.75,2.902,CLT.MI,2.902,2016-06-14,2.812,31000
32,2.90,2.77,2.772,CLT.MI,2.772,2016-06-13,2.82,15400
33,2.904,2.84,2.84,CLT.MI,2.84,2016-06-10,2.904,1100
34,2.92,2.904,2.904,CLT.MI,2.904,2016-06-09,2.92,1200
35,2.94,2.90,2.94,CLT.MI,2.94,2016-06-08,2.92,4700
36,2.968,2.912,2.954,CLT.MI,2.954,2016-06-07,2.968,4900
37,2.97,2.908,2.95,CLT.MI,2.95,2016-06-06,2.95,5200
38,2.972,2.928,2.928,CLT.MI,2.928,2016-06-03,2.95,7400
39,2.99,2.922,2.928,CLT.MI,2.928,2016-06-02,2.95,4800
40,3.092,2.90,2.996,CLT.MI,2.996,2016-06-01,2.976,31200
41,2.998,2.92,2.94,CLT.MI,2.94,2016-05-31,2.946,3600
42,2.988,2.908,2.988,CLT.MI,2.988,2016-05-30,2.93,8200
43,2.99,2.95,2.95,CLT.MI,2.95,2016-05-27,2.98,1700
44,2.95,2.93,2.95,CLT.MI,2.95,2016-05-26,2.932,1700
45,3.00,2.93,2.93,CLT.MI,2.93,2016-05-25,3.00,4900
46,3.00,2.944,2.982,CLT.MI,2.982,2016-05-24,2.95,11100
47,2.95,2.904,2.95,CLT.MI,2.95,2016-05-23,2.904,600
48,2.976,2.936,2.938,CLT.MI,2.938,2016-05-20,2.976,2300
49,2.976,2.902,2.976,CLT.MI,2.976,2016-05-19,2.938,2400
50,2.986,2.918,2.98,CLT.MI,2.98,2016-05-18,2.986,1800
51,2.986,2.874,2.986,CLT.MI,2.986,2016-05-17,2.94,6900
52,2.94,2.92,2.936,CLT.MI,2.936,2016-05-16,2.94,3200
53,2.90,2.862,2.90,CLT.MI,2.90,2016-05-13,2.90,3900
54,2.954,2.86,2.898,CLT.MI,2.898,2016-05-12,2.862,13700
55,2.964,2.88,2.92,CLT.MI,2.92,2016-05-11,2.964,1600
56,2.966,2.86,2.966,CLT.MI,2.966,2016-05-10,2.86,10100
57,2.96,2.86,2.86,CLT.MI,2.86,2016-05-09,2.93,4300
58,2.952,2.884,2.90,CLT.MI,2.90,2016-05-06,2.91,6700
59,2.922,2.91,2.91,CLT.MI,2.91,2016-05-05,2.912,6000
60,2.996,2.91,2.92,CLT.MI,2.92,2016-05-04,2.996,1600
61,3.02,2.978,2.978,CLT.MI,2.918,2016-05-03,2.998,300
62,2.982,2.978,2.98,CLT.MI,2.92,2016-05-02,2.982,4500
63,3.11,3.02,3.028,CLT.MI,2.9082,2016-04-29,3.04,12600
64,3.116,3.042,3.042,CLT.MI,2.9216,2016-04-28,3.08,19500
65,3.09,3.022,3.08,CLT.MI,2.9581,2016-04-27,3.09,11500
66,3.06,3.04,3.06,CLT.MI,2.9389,2016-04-26,3.05,5200
67,3.076,2.97,3.02,CLT.MI,2.9005,2016-04-25,2.97,2800
68,3.04,2.97,2.97,CLT.MI,2.8525,2016-04-22,2.996,5700
69,3.08,2.97,2.98,CLT.MI,2.8621,2016-04-21,3.00,16100
70,3.01,2.96,2.97,CLT.MI,2.8525,2016-04-20,3.00,3000
71,3.01,2.96,3.01,CLT.MI,2.8909,2016-04-19,3.00,8900
72,3.00,2.95,3.00,CLT.MI,2.8813,2016-04-18,2.962,2500
73,3.00,2.966,2.966,CLT.MI,2.8487,2016-04-15,2.988,1500
74,2.984,2.97,2.984,CLT.MI,2.8659,2016-04-14,2.98,1100
75,2.97,2.87,2.97,CLT.MI,2.8525,2016-04-13,2.90,4700
76,2.91,2.90,2.91,CLT.MI,2.7949,2016-04-12,2.90,300
77,2.942,2.862,2.902,CLT.MI,2.7872,2016-04-11,2.866,5500
78,2.922,2.866,2.90,CLT.MI,2.7853,2016-04-08,2.916,12600
79,2.918,2.88,2.88,CLT.MI,2.7661,2016-04-07,2.91,5100
80,2.938,2.80,2.916,CLT.MI,2.8006,2016-04-06,2.916,10000
81,3.078,2.918,2.92,CLT.MI,2.8045,2016-04-05,3.004,7600
82,3.074,3.032,3.038,CLT.MI,2.9178,2016-04-04,3.074,1900
83,3.078,3.004,3.074,CLT.MI,2.9524,2016-04-01,3.078,3400
84,3.09,3.028,3.078,CLT.MI,2.9562,2016-03-31,3.09,2700
85,3.10,3.024,3.084,CLT.MI,2.962,2016-03-30,3.10,400
86,3.068,3.056,3.066,CLT.MI,2.9447,2016-03-29,3.056,3700
87,3.056,3.056,3.056,CLT.MI,2.9351,2016-03-28,3.056,000
88,3.056,3.056,3.056,CLT.MI,2.9351,2016-03-25,3.056,000
89,3.14,3.002,3.056,CLT.MI,2.9351,2016-03-24,3.14,12400
90,3.14,3.04,3.14,CLT.MI,3.0158,2016-03-23,3.10,9000
91,3.10,3.09,3.10,CLT.MI,2.9774,2016-03-22,3.09,2600
92,3.084,3.042,3.084,CLT.MI,2.962,2016-03-21,3.042,4300
93,3.084,3.00,3.048,CLT.MI,2.9274,2016-03-18,3.084,3600
94,3.094,3.018,3.084,CLT.MI,2.962,2016-03-17,3.094,2000
95,3.08,3.04,3.08,CLT.MI,2.9581,2016-03-16,3.054,2800
96,3.054,3.02,3.054,CLT.MI,2.9332,2016-03-15,3.048,7200
97,3.032,2.952,3.032,CLT.MI,2.912,2016-03-14,2.982,18000
98,3.14,2.944,3.018,CLT.MI,2.8986,2016-03-11,3.024,20800
99,3.028,2.99,3.024,CLT.MI,2.9044,2016-03-10,3.028,4700
100,3.046,2.958,3.024,CLT.MI,2.9044,2016-03-09,3.046,2200
101,3.02,2.96,3.02,CLT.MI,2.9005,2016-03-08,3.00,2400
102,3.02,2.90,2.988,CLT.MI,2.8698,2016-03-07,3.02,5800
103,3.10,3.018,3.018,CLT.MI,2.8986,2016-03-04,3.10,4200
104,3.12,3.04,3.07,CLT.MI,2.9485,2016-03-03,3.05,7500
105,3.09,2.992,3.076,CLT.MI,2.9543,2016-03-02,2.992,5500
106,3.10,2.928,3.034,CLT.MI,2.914,2016-03-01,2.928,2700
107,2.994,2.91,2.924,CLT.MI,2.8083,2016-02-29,2.914,2600
108,3.032,2.954,2.954,CLT.MI,2.8371,2016-02-26,3.032,3100
109,3.042,2.934,2.99,CLT.MI,2.8717,2016-02-25,2.998,3700
110,3.056,2.97,2.97,CLT.MI,2.8525,2016-02-24,3.008,5300
111,3.062,3.034,3.05,CLT.MI,2.9293,2016-02-23,3.058,6600
112,3.112,3.052,3.10,CLT.MI,2.9774,2016-02-22,3.092,8600
113,3.092,3.046,3.092,CLT.MI,2.9697,2016-02-19,3.086,9300
114,3.12,2.91,3.09,CLT.MI,2.9677,2016-02-18,2.95,34600
115,2.95,2.84,2.928,CLT.MI,2.8122,2016-02-17,2.84,18800
116,2.86,2.66,2.84,CLT.MI,2.7276,2016-02-16,2.728,9300
117,2.77,2.638,2.692,CLT.MI,2.5855,2016-02-15,2.638,11100
118,2.656,2.55,2.584,CLT.MI,2.4818,2016-02-12,2.568,8700
119,2.76,2.604,2.604,CLT.MI,2.501,2016-02-11,2.752,10300
120,2.76,2.50,2.714,CLT.MI,2.6066,2016-02-10,2.514,13100
121,2.632,2.504,2.58,CLT.MI,2.4779,2016-02-09,2.632,21500
122,2.898,2.662,2.688,CLT.MI,2.5817,2016-02-08,2.76,22700
123,2.896,2.80,2.80,CLT.MI,2.6892,2016-02-05,2.896,4000
124,2.90,2.82,2.86,CLT.MI,2.7468,2016-02-04,2.82,4600
125,2.96,2.666,2.85,CLT.MI,2.7372,2016-02-03,2.96,40000
126,3.04,2.96,2.96,CLT.MI,2.8429,2016-02-02,3.00,16400
127,3.026,2.908,3.00,CLT.MI,2.8813,2016-02-01,3.00,15500
128,3.036,2.90,2.986,CLT.MI,2.8679,2016-01-29,2.992,26200
129,2.974,2.862,2.862,CLT.MI,2.7488,2016-01-28,2.92,17800
130,2.878,2.80,2.846,CLT.MI,2.7334,2016-01-27,2.878,2300
131,2.864,2.79,2.856,CLT.MI,2.743,2016-01-26,2.826,11000
132,2.956,2.85,2.87,CLT.MI,2.7565,2016-01-25,2.942,7800
133,3.002,2.778,2.90,CLT.MI,2.7853,2016-01-22,2.82,21400
134,2.878,2.734,2.818,CLT.MI,2.7065,2016-01-21,2.878,33900
135,3.03,2.72,2.76,CLT.MI,2.6508,2016-01-20,3.03,83000
136,3.148,3.00,3.018,CLT.MI,2.8986,2016-01-19,3.104,24800
137,3.25,3.006,3.06,CLT.MI,2.9389,2016-01-18,3.23,12600
138,3.298,3.18,3.204,CLT.MI,3.0772,2016-01-15,3.298,13700
139,3.302,3.212,3.30,CLT.MI,3.1694,2016-01-14,3.272,10200
140,3.32,3.214,3.272,CLT.MI,3.1425,2016-01-13,3.214,20500
141,3.28,3.212,3.258,CLT.MI,3.1291,2016-01-12,3.28,5100
142,3.27,3.224,3.266,CLT.MI,3.1368,2016-01-11,3.228,4900
143,3.30,3.25,3.298,CLT.MI,3.1675,2016-01-08,3.30,10900
144,3.29,3.22,3.288,CLT.MI,3.1579,2016-01-07,3.262,17900
145,3.328,3.266,3.308,CLT.MI,3.1771,2016-01-06,3.328,3000
146,3.346,3.30,3.312,CLT.MI,3.181,2016-01-05,3.346,9000
147,3.346,3.25,3.34,CLT.MI,3.2079,2016-01-04,3.326,10700
148,3.328,3.328,3.328,CLT.MI,3.1963,2016-01-01,3.328,000
149,3.328,3.328,3.328,CLT.MI,3.1963,2015-12-31,3.328,000
150,3.39,3.322,3.328,CLT.MI,3.1963,2015-12-30,3.39,2300
151,3.40,3.32,3.358,CLT.MI,3.2251,2015-12-29,3.336,7700
152,3.42,3.322,3.336,CLT.MI,3.204,2015-12-28,3.42,15400
153,3.42,3.42,3.42,CLT.MI,3.2847,2015-12-25,3.42,000
154,3.42,3.42,3.42,CLT.MI,3.2847,2015-12-24,3.42,000
155,3.464,3.372,3.42,CLT.MI,3.2847,2015-12-23,3.40,16000
156,3.50,3.414,3.416,CLT.MI,3.2809,2015-12-22,3.44,4800
157,3.428,3.344,3.42,CLT.MI,3.2847,2015-12-21,3.37,8000
158,3.448,3.382,3.382,CLT.MI,3.2482,2015-12-18,3.448,11900
159,3.432,3.392,3.43,CLT.MI,3.2943,2015-12-17,3.43,5000
160,3.45,3.384,3.43,CLT.MI,3.2943,2015-12-16,3.422,19500
161,3.388,3.318,3.374,CLT.MI,3.2405,2015-12-15,3.35,4100
162,3.396,3.30,3.304,CLT.MI,3.1733,2015-12-14,3.31,15700
163,3.44,3.30,3.348,CLT.MI,3.2155,2015-12-11,3.40,30100
164,3.55,3.408,3.408,CLT.MI,3.2732,2015-12-10,3.538,29400
165,3.628,3.49,3.49,CLT.MI,3.3519,2015-12-09,3.572,49200
166,3.574,3.434,3.544,CLT.MI,3.4038,2015-12-08,3.534,66600
167,3.888,3.54,3.54,CLT.MI,3.3999,2015-12-07,3.85,410100
168,3.978,3.57,3.978,CLT.MI,3.8206,2015-12-04,3.596,394800
169,3.348,3.292,3.292,CLT.MI,3.1618,2015-12-03,3.30,6500
170,3.356,3.31,3.31,CLT.MI,3.179,2015-12-02,3.356,10100
171,3.34,3.302,3.338,CLT.MI,3.2059,2015-12-01,3.31,12300
172,3.382,3.30,3.346,CLT.MI,3.2136,2015-11-30,3.36,9300
173,3.35,3.286,3.34,CLT.MI,3.2079,2015-11-27,3.35,2100
174,3.35,3.286,3.346,CLT.MI,3.2136,2015-11-26,3.35,4900
175,3.34,3.282,3.334,CLT.MI,3.2021,2015-11-25,3.282,12000
176,3.30,3.286,3.286,CLT.MI,3.156,2015-11-24,3.30,1500
177,3.35,3.28,3.30,CLT.MI,3.1694,2015-11-23,3.28,7300
178,3.32,3.27,3.314,CLT.MI,3.1829,2015-11-20,3.32,2000
179,3.35,3.274,3.308,CLT.MI,3.1771,2015-11-19,3.33,4100
180,3.318,3.274,3.316,CLT.MI,3.1848,2015-11-18,3.318,1700
181,3.322,3.32,3.32,CLT.MI,3.1886,2015-11-17,3.322,1100
182,3.296,3.234,3.276,CLT.MI,3.1464,2015-11-16,3.234,6600
183,3.33,3.25,3.318,CLT.MI,3.1867,2015-11-13,3.326,14600
184,3.30,3.29,3.29,CLT.MI,3.1598,2015-11-12,3.30,3800
185,3.326,3.29,3.29,CLT.MI,3.1598,2015-11-11,3.326,5200
186,3.334,3.28,3.288,CLT.MI,3.1579,2015-11-10,3.334,2800
187,3.40,3.258,3.31,CLT.MI,3.179,2015-11-09,3.272,27400
188,3.296,3.27,3.272,CLT.MI,3.1425,2015-11-06,3.296,5100
189,3.30,3.274,3.29,CLT.MI,3.1598,2015-11-05,3.30,2400
190,3.294,3.256,3.29,CLT.MI,3.1598,2015-11-04,3.272,10900
191,3.34,3.26,3.278,CLT.MI,3.1483,2015-11-03,3.34,20900
192,3.352,3.232,3.34,CLT.MI,3.2079,2015-11-02,3.352,29900
193,3.42,3.256,3.388,CLT.MI,3.254,2015-10-30,3.30,64700
194,3.306,3.252,3.29,CLT.MI,3.1598,2015-10-29,3.298,16600
195,3.29,3.26,3.27,CLT.MI,3.1406,2015-10-28,3.26,4500
196,3.318,3.254,3.30,CLT.MI,3.1694,2015-10-27,3.31,8200
197,3.33,3.256,3.30,CLT.MI,3.1694,2015-10-26,3.276,29900
198,3.29,3.24,3.28,CLT.MI,3.1502,2015-10-23,3.252,17900
199,3.298,3.24,3.294,CLT.MI,3.1637,2015-10-22,3.298,11000
200,3.308,3.232,3.29,CLT.MI,3.1598,2015-10-21,3.276,26300
201,3.33,3.29,3.30,CLT.MI,3.1694,2015-10-20,3.30,5800
202,3.334,3.26,3.328,CLT.MI,3.1963,2015-10-19,3.27,5000
203,3.364,3.274,3.28,CLT.MI,3.1502,2015-10-16,3.364,10900
204,3.346,3.288,3.34,CLT.MI,3.2079,2015-10-15,3.30,3400
205,3.322,3.256,3.298,CLT.MI,3.1675,2015-10-14,3.32,9500
206,3.35,3.202,3.30,CLT.MI,3.1694,2015-10-13,3.35,15800
207,3.40,3.344,3.348,CLT.MI,3.2155,2015-10-12,3.40,7800
208,3.42,3.35,3.39,CLT.MI,3.2559,2015-10-09,3.40,7100
209,3.42,3.37,3.398,CLT.MI,3.2636,2015-10-08,3.42,4000
210,3.45,3.362,3.374,CLT.MI,3.2405,2015-10-07,3.39,16000
211,3.39,3.332,3.39,CLT.MI,3.2559,2015-10-06,3.39,11300
212,3.446,3.184,3.37,CLT.MI,3.2367,2015-10-05,3.184,59100
213,3.242,3.172,3.23,CLT.MI,3.1022,2015-10-02,3.204,4400
214,3.25,3.20,3.204,CLT.MI,3.0772,2015-10-01,3.25,2000
215,3.234,3.232,3.234,CLT.MI,3.1061,2015-09-30,3.234,800
