,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,63100.00,023450.KS,62900.00,64500.00,2016-07-28,62100.00,13200,63100.00
1,63000.00,023450.KS,63700.00,63700.00,2016-07-27,62900.00,11700,63000.00
2,63700.00,023450.KS,63700.00,64000.00,2016-07-26,62600.00,7800,63700.00
3,63700.00,023450.KS,64400.00,64400.00,2016-07-25,62000.00,10900,63700.00
4,64400.00,023450.KS,64700.00,64700.00,2016-07-22,62900.00,7100,64400.00
5,59800.00,023450.KS,61300.00,61300.00,2016-07-21,59800.00,3700,59800.00
6,61300.00,023450.KS,64000.00,64000.00,2016-07-20,61200.00,5300,61300.00
7,63800.00,023450.KS,62100.00,64700.00,2016-07-19,62100.00,4000,63800.00
8,62000.00,023450.KS,59000.00,63000.00,2016-07-18,59000.00,4200,62000.00
9,60200.00,023450.KS,63100.00,63100.00,2016-07-15,60000.00,3300,60200.00
10,62000.00,023450.KS,56000.00,64000.00,2016-07-14,56000.00,6500,62000.00
11,55500.00,023450.KS,54900.00,55500.00,2016-07-13,54100.00,1200,55500.00
12,53900.00,023450.KS,53000.00,56000.00,2016-07-12,53000.00,3300,53900.00
13,53600.00,023450.KS,51100.00,54800.00,2016-07-11,51100.00,4500,53600.00
14,51000.00,023450.KS,50300.00,51000.00,2016-07-08,50300.00,700,51000.00
15,50200.00,023450.KS,49350.00,50200.00,2016-07-07,49300.00,300,50200.00
16,49750.00,023450.KS,49950.00,50000.00,2016-07-06,49400.00,100,49750.00
17,49800.00,023450.KS,49350.00,49950.00,2016-07-05,49250.00,500,49800.00
18,49400.00,023450.KS,49250.00,49650.00,2016-07-04,49250.00,400,49400.00
19,49700.00,023450.KS,50700.00,50700.00,2016-07-01,49600.00,2600,49700.00
20,50300.00,023450.KS,51500.00,51500.00,2016-06-30,49250.00,500,50300.00
21,49600.00,023450.KS,51200.00,51300.00,2016-06-29,49500.00,1500,49600.00
22,50900.00,023450.KS,50000.00,51100.00,2016-06-28,50000.00,2700,50900.00
23,50000.00,023450.KS,50900.00,50900.00,2016-06-27,48300.00,1000,50000.00
24,48700.00,023450.KS,49950.00,50900.00,2016-06-24,48000.00,5600,48700.00
25,49500.00,023450.KS,47600.00,51500.00,2016-06-23,47300.00,5300,49500.00
26,47600.00,023450.KS,48000.00,48150.00,2016-06-22,47300.00,700,47600.00
27,48000.00,023450.KS,47800.00,48500.00,2016-06-21,47600.00,1100,48000.00
28,47800.00,023450.KS,47300.00,47950.00,2016-06-20,46700.00,600,47800.00
29,47800.00,023450.KS,47800.00,48100.00,2016-06-17,46900.00,300,47800.00
30,47800.00,023450.KS,48000.00,48050.00,2016-06-16,47350.00,600,47800.00
31,47850.00,023450.KS,48600.00,48600.00,2016-06-15,47500.00,1500,47850.00
32,48150.00,023450.KS,48000.00,48750.00,2016-06-14,47900.00,900,48150.00
33,48050.00,023450.KS,48500.00,48500.00,2016-06-13,47850.00,2300,48050.00
34,48600.00,023450.KS,48300.00,48600.00,2016-06-10,47450.00,3500,48600.00
35,48000.00,023450.KS,46100.00,48400.00,2016-06-09,46050.00,4300,48000.00
36,46050.00,023450.KS,45400.00,47750.00,2016-06-08,45300.00,3000,46050.00
37,45500.00,023450.KS,46000.00,46000.00,2016-06-07,45050.00,1400,45500.00
38,45450.00,023450.KS,45450.00,45450.00,2016-06-06,45450.00,000,45450.00
39,45450.00,023450.KS,45800.00,46350.00,2016-06-03,45350.00,1000,45450.00
40,45800.00,023450.KS,45600.00,46400.00,2016-06-02,45200.00,1900,45800.00
41,45600.00,023450.KS,46400.00,46900.00,2016-06-01,45300.00,2300,45600.00
42,46400.00,023450.KS,45950.00,46500.00,2016-05-31,45300.00,1800,46400.00
43,46400.00,023450.KS,46700.00,47100.00,2016-05-30,45700.00,2000,46400.00
44,46250.00,023450.KS,45950.00,46500.00,2016-05-27,45250.00,1600,46250.00
45,45950.00,023450.KS,45800.00,46600.00,2016-05-26,45350.00,3200,45950.00
46,45600.00,023450.KS,47700.00,47800.00,2016-05-25,45600.00,4200,45600.00
47,46750.00,023450.KS,48250.00,48250.00,2016-05-24,46000.00,5500,46750.00
48,47600.00,023450.KS,48400.00,48800.00,2016-05-23,47100.00,4500,47600.00
49,48550.00,023450.KS,47200.00,48600.00,2016-05-20,46500.00,6800,48550.00
50,48150.00,023450.KS,48150.00,48750.00,2016-05-19,46600.00,11800,48150.00
51,49000.00,023450.KS,48500.00,53300.00,2016-05-18,48000.00,34300,49000.00
52,48000.00,023450.KS,56500.00,57900.00,2016-05-17,48000.00,45700,48000.00
53,58000.00,023450.KS,74900.00,75900.00,2016-05-16,58000.00,170400,58000.00
54,58400.00,023450.KS,44950.00,58400.00,2016-05-13,44800.00,31000,58400.00
55,44950.00,023450.KS,44000.00,46100.00,2016-05-12,43500.00,300,44950.00
56,44000.00,023450.KS,44100.00,44500.00,2016-05-11,43700.00,200,44000.00
57,44000.00,023450.KS,43650.00,44000.00,2016-05-10,43400.00,600,44000.00
58,43650.00,023450.KS,43950.00,44000.00,2016-05-09,43550.00,900,43650.00
59,43950.00,023450.KS,43950.00,43950.00,2016-05-06,43950.00,000,43950.00
60,43950.00,023450.KS,43950.00,43950.00,2016-05-05,43950.00,000,43950.00
61,43950.00,023450.KS,44000.00,44050.00,2016-05-04,43500.00,300,43950.00
62,44000.00,023450.KS,43400.00,44000.00,2016-05-03,43400.00,700,44000.00
63,43400.00,023450.KS,43700.00,43900.00,2016-05-02,43200.00,2300,43400.00
64,43150.00,023450.KS,43000.00,43750.00,2016-04-29,43000.00,300,43150.00
65,43200.00,023450.KS,45800.00,45800.00,2016-04-28,43200.00,1700,43200.00
66,44900.00,023450.KS,44550.00,45000.00,2016-04-27,44500.00,300,44900.00
67,45100.00,023450.KS,45950.00,45950.00,2016-04-26,44950.00,500,45100.00
68,45450.00,023450.KS,44850.00,45550.00,2016-04-25,44850.00,1200,45450.00
69,45600.00,023450.KS,46850.00,46850.00,2016-04-22,45600.00,1500,45600.00
70,46200.00,023450.KS,45850.00,47350.00,2016-04-21,45800.00,1700,46200.00
71,45800.00,023450.KS,44800.00,48200.00,2016-04-20,44800.00,6700,45800.00
72,44800.00,023450.KS,44550.00,45000.00,2016-04-19,44550.00,200,44800.00
73,44550.00,023450.KS,44400.00,46350.00,2016-04-18,44350.00,600,44550.00
74,44350.00,023450.KS,44300.00,45000.00,2016-04-15,44300.00,700,44350.00
75,44300.00,023450.KS,43750.00,44300.00,2016-04-14,43700.00,200,44300.00
76,43750.00,023450.KS,43750.00,43750.00,2016-04-13,43750.00,000,43750.00
77,43750.00,023450.KS,43900.00,43900.00,2016-04-12,43500.00,600,43750.00
78,43900.00,023450.KS,43900.00,43900.00,2016-04-11,43900.00,100,43900.00
79,43900.00,023450.KS,43100.00,43900.00,2016-04-08,43100.00,1000,43900.00
80,43100.00,023450.KS,42900.00,43950.00,2016-04-07,42800.00,1500,43100.00
81,42900.00,023450.KS,43700.00,43700.00,2016-04-06,42900.00,500,42900.00
82,43700.00,023450.KS,42300.00,44300.00,2016-04-05,42300.00,1800,43700.00
83,42700.00,023450.KS,43300.00,43350.00,2016-04-04,42600.00,900,42700.00
84,43350.00,023450.KS,42900.00,44350.00,2016-04-01,42700.00,1800,43350.00
85,42900.00,023450.KS,42950.00,43950.00,2016-03-31,42650.00,2100,42900.00
86,42950.00,023450.KS,43000.00,43500.00,2016-03-30,42300.00,400,42950.00
87,43100.00,023450.KS,43150.00,43600.00,2016-03-29,42700.00,000,43100.00
88,42950.00,023450.KS,43250.00,43950.00,2016-03-28,42850.00,300,42950.00
89,43250.00,023450.KS,43850.00,44800.00,2016-03-25,42750.00,1000,43250.00
90,43850.00,023450.KS,42400.00,43950.00,2016-03-24,42400.00,2500,43850.00
91,42400.00,023450.KS,41850.00,42600.00,2016-03-23,41850.00,900,42400.00
92,41850.00,023450.KS,41850.00,42000.00,2016-03-22,41800.00,800,41850.00
93,41800.00,023450.KS,41650.00,42450.00,2016-03-21,41600.00,1900,41800.00
94,41600.00,023450.KS,41900.00,41900.00,2016-03-18,41600.00,1800,41600.00
95,41900.00,023450.KS,41700.00,41950.00,2016-03-17,41350.00,1900,41900.00
96,41900.00,023450.KS,41800.00,42000.00,2016-03-16,41200.00,4000,41900.00
97,41850.00,023450.KS,41850.00,41850.00,2016-03-15,41500.00,1500,41850.00
98,41850.00,023450.KS,41000.00,41850.00,2016-03-14,41000.00,2000,41850.00
99,40800.00,023450.KS,41100.00,41100.00,2016-03-11,40800.00,000,40800.00
100,40800.00,023450.KS,40650.00,41100.00,2016-03-10,40650.00,600,40800.00
101,40650.00,023450.KS,41400.00,41400.00,2016-03-09,40550.00,1300,40650.00
102,41400.00,023450.KS,40950.00,41500.00,2016-03-08,40950.00,400,41400.00
103,40900.00,023450.KS,41700.00,42250.00,2016-03-07,40900.00,500,40900.00
104,41700.00,023450.KS,41500.00,41900.00,2016-03-04,40700.00,100,41700.00
105,41700.00,023450.KS,42150.00,42200.00,2016-03-03,41400.00,700,41700.00
106,42000.00,023450.KS,42400.00,42400.00,2016-03-02,41700.00,1000,42000.00
107,42200.00,023450.KS,42200.00,42200.00,2016-03-01,42200.00,000,42200.00
108,42200.00,023450.KS,40800.00,43000.00,2016-02-29,40500.00,2500,42200.00
109,40500.00,023450.KS,40400.00,41000.00,2016-02-26,40400.00,100,40500.00
110,40350.00,023450.KS,41200.00,41200.00,2016-02-25,40200.00,100,40350.00
111,41150.00,023450.KS,40900.00,41400.00,2016-02-24,40900.00,600,41150.00
112,40900.00,023450.KS,41000.00,41300.00,2016-02-23,40250.00,400,40900.00
113,41400.00,023450.KS,40250.00,41500.00,2016-02-22,40200.00,600,41400.00
114,40100.00,023450.KS,41000.00,41000.00,2016-02-19,40100.00,300,40100.00
115,40000.00,023450.KS,39500.00,40850.00,2016-02-18,39500.00,100,40000.00
116,39300.00,023450.KS,40000.00,40000.00,2016-02-17,39250.00,100,39300.00
117,40000.00,023450.KS,39950.00,40400.00,2016-02-16,39900.00,300,40000.00
118,40350.00,023450.KS,38850.00,40350.00,2016-02-15,38850.00,300,40350.00
119,38700.00,023450.KS,39100.00,39350.00,2016-02-12,38700.00,600,38700.00
120,39100.00,023450.KS,39700.00,39800.00,2016-02-11,39100.00,1300,39100.00
121,40100.00,023450.KS,40100.00,40100.00,2016-02-10,40100.00,000,40100.00
122,40100.00,023450.KS,40100.00,40100.00,2016-02-09,40100.00,000,40100.00
123,40100.00,023450.KS,40100.00,40100.00,2016-02-08,40100.00,000,40100.00
124,40100.00,023450.KS,40100.00,40450.00,2016-02-05,39800.00,300,40100.00
125,40500.00,023450.KS,40750.00,41400.00,2016-02-04,40500.00,400,40500.00
126,40750.00,023450.KS,40750.00,40750.00,2016-02-03,40750.00,000,40750.00
127,40750.00,023450.KS,40100.00,40800.00,2016-02-02,40100.00,000,40750.00
128,40350.00,023450.KS,40700.00,40700.00,2016-02-01,40350.00,000,40350.00
129,40700.00,023450.KS,40350.00,41550.00,2016-01-29,40350.00,000,40700.00
130,40350.00,023450.KS,39750.00,40350.00,2016-01-28,39750.00,200,40350.00
131,39750.00,023450.KS,39500.00,39800.00,2016-01-27,39500.00,000,39750.00
132,39800.00,023450.KS,41050.00,41050.00,2016-01-26,39750.00,000,39800.00
133,39750.00,023450.KS,39700.00,40500.00,2016-01-25,39500.00,400,39750.00
134,39700.00,023450.KS,39800.00,41250.00,2016-01-22,39700.00,100,39700.00
135,39650.00,023450.KS,39550.00,40000.00,2016-01-21,39550.00,400,39650.00
136,39500.00,023450.KS,41200.00,41200.00,2016-01-20,39500.00,500,39500.00
137,41000.00,023450.KS,40900.00,41000.00,2016-01-19,40200.00,700,41000.00
138,41100.00,023450.KS,40000.00,41500.00,2016-01-18,40000.00,300,41100.00
139,40600.00,023450.KS,39950.00,40700.00,2016-01-15,39850.00,200,40600.00
140,40000.00,023450.KS,40750.00,40800.00,2016-01-14,40000.00,000,40000.00
141,40750.00,023450.KS,40950.00,40950.00,2016-01-13,40750.00,000,40750.00
142,40700.00,023450.KS,40950.00,40950.00,2016-01-12,39950.00,000,40700.00
143,40150.00,023450.KS,39700.00,40150.00,2016-01-11,39600.00,200,40150.00
144,40700.00,023450.KS,39600.00,40900.00,2016-01-08,39000.00,200,40700.00
145,40000.00,023450.KS,40200.00,40200.00,2016-01-07,39600.00,400,40000.00
