,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-27,COST.L,332.00,331.50,55700,322.00,331.50,322.00
1,2016-07-26,COST.L,330.00,330.00,34800,330.00,330.00,323.25
2,2016-07-25,COST.L,335.00,325.00,570100,325.50,325.00,322.00
3,2016-07-22,COST.L,333.50,322.00,111800,325.00,322.00,320.25
4,2016-07-21,COST.L,329.50,326.75,490800,318.00,326.75,318.00
5,2016-07-20,COST.L,328.25,325.50,66700,321.50,325.50,320.00
6,2016-07-19,COST.L,327.00,321.50,592700,327.00,321.50,320.00
7,2016-07-18,COST.L,326.01,320.75,207600,318.00,320.75,318.00
8,2016-07-15,COST.L,327.75,323.00,150400,319.25,323.00,319.25
9,2016-07-14,COST.L,324.50,324.50,87500,310.00,324.50,310.00
10,2016-07-13,COST.L,325.50,320.25,48700,320.00,320.25,315.875
11,2016-07-12,COST.L,320.58,320.00,54900,314.75,320.00,308.50
12,2016-07-11,COST.L,315.00,314.75,62900,290.00,314.75,290.00
13,2016-07-08,COST.L,301.75,301.75,35600,280.00,301.75,280.00
14,2016-07-07,COST.L,302.00,296.25,34900,299.75,296.25,291.00
15,2016-07-06,COST.L,294.75,284.75,799900,290.00,284.75,281.25
16,2016-07-05,COST.L,305.98,285.75,69300,304.00,285.75,285.75
17,2016-07-04,COST.L,330.00,311.00,74300,330.00,311.00,304.50
18,2016-07-01,COST.L,326.30,317.25,88900,320.00,317.25,311.00
19,2016-06-30,COST.L,321.875,315.75,503600,309.75,315.75,309.75
20,2016-06-29,COST.L,303.00,295.50,600300,296.25,295.50,291.48
21,2016-06-28,COST.L,295.75,290.00,87100,288.00,290.00,286.533
22,2016-06-27,COST.L,330.00,274.75,180900,330.00,274.75,267.00
23,2016-06-24,COST.L,327.804,319.25,313900,322.25,319.25,310.00
24,2016-06-23,COST.L,346.00,345.00,83600,341.00,345.00,338.25
25,2016-06-22,COST.L,346.75,345.00,77000,345.00,345.00,340.00
26,2016-06-21,COST.L,344.75,344.50,312100,337.00,344.50,334.89
27,2016-06-20,COST.L,347.50,344.50,146100,344.75,344.50,338.29
28,2016-06-17,COST.L,335.00,335.00,86700,327.00,335.00,327.00
29,2016-06-16,COST.L,340.00,326.00,129100,330.00,326.00,324.58
30,2016-06-15,COST.L,332.75,331.75,83800,330.50,331.75,326.50
31,2016-06-14,COST.L,330.00,323.75,169700,330.00,323.75,305.50
32,2016-06-13,COST.L,343.875,337.50,147800,340.00,337.50,331.75
33,2016-06-10,COST.L,358.94,348.50,40700,358.50,348.50,346.25
34,2016-06-09,COST.L,359.75,357.00,31600,359.75,357.00,356.75
35,2016-06-08,COST.L,358.75,358.25,53200,355.00,358.25,354.50
36,2016-06-07,COST.L,359.165,356.50,43000,355.00,356.50,355.00
37,2016-06-06,COST.L,361.23,359.00,34300,360.00,359.00,356.60
38,2016-06-03,COST.L,361.83,360.00,25200,361.00,360.00,358.50
39,2016-06-02,COST.L,362.50,361.75,64800,357.00,361.75,357.00
40,2016-06-01,COST.L,362.50,359.00,43300,355.00,359.00,355.00
41,2016-05-31,COST.L,362.75,362.75,383400,355.00,362.75,355.00
42,2016-05-30,COST.L,360.75,360.75,000,360.75,360.75,360.75
43,2016-05-27,COST.L,365.00,360.75,49500,365.00,360.75,355.25
44,2016-05-26,COST.L,367.00,363.00,362800,360.00,363.00,356.00
45,2016-05-25,COST.L,360.00,360.00,78000,350.00,360.00,345.83
46,2016-05-24,COST.L,352.00,350.00,65800,349.00,350.00,345.75
47,2016-05-23,COST.L,350.00,348.75,61000,350.00,348.75,340.75
48,2016-05-20,COST.L,346.75,344.00,40700,335.00,344.00,335.00
49,2016-05-19,COST.L,344.50,342.50,211800,342.00,342.50,336.25
50,2016-05-18,COST.L,341.50,340.00,53200,335.00,340.00,335.00
