,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,1.217,1.217,2016-07-27,1.173,1.217,FUL.MI,300,1.173
1,1.223,1.218,2016-07-26,1.222,1.218,FUL.MI,1100,1.163
2,1.22,1.20,2016-07-25,1.22,1.20,FUL.MI,1900,1.161
3,1.191,1.191,2016-07-22,1.191,1.191,FUL.MI,000,1.191
4,1.191,1.191,2016-07-21,1.191,1.191,FUL.MI,000,1.191
5,1.191,1.191,2016-07-20,1.141,1.191,FUL.MI,100,1.141
6,1.197,1.197,2016-07-19,1.197,1.197,FUL.MI,000,1.197
7,1.198,1.197,2016-07-18,1.15,1.197,FUL.MI,1700,1.15
8,1.201,1.195,2016-07-15,1.20,1.195,FUL.MI,2200,1.18
9,1.212,1.212,2016-07-14,1.212,1.212,FUL.MI,000,1.212
10,1.214,1.212,2016-07-13,1.162,1.212,FUL.MI,2100,1.156
11,1.212,1.212,2016-07-12,1.212,1.212,FUL.MI,000,1.212
12,1.218,1.218,2016-07-11,1.218,1.218,FUL.MI,000,1.218
13,1.218,1.218,2016-07-08,1.20,1.218,FUL.MI,200,1.20
14,1.218,1.218,2016-07-07,1.218,1.218,FUL.MI,000,1.218
15,1.218,1.218,2016-07-06,1.175,1.218,FUL.MI,400,1.174
16,1.218,1.218,2016-07-05,1.171,1.218,FUL.MI,400,1.169
17,1.223,1.223,2016-07-04,1.171,1.223,FUL.MI,100,1.171
18,1.224,1.221,2016-07-01,1.179,1.221,FUL.MI,1000,1.163
19,1.23,1.23,2016-06-30,1.172,1.23,FUL.MI,1200,1.172
20,1.23,1.23,2016-06-29,1.219,1.23,FUL.MI,2500,1.219
21,1.23,1.23,2016-06-28,1.189,1.23,FUL.MI,100,1.189
22,1.19,1.19,2016-06-27,1.134,1.19,FUL.MI,200,1.134
23,1.141,1.141,2016-06-24,1.046,1.141,FUL.MI,16800,1.046
24,1.25,1.232,2016-06-23,1.25,1.232,FUL.MI,500,1.232
25,1.255,1.255,2016-06-22,1.255,1.255,FUL.MI,000,1.255
26,1.229,1.229,2016-06-21,1.229,1.229,FUL.MI,100,1.229
27,1.233,1.198,2016-06-20,1.162,1.198,FUL.MI,17500,1.145
28,1.219,1.219,2016-06-17,1.162,1.219,FUL.MI,500,1.162
29,1.219,1.219,2016-06-16,1.172,1.219,FUL.MI,100,1.172
30,1.23,1.23,2016-06-15,1.172,1.23,FUL.MI,100,1.172
31,1.233,1.23,2016-06-14,1.181,1.23,FUL.MI,1200,1.174
32,1.236,1.236,2016-06-13,1.205,1.236,FUL.MI,500,1.178
33,1.244,1.24,2016-06-10,1.242,1.24,FUL.MI,2200,1.21
34,1.243,1.243,2016-06-09,1.243,1.243,FUL.MI,000,1.243
35,1.243,1.243,2016-06-08,1.243,1.243,FUL.MI,000,1.243
36,1.243,1.243,2016-06-07,1.204,1.243,FUL.MI,3400,1.203
37,1.249,1.243,2016-06-06,1.193,1.243,FUL.MI,300,1.192
38,1.24,1.24,2016-06-03,1.188,1.24,FUL.MI,2900,1.187
39,1.24,1.24,2016-06-02,1.24,1.24,FUL.MI,000,1.24
40,1.24,1.24,2016-06-01,1.24,1.24,FUL.MI,000,1.24
41,1.24,1.24,2016-05-31,1.24,1.24,FUL.MI,000,1.24
42,1.24,1.24,2016-05-30,1.181,1.24,FUL.MI,200,1.181
43,1.239,1.239,2016-05-27,1.185,1.239,FUL.MI,1400,1.185
