,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,5990.00,5940.00,2016-07-28,5900.00,5940.00,047040.KS,891000,5880.00
1,5980.00,5890.00,2016-07-27,5900.00,5890.00,047040.KS,837700,5870.00
2,6000.00,5910.00,2016-07-26,5940.00,5910.00,047040.KS,934500,5900.00
3,5970.00,5910.00,2016-07-25,5850.00,5910.00,047040.KS,569700,5830.00
4,5870.00,5820.00,2016-07-22,5770.00,5820.00,047040.KS,540200,5770.00
5,5890.00,5770.00,2016-07-21,5860.00,5770.00,047040.KS,793500,5750.00
6,5940.00,5850.00,2016-07-20,5890.00,5850.00,047040.KS,587000,5830.00
7,5910.00,5830.00,2016-07-19,5850.00,5830.00,047040.KS,363500,5780.00
8,5890.00,5850.00,2016-07-18,5800.00,5850.00,047040.KS,452300,5800.00
9,5870.00,5790.00,2016-07-15,5810.00,5790.00,047040.KS,673000,5780.00
10,5820.00,5790.00,2016-07-14,5770.00,5790.00,047040.KS,371400,5760.00
11,5850.00,5750.00,2016-07-13,5800.00,5750.00,047040.KS,619400,5750.00
12,5830.00,5810.00,2016-07-12,5750.00,5810.00,047040.KS,541100,5750.00
13,5810.00,5750.00,2016-07-11,5650.00,5750.00,047040.KS,516100,5650.00
14,5690.00,5620.00,2016-07-08,5670.00,5620.00,047040.KS,658500,5540.00
15,5760.00,5690.00,2016-07-07,5720.00,5690.00,047040.KS,359500,5650.00
16,5760.00,5650.00,2016-07-06,5730.00,5650.00,047040.KS,592300,5630.00
17,5850.00,5740.00,2016-07-05,5800.00,5740.00,047040.KS,565900,5710.00
18,5870.00,5810.00,2016-07-04,5750.00,5810.00,047040.KS,493300,5750.00
19,5830.00,5790.00,2016-07-01,5660.00,5790.00,047040.KS,731500,5660.00
20,5720.00,5610.00,2016-06-30,5650.00,5610.00,047040.KS,876900,5560.00
21,5740.00,5610.00,2016-06-29,5570.00,5610.00,047040.KS,801500,5570.00
22,5600.00,5520.00,2016-06-28,5430.00,5520.00,047040.KS,591700,5430.00
23,5640.00,5510.00,2016-06-27,5440.00,5510.00,047040.KS,1181200,5440.00
24,5980.00,5670.00,2016-06-24,5940.00,5670.00,047040.KS,1212100,5610.00
25,5930.00,5920.00,2016-06-23,5880.00,5920.00,047040.KS,291700,5830.00
26,5970.00,5910.00,2016-06-22,5810.00,5910.00,047040.KS,557800,5810.00
27,5960.00,5830.00,2016-06-21,5950.00,5830.00,047040.KS,586500,5820.00
28,5940.00,5940.00,2016-06-20,5800.00,5940.00,047040.KS,394600,5800.00
29,5950.00,5830.00,2016-06-17,5900.00,5830.00,047040.KS,570700,5770.00
30,5940.00,5860.00,2016-06-16,5880.00,5860.00,047040.KS,617800,5830.00
31,5910.00,5860.00,2016-06-15,5840.00,5860.00,047040.KS,526600,5820.00
32,5960.00,5940.00,2016-06-14,5860.00,5940.00,047040.KS,778200,5830.00
33,6010.00,5850.00,2016-06-13,5990.00,5850.00,047040.KS,508500,5830.00
34,6090.00,5990.00,2016-06-10,6020.00,5990.00,047040.KS,610100,5970.00
35,6030.00,5990.00,2016-06-09,6020.00,5990.00,047040.KS,1622200,5940.00
36,6020.00,6010.00,2016-06-08,5900.00,6010.00,047040.KS,1117200,5860.00
37,5880.00,5860.00,2016-06-07,5700.00,5860.00,047040.KS,751400,5700.00
38,5710.00,5710.00,2016-06-06,5710.00,5710.00,047040.KS,000,5710.00
39,5790.00,5710.00,2016-06-03,5690.00,5710.00,047040.KS,645700,5690.00
40,5790.00,5720.00,2016-06-02,5770.00,5720.00,047040.KS,926600,5680.00
41,5840.00,5780.00,2016-06-01,5830.00,5780.00,047040.KS,654400,5760.00
42,5870.00,5830.00,2016-05-31,5780.00,5830.00,047040.KS,1928100,5750.00
43,5880.00,5780.00,2016-05-30,5800.00,5780.00,047040.KS,871700,5760.00
44,5840.00,5840.00,2016-05-27,5750.00,5840.00,047040.KS,671700,5690.00
45,5790.00,5730.00,2016-05-26,5760.00,5730.00,047040.KS,662200,5660.00
46,5790.00,5750.00,2016-05-25,5750.00,5750.00,047040.KS,1011700,5720.00
47,5790.00,5680.00,2016-05-24,5770.00,5680.00,047040.KS,736500,5650.00
48,5860.00,5770.00,2016-05-23,5830.00,5770.00,047040.KS,1075800,5710.00
49,5920.00,5880.00,2016-05-20,5820.00,5880.00,047040.KS,1044800,5810.00
50,6080.00,5830.00,2016-05-19,6060.00,5830.00,047040.KS,2653400,5750.00
51,6200.00,6110.00,2016-05-18,6120.00,6110.00,047040.KS,846900,6070.00
52,6430.00,6100.00,2016-05-17,6300.00,6100.00,047040.KS,1968900,6100.00
53,6380.00,6260.00,2016-05-16,6380.00,6260.00,047040.KS,2314900,6150.00
54,6450.00,6400.00,2016-05-13,5980.00,6400.00,047040.KS,6383300,5980.00
55,5920.00,5820.00,2016-05-12,5780.00,5820.00,047040.KS,620800,5760.00
56,5960.00,5820.00,2016-05-11,5960.00,5820.00,047040.KS,1116200,5810.00
57,5940.00,5920.00,2016-05-10,5800.00,5920.00,047040.KS,881100,5800.00
58,5990.00,5800.00,2016-05-09,5980.00,5800.00,047040.KS,1835700,5750.00
59,6010.00,6010.00,2016-05-06,6010.00,6010.00,047040.KS,000,6010.00
60,6010.00,6010.00,2016-05-05,6010.00,6010.00,047040.KS,000,6010.00
61,6400.00,6010.00,2016-05-04,6050.00,6010.00,047040.KS,4067700,5960.00
62,6310.00,6060.00,2016-05-03,6290.00,6060.00,047040.KS,2229400,6050.00
63,6440.00,6180.00,2016-05-02,6380.00,6180.00,047040.KS,1364300,6180.00
64,6680.00,6350.00,2016-04-29,6670.00,6350.00,047040.KS,2544900,6270.00
65,6720.00,6670.00,2016-04-28,6510.00,6670.00,047040.KS,1435200,6460.00
66,6510.00,6450.00,2016-04-27,6410.00,6450.00,047040.KS,493000,6390.00
67,6550.00,6460.00,2016-04-26,6490.00,6460.00,047040.KS,858000,6430.00
68,6790.00,6540.00,2016-04-25,6760.00,6540.00,047040.KS,1408700,6470.00
69,6740.00,6730.00,2016-04-22,6670.00,6730.00,047040.KS,1109300,6580.00
70,6730.00,6700.00,2016-04-21,6570.00,6700.00,047040.KS,2171600,6490.00
71,6590.00,6440.00,2016-04-20,6540.00,6440.00,047040.KS,1709200,6440.00
72,6650.00,6490.00,2016-04-19,6180.00,6490.00,047040.KS,4182200,6170.00
73,6090.00,6040.00,2016-04-18,6020.00,6040.00,047040.KS,756800,5950.00
74,6220.00,6060.00,2016-04-15,6200.00,6060.00,047040.KS,945500,6050.00
75,6240.00,6220.00,2016-04-14,6200.00,6220.00,047040.KS,993800,6130.00
76,6110.00,6110.00,2016-04-13,6110.00,6110.00,047040.KS,000,6110.00
77,6180.00,6110.00,2016-04-12,5910.00,6110.00,047040.KS,1024300,5910.00
78,6000.00,5920.00,2016-04-11,5990.00,5920.00,047040.KS,463200,5850.00
79,5970.00,5930.00,2016-04-08,5840.00,5930.00,047040.KS,868400,5820.00
80,6050.00,5890.00,2016-04-07,6030.00,5890.00,047040.KS,842300,5890.00
81,6100.00,6020.00,2016-04-06,5970.00,6020.00,047040.KS,1143600,5950.00
82,6020.00,5940.00,2016-04-05,5940.00,5940.00,047040.KS,1161400,5910.00
83,6140.00,6030.00,2016-04-04,6140.00,6030.00,047040.KS,941600,6000.00
84,6320.00,6100.00,2016-04-01,6280.00,6100.00,047040.KS,1706800,6090.00
85,6470.00,6280.00,2016-03-31,6420.00,6280.00,047040.KS,818100,6270.00
86,6520.00,6400.00,2016-03-30,6440.00,6400.00,047040.KS,861200,6390.00
87,6470.00,6420.00,2016-03-29,6440.00,6420.00,047040.KS,1000400,6360.00
88,6470.00,6410.00,2016-03-28,6430.00,6410.00,047040.KS,1139900,6240.00
89,6980.00,6430.00,2016-03-25,6880.00,6430.00,047040.KS,4635300,6430.00
90,6550.00,6470.00,2016-03-24,6390.00,6470.00,047040.KS,1174300,6360.00
91,6520.00,6420.00,2016-03-23,6450.00,6420.00,047040.KS,632400,6360.00
92,6580.00,6480.00,2016-03-22,6570.00,6480.00,047040.KS,668000,6420.00
93,6580.00,6440.00,2016-03-21,6550.00,6440.00,047040.KS,794200,6440.00
94,6580.00,6500.00,2016-03-18,6230.00,6500.00,047040.KS,2870300,6230.00
95,6240.00,6200.00,2016-03-17,5980.00,6200.00,047040.KS,1067400,5940.00
96,6280.00,5940.00,2016-03-16,6280.00,5940.00,047040.KS,1428500,5900.00
97,6290.00,6250.00,2016-03-15,6160.00,6250.00,047040.KS,632200,6150.00
98,6280.00,6150.00,2016-03-14,6230.00,6150.00,047040.KS,512800,6140.00
99,6270.00,6200.00,2016-03-11,6270.00,6200.00,047040.KS,513300,6160.00
100,6310.00,6270.00,2016-03-10,6150.00,6270.00,047040.KS,1062400,6130.00
101,6280.00,6150.00,2016-03-09,6220.00,6150.00,047040.KS,1364000,6040.00
102,6360.00,6310.00,2016-03-08,6290.00,6310.00,047040.KS,950700,6140.00
103,6380.00,6290.00,2016-03-07,6200.00,6290.00,047040.KS,1158200,6160.00
104,6270.00,6270.00,2016-03-04,6210.00,6270.00,047040.KS,1421000,6070.00
105,6300.00,6210.00,2016-03-03,5510.00,6210.00,047040.KS,3703100,5490.00
106,5540.00,5500.00,2016-03-02,5440.00,5500.00,047040.KS,889400,5400.00
107,5360.00,5360.00,2016-03-01,5360.00,5360.00,047040.KS,000,5360.00
108,5470.00,5360.00,2016-02-29,5470.00,5360.00,047040.KS,640000,5360.00
109,5500.00,5430.00,2016-02-26,5480.00,5430.00,047040.KS,406500,5410.00
110,5500.00,5480.00,2016-02-25,5460.00,5480.00,047040.KS,514300,5410.00
111,5550.00,5450.00,2016-02-24,5530.00,5450.00,047040.KS,545500,5410.00
112,5600.00,5550.00,2016-02-23,5570.00,5550.00,047040.KS,545900,5520.00
113,5580.00,5520.00,2016-02-22,5500.00,5520.00,047040.KS,406200,5470.00
114,5650.00,5550.00,2016-02-19,5600.00,5550.00,047040.KS,592800,5530.00
115,5710.00,5660.00,2016-02-18,5690.00,5660.00,047040.KS,1020200,5600.00
116,5630.00,5570.00,2016-02-17,5550.00,5570.00,047040.KS,745500,5480.00
117,5570.00,5540.00,2016-02-16,5570.00,5540.00,047040.KS,683600,5380.00
118,5500.00,5500.00,2016-02-15,5420.00,5500.00,047040.KS,623800,5380.00
119,5420.00,5330.00,2016-02-12,5320.00,5330.00,047040.KS,768100,5250.00
120,5460.00,5360.00,2016-02-11,5380.00,5360.00,047040.KS,777500,5300.00
121,5560.00,5560.00,2016-02-10,5560.00,5560.00,047040.KS,000,5560.00
122,5560.00,5560.00,2016-02-09,5560.00,5560.00,047040.KS,000,5560.00
123,5560.00,5560.00,2016-02-08,5560.00,5560.00,047040.KS,000,5560.00
124,5670.00,5560.00,2016-02-05,5550.00,5560.00,047040.KS,485200,5510.00
125,5620.00,5550.00,2016-02-04,5400.00,5550.00,047040.KS,873600,5390.00
126,5480.00,5350.00,2016-02-03,5480.00,5350.00,047040.KS,912300,5320.00
127,5570.00,5540.00,2016-02-02,5460.00,5540.00,047040.KS,465100,5420.00
128,5630.00,5510.00,2016-02-01,5600.00,5510.00,047040.KS,935800,5430.00
129,5580.00,5540.00,2016-01-29,5480.00,5540.00,047040.KS,628900,5410.00
130,5600.00,5480.00,2016-01-28,5500.00,5480.00,047040.KS,838800,5380.00
131,5660.00,5560.00,2016-01-27,5490.00,5560.00,047040.KS,1379600,5430.00
132,5490.00,5380.00,2016-01-26,5490.00,5380.00,047040.KS,781500,5240.00
133,5570.00,5530.00,2016-01-25,5450.00,5530.00,047040.KS,582800,5370.00
134,5370.00,5370.00,2016-01-22,5260.00,5370.00,047040.KS,517600,5230.00
135,5270.00,5190.00,2016-01-21,5110.00,5190.00,047040.KS,497200,5100.00
136,5330.00,5180.00,2016-01-20,5290.00,5180.00,047040.KS,749700,5060.00
137,5420.00,5290.00,2016-01-19,5420.00,5290.00,047040.KS,495800,5250.00
138,5690.00,5370.00,2016-01-18,5430.00,5370.00,047040.KS,899100,5330.00
139,5440.00,5210.00,2016-01-15,5390.00,5210.00,047040.KS,787200,5150.00
140,5420.00,5320.00,2016-01-14,5350.00,5320.00,047040.KS,741600,5270.00
141,5600.00,5440.00,2016-01-13,5170.00,5440.00,047040.KS,2043700,5160.00
142,5330.00,5120.00,2016-01-12,5300.00,5120.00,047040.KS,592900,5100.00
143,5340.00,5250.00,2016-01-11,5220.00,5250.00,047040.KS,547100,5120.00
144,5320.00,5290.00,2016-01-08,5190.00,5290.00,047040.KS,484300,5060.00
145,5260.00,5190.00,2016-01-07,5240.00,5190.00,047040.KS,532800,5130.00
146,5370.00,5210.00,2016-01-06,5300.00,5210.00,047040.KS,981800,5160.00
147,5420.00,5310.00,2016-01-05,5260.00,5310.00,047040.KS,503000,5260.00
148,5610.00,5350.00,2016-01-04,5540.00,5350.00,047040.KS,744500,5350.00
149,5600.00,5600.00,2016-01-01,5600.00,5600.00,047040.KS,000,5600.00
150,5600.00,5600.00,2015-12-31,5600.00,5600.00,047040.KS,000,5600.00
151,5750.00,5600.00,2015-12-30,5680.00,5600.00,047040.KS,367900,5590.00
152,5740.00,5650.00,2015-12-29,5600.00,5650.00,047040.KS,320300,5600.00
153,5880.00,5660.00,2015-12-28,5840.00,5660.00,047040.KS,473200,5660.00
154,5830.00,5830.00,2015-12-25,5830.00,5830.00,047040.KS,000,5830.00
155,5880.00,5830.00,2015-12-24,5730.00,5830.00,047040.KS,416400,5730.00
156,5790.00,5710.00,2015-12-23,5620.00,5710.00,047040.KS,531800,5580.00
157,5610.00,5600.00,2015-12-22,5590.00,5600.00,047040.KS,454000,5520.00
158,5690.00,5590.00,2015-12-21,5620.00,5590.00,047040.KS,491900,5550.00
159,5690.00,5620.00,2015-12-18,5680.00,5620.00,047040.KS,578900,5620.00
160,5750.00,5680.00,2015-12-17,5720.00,5680.00,047040.KS,464200,5620.00
161,5770.00,5680.00,2015-12-16,5660.00,5680.00,047040.KS,736300,5630.00
162,5720.00,5600.00,2015-12-15,5580.00,5600.00,047040.KS,590100,5540.00
163,5800.00,5570.00,2015-12-14,5790.00,5570.00,047040.KS,652000,5560.00
164,6030.00,5840.00,2015-12-11,5950.00,5840.00,047040.KS,590700,5790.00
165,6000.00,5960.00,2015-12-10,5960.00,5960.00,047040.KS,526500,5880.00
166,6100.00,5960.00,2015-12-09,6060.00,5960.00,047040.KS,420600,5920.00
167,6230.00,6060.00,2015-12-08,6150.00,6060.00,047040.KS,461900,6050.00
168,6350.00,6150.00,2015-12-07,6350.00,6150.00,047040.KS,382100,6150.00
169,6270.00,6240.00,2015-12-04,6240.00,6240.00,047040.KS,312200,6210.00
170,6320.00,6300.00,2015-12-03,6250.00,6300.00,047040.KS,238200,6230.00
171,6350.00,6290.00,2015-12-02,6250.00,6290.00,047040.KS,286400,6250.00
172,6350.00,6300.00,2015-12-01,6220.00,6300.00,047040.KS,323600,6220.00
173,6370.00,6210.00,2015-11-30,6360.00,6210.00,047040.KS,1095100,6170.00
