,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,0.105,MAH.AX,0.10,0.105,2016-07-28,0.10,1188600,0.105
1,0.10,MAH.AX,0.098,0.10,2016-07-27,0.098,1805800,0.10
2,0.098,MAH.AX,0.098,0.098,2016-07-26,0.098,257000,0.098
3,0.097,MAH.AX,0.097,0.098,2016-07-25,0.097,446800,0.097
4,0.096,MAH.AX,0.099,0.10,2016-07-22,0.096,4897800,0.096
5,0.098,MAH.AX,0.099,0.099,2016-07-21,0.098,906300,0.098
6,0.098,MAH.AX,0.098,0.10,2016-07-20,0.097,982300,0.098
7,0.098,MAH.AX,0.10,0.10,2016-07-19,0.096,1189500,0.098
8,0.10,MAH.AX,0.10,0.10,2016-07-18,0.099,3676000,0.10
9,0.10,MAH.AX,0.097,0.10,2016-07-15,0.095,1414600,0.10
10,0.096,MAH.AX,0.095,0.096,2016-07-14,0.095,600800,0.096
11,0.094,MAH.AX,0.095,0.096,2016-07-13,0.093,2066100,0.094
12,0.094,MAH.AX,0.09,0.099,2016-07-12,0.09,7542900,0.094
13,0.091,MAH.AX,0.09,0.091,2016-07-11,0.089,1900700,0.091
14,0.088,MAH.AX,0.088,0.089,2016-07-08,0.088,301600,0.088
15,0.088,MAH.AX,0.09,0.09,2016-07-07,0.088,3560500,0.088
16,0.089,MAH.AX,0.089,0.09,2016-07-06,0.088,1338800,0.089
17,0.09,MAH.AX,0.091,0.091,2016-07-05,0.088,985100,0.09
18,0.089,MAH.AX,0.09,0.091,2016-07-04,0.085,2985600,0.089
19,0.088,MAH.AX,0.091,0.091,2016-07-01,0.088,5930300,0.088
20,0.088,MAH.AX,0.089,0.092,2016-06-30,0.087,2921200,0.088
21,0.087,MAH.AX,0.089,0.09,2016-06-29,0.087,11832400,0.087
22,0.089,MAH.AX,0.094,0.094,2016-06-28,0.088,615700,0.089
23,0.096,MAH.AX,0.09,0.096,2016-06-27,0.088,1881400,0.096
24,0.091,MAH.AX,0.091,0.091,2016-06-24,0.091,000,0.091
25,0.091,MAH.AX,0.091,0.091,2016-06-23,0.091,000,0.091
26,0.091,MAH.AX,0.095,0.097,2016-06-22,0.087,3205200,0.091
27,0.095,MAH.AX,0.098,0.098,2016-06-21,0.091,2709500,0.095
28,0.096,MAH.AX,0.099,0.099,2016-06-20,0.096,1106400,0.096
29,0.098,MAH.AX,0.10,0.10,2016-06-17,0.098,505800,0.098
30,0.10,MAH.AX,0.10,0.1025,2016-06-16,0.098,3920600,0.10
31,0.105,MAH.AX,0.10,0.105,2016-06-15,0.098,942300,0.105
32,0.10,MAH.AX,0.10,0.1025,2016-06-14,0.10,3209600,0.10
33,0.10,MAH.AX,0.10,0.10,2016-06-13,0.10,000,0.10
34,0.10,MAH.AX,0.10,0.10,2016-06-10,0.10,168600,0.10
35,0.105,MAH.AX,0.105,0.105,2016-06-09,0.10,758700,0.105
36,0.10,MAH.AX,0.102,0.105,2016-06-08,0.10,1761400,0.10
37,0.10,MAH.AX,0.105,0.105,2016-06-07,0.10,813400,0.10
38,0.10,MAH.AX,0.10,0.10,2016-06-06,0.10,217500,0.10
39,0.102,MAH.AX,0.102,0.1025,2016-06-03,0.102,17500,0.102
40,0.10,MAH.AX,0.105,0.105,2016-06-02,0.10,475400,0.10
41,0.105,MAH.AX,0.105,0.105,2016-06-01,0.105,376000,0.105
42,0.105,MAH.AX,0.107,0.11,2016-05-31,0.105,3129400,0.105
43,0.105,MAH.AX,0.105,0.11,2016-05-30,0.10,755500,0.105
44,0.10,MAH.AX,0.105,0.11,2016-05-27,0.10,481500,0.10
45,0.105,MAH.AX,0.105,0.11,2016-05-26,0.102,1600600,0.105
46,0.10,MAH.AX,0.105,0.105,2016-05-25,0.10,165700,0.10
47,0.105,MAH.AX,0.10,0.105,2016-05-24,0.099,1070800,0.105
48,0.099,MAH.AX,0.099,0.10,2016-05-23,0.098,314600,0.099
49,0.099,MAH.AX,0.10,0.10,2016-05-20,0.099,270500,0.099
50,0.10,MAH.AX,0.105,0.105,2016-05-19,0.097,3214900,0.10
51,0.10,MAH.AX,0.105,0.105,2016-05-18,0.10,3145300,0.10
52,0.10,MAH.AX,0.099,0.10,2016-05-17,0.098,356100,0.10
53,0.098,MAH.AX,0.098,0.099,2016-05-16,0.098,100400,0.098
54,0.099,MAH.AX,0.10,0.10,2016-05-13,0.099,1135300,0.099
55,0.099,MAH.AX,0.10,0.10,2016-05-12,0.098,470300,0.099
56,0.099,MAH.AX,0.10,0.10,2016-05-11,0.097,264800,0.099
57,0.10,MAH.AX,0.10,0.105,2016-05-10,0.099,189400,0.10
58,0.098,MAH.AX,0.099,0.10,2016-05-09,0.098,1176600,0.098
59,0.098,MAH.AX,0.10,0.105,2016-05-06,0.098,381800,0.098
60,0.10,MAH.AX,0.10,0.10,2016-05-05,0.098,577800,0.10
61,0.10,MAH.AX,0.10,0.10,2016-05-04,0.10,358900,0.10
62,0.10,MAH.AX,0.10,0.105,2016-05-03,0.10,609300,0.10
63,0.10,MAH.AX,0.105,0.105,2016-05-02,0.10,225700,0.10
64,0.105,MAH.AX,0.10,0.105,2016-04-29,0.10,562600,0.105
65,0.10,MAH.AX,0.10,0.105,2016-04-28,0.10,609500,0.10
66,0.10,MAH.AX,0.10,0.105,2016-04-27,0.10,607200,0.10
67,0.10,MAH.AX,0.11,0.11,2016-04-26,0.10,1298600,0.10
68,0.115,MAH.AX,0.115,0.115,2016-04-25,0.115,000,0.115
69,0.115,MAH.AX,0.11,0.115,2016-04-22,0.11,92000,0.115
70,0.115,MAH.AX,0.115,0.115,2016-04-21,0.112,178200,0.115
71,0.115,MAH.AX,0.115,0.12,2016-04-20,0.11,533500,0.115
72,0.115,MAH.AX,0.115,0.1175,2016-04-19,0.115,1505600,0.115
73,0.12,MAH.AX,0.12,0.12,2016-04-18,0.115,1487700,0.12
74,0.12,MAH.AX,0.115,0.12,2016-04-15,0.115,1638000,0.12
75,0.11,MAH.AX,0.11,0.12,2016-04-14,0.11,2093100,0.11
76,0.11,MAH.AX,0.12,0.12,2016-04-13,0.11,657000,0.11
77,0.12,MAH.AX,0.12,0.12,2016-04-12,0.115,237600,0.12
78,0.115,MAH.AX,0.115,0.12,2016-04-11,0.115,91700,0.115
79,0.12,MAH.AX,0.11,0.12,2016-04-08,0.11,1157100,0.12
80,0.11,MAH.AX,0.115,0.115,2016-04-07,0.11,262400,0.11
81,0.115,MAH.AX,0.115,0.115,2016-04-06,0.11,2358800,0.115
82,0.11,MAH.AX,0.112,0.115,2016-04-05,0.11,2292400,0.11
83,0.11,MAH.AX,0.11,0.115,2016-04-04,0.11,2691800,0.11
84,0.11,MAH.AX,0.11,0.115,2016-04-01,0.11,202600,0.11
85,0.11,MAH.AX,0.115,0.115,2016-03-31,0.11,598200,0.11
86,0.11,MAH.AX,0.12,0.125,2016-03-30,0.11,2040100,0.11
87,0.12,MAH.AX,0.125,0.125,2016-03-29,0.12,483300,0.12
88,0.122,MAH.AX,0.122,0.122,2016-03-28,0.122,000,0.122
89,0.122,MAH.AX,0.122,0.122,2016-03-25,0.122,000,0.122
90,0.122,MAH.AX,0.12,0.125,2016-03-24,0.12,506700,0.122
91,0.12,MAH.AX,0.125,0.125,2016-03-23,0.115,5413000,0.12
92,0.115,MAH.AX,0.115,0.12,2016-03-22,0.115,1523700,0.115
93,0.115,MAH.AX,0.12,0.125,2016-03-21,0.115,1128900,0.115
94,0.12,MAH.AX,0.125,0.125,2016-03-18,0.12,2837100,0.12
95,0.125,MAH.AX,0.125,0.13,2016-03-17,0.125,1850300,0.125
96,0.125,MAH.AX,0.13,0.132,2016-03-16,0.125,2625400,0.125
97,0.13,MAH.AX,0.13,0.135,2016-03-15,0.127,4055600,0.13
98,0.125,MAH.AX,0.125,0.13,2016-03-14,0.122,7487500,0.125
99,0.125,MAH.AX,0.12,0.125,2016-03-11,0.12,2873100,0.125
100,0.12,MAH.AX,0.125,0.125,2016-03-10,0.12,1771800,0.12
101,0.12,MAH.AX,0.125,0.125,2016-03-09,0.12,1621300,0.12
102,0.12,MAH.AX,0.12,0.125,2016-03-08,0.117,6253000,0.12
103,0.115,MAH.AX,0.12,0.12,2016-03-07,0.115,2231300,0.115
104,0.12,MAH.AX,0.115,0.12,2016-03-04,0.115,5331200,0.12
105,0.115,MAH.AX,0.115,0.12,2016-03-03,0.115,6763100,0.115
106,0.115,MAH.AX,0.115,0.115,2016-03-02,0.11,671000,0.115
107,0.115,MAH.AX,0.11,0.115,2016-03-01,0.11,1377900,0.115
108,0.105,MAH.AX,0.11,0.11,2016-02-29,0.105,2212400,0.105
109,0.11,MAH.AX,0.11,0.115,2016-02-26,0.107,6477500,0.11
110,0.11,MAH.AX,0.11,0.115,2016-02-25,0.105,5713200,0.11
111,0.11,MAH.AX,0.096,0.11,2016-02-24,0.095,11084100,0.11
112,0.095,MAH.AX,0.094,0.097,2016-02-23,0.094,3235400,0.095
113,0.093,MAH.AX,0.09,0.096,2016-02-22,0.09,5338000,0.093
114,0.089,MAH.AX,0.089,0.089,2016-02-19,0.087,1923000,0.089
115,0.088,MAH.AX,0.09,0.09,2016-02-18,0.088,1310100,0.088
116,0.09,MAH.AX,0.09,0.0905,2016-02-17,0.089,854500,0.09
117,0.09,MAH.AX,0.09,0.0905,2016-02-16,0.09,414700,0.09
118,0.09,MAH.AX,0.089,0.0905,2016-02-15,0.089,1544400,0.09
119,0.089,MAH.AX,0.09,0.09,2016-02-12,0.089,131900,0.089
120,0.09,MAH.AX,0.091,0.091,2016-02-11,0.089,882000,0.09
121,0.09,MAH.AX,0.093,0.093,2016-02-10,0.09,709400,0.09
122,0.092,MAH.AX,0.091,0.092,2016-02-09,0.09,704700,0.092
123,0.093,MAH.AX,0.091,0.093,2016-02-08,0.09,550400,0.093
124,0.091,MAH.AX,0.09,0.091,2016-02-05,0.089,595200,0.091
125,0.091,MAH.AX,0.09,0.091,2016-02-04,0.09,205800,0.091
126,0.09,MAH.AX,0.088,0.091,2016-02-03,0.088,398400,0.09
127,0.088,MAH.AX,0.088,0.088,2016-02-02,0.088,12100,0.088
128,0.091,MAH.AX,0.088,0.091,2016-02-01,0.087,429700,0.091
129,0.089,MAH.AX,0.088,0.089,2016-01-29,0.088,168200,0.089
130,0.087,MAH.AX,0.087,0.087,2016-01-28,0.087,352100,0.087
131,0.087,MAH.AX,0.088,0.089,2016-01-27,0.087,38000,0.087
132,0.087,MAH.AX,0.087,0.087,2016-01-26,0.087,000,0.087
133,0.087,MAH.AX,0.088,0.088,2016-01-25,0.086,1281000,0.087
134,0.088,MAH.AX,0.088,0.088,2016-01-22,0.088,266900,0.088
135,0.09,MAH.AX,0.087,0.09,2016-01-21,0.087,693700,0.09
136,0.088,MAH.AX,0.089,0.089,2016-01-20,0.088,553700,0.088
137,0.09,MAH.AX,0.09,0.09,2016-01-19,0.09,000,0.09
138,0.09,MAH.AX,0.09,0.091,2016-01-18,0.089,940200,0.09
139,0.094,MAH.AX,0.09,0.094,2016-01-15,0.09,1143200,0.094
140,0.09,MAH.AX,0.09,0.09,2016-01-14,0.088,1270000,0.09
141,0.09,MAH.AX,0.087,0.09,2016-01-13,0.087,2909700,0.09
142,0.087,MAH.AX,0.086,0.087,2016-01-12,0.086,1466600,0.087
143,0.086,MAH.AX,0.088,0.088,2016-01-11,0.086,552400,0.086
144,0.089,MAH.AX,0.087,0.089,2016-01-08,0.087,1090700,0.089
145,0.088,MAH.AX,0.086,0.09,2016-01-07,0.086,1895000,0.088
146,0.087,MAH.AX,0.088,0.088,2016-01-06,0.086,794000,0.087
147,0.086,MAH.AX,0.087,0.092,2016-01-05,0.086,943800,0.086
148,0.087,MAH.AX,0.087,0.087,2016-01-04,0.087,136800,0.087
