,Symbol,Close,Open,High,Low,Adj_Close,Volume,Date
0,BAS.DE,70.58,70.10,70.58,69.38,70.58,4159100,2016-07-27
1,BAS.DE,71.98,71.97,72.26,71.34,71.98,1580600,2016-07-26
2,BAS.DE,71.78,71.60,72.55,71.47,71.78,1871400,2016-07-25
3,BAS.DE,71.51,71.64,71.88,71.05,71.51,1593100,2016-07-22
4,BAS.DE,71.92,71.77,72.18,71.00,71.92,1624200,2016-07-21
5,BAS.DE,71.72,71.72,72.00,71.11,71.72,1516000,2016-07-20
6,BAS.DE,71.35,71.67,71.70,70.47,71.35,1624700,2016-07-19
7,BAS.DE,71.68,71.89,72.41,71.21,71.68,1585600,2016-07-18
8,BAS.DE,71.77,71.49,72.24,71.07,71.77,2584200,2016-07-15
9,BAS.DE,71.94,70.29,72.41,70.27,71.94,4632900,2016-07-14
10,BAS.DE,69.44,69.32,70.04,69.26,69.44,1939100,2016-07-13
11,BAS.DE,69.49,68.60,69.85,68.47,69.49,2252300,2016-07-12
12,BAS.DE,68.81,68.19,69.08,67.95,68.81,2832400,2016-07-11
13,BAS.DE,67.01,65.77,67.17,65.77,67.01,2569800,2016-07-08
14,BAS.DE,66.02,66.55,66.62,65.70,66.02,1947300,2016-07-07
15,BAS.DE,66.05,66.86,67.46,65.47,66.05,3003800,2016-07-06
16,BAS.DE,67.62,68.40,68.66,67.20,67.62,3013100,2016-07-05
17,BAS.DE,68.87,69.52,69.79,68.79,68.87,1337100,2016-07-04
18,BAS.DE,69.46,69.29,69.73,68.45,69.46,2523600,2016-07-01
19,BAS.DE,68.64,67.35,69.01,66.82,68.64,3506100,2016-06-30
20,BAS.DE,67.53,67.40,67.75,66.74,67.53,2749400,2016-06-29
21,BAS.DE,65.81,66.13,66.98,65.60,65.81,3600100,2016-06-28
22,BAS.DE,65.19,66.43,66.94,64.62,65.19,5188500,2016-06-27
23,BAS.DE,67.07,64.15,68.69,63.00,67.07,10390200,2016-06-24
24,BAS.DE,71.87,70.64,72.59,70.54,71.87,3291400,2016-06-23
25,BAS.DE,70.52,70.50,71.12,69.98,70.52,2488300,2016-06-22
26,BAS.DE,69.81,69.43,70.25,69.36,69.81,2064500,2016-06-21
27,BAS.DE,69.71,69.17,70.23,68.77,69.71,3016000,2016-06-20
28,BAS.DE,67.51,68.31,68.75,67.42,67.51,5276000,2016-06-17
29,BAS.DE,67.84,66.71,68.12,66.56,67.84,3261700,2016-06-16
30,BAS.DE,67.98,66.80,68.40,66.80,67.98,3235500,2016-06-15
31,BAS.DE,66.46,66.01,67.23,65.76,66.46,3423500,2016-06-14
32,BAS.DE,66.87,66.47,67.44,66.26,66.87,2517000,2016-06-13
33,BAS.DE,67.77,69.14,69.14,67.31,67.77,3720800,2016-06-10
34,BAS.DE,69.55,69.93,69.99,68.95,69.55,1758200,2016-06-09
35,BAS.DE,70.22,70.39,70.58,69.93,70.22,1678300,2016-06-08
36,BAS.DE,70.69,69.32,70.96,69.28,70.69,2794600,2016-06-07
37,BAS.DE,68.83,68.51,69.15,68.50,68.83,1488700,2016-06-06
38,BAS.DE,68.35,69.60,69.97,67.60,68.35,2771900,2016-06-03
39,BAS.DE,69.54,69.79,70.01,69.35,69.54,1868000,2016-06-02
40,BAS.DE,69.55,69.50,70.00,68.92,69.55,2153800,2016-06-01
41,BAS.DE,69.43,69.97,70.36,69.33,69.43,2371200,2016-05-31
42,BAS.DE,70.08,69.99,70.13,69.71,70.08,907100,2016-05-30
43,BAS.DE,69.92,69.73,70.17,69.65,69.92,1893200,2016-05-27
44,BAS.DE,70.05,69.80,70.62,69.75,70.05,2062700,2016-05-26
45,BAS.DE,69.76,69.93,70.00,69.38,69.76,2357800,2016-05-25
46,BAS.DE,69.11,66.83,69.30,66.45,69.11,2671400,2016-05-24
47,BAS.DE,67.23,67.43,67.98,66.46,67.23,2255700,2016-05-23
48,BAS.DE,67.29,67.26,67.92,66.95,67.29,2512100,2016-05-20
49,BAS.DE,66.55,66.75,67.04,65.85,66.55,2850800,2016-05-19
50,BAS.DE,67.65,66.99,67.68,66.92,67.65,2411700,2016-05-18
51,BAS.DE,67.69,68.85,69.10,67.21,67.69,2831500,2016-05-17
52,BAS.DE,67.73,67.73,67.73,67.73,67.73,000,2016-05-16
