,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,141.00,134.20,140.90,MLNX.TA,140.90,2013-08-29,137.00,1383600
1,146.00,139.40,141.30,MLNX.TA,141.30,2013-08-27,145.00,374300
2,162.00,158.00,161.60,MLNX.TA,161.60,2013-08-05,158.00,20000
3,164.90,161.90,162.60,MLNX.TA,162.60,2013-08-01,162.20,67000
4,162.10,160.00,161.60,MLNX.TA,161.60,2013-07-31,161.50,45300
5,163.30,160.50,162.10,MLNX.TA,162.10,2013-07-30,162.50,45300
6,163.30,159.30,159.30,MLNX.TA,159.30,2013-07-29,162.40,50900
7,175.70,165.50,168.10,MLNX.TA,168.10,2013-07-25,170.20,174200
8,175.70,170.00,171.80,MLNX.TA,171.80,2013-07-24,173.50,60000
9,182.60,173.50,173.50,MLNX.TA,173.50,2013-07-23,181.50,67200
10,195.50,185.70,185.70,MLNX.TA,185.70,2013-07-22,189.90,118100
11,185.50,178.30,185.50,MLNX.TA,185.50,2013-07-18,180.00,156400
12,181.60,175.00,177.00,MLNX.TA,177.00,2013-07-17,179.50,105100
13,183.00,183.00,183.00,MLNX.TA,183.00,2013-07-16,183.00,000
14,185.90,181.00,183.00,MLNX.TA,183.00,2013-07-15,185.10,52800
15,181.50,177.70,180.70,MLNX.TA,180.70,2013-07-11,179.50,98700
16,181.60,174.60,181.60,MLNX.TA,181.60,2013-07-10,175.50,57000
17,176.60,170.50,172.70,MLNX.TA,172.70,2013-07-09,176.60,105900
18,182.00,176.80,177.50,MLNX.TA,177.50,2013-07-08,179.00,76600
19,180.20,177.00,179.00,MLNX.TA,179.00,2013-07-04,178.90,25500
20,179.00,175.00,178.50,MLNX.TA,178.50,2013-07-03,175.60,29100
21,182.80,179.90,179.90,MLNX.TA,179.90,2013-07-02,182.80,62200
22,184.40,178.70,182.00,MLNX.TA,182.00,2013-07-01,179.60,69600
23,180.50,177.40,179.60,MLNX.TA,179.60,2013-06-27,179.50,116100
24,186.30,173.20,184.00,MLNX.TA,184.00,2013-06-26,175.50,363200
25,169.10,160.80,165.00,MLNX.TA,165.00,2013-06-25,161.50,224700
26,165.70,155.00,156.80,MLNX.TA,156.80,2013-06-24,165.00,195600
27,174.10,169.20,170.80,MLNX.TA,170.80,2013-06-20,173.20,192100
28,179.00,175.00,175.80,MLNX.TA,175.80,2013-06-19,179.00,112000
29,180.00,177.00,179.00,MLNX.TA,179.00,2013-06-18,178.90,132000
30,183.60,180.60,181.50,MLNX.TA,181.50,2013-06-17,181.50,235000
31,178.10,170.80,173.50,MLNX.TA,173.50,2013-06-13,172.60,4405700
32,172.00,168.80,170.80,MLNX.TA,170.80,2013-06-12,171.80,357700
33,181.20,175.70,177.20,MLNX.TA,177.20,2013-06-11,181.00,232300
34,183.60,182.00,183.30,MLNX.TA,183.30,2013-06-10,182.80,104300
35,185.30,183.10,183.70,MLNX.TA,183.70,2013-06-06,183.20,70900
36,183.80,181.10,183.20,MLNX.TA,183.20,2013-06-05,181.60,163200
37,185.00,180.20,182.00,MLNX.TA,182.00,2013-06-04,182.70,251900
38,187.40,177.50,187.40,MLNX.TA,187.40,2013-06-03,178.00,476700
39,207.50,203.50,207.00,MLNX.TA,207.00,2013-05-30,205.00,178200
40,203.40,199.70,201.40,MLNX.TA,201.40,2013-05-29,202.80,69300
41,202.70,200.00,201.60,MLNX.TA,201.60,2013-05-28,200.10,42400
42,199.30,197.60,198.90,MLNX.TA,198.90,2013-05-27,199.00,20700
