,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-28,011200.KS,11200.00,10850.00,264600,10700.00,10850.00,10650.00
1,2016-07-27,011200.KS,11150.00,10850.00,353100,11150.00,10850.00,10750.00
2,2016-07-26,011200.KS,11300.00,11150.00,338800,11300.00,11150.00,11000.00
3,2016-07-25,011200.KS,11550.00,11350.00,261900,11450.00,11350.00,11300.00
4,2016-07-22,011200.KS,11900.00,11450.00,437300,11650.00,11450.00,11400.00
5,2016-07-21,011200.KS,12000.00,11450.00,1423200,11350.00,11450.00,11150.00
6,2016-07-20,011200.KS,12150.00,11200.00,1304100,12100.00,11200.00,11150.00
7,2016-07-19,011200.KS,12300.00,12200.00,855400,12100.00,12200.00,11800.00
8,2016-07-18,011200.KS,12850.00,12500.00,1003400,12800.00,12500.00,12300.00
9,2016-07-15,011200.KS,15900.00,13200.00,4488500,15550.00,13200.00,13050.00
10,2016-07-14,011200.KS,13100.00,12850.00,804300,12950.00,12850.00,12500.00
11,2016-07-13,011200.KS,13650.00,13100.00,622200,13500.00,13100.00,13100.00
12,2016-07-12,011200.KS,14600.00,13250.00,2132300,13250.00,13250.00,12850.00
13,2016-07-11,011200.KS,13600.00,13050.00,480600,13450.00,13050.00,12850.00
14,2016-07-08,011200.KS,13900.00,13450.00,519300,13900.00,13450.00,13300.00
15,2016-07-07,011200.KS,14250.00,13950.00,366300,14150.00,13950.00,13700.00
16,2016-07-06,011200.KS,14350.00,13950.00,802400,13550.00,13950.00,13150.00
17,2016-07-05,011200.KS,14400.00,13800.00,589800,14400.00,13800.00,13550.00
18,2016-07-04,011200.KS,14950.00,14400.00,628700,14750.00,14400.00,14200.00
19,2016-07-01,011200.KS,15250.00,14400.00,552300,14900.00,14400.00,14300.00
20,2016-06-30,011200.KS,15500.00,14700.00,969400,14650.00,14700.00,14500.00
21,2016-06-29,011200.KS,16250.00,14350.00,2953500,14100.00,14350.00,13900.00
22,2016-06-28,011200.KS,14750.00,13950.00,1409500,14650.00,13950.00,13850.00
23,2016-06-27,011200.KS,16250.00,15150.00,2129900,14950.00,15150.00,14400.00
24,2016-06-24,011200.KS,18300.00,16200.00,9630600,17050.00,16200.00,15100.00
25,2016-06-23,011200.KS,15400.00,15400.00,5307200,12100.00,15400.00,12050.00
26,2016-06-22,011200.KS,12000.00,11850.00,502200,11800.00,11850.00,11550.00
27,2016-06-21,011200.KS,12600.00,12300.00,425900,12550.00,12300.00,12050.00
28,2016-06-20,011200.KS,12750.00,12500.00,661800,12200.00,12500.00,11900.00
29,2016-06-17,011200.KS,13350.00,12200.00,1025500,13150.00,12200.00,12200.00
30,2016-06-16,011200.KS,14250.00,12950.00,971300,14150.00,12950.00,12750.00
31,2016-06-15,011200.KS,15100.00,13950.00,874900,15000.00,13950.00,13850.00
32,2016-06-14,011200.KS,16150.00,14900.00,1532700,14700.00,14900.00,14700.00
33,2016-06-13,011200.KS,15700.00,14550.00,1427400,15650.00,14550.00,14200.00
34,2016-06-10,011200.KS,17400.00,16100.00,1586400,16600.00,16100.00,16100.00
35,2016-06-09,011200.KS,16250.00,16000.00,1151600,16100.00,16000.00,15100.00
36,2016-06-08,011200.KS,17250.00,15700.00,4016200,15500.00,15700.00,15000.00
37,2016-06-07,011200.KS,19400.00,18450.00,3212200,17500.00,18450.00,16950.00
38,2016-06-06,011200.KS,16400.00,16400.00,000,16400.00,16400.00,16400.00
39,2016-06-03,011200.KS,17700.00,16400.00,2462400,17550.00,16400.00,16050.00
40,2016-06-02,011200.KS,19400.00,18050.00,3066000,18600.00,18050.00,16850.00
41,2016-06-01,011200.KS,20500.00,17500.00,5216500,19300.00,17500.00,17250.00
42,2016-05-31,011200.KS,20550.00,18000.00,12150500,18250.00,18000.00,16200.00
