,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,4.88,4.78,4.84,600665.SS,4.84,2016-07-28,4.82,6985900
1,5.15,4.81,4.84,600665.SS,4.84,2016-07-27,5.12,10669800
2,5.19,5.08,5.14,600665.SS,5.14,2016-07-26,5.12,8753800
3,5.34,4.96,5.16,600665.SS,5.16,2016-07-25,4.96,15293900
4,5.08,4.99,5.01,600665.SS,5.01,2016-07-22,5.06,5108400
5,5.11,5.05,5.06,600665.SS,5.06,2016-07-21,5.05,5072100
6,5.10,5.01,5.05,600665.SS,5.05,2016-07-20,5.02,4987500
7,5.03,4.97,5.02,600665.SS,5.02,2016-07-19,5.02,4053300
8,5.09,5.01,5.04,600665.SS,5.04,2016-07-18,5.08,3001900
9,5.12,5.05,5.06,600665.SS,5.06,2016-07-15,5.09,4389500
10,5.11,5.05,5.11,600665.SS,5.11,2016-07-14,5.07,6035600
11,5.10,4.98,5.06,600665.SS,5.06,2016-07-13,5.00,6608500
12,5.01,4.90,5.00,600665.SS,5.00,2016-07-12,4.94,5097200
13,5.02,4.93,4.95,600665.SS,4.95,2016-07-11,4.95,6198900
14,5.04,4.93,4.95,600665.SS,4.95,2016-07-08,5.04,5429400
15,5.08,4.98,5.04,600665.SS,5.04,2016-07-07,5.02,7644900
16,5.09,4.96,5.03,600665.SS,5.03,2016-07-06,4.98,7949200
17,5.00,4.90,4.99,600665.SS,4.99,2016-07-05,4.91,6163600
18,4.94,4.76,4.91,600665.SS,4.91,2016-07-04,4.80,7929100
19,4.90,4.80,4.82,600665.SS,4.82,2016-07-01,4.83,5282900
20,4.89,4.80,4.85,600665.SS,4.85,2016-06-30,4.83,4675000
21,4.85,4.75,4.85,600665.SS,4.85,2016-06-29,4.76,7568500
22,4.75,4.65,4.75,600665.SS,4.75,2016-06-28,4.69,5846400
23,4.71,4.53,4.70,600665.SS,4.70,2016-06-27,4.53,4830600
24,4.71,4.51,4.61,600665.SS,4.61,2016-06-24,4.69,5270100
25,4.73,4.64,4.68,600665.SS,4.68,2016-06-23,4.71,4194700
26,4.80,4.70,4.79,600665.SS,4.71,2016-06-22,4.73,3259400
27,4.87,4.71,4.73,600665.SS,4.651,2016-06-21,4.81,5022200
28,4.79,4.69,4.78,600665.SS,4.70017,2016-06-20,4.71,4320000
29,4.79,4.69,4.73,600665.SS,4.651,2016-06-17,4.69,4894800
30,4.75,4.64,4.69,600665.SS,4.61167,2016-06-16,4.73,6138500
31,4.78,4.52,4.73,600665.SS,4.651,2016-06-15,4.55,6026700
32,4.63,4.53,4.59,600665.SS,4.51334,2016-06-14,4.57,5052800
33,4.81,4.55,4.59,600665.SS,4.51334,2016-06-13,4.80,5580300
34,4.86,4.86,4.86,600665.SS,4.77883,2016-06-10,4.86,000
35,4.86,4.86,4.86,600665.SS,4.77883,2016-06-09,4.86,000
36,4.90,4.83,4.86,600665.SS,4.77883,2016-06-08,4.90,4017600
37,4.97,4.84,4.90,600665.SS,4.81816,2016-06-07,4.97,6687100
38,4.99,4.91,4.95,600665.SS,4.86733,2016-06-06,4.96,7149900
39,5.01,4.92,4.96,600665.SS,4.87716,2016-06-03,4.95,11238800
40,4.96,4.90,4.94,600665.SS,4.85749,2016-06-02,4.96,5612000
41,5.02,4.90,4.96,600665.SS,4.87716,2016-06-01,4.98,10259800
42,5.12,4.67,4.99,600665.SS,4.90666,2016-05-31,4.67,16068000
43,4.70,4.60,4.65,600665.SS,4.57234,2016-05-30,4.62,2877500
44,4.69,4.57,4.68,600665.SS,4.60184,2016-05-27,4.60,4231800
45,4.66,4.50,4.62,600665.SS,4.54284,2016-05-26,4.66,3920900
46,4.69,4.58,4.64,600665.SS,4.56251,2016-05-25,4.65,4675600
47,4.73,4.60,4.63,600665.SS,4.55267,2016-05-24,4.71,4822200
48,4.74,4.65,4.71,600665.SS,4.63134,2016-05-23,4.67,6600700
49,4.77,4.46,4.70,600665.SS,4.6215,2016-05-20,4.52,8387800
50,4.62,4.51,4.55,600665.SS,4.47401,2016-05-19,4.53,5023700
51,4.67,4.46,4.54,600665.SS,4.46418,2016-05-18,4.67,8214600
52,4.74,4.63,4.69,600665.SS,4.61167,2016-05-17,4.71,5648900
53,4.72,4.59,4.71,600665.SS,4.63134,2016-05-16,4.65,6855500
54,4.74,4.60,4.64,600665.SS,4.56251,2016-05-13,4.68,5783600
55,4.71,4.50,4.68,600665.SS,4.60184,2016-05-12,4.71,7589500
56,4.87,4.75,4.77,600665.SS,4.69033,2016-05-11,4.86,7076200
57,5.03,4.79,4.83,600665.SS,4.74933,2016-05-10,4.95,12457500
58,5.39,4.90,4.99,600665.SS,4.90666,2016-05-09,5.39,16073600
59,5.41,5.41,5.41,600665.SS,5.31964,2016-05-06,5.41,000
60,5.41,5.41,5.41,600665.SS,5.31964,2016-05-05,5.41,000
61,5.41,5.41,5.41,600665.SS,5.31964,2016-05-04,5.41,000
62,5.41,5.41,5.41,600665.SS,5.31964,2016-05-03,5.41,000
63,5.41,5.41,5.41,600665.SS,5.31964,2016-05-02,5.41,000
64,5.41,5.41,5.41,600665.SS,5.31964,2016-04-29,5.41,000
65,5.41,5.41,5.41,600665.SS,5.31964,2016-04-28,5.41,000
66,5.41,5.41,5.41,600665.SS,5.31964,2016-04-27,5.41,000
67,5.41,5.41,5.41,600665.SS,5.31964,2016-04-26,5.41,000
68,5.41,5.41,5.41,600665.SS,5.31964,2016-04-25,5.41,000
69,5.41,5.41,5.41,600665.SS,5.31964,2016-04-22,5.41,000
70,5.60,5.35,5.41,600665.SS,5.31964,2016-04-21,5.47,9830900
71,5.86,5.35,5.47,600665.SS,5.37864,2016-04-20,5.85,16771700
72,5.86,5.65,5.83,600665.SS,5.73263,2016-04-19,5.70,14451300
73,5.76,5.60,5.66,600665.SS,5.56547,2016-04-18,5.76,9276900
74,5.92,5.74,5.77,600665.SS,5.67363,2016-04-15,5.80,16703700
75,5.72,5.64,5.71,600665.SS,5.61463,2016-04-14,5.71,10568200
76,5.72,5.61,5.68,600665.SS,5.58514,2016-04-13,5.61,14604000
77,5.62,5.49,5.58,600665.SS,5.48681,2016-04-12,5.56,9667000
78,5.68,5.45,5.63,600665.SS,5.53597,2016-04-11,5.46,15505200
79,5.48,5.32,5.43,600665.SS,5.33931,2016-04-08,5.45,9029700
80,5.65,5.48,5.49,600665.SS,5.39831,2016-04-07,5.62,10842500
81,5.72,5.50,5.60,600665.SS,5.50647,2016-04-06,5.55,12572000
82,5.65,5.43,5.58,600665.SS,5.48681,2016-04-05,5.43,14824600
83,5.48,5.48,5.48,600665.SS,5.38848,2016-04-04,5.48,000
84,5.50,5.35,5.48,600665.SS,5.38848,2016-04-01,5.46,10667900
85,5.55,5.42,5.50,600665.SS,5.40814,2016-03-31,5.42,12636700
86,5.44,5.23,5.41,600665.SS,5.31964,2016-03-30,5.25,9356000
87,5.39,5.17,5.19,600665.SS,5.10332,2016-03-29,5.34,11092700
88,5.58,5.30,5.39,600665.SS,5.29998,2016-03-28,5.51,13256400
