,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,5.97,600790.SS,5.96,6.01,2016-07-28,5.94,10264100,5.97
1,5.95,600790.SS,6.22,6.26,2016-07-27,5.90,22532900,5.95
2,6.23,600790.SS,6.15,6.23,2016-07-26,6.15,10965200,6.23
3,6.15,600790.SS,6.10,6.18,2016-07-25,6.10,6412500,6.15
4,6.12,600790.SS,6.20,6.21,2016-07-22,6.10,8684400,6.12
5,6.20,600790.SS,6.16,6.23,2016-07-21,6.14,11738300,6.20
6,6.14,600790.SS,6.15,6.20,2016-07-20,6.13,11042200,6.14
7,6.16,600790.SS,6.22,6.26,2016-07-19,6.10,13341300,6.16
8,6.22,600790.SS,6.16,6.24,2016-07-18,6.13,10025400,6.22
9,6.17,600790.SS,6.24,6.25,2016-07-15,6.15,10609400,6.17
10,6.23,600790.SS,6.22,6.28,2016-07-14,6.18,13286600,6.23
11,6.23,600790.SS,6.27,6.37,2016-07-13,6.19,20721200,6.23
12,6.25,600790.SS,6.15,6.31,2016-07-12,6.13,25450400,6.25
13,6.13,600790.SS,6.19,6.29,2016-07-11,6.11,27670800,6.13
14,6.09,600790.SS,6.02,6.18,2016-07-08,5.97,28026800,6.09
15,6.02,600790.SS,6.00,6.06,2016-07-07,5.95,20873200,6.02
16,6.02,600790.SS,5.98,6.03,2016-07-06,5.93,13993700,6.02
17,5.98,600790.SS,5.97,6.01,2016-07-05,5.95,12806700,5.98
18,5.98,600790.SS,5.85,5.99,2016-07-04,5.85,18036600,5.98
19,5.88,600790.SS,5.89,5.90,2016-07-01,5.83,8223700,5.88
20,5.87,600790.SS,5.84,5.91,2016-06-30,5.83,8922000,5.87
21,5.87,600790.SS,5.87,5.89,2016-06-29,5.84,12790300,5.87
22,5.85,600790.SS,5.81,5.86,2016-06-28,5.77,12830300,5.85
23,5.85,600790.SS,5.79,5.86,2016-06-27,5.76,12076500,5.85
24,5.79,600790.SS,5.77,5.86,2016-06-24,5.67,16725600,5.79
25,5.76,600790.SS,5.80,5.81,2016-06-23,5.70,9131600,5.76
26,5.81,600790.SS,5.75,5.82,2016-06-22,5.71,8401200,5.81
27,5.74,600790.SS,5.78,5.82,2016-06-21,5.70,9841400,5.74
28,5.76,600790.SS,5.75,5.78,2016-06-20,5.66,7565100,5.76
29,5.82,600790.SS,5.77,5.86,2016-06-17,5.77,8535500,5.72
30,5.76,600790.SS,5.82,5.84,2016-06-16,5.74,7462400,5.66103
31,5.83,600790.SS,5.64,5.86,2016-06-15,5.62,12030400,5.72983
32,5.71,600790.SS,5.74,5.77,2016-06-14,5.63,9178800,5.61189
33,5.74,600790.SS,5.82,5.94,2016-06-13,5.73,17795600,5.64137
34,5.87,600790.SS,5.87,5.87,2016-06-10,5.87,000,5.76914
35,5.87,600790.SS,5.87,5.87,2016-06-09,5.87,000,5.76914
36,5.87,600790.SS,5.96,5.96,2016-06-08,5.84,17081800,5.76914
37,5.96,600790.SS,5.96,5.97,2016-06-07,5.92,11450300,5.85759
38,5.97,600790.SS,6.05,6.08,2016-06-06,5.95,15637600,5.86742
39,6.02,600790.SS,5.98,6.05,2016-06-03,5.96,20609400,5.91656
40,5.98,600790.SS,5.98,5.99,2016-06-02,5.94,15762000,5.87725
41,5.97,600790.SS,6.01,6.04,2016-06-01,5.94,18872300,5.86742
42,5.99,600790.SS,5.82,6.00,2016-05-31,5.78,23812300,5.88708
43,5.80,600790.SS,5.83,5.87,2016-05-30,5.76,6593800,5.70034
44,5.86,600790.SS,5.92,5.94,2016-05-27,5.82,10165500,5.75931
45,5.92,600790.SS,5.81,5.93,2016-05-26,5.71,15532900,5.81828
46,5.80,600790.SS,5.94,5.97,2016-05-25,5.79,11197600,5.70034
47,5.89,600790.SS,6.00,6.02,2016-05-24,5.87,11369200,5.7888
48,6.02,600790.SS,6.04,6.07,2016-05-23,5.95,13206400,5.91656
49,6.03,600790.SS,5.96,6.09,2016-05-20,5.95,13721400,5.92639
50,6.00,600790.SS,5.86,6.16,2016-05-19,5.86,27226900,5.89691
51,5.82,600790.SS,5.91,6.01,2016-05-18,5.74,14181500,5.72
52,5.96,600790.SS,5.95,6.00,2016-05-17,5.88,10815900,5.85759
53,5.99,600790.SS,5.81,6.00,2016-05-16,5.81,14712000,5.88708
54,5.86,600790.SS,5.79,5.91,2016-05-13,5.76,12530700,5.75931
55,5.80,600790.SS,5.74,5.82,2016-05-12,5.66,10597800,5.70034
56,5.80,600790.SS,5.76,5.94,2016-05-11,5.73,14339700,5.70034
57,5.72,600790.SS,5.70,5.77,2016-05-10,5.69,6472800,5.62172
58,5.71,600790.SS,5.87,5.88,2016-05-09,5.66,14214700,5.61189
59,5.90,600790.SS,6.14,6.16,2016-05-06,5.89,20916400,5.79863
60,6.13,600790.SS,6.10,6.14,2016-05-05,6.06,12042500,6.02467
61,6.13,600790.SS,6.15,6.17,2016-05-04,6.08,19813900,6.02467
62,6.18,600790.SS,6.05,6.22,2016-05-03,5.95,24686100,6.07381
63,6.01,600790.SS,6.01,6.01,2016-05-02,6.01,000,5.90674
64,6.01,600790.SS,6.11,6.18,2016-04-29,5.98,16555600,5.90674
65,6.14,600790.SS,6.20,6.25,2016-04-28,6.05,23058500,6.0345
66,6.25,600790.SS,5.86,6.47,2016-04-27,5.86,41867300,6.14261
67,5.88,600790.SS,5.79,5.88,2016-04-26,5.75,10377400,5.77897
68,5.81,600790.SS,5.83,5.85,2016-04-25,5.67,8357600,5.71017
69,5.85,600790.SS,5.75,5.87,2016-04-22,5.71,10174500,5.74948
70,5.82,600790.SS,5.92,5.96,2016-04-21,5.81,15858800,5.72
71,5.90,600790.SS,6.37,6.42,2016-04-20,5.75,37021000,5.79863
72,6.39,600790.SS,6.23,6.50,2016-04-19,6.16,35583400,6.28021
73,6.27,600790.SS,6.12,6.30,2016-04-18,6.00,30587300,6.16227
74,6.17,600790.SS,6.22,6.25,2016-04-15,6.12,14844800,6.06399
75,6.23,600790.SS,6.22,6.25,2016-04-14,6.16,13598600,6.12296
76,6.18,600790.SS,6.12,6.25,2016-04-13,6.12,26270800,6.07381
77,6.10,600790.SS,6.13,6.15,2016-04-12,6.03,13002200,5.99519
78,6.14,600790.SS,6.07,6.19,2016-04-11,6.05,22068700,6.0345
79,6.04,600790.SS,5.99,6.14,2016-04-08,5.93,21541600,5.93622
80,6.03,600790.SS,6.19,6.20,2016-04-07,6.02,19632300,5.92639
81,6.19,600790.SS,6.00,6.22,2016-04-06,5.97,25501300,6.08364
82,6.03,600790.SS,5.89,6.05,2016-04-05,5.86,17888800,5.92639
83,5.89,600790.SS,5.89,5.89,2016-04-04,5.89,000,5.7888
84,5.89,600790.SS,5.93,5.97,2016-04-01,5.78,15867900,5.7888
85,5.96,600790.SS,6.01,6.09,2016-03-31,5.95,21976800,5.85759
86,6.07,600790.SS,5.88,6.17,2016-03-30,5.88,25371700,5.9657
87,5.82,600790.SS,5.92,5.96,2016-03-29,5.74,12399100,5.72
88,5.95,600790.SS,5.98,6.07,2016-03-28,5.90,13008200,5.84777
89,5.96,600790.SS,5.86,5.97,2016-03-25,5.86,12379600,5.85759
90,5.84,600790.SS,5.96,5.97,2016-03-24,5.82,15753600,5.73966
91,6.03,600790.SS,6.01,6.04,2016-03-23,5.94,11746000,5.92639
92,5.96,600790.SS,6.08,6.08,2016-03-22,5.95,17386500,5.85759
93,6.10,600790.SS,5.99,6.13,2016-03-21,5.98,23606600,5.99519
94,5.96,600790.SS,5.82,6.01,2016-03-18,5.76,26016700,5.85759
95,5.82,600790.SS,5.64,5.83,2016-03-17,5.59,23217000,5.72
96,5.62,600790.SS,5.70,5.78,2016-03-16,5.50,14173800,5.52344
97,5.66,600790.SS,5.62,5.77,2016-03-15,5.60,15598100,5.56275
98,5.62,600790.SS,5.50,5.72,2016-03-14,5.49,17985700,5.52344
99,5.43,600790.SS,5.39,5.47,2016-03-11,5.34,7237000,5.3367
100,5.40,600790.SS,5.47,5.55,2016-03-10,5.38,8358600,5.30722
101,5.46,600790.SS,5.53,5.59,2016-03-09,5.43,9642500,5.36619
102,5.62,600790.SS,5.63,5.63,2016-03-08,5.33,15984400,5.52344
103,5.61,600790.SS,5.48,5.64,2016-03-07,5.46,14328300,5.51361
104,5.42,600790.SS,5.51,5.59,2016-03-04,5.29,18200200,5.32687
105,5.56,600790.SS,5.49,5.65,2016-03-03,5.48,17544700,5.46447
106,5.51,600790.SS,5.20,5.52,2016-03-02,5.20,19421300,5.41533
107,5.21,600790.SS,5.07,5.25,2016-03-01,5.03,14340600,5.12048
108,5.04,600790.SS,5.36,5.40,2016-02-29,4.90,19774800,4.9534
109,5.36,600790.SS,5.42,5.43,2016-02-26,5.26,13079200,5.2679
110,5.35,600790.SS,5.93,5.94,2016-02-25,5.35,27959100,5.25808
111,5.94,600790.SS,5.87,5.97,2016-02-24,5.80,13695600,5.83794
112,5.92,600790.SS,5.96,6.04,2016-02-23,5.82,14259800,5.81828
113,6.00,600790.SS,5.95,6.04,2016-02-22,5.91,19279400,5.89691
114,5.92,600790.SS,5.74,5.99,2016-02-19,5.70,20584700,5.81828
115,5.80,600790.SS,5.95,6.07,2016-02-18,5.75,24354300,5.70034
116,5.73,600790.SS,5.64,5.77,2016-02-17,5.61,16442500,5.63155
117,5.66,600790.SS,5.45,5.72,2016-02-16,5.40,15396200,5.56275
118,5.37,600790.SS,5.28,5.41,2016-02-15,5.12,8245000,5.27773
119,5.45,600790.SS,5.45,5.45,2016-02-12,5.45,000,5.35636
120,5.45,600790.SS,5.45,5.45,2016-02-11,5.45,000,5.35636
121,5.45,600790.SS,5.45,5.45,2016-02-10,5.45,000,5.35636
122,5.45,600790.SS,5.45,5.45,2016-02-09,5.45,000,5.35636
123,5.45,600790.SS,5.45,5.45,2016-02-08,5.45,000,5.35636
124,5.45,600790.SS,5.53,5.57,2016-02-05,5.44,10450300,5.35636
125,5.48,600790.SS,5.40,5.53,2016-02-04,5.37,15007500,5.38584
126,5.35,600790.SS,5.28,5.38,2016-02-03,5.21,9297200,5.25808
127,5.36,600790.SS,5.19,5.38,2016-02-02,5.18,11843900,5.2679
128,5.19,600790.SS,5.18,5.22,2016-02-01,5.09,10457700,5.10082
129,5.19,600790.SS,5.00,5.26,2016-01-29,4.97,12850500,5.10082
130,4.98,600790.SS,5.25,5.33,2016-01-28,4.95,14444400,4.89443
131,5.29,600790.SS,5.46,5.48,2016-01-27,5.04,19505600,5.19911
132,5.41,600790.SS,5.90,5.93,2016-01-26,5.39,19255200,5.31704
