date;dengue_index
12/11/2012;0.118345524
12/12/2012;0.116051403
12/13/2012;0.114986861
12/14/2012;0.115535884
12/15/2012;0.113741636
12/16/2012;0.111919855
12/17/2012;0.111075886
12/18/2012;0.111205041
12/19/2012;0.109822218
12/20/2012;0.109411837
12/21/2012;0.110828663
12/22/2012;0.11123401
12/23/2012;0.110478237
12/24/2012;0.11049776
12/25/2012;0.11116905
12/26/2012;0.11068021
12/27/2012;0.111036201
12/28/2012;0.112351094
12/29/2012;0.114151733
12/30/2012;0.117032798
12/31/2012;0.120698255
1/1/2013;0.164348562
1/2/2013;0.165638033
1/3/2013;0.167218284
1/4/2013;0.169090051
1/5/2013;0.16983121
1/6/2013;0.173537497
1/7/2013;0.173588914
1/8/2013;0.175716947
1/9/2013;0.176401838
1/10/2013;0.178362214
1/11/2013;0.17967616
1/12/2013;0.181877277
1/13/2013;0.184006523
1/14/2013;0.186023937
1/15/2013;0.187329853
1/16/2013;0.18853952
1/17/2013;0.190676975
1/18/2013;0.193858353
1/19/2013;0.195350119
1/20/2013;0.198079702
1/21/2013;0.198414753
1/22/2013;0.200577756
1/23/2013;0.200236468
1/24/2013;0.201450886
1/25/2013;0.202366107
1/26/2013;0.204034932
1/27/2013;0.205459661
1/28/2013;0.205716636
1/29/2013;0.202507395
1/30/2013;0.208169978
1/31/2013;0.20557467
2/1/2013;0.220104417
2/2/2013;0.222693576
2/3/2013;0.223236318
2/4/2013;0.222665556
2/5/2013;0.223021375
2/6/2013;0.223915619
2/7/2013;0.2257798
2/8/2013;0.227154496
2/9/2013;0.228831604
2/10/2013;0.230452473
2/11/2013;0.230474578
2/12/2013;0.229541579
2/13/2013;0.230679734
2/14/2013;0.233745699
2/15/2013;0.235571593
2/16/2013;0.237581439
2/17/2013;0.239724037
2/18/2013;0.240788061
2/19/2013;0.241192851
2/20/2013;0.242366858
2/21/2013;0.246059292
2/22/2013;0.248292194
2/23/2013;0.250848535
2/24/2013;0.252482737
2/25/2013;0.252691565
2/26/2013;0.253191624
2/27/2013;0.253965478
2/28/2013;0.25717851
3/1/2013;0.297998797
3/2/2013;0.299969148
3/3/2013;0.301597886
3/4/2013;0.30560416
3/5/2013;0.30600876
3/6/2013;0.305942191
3/7/2013;0.304935638
3/8/2013;0.308568495
3/9/2013;0.311159223
3/10/2013;0.31545918
3/11/2013;0.321026596
3/12/2013;0.322683309
3/13/2013;0.325599074
3/14/2013;0.325944751
3/15/2013;0.330516285
3/16/2013;0.333360631
3/17/2013;0.338948171
3/18/2013;0.343386267
3/19/2013;0.343713439
3/20/2013;0.344487151
3/21/2013;0.345057141
3/22/2013;0.346693367
3/23/2013;0.344773433
3/24/2013;0.346855879
3/25/2013;0.350129503
3/26/2013;0.34955877
3/27/2013;0.346702087
3/28/2013;0.345829294
3/29/2013;0.335234137
3/30/2013;0.326742749
3/31/2013;0.328460631
4/1/2013;0.365194512
4/2/2013;0.364789008
4/3/2013;0.367188332
4/4/2013;0.367146724
4/5/2013;0.367430172
4/6/2013;0.366823024
4/7/2013;0.365753994
4/8/2013;0.367249258
4/9/2013;0.369282073
4/10/2013;0.371035954
4/11/2013;0.371923161
4/12/2013;0.369533326
4/13/2013;0.366876819
4/14/2013;0.361550533
4/15/2013;0.361417658
4/16/2013;0.358146895
4/17/2013;0.357815353
4/18/2013;0.355387168
4/19/2013;0.353430787
4/20/2013;0.350802396
4/21/2013;0.348589332
4/22/2013;0.34984282
4/23/2013;0.350988476
4/24/2013;0.351675854
4/25/2013;0.351373182
4/26/2013;0.350382028
4/27/2013;0.346412131
4/28/2013;0.343548098
4/29/2013;0.338247826
4/30/2013;0.32770134
5/1/2013;0.326173816
5/2/2013;0.326174668
5/3/2013;0.329426805
5/4/2013;0.327700269
5/5/2013;0.324540385
5/6/2013;0.325776394
5/7/2013;0.321717871
5/8/2013;0.31898428
5/9/2013;0.319724622
5/10/2013;0.320839707
5/11/2013;0.318838339
5/12/2013;0.316580712
5/13/2013;0.316130338
5/14/2013;0.310584502
5/15/2013;0.308934658
5/16/2013;0.307206838
5/17/2013;0.306883824
5/18/2013;0.303900228
5/19/2013;0.301128313
5/20/2013;0.300282542
5/21/2013;0.297522171
5/22/2013;0.294787865
5/23/2013;0.296046661
5/24/2013;0.297050566
5/25/2013;0.296024279
5/26/2013;0.293803936
5/27/2013;0.292246621
5/28/2013;0.286972986
5/29/2013;0.282395988
5/30/2013;0.279096008
5/31/2013;0.273807522
6/1/2013;0.242061813
6/2/2013;0.240886381
6/3/2013;0.240720218
6/4/2013;0.24031953
6/5/2013;0.238477226
6/6/2013;0.238995416
6/7/2013;0.238930337
6/8/2013;0.237317262
6/9/2013;0.235809478
6/10/2013;0.236848106
6/11/2013;0.236129209
6/12/2013;0.232901358
6/13/2013;0.23036525
6/14/2013;0.230549837
6/15/2013;0.227883316
6/16/2013;0.224716751
6/17/2013;0.22490797
6/18/2013;0.225702137
6/19/2013;0.223142363
6/20/2013;0.221403422
6/21/2013;0.222074961
6/22/2013;0.22052699
6/23/2013;0.218190971
6/24/2013;0.217871439
6/25/2013;0.217387016
6/26/2013;0.215261697
6/27/2013;0.213552324
6/28/2013;0.212944299
6/29/2013;0.212130484
6/30/2013;0.214706276
7/1/2013;0.117262892
7/2/2013;0.117003806
7/3/2013;0.114961631
7/4/2013;0.114704806
7/5/2013;0.114774222
7/6/2013;0.114884549
7/7/2013;0.11455457
7/8/2013;0.114180875
7/9/2013;0.114014719
7/10/2013;0.112197116
7/11/2013;0.112356745
7/12/2013;0.113929305
7/13/2013;0.113792744
7/14/2013;0.113604306
7/15/2013;0.11280539
7/16/2013;0.112954568
7/17/2013;0.111491366
7/18/2013;0.112046573
7/19/2013;0.113580189
7/20/2013;0.113742396
7/21/2013;0.113577265
7/22/2013;0.113731537
7/23/2013;0.11403801
7/24/2013;0.113369346
7/25/2013;0.113071892
7/26/2013;0.114303338
7/27/2013;0.114538987
7/28/2013;0.113206362
7/29/2013;0.113111594
7/30/2013;0.116367619
7/31/2013;0.116827752
8/1/2013;0.112302903
8/2/2013;0.114882794
8/3/2013;0.115058885
8/4/2013;0.114781857
8/5/2013;0.11396983
8/6/2013;0.115249828
8/7/2013;0.113641961
8/8/2013;0.11327356
8/9/2013;0.114306236
8/10/2013;0.115460849
8/11/2013;0.114960647
8/12/2013;0.115268853
8/13/2013;0.116595279
8/14/2013;0.114878702
8/15/2013;0.1137148
8/16/2013;0.115263815
8/17/2013;0.116099528
8/18/2013;0.115580997
8/19/2013;0.115470142
8/20/2013;0.11663903
8/21/2013;0.114925068
8/22/2013;0.113341951
8/23/2013;0.116063136
8/24/2013;0.116850944
8/25/2013;0.116138123
8/26/2013;0.116523942
8/27/2013;0.117694442
8/28/2013;0.115270631
8/29/2013;0.114925461
8/30/2013;0.119471473
8/31/2013;0.118866244
9/1/2013;0.118019211
9/2/2013;0.117846881
9/3/2013;0.118008438
9/4/2013;0.116178235
9/5/2013;0.114759042
9/6/2013;0.11632135
9/7/2013;0.117347114
9/8/2013;0.116463117
9/9/2013;0.11600485
9/10/2013;0.116842053
9/11/2013;0.115921882
9/12/2013;0.115653087
9/13/2013;0.118110483
9/14/2013;0.119572864
9/15/2013;0.118352369
9/16/2013;0.118086584
9/17/2013;0.118828589
9/18/2013;0.118145363
9/19/2013;0.117710794
9/20/2013;0.119411329
9/21/2013;0.120886803
9/22/2013;0.120145584
9/23/2013;0.120043045
9/24/2013;0.121066928
9/25/2013;0.119671652
9/26/2013;0.118650496
9/27/2013;0.120028874
9/28/2013;0.121132999
9/29/2013;0.11933673
9/30/2013;0.12207753
10/1/2013;0.12954209
10/2/2013;0.128296911
10/3/2013;0.12827709
10/4/2013;0.131760846
10/5/2013;0.132751678
10/6/2013;0.13205769
10/7/2013;0.132436969
10/8/2013;0.13197814
10/9/2013;0.129182026
10/10/2013;0.128137456
10/11/2013;0.130491826
10/12/2013;0.129386979
10/13/2013;0.12805015
10/14/2013;0.12877598
10/15/2013;0.128901302
10/16/2013;0.126436867
10/17/2013;0.127340676
10/18/2013;0.131723854
10/19/2013;0.133102641
10/20/2013;0.131877405
10/21/2013;0.133965467
10/22/2013;0.136239347
10/23/2013;0.134874299
10/24/2013;0.134965445
10/25/2013;0.138903096
10/26/2013;0.139380417
10/27/2013;0.138669568
10/28/2013;0.138315897
10/29/2013;0.139044795
10/30/2013;0.138586133
10/31/2013;0.138260107
11/1/2013;0.144773342
11/2/2013;0.14617541
11/3/2013;0.145585055
11/4/2013;0.147387357
11/5/2013;0.147666854
11/6/2013;0.145466459
11/7/2013;0.145227249
11/8/2013;0.146936595
11/9/2013;0.147006765
11/10/2013;0.144459104
11/11/2013;0.144537458
11/12/2013;0.143593758
11/13/2013;0.140202087
11/14/2013;0.138884351
11/15/2013;0.140104383
11/16/2013;0.1406595
11/17/2013;0.139760953
11/18/2013;0.141277122
11/19/2013;0.142093183
11/20/2013;0.139941816
11/21/2013;0.140532972
11/22/2013;0.143489724
11/23/2013;0.143975453
11/24/2013;0.142901228
11/25/2013;0.144054193
11/26/2013;0.144039366
11/27/2013;0.140680966
11/28/2013;0.139654658
11/29/2013;0.141528092
11/30/2013;0.144130582
12/1/2013;0.120175867
12/2/2013;0.120606753
12/3/2013;0.12001938
12/4/2013;0.119007101
12/5/2013;0.118801997
12/6/2013;0.120214036
12/7/2013;0.120421625
12/8/2013;0.119757522
12/9/2013;0.118993663
12/10/2013;0.118563868
12/11/2013;0.116594129
12/12/2013;0.115640769
12/13/2013;0.116052573
12/14/2013;0.115264715
12/15/2013;0.113218247
12/16/2013;0.111890508
12/17/2013;0.111171012
12/18/2013;0.110365457
12/19/2013;0.110550848
12/20/2013;0.110917047
12/21/2013;0.11120078
12/22/2013;0.110838069
12/23/2013;0.111058112
12/24/2013;0.111189793
12/25/2013;0.111237474
12/26/2013;0.111188734
12/27/2013;0.112628328
12/28/2013;0.113169646
12/29/2013;0.112394483
12/30/2013;0.116410805
12/31/2013;0.120031416
1/1/2014;0.159846399
1/2/2014;0.16206399
1/3/2014;0.162987256
1/4/2014;0.166161971
1/5/2014;0.167193102
1/6/2014;0.168996099
1/7/2014;0.170128251
1/8/2014;0.171212592
1/9/2014;0.172701708
1/10/2014;0.172918402
1/11/2014;0.174576563
1/12/2014;0.176549777
1/13/2014;0.175873129
1/14/2014;0.177792607
1/15/2014;0.178387859
1/16/2014;0.178819836
1/17/2014;0.179692612
1/18/2014;0.183500738
1/19/2014;0.183940486
1/20/2014;0.18354673
1/21/2014;0.183761519
1/22/2014;0.184262556
1/23/2014;0.185666211
1/24/2014;0.18648344
1/25/2014;0.18884066
1/26/2014;0.190728599
1/27/2014;0.190026028
1/28/2014;0.191616434
1/29/2014;0.192647044
1/30/2014;0.198027073
1/31/2014;0.195198646
2/1/2014;0.211412936
2/2/2014;0.212245568
2/3/2014;0.211955003
2/4/2014;0.211869972
2/5/2014;0.212762363
2/6/2014;0.215706204
2/7/2014;0.216136074
2/8/2014;0.218850008
2/9/2014;0.219863373
2/10/2014;0.21999809
2/11/2014;0.220355996
2/12/2014;0.220651395
2/13/2014;0.223126008
2/14/2014;0.223949129
2/15/2014;0.227280143
2/16/2014;0.226920153
2/17/2014;0.227785354
2/18/2014;0.229884174
2/19/2014;0.231044913
2/20/2014;0.233842175
2/21/2014;0.234695681
2/22/2014;0.23858206
2/23/2014;0.23942097
2/24/2014;0.239976425
2/25/2014;0.241114579
2/26/2014;0.242512916
2/27/2014;0.243586249
2/28/2014;0.244529879
3/1/2014;0.287629985
3/2/2014;0.291160953
3/3/2014;0.293541402
3/4/2014;0.295906383
3/5/2014;0.29470738
3/6/2014;0.294258428
3/7/2014;0.295523509
3/8/2014;0.298586677
3/9/2014;0.303830806
3/10/2014;0.308229627
3/11/2014;0.31200582
3/12/2014;0.312750756
3/13/2014;0.314571
3/14/2014;0.316379777
3/15/2014;0.320547505
3/16/2014;0.324339159
3/17/2014;0.330234318
3/18/2014;0.333580186
3/19/2014;0.332523133
3/20/2014;0.33248812
3/21/2014;0.333925126
3/22/2014;0.335305903
3/23/2014;0.334985682
3/24/2014;0.337574397
3/25/2014;0.339650323
3/26/2014;0.337837693
3/27/2014;0.33284851
3/28/2014;0.333412259
3/29/2014;0.327731032
3/30/2014;0.320488199
3/31/2014;0.323999373
4/1/2014;0.358142891
4/2/2014;0.360794038
4/3/2014;0.360777906
4/4/2014;0.360008301
4/5/2014;0.359565891
4/6/2014;0.35964969
4/7/2014;0.360897822
4/8/2014;0.362117404
4/9/2014;0.366200634
4/10/2014;0.366149604
4/11/2014;0.365376907
4/12/2014;0.362016528
4/13/2014;0.359594233
4/14/2014;0.357117317
4/15/2014;0.355726716
4/16/2014;0.355770008
4/17/2014;0.353802568
4/18/2014;0.351195531
4/19/2014;0.348660693
4/20/2014;0.346533399
4/21/2014;0.347907717
4/22/2014;0.348985498
4/23/2014;0.352416241
4/24/2014;0.352674181
4/25/2014;0.351461465
4/26/2014;0.350859781
4/27/2014;0.34735674
4/28/2014;0.347869528
4/29/2014;0.34344704
4/30/2014;0.337523344
5/1/2014;0.337149074
5/2/2014;0.337160239
5/3/2014;0.337249269
5/4/2014;0.335439794
5/5/2014;0.335000536
5/6/2014;0.332024672
5/7/2014;0.329388112
5/8/2014;0.328291629
5/9/2014;0.327973923
5/10/2014;0.32537815
5/11/2014;0.322674203
5/12/2014;0.321518351
5/13/2014;0.317112652
5/14/2014;0.313708954
5/15/2014;0.313394773
5/16/2014;0.313822934
5/17/2014;0.31138987
5/18/2014;0.306962833
5/19/2014;0.305057459
5/20/2014;0.301355543
5/21/2014;0.299080528
5/22/2014;0.298062988
5/23/2014;0.298953964
5/24/2014;0.298481783
5/25/2014;0.296592226
5/26/2014;0.296194301
5/27/2014;0.29208176
5/28/2014;0.289102778
5/29/2014;0.286010477
5/30/2014;0.284386034
5/31/2014;0.27388425
6/1/2014;0.23704451
6/2/2014;0.237248859
6/3/2014;0.23590933
6/4/2014;0.234504223
6/5/2014;0.234042429
6/6/2014;0.234469435
6/7/2014;0.23263045
6/8/2014;0.23158796
6/9/2014;0.231072877
6/10/2014;0.231536225
6/11/2014;0.229307812
6/12/2014;0.227669944
6/13/2014;0.226058479
6/14/2014;0.224651464
6/15/2014;0.222843644
6/16/2014;0.221823425
6/17/2014;0.221301362
6/18/2014;0.22187907
6/19/2014;0.22039135
6/20/2014;0.219055961
6/21/2014;0.218052407
6/22/2014;0.217216872
6/23/2014;0.217049981
6/24/2014;0.216227907
6/25/2014;0.215030039
6/26/2014;0.213249603
6/27/2014;0.212317449
6/28/2014;0.2106251
6/29/2014;0.208923438
6/30/2014;0.212493509
7/1/2014;0.116537827
7/2/2014;0.114302122
7/3/2014;0.11346498
7/4/2014;0.114236122
7/5/2014;0.113386061
7/6/2014;0.112785869
7/7/2014;0.113146849
7/8/2014;0.113282311
7/9/2014;0.111639661
7/10/2014;0.111728022
7/11/2014;0.113313575
7/12/2014;0.113486077
7/13/2014;0.113210984
7/14/2014;0.113643349
7/15/2014;0.11349206
7/16/2014;0.111837741
7/17/2014;0.11210083
7/18/2014;0.113986007
7/19/2014;0.114635505
7/20/2014;0.113769268
7/21/2014;0.11416348
7/22/2014;0.11480981
7/23/2014;0.113553067
7/24/2014;0.114361666
7/25/2014;0.116128218
7/26/2014;0.116024529
7/27/2014;0.11549048
7/28/2014;0.114590056
7/29/2014;0.116343465
7/30/2014;0.118978941
7/31/2014;0.117890815
8/1/2014;0.114924838
8/2/2014;0.116593991
8/3/2014;0.116147265
8/4/2014;0.11535277
8/5/2014;0.11549447
8/6/2014;0.114692827
8/7/2014;0.114032926
8/8/2014;0.115518226
8/9/2014;0.116223383
8/10/2014;0.116230308
8/11/2014;0.115803758
8/12/2014;0.117024381
8/13/2014;0.115706414
8/14/2014;0.115360382
8/15/2014;0.115924862
8/16/2014;0.11734006
8/17/2014;0.117195652
8/18/2014;0.116486541
8/19/2014;0.117278127
8/20/2014;0.116389141
8/21/2014;0.115626507
8/22/2014;0.117307933
8/23/2014;0.118369188
8/24/2014;0.118855101
8/25/2014;0.118037281
8/26/2014;0.119017601
8/27/2014;0.117482852
8/28/2014;0.116567825
8/29/2014;0.117916839
8/30/2014;0.122151165
8/31/2014;0.124201861
9/1/2014;0.118882917
9/2/2014;0.1194658
9/3/2014;0.118244221
9/4/2014;0.117237732
9/5/2014;0.117701046
9/6/2014;0.118722717
9/7/2014;0.118234473
9/8/2014;0.117763595
9/9/2014;0.118250929
9/10/2014;0.11706405
9/11/2014;0.116883969
9/12/2014;0.118639984
9/13/2014;0.119525367
9/14/2014;0.11943821
9/15/2014;0.118381528
9/16/2014;0.11893218
9/17/2014;0.117915281
9/18/2014;0.117628915
9/19/2014;0.119198279
9/20/2014;0.120147192
9/21/2014;0.120155811
9/22/2014;0.120018413
9/23/2014;0.12043148
9/24/2014;0.119802861
9/25/2014;0.118520794
9/26/2014;0.119853826
9/27/2014;0.120638187
9/28/2014;0.119703354
9/29/2014;0.118827424
9/30/2014;0.121440354
10/1/2014;0.128317505
10/2/2014;0.128519205
10/3/2014;0.13023775
10/4/2014;0.131259812
10/5/2014;0.131152452
10/6/2014;0.131471218
10/7/2014;0.131518809
10/8/2014;0.12938362
10/9/2014;0.12857138
10/10/2014;0.129389748
10/11/2014;0.129900188
10/12/2014;0.127920484
10/13/2014;0.127500047
10/14/2014;0.127670708
10/15/2014;0.125783141
10/16/2014;0.124551189
10/17/2014;0.12742948
10/18/2014;0.129322376
10/19/2014;0.128954038
10/20/2014;0.128546358
10/21/2014;0.130237195
10/22/2014;0.130403551
10/23/2014;0.131151589
10/24/2014;0.133309699
10/25/2014;0.134828962
10/26/2014;0.134976977
10/27/2014;0.135300464
10/28/2014;0.135881084
10/29/2014;0.134906128
10/30/2014;0.136437576
10/31/2014;0.1359887
11/1/2014;0.142615581
11/2/2014;0.142116782
11/3/2014;0.143991368
11/4/2014;0.144445558
11/5/2014;0.142561748
11/6/2014;0.1422643
11/7/2014;0.144876378
11/8/2014;0.145346457
11/9/2014;0.143855103
11/10/2014;0.143449799
11/11/2014;0.142405196
11/12/2014;0.138623979
11/13/2014;0.137187663
11/14/2014;0.13810401
11/15/2014;0.138035581
11/16/2014;0.136469425
11/17/2014;0.137379603
11/18/2014;0.137936714
11/19/2014;0.136092723
11/20/2014;0.135754355
11/21/2014;0.138422523
11/22/2014;0.139891963
11/23/2014;0.138931096
11/24/2014;0.139382911
11/25/2014;0.139863446
11/26/2014;0.137862714
11/27/2014;0.136371225
11/28/2014;0.13790439
11/29/2014;0.139092965
11/30/2014;0.139367144
12/1/2014;0.123449189
12/2/2014;0.124602193
12/3/2014;0.123112689
12/4/2014;0.123045181
12/5/2014;0.124345211
12/6/2014;0.124787598
12/7/2014;0.124103851
12/8/2014;0.123460126
12/9/2014;0.123728413
12/10/2014;0.121459179
12/11/2014;0.120332878
12/12/2014;0.120604796
12/13/2014;0.119608707
12/14/2014;0.117749806
12/15/2014;0.115810905
12/16/2014;0.114997245
12/17/2014;0.113175183
12/18/2014;0.112784545
12/19/2014;0.113996927
12/20/2014;0.113304903
12/21/2014;0.113373273
12/22/2014;0.113348348
12/23/2014;0.113860633
12/24/2014;0.112993129
12/25/2014;0.113090349
12/26/2014;0.114487459
12/27/2014;0.115530767
12/28/2014;0.114380735
12/29/2014;0.114426714
12/30/2014;0.118218689
12/31/2014;0.118977219
1/1/2015;0.161255762
1/2/2015;0.16396269
1/3/2015;0.16546811
1/4/2015;0.169726748
1/5/2015;0.168944305
1/6/2015;0.171049357
1/7/2015;0.171722483
1/8/2015;0.174843746
1/9/2015;0.17529002
1/10/2015;0.176567704
1/11/2015;0.178733782
1/12/2015;0.179548207
1/13/2015;0.178959756
1/14/2015;0.179706417
1/15/2015;0.182076055
1/16/2015;0.182112661
1/17/2015;0.183607941
1/18/2015;0.187237081
1/19/2015;0.186646339
1/20/2015;0.186725872
1/21/2015;0.186252051
1/22/2015;0.187237249
1/23/2015;0.188014252
1/24/2015;0.189279056
1/25/2015;0.192039484
1/26/2015;0.19219456
1/27/2015;0.191558536
1/28/2015;0.19208257
1/29/2015;0.193403171
1/30/2015;0.198340995
1/31/2015;0.197637581
2/1/2015;0.216817223
2/2/2015;0.217409397
2/3/2015;0.216843205
2/4/2015;0.218109912
2/5/2015;0.221290329
2/6/2015;0.220850404
2/7/2015;0.223413699
2/8/2015;0.223997751
2/9/2015;0.223646883
2/10/2015;0.223616485
2/11/2015;0.225769148
2/12/2015;0.227814446
2/13/2015;0.228081655
2/14/2015;0.230442742
2/15/2015;0.233501738
2/16/2015;0.232949103
2/17/2015;0.234339034
2/18/2015;0.237742862
2/19/2015;0.241925689
2/20/2015;0.241717322
2/21/2015;0.246249568
2/22/2015;0.249740662
2/23/2015;0.249931162
2/24/2015;0.250178971
2/25/2015;0.252472581
2/26/2015;0.256066538
2/27/2015;0.255940552
2/28/2015;0.258001596
3/1/2015;0.294674086
3/2/2015;0.299549612
3/3/2015;0.299527411
3/4/2015;0.301103955
3/5/2015;0.299760996
3/6/2015;0.299634224
3/7/2015;0.301123804
3/8/2015;0.305374234
3/9/2015;0.310839146
3/10/2015;0.31294583
3/11/2015;0.316376604
3/12/2015;0.316439458
3/13/2015;0.319758243
3/14/2015;0.32119606
3/15/2015;0.328408915
3/16/2015;0.333592939
3/17/2015;0.337885804
3/18/2015;0.340396506
3/19/2015;0.33992956
3/20/2015;0.340594863
3/21/2015;0.343801683
3/22/2015;0.348104318
3/23/2015;0.348720705
3/24/2015;0.34887475
3/25/2015;0.349965957
3/26/2015;0.347916967
3/27/2015;0.345434409
3/28/2015;0.345206647
3/29/2015;0.335207453
3/30/2015;0.327617346
3/31/2015;0.328786503
4/1/2015;0.367215095
4/2/2015;0.367453323
4/3/2015;0.3665616
4/4/2015;0.364211345
4/5/2015;0.363291677
4/6/2015;0.364115949
4/7/2015;0.365680634
4/8/2015;0.369043959
4/9/2015;0.37159005
4/10/2015;0.369912945
4/11/2015;0.368800495
4/12/2015;0.366257376
4/13/2015;0.3661049
4/14/2015;0.362556748
4/15/2015;0.364405415
4/16/2015;0.361490698
4/17/2015;0.357148802
4/18/2015;0.352910707
4/19/2015;0.350526246
4/20/2015;0.349874189
4/21/2015;0.349988996
4/22/2015;0.353063148
4/23/2015;0.354533912
4/24/2015;0.351845818
4/25/2015;0.350106268
4/26/2015;0.348960176
4/27/2015;0.347394318
4/28/2015;0.346387713
4/29/2015;0.344910042
4/30/2015;0.335918773
5/1/2015;0.332719954
5/2/2015;0.330692022
5/3/2015;0.329767995
5/4/2015;0.329587333
5/5/2015;0.325391105
5/6/2015;0.326272966
5/7/2015;0.324158679
5/8/2015;0.324030558
5/9/2015;0.321324067
5/10/2015;0.319305538
5/11/2015;0.318412092
5/12/2015;0.314100716
5/13/2015;0.313008017
5/14/2015;0.311357498
5/15/2015;0.312151379
5/16/2015;0.308513154
5/17/2015;0.305542637
5/18/2015;0.304031334
5/19/2015;0.298303747
5/20/2015;0.296843097
5/21/2015;0.296923735
5/22/2015;0.296983402
5/23/2015;0.295751487
5/24/2015;0.295132161
5/25/2015;0.294817363
5/26/2015;0.291571524
5/27/2015;0.289053473
5/28/2015;0.28820654
5/29/2015;0.284561321
5/30/2015;0.279240431
5/31/2015;0.279102981
6/1/2015;0.245661468
6/2/2015;0.244510529
6/3/2015;0.243474533
6/4/2015;0.242419559
6/5/2015;0.242882183
6/6/2015;0.242689549
6/7/2015;0.242226391
6/8/2015;0.24197564
6/9/2015;0.241990592
6/10/2015;0.241401799
6/11/2015;0.240073554
6/12/2015;0.238395111
6/13/2015;0.234857008
6/14/2015;0.233599794
6/15/2015;0.232252114
6/16/2015;0.229770288
6/17/2015;0.227842145
6/18/2015;0.227636376
6/19/2015;0.226885065
6/20/2015;0.224491958
6/21/2015;0.223864476
6/22/2015;0.223452662
6/23/2015;0.223043165
6/24/2015;0.22036792
6/25/2015;0.219409582
6/26/2015;0.218015965
6/27/2015;0.216194883
6/28/2015;0.214216305
6/29/2015;0.213456079
6/30/2015;0.216623412
7/1/2015;0.115963588
7/2/2015;0.115243269
7/3/2015;0.115397192
7/4/2015;0.114951447
7/5/2015;0.1134283
7/6/2015;0.113360507
7/7/2015;0.11365127
7/8/2015;0.112409139
7/9/2015;0.112379746
7/10/2015;0.113388196
7/11/2015;0.11367568
7/12/2015;0.113475049
7/13/2015;0.113720657
7/14/2015;0.114197822
7/15/2015;0.112174011
7/16/2015;0.112040231
7/17/2015;0.113362613
7/18/2015;0.11378069
7/19/2015;0.112894382
7/20/2015;0.112748885
7/21/2015;0.113246022
7/22/2015;0.111755091
7/23/2015;0.112164176
7/24/2015;0.11429011
7/25/2015;0.113951836
7/26/2015;0.11319131
7/27/2015;0.112918734
