,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,14.32,14.01,14.11,600422.SS,14.11,2016-07-28,14.01,10838600
1,14.60,13.93,14.09,600422.SS,14.09,2016-07-27,14.40,22069500
2,14.42,14.04,14.40,600422.SS,14.40,2016-07-26,14.10,13030900
3,14.10,13.86,13.93,600422.SS,13.93,2016-07-25,14.06,9539000
4,14.28,14.01,14.05,600422.SS,14.05,2016-07-22,14.27,6340800
5,14.30,14.02,14.20,600422.SS,14.20,2016-07-21,14.03,11232300
6,14.18,13.97,14.06,600422.SS,14.06,2016-07-20,14.18,9354200
7,14.16,13.98,14.14,600422.SS,14.14,2016-07-19,14.10,8444200
8,14.47,14.04,14.12,600422.SS,14.12,2016-07-18,14.35,13704400
9,14.40,14.17,14.34,600422.SS,14.34,2016-07-15,14.40,8888800
10,14.54,14.25,14.36,600422.SS,14.36,2016-07-14,14.54,10829900
11,15.04,14.37,14.47,600422.SS,14.47,2016-07-13,14.69,23845200
12,14.55,14.09,14.53,600422.SS,14.53,2016-07-12,14.11,23348500
13,14.37,14.05,14.12,600422.SS,14.12,2016-07-11,14.08,11044100
14,14.33,13.83,14.10,600422.SS,14.10,2016-07-08,13.90,13136000
15,14.37,13.80,13.98,600422.SS,13.98,2016-07-07,13.80,22581100
16,13.74,13.42,13.71,600422.SS,13.71,2016-07-06,13.42,9890300
17,13.88,13.50,13.65,600422.SS,13.65,2016-07-05,13.68,11723400
18,13.71,13.40,13.67,600422.SS,13.67,2016-07-04,13.53,9475400
19,13.80,13.55,13.58,600422.SS,13.58,2016-07-01,13.60,5718800
20,13.69,13.55,13.64,600422.SS,13.64,2016-06-30,13.62,4977700
21,13.78,13.51,13.63,600422.SS,13.63,2016-06-29,13.78,8934500
22,13.80,13.11,13.70,600422.SS,13.70,2016-06-28,13.14,17574500
23,13.23,12.90,13.22,600422.SS,13.22,2016-06-27,12.96,8202200
24,13.22,12.68,13.04,600422.SS,13.04,2016-06-24,13.12,7737500
25,13.28,13.02,13.12,600422.SS,13.12,2016-06-23,13.21,4654100
26,13.25,12.90,13.21,600422.SS,13.21,2016-06-22,12.97,7050400
27,13.34,12.97,13.00,600422.SS,13.00,2016-06-21,13.13,10401800
28,13.24,12.72,13.12,600422.SS,13.12,2016-06-20,12.88,9129700
