,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,15500.00,009280.KS,13200.00,15500.00,2013-04-12,13200.00,91300,15500.00
1,13500.00,009280.KS,11350.00,13600.00,2013-04-11,11250.00,366600,13500.00
2,11400.00,009280.KS,11050.00,11700.00,2013-04-10,11050.00,9100,11400.00
3,11100.00,009280.KS,12000.00,12000.00,2013-04-09,11000.00,102000,11100.00
4,12550.00,009280.KS,13150.00,13550.00,2013-04-08,12550.00,136000,12550.00
5,13850.00,009280.KS,11200.00,13900.00,2013-04-05,11200.00,146700,13850.00
6,17750.00,009280.KS,17750.00,17750.00,2013-04-04,17750.00,000,17750.00
7,17750.00,009280.KS,17750.00,17750.00,2013-04-03,17750.00,000,17750.00
8,17750.00,009280.KS,17750.00,17750.00,2013-04-02,17750.00,000,17750.00
9,17750.00,009280.KS,17750.00,17750.00,2013-04-01,17750.00,000,17750.00
10,17750.00,009280.KS,17750.00,17750.00,2013-03-29,17750.00,000,17750.00
11,17750.00,009280.KS,17750.00,17750.00,2013-03-28,17750.00,000,17750.00
12,17750.00,009280.KS,17750.00,17750.00,2013-03-27,17750.00,000,17750.00
13,17750.00,009280.KS,17750.00,17750.00,2013-03-26,17750.00,000,17750.00
14,17750.00,009280.KS,17750.00,17750.00,2013-03-25,17750.00,000,17750.00
15,17750.00,009280.KS,17750.00,17750.00,2013-03-22,17750.00,000,17750.00
16,17750.00,009280.KS,17750.00,17750.00,2013-03-21,17750.00,000,17750.00
17,17750.00,009280.KS,17750.00,17750.00,2013-03-20,17750.00,000,17750.00
18,17750.00,009280.KS,17750.00,17750.00,2013-03-19,17750.00,000,17750.00
19,17750.00,009280.KS,17750.00,17750.00,2013-03-18,17750.00,000,17750.00
20,17750.00,009280.KS,17750.00,17750.00,2013-03-15,17750.00,000,17750.00
21,17750.00,009280.KS,17750.00,17750.00,2013-03-14,17750.00,000,17750.00
22,17750.00,009280.KS,17750.00,17750.00,2013-03-13,17750.00,000,17750.00
23,17750.00,009280.KS,17750.00,17750.00,2013-03-12,17750.00,000,17750.00
