,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
75,0,AF,AF,0,0,0,0,0,0,0,2000-01-04 03:00:00
76,AD,0,0,0,0,0,0,0,0,0,2000-01-04 04:00:00
77,0,AE,0,0,0,0,0,0,0,0,2000-01-04 05:00:00
78,0,0,0,0,0,0,0,0,0,0,2000-01-04 06:00:00
79,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 07:00:00
80,0,0,0,0,0,0,0,0,0,0,2000-01-04 08:00:00
81,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 09:00:00
82,0,AE,AE,0,0,0,0,0,0,0,2000-01-04 10:00:00
83,0,0,0,0,0,0,0,0,0,0,2000-01-04 11:00:00
84,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 12:00:00
85,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 13:00:00
86,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 14:00:00
87,0,AE,0,0,0,0,0,0,0,0,2000-01-04 15:00:00
88,0,AE,0,0,0,0,0,0,0,0,2000-01-04 16:00:00
89,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 17:00:00
90,0,AE,0,0,0,0,0,0,0,0,2000-01-04 18:00:00
91,AE,0,0,0,0,0,0,0,0,0,2000-01-04 19:00:00
92,AD,0,0,0,0,0,0,0,0,0,2000-01-04 20:00:00
93,0,0,AF,0,0,0,0,0,0,0,2000-01-04 21:00:00
94,0,AE,0,0,0,0,0,0,0,0,2000-01-04 22:00:00
95,AE,0,0,0,0,0,0,0,0,0,2000-01-04 23:00:00
96,AE,0,0,0,0,0,0,0,0,0,2000-01-05 00:00:00
97,AD,0,0,0,0,0,0,0,0,0,2000-01-05 01:00:00
98,AE,AE,AE,0,0,0,0,0,0,0,2000-01-05 02:00:00
99,AD,0,0,0,0,0,0,0,0,0,2000-01-05 03:00:00
100,0,0,0,0,0,0,0,0,0,0,2000-01-05 04:00:00
101,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 05:00:00
102,0,AE,0,0,0,0,0,0,0,0,2000-01-05 06:00:00
103,AD,0,0,0,0,0,0,0,0,0,2000-01-05 07:00:00
104,0,0,0,0,0,0,0,0,0,0,2000-01-05 08:00:00
105,0,0,AF,0,0,0,0,0,0,0,2000-01-05 09:00:00
106,0,0,AF,0,0,0,0,0,0,0,2000-01-05 10:00:00
107,0,AF,AF,0,0,0,0,0,0,0,2000-01-05 11:00:00
108,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 12:00:00
109,0,AE,0,0,0,0,0,0,0,0,2000-01-05 13:00:00
110,AD,AD,0,0,0,0,0,0,0,0,2000-01-05 14:00:00
111,AC,0,0,0,0,0,0,0,0,0,2000-01-05 15:00:00
112,AE,0,0,0,0,0,0,0,0,0,2000-01-05 16:00:00
113,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 17:00:00
114,AD,AD,0,0,0,0,0,0,0,0,2000-01-05 18:00:00
115,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 19:00:00
116,0,0,AE,0,0,0,0,0,0,0,2000-01-05 20:00:00
117,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 21:00:00
118,AE,0,0,0,0,0,0,0,0,0,2000-01-05 22:00:00
119,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 23:00:00
120,0,AD,0,0,0,0,0,0,0,0,2000-01-06 00:00:00
121,AE,AE,0,0,0,0,0,0,0,0,2000-01-06 01:00:00
122,AE,AE,AE,0,0,0,0,0,0,0,2000-01-06 02:00:00
123,AE,AE,0,0,0,0,0,0,0,0,2000-01-06 03:00:00
124,0,0,0,0,0,0,0,0,0,0,2000-01-06 04:00:00
125,0,0,0,0,0,0,0,0,0,0,2000-01-06 05:00:00
126,AE,AE,AE,0,0,0,0,0,0,0,2000-01-06 06:00:00
127,0,AD,0,0,0,0,0,0,0,0,2000-01-06 07:00:00
128,0,0,0,0,0,0,0,0,0,0,2000-01-06 08:00:00
129,AE,0,0,0,0,0,0,0,0,0,2000-01-06 09:00:00
130,0,0,AF,0,0,0,0,0,0,0,2000-01-06 10:00:00
131,0,AD,0,0,0,0,0,0,0,0,2000-01-06 11:00:00
132,AE,0,0,0,0,0,0,0,0,0,2000-01-06 12:00:00
133,AD,AD,0,0,0,0,0,0,0,0,2000-01-06 13:00:00
134,AD,AD,0,0,0,0,0,0,0,0,2000-01-06 14:00:00
135,AD,0,0,0,0,0,0,0,0,0,2000-01-06 15:00:00
136,0,0,AE,0,0,0,0,0,0,0,2000-01-06 16:00:00
137,AE,0,AE,0,0,0,0,0,0,0,2000-01-06 17:00:00
138,0,AF,0,0,0,0,0,0,0,0,2000-01-06 18:00:00
139,0,AF,AF,AF,0,0,0,0,0,0,2000-01-06 19:00:00
140,AE,AE,0,0,0,0,0,0,0,0,2000-01-06 20:00:00
141,0,AF,AF,0,0,0,0,0,0,0,2000-01-06 21:00:00
142,0,AF,AF,0,0,0,0,0,0,0,2000-01-06 22:00:00
143,0,AE,0,0,0,0,0,0,0,0,2000-01-06 23:00:00
144,0,AD,0,0,0,0,0,0,0,0,2000-01-07 00:00:00
145,0,0,0,0,0,0,0,0,0,0,2000-01-07 01:00:00
146,0,0,0,0,0,0,0,0,0,0,2000-01-07 02:00:00
147,AD,AD,0,0,0,0,0,0,0,0,2000-01-07 03:00:00
148,AD,AD,0,0,0,0,0,0,0,0,2000-01-07 04:00:00
149,0,0,0,0,0,0,0,0,0,0,2000-01-07 05:00:00
150,AD,0,0,0,0,0,0,0,0,0,2000-01-07 06:00:00
151,AD,AD,0,0,0,0,0,0,0,0,2000-01-07 07:00:00
152,0,AD,0,0,0,0,0,0,0,0,2000-01-07 08:00:00
153,0,0,0,0,0,0,0,0,0,0,2000-01-07 09:00:00
154,AE,AE,0,0,0,0,0,0,0,0,2000-01-07 10:00:00
155,AE,0,0,0,0,0,0,0,0,0,2000-01-07 11:00:00
156,0,AF,AF,0,0,0,0,0,0,0,2000-01-07 12:00:00
157,AC,0,0,0,0,0,0,0,0,0,2000-01-07 13:00:00
158,AE,AE,AE,0,0,0,0,0,0,0,2000-01-07 14:00:00
159,0,AD,0,0,0,0,0,0,0,0,2000-01-07 15:00:00
160,0,AD,0,0,0,0,0,0,0,0,2000-01-07 16:00:00
161,0,AF,0,0,0,0,0,0,0,0,2000-01-07 17:00:00
162,0,0,AF,0,0,0,0,0,0,0,2000-01-07 18:00:00
163,0,0,0,0,0,0,0,0,0,0,2000-01-07 19:00:00
164,AE,AE,AE,0,0,0,0,0,0,0,2000-01-07 20:00:00
165,0,0,0,0,0,0,0,0,0,0,2000-01-07 21:00:00
166,0,AE,0,0,0,0,0,0,0,0,2000-01-07 22:00:00
167,AE,0,0,0,0,0,0,0,0,0,2000-01-07 23:00:00
168,AD,0,0,0,0,0,0,0,0,0,2000-01-08 00:00:00
169,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 01:00:00
170,0,AE,0,0,0,0,0,0,0,0,2000-01-08 02:00:00
171,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 03:00:00
172,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 04:00:00
173,0,AE,AE,0,0,0,0,0,0,0,2000-01-08 05:00:00
174,AE,0,AE,0,0,0,0,0,0,0,2000-01-08 06:00:00
175,0,0,0,0,0,0,0,0,0,0,2000-01-08 07:00:00
176,AD,0,0,0,0,0,0,0,0,0,2000-01-08 08:00:00
177,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 09:00:00
178,0,0,0,0,0,0,0,0,0,0,2000-01-08 10:00:00
179,0,AE,0,0,0,0,0,0,0,0,2000-01-08 11:00:00
180,0,0,AF,0,0,0,0,0,0,0,2000-01-08 12:00:00
181,0,AE,AE,0,0,0,0,0,0,0,2000-01-08 13:00:00
182,AE,0,AE,0,0,0,0,0,0,0,2000-01-08 14:00:00
183,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 15:00:00
184,AE,0,0,0,0,0,0,0,0,0,2000-01-08 16:00:00
185,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 17:00:00
186,0,0,AF,0,0,0,0,0,0,0,2000-01-08 18:00:00
187,0,0,0,0,0,0,0,0,0,0,2000-01-08 19:00:00
188,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 20:00:00
189,AE,0,0,0,0,0,0,0,0,0,2000-01-08 21:00:00
190,0,0,0,0,0,0,0,0,0,0,2000-01-08 22:00:00
191,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 23:00:00
192,0,AE,AE,0,0,0,0,0,0,0,2000-01-09 00:00:00
193,0,0,0,0,0,0,0,0,0,0,2000-01-09 01:00:00
194,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 02:00:00
195,AD,AD,0,0,0,0,0,0,0,0,2000-01-09 03:00:00
196,AE,AE,AE,0,0,0,0,0,0,0,2000-01-09 04:00:00
197,0,AE,AE,0,0,0,0,0,0,0,2000-01-09 05:00:00
198,0,0,0,0,0,0,0,0,0,0,2000-01-09 06:00:00
199,0,0,0,0,0,0,0,0,0,0,2000-01-09 07:00:00
200,0,0,0,0,0,0,0,0,0,0,2000-01-09 08:00:00
201,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 09:00:00
202,0,AD,0,0,0,0,0,0,0,0,2000-01-09 10:00:00
203,0,0,0,0,0,0,0,0,0,0,2000-01-09 11:00:00
204,0,0,0,0,0,0,0,0,0,0,2000-01-09 12:00:00
205,0,AE,0,0,0,0,0,0,0,0,2000-01-09 13:00:00
206,AE,AE,AE,0,0,0,0,0,0,0,2000-01-09 14:00:00
207,0,0,AE,0,0,0,0,0,0,0,2000-01-09 15:00:00
208,AE,0,0,0,0,0,0,0,0,0,2000-01-09 16:00:00
209,0,AF,0,0,0,0,0,0,0,0,2000-01-09 17:00:00
210,0,AE,AE,0,0,0,0,0,0,0,2000-01-09 18:00:00
211,0,0,AF,0,0,0,0,0,0,0,2000-01-09 19:00:00
212,AE,0,0,0,0,0,0,0,0,0,2000-01-09 20:00:00
213,0,0,AE,0,0,0,0,0,0,0,2000-01-09 21:00:00
214,0,AE,AE,0,0,0,0,0,0,0,2000-01-09 22:00:00
215,0,0,AF,0,0,0,0,0,0,0,2000-01-09 23:00:00
216,AE,0,0,0,0,0,0,0,0,0,2000-01-10 00:00:00
217,AC,0,0,0,0,0,0,0,0,0,2000-01-10 01:00:00
218,AD,0,0,0,0,0,0,0,0,0,2000-01-10 02:00:00
219,0,0,AF,0,0,0,0,0,0,0,2000-01-10 03:00:00
220,AE,AE,0,0,0,0,0,0,0,0,2000-01-10 04:00:00
221,0,0,0,0,0,0,0,0,0,0,2000-01-10 05:00:00
222,0,AE,AE,0,0,0,0,0,0,0,2000-01-10 06:00:00
223,AD,0,0,0,0,0,0,0,0,0,2000-01-10 07:00:00
224,AE,AE,0,0,0,0,0,0,0,0,2000-01-10 08:00:00
225,AE,0,0,0,0,0,0,0,0,0,2000-01-10 09:00:00
226,AD,0,0,0,0,0,0,0,0,0,2000-01-10 10:00:00
227,0,0,AF,0,0,0,0,0,0,0,2000-01-10 11:00:00
228,0,AE,0,0,0,0,0,0,0,0,2000-01-10 12:00:00
229,0,AD,0,0,0,0,0,0,0,0,2000-01-10 13:00:00
230,0,0,0,0,0,0,0,0,0,0,2000-01-10 14:00:00
231,AE,0,0,0,0,0,0,0,0,0,2000-01-10 15:00:00
232,0,0,AE,0,0,0,0,0,0,0,2000-01-10 16:00:00
233,0,0,0,0,0,0,0,0,0,0,2000-01-10 17:00:00
234,0,0,0,0,0,0,0,0,0,0,2000-01-10 18:00:00
235,0,0,0,0,0,0,0,0,0,0,2000-01-10 19:00:00
236,0,AF,AF,0,0,0,0,0,0,0,2000-01-10 20:00:00
237,AE,0,AE,0,0,0,0,0,0,0,2000-01-10 21:00:00
238,AD,AD,0,0,0,0,0,0,0,0,2000-01-10 22:00:00
239,0,0,0,0,0,0,0,0,0,0,2000-01-10 23:00:00
240,AD,0,0,0,0,0,0,0,0,0,2000-01-11 00:00:00
241,0,AD,0,0,0,0,0,0,0,0,2000-01-11 01:00:00
242,0,0,0,AF,0,0,0,0,0,0,2000-01-11 02:00:00
243,0,0,0,0,0,0,0,0,0,0,2000-01-11 03:00:00
244,AD,AD,0,0,0,0,0,0,0,0,2000-01-11 04:00:00
245,0,AF,0,0,0,0,0,0,0,0,2000-01-11 05:00:00
246,AD,AD,0,0,0,0,0,0,0,0,2000-01-11 06:00:00
247,0,AE,0,0,0,0,0,0,0,0,2000-01-11 07:00:00
248,0,AF,AF,0,0,0,0,0,0,0,2000-01-11 08:00:00
249,0,0,AF,0,0,0,0,0,0,0,2000-01-11 09:00:00
250,0,0,0,0,0,0,0,0,0,0,2000-01-11 10:00:00
251,0,0,AF,0,0,0,0,0,0,0,2000-01-11 11:00:00
252,0,AF,0,0,0,0,0,0,0,0,2000-01-11 12:00:00
253,AD,0,0,0,0,0,0,0,0,0,2000-01-11 13:00:00
254,0,AD,0,0,0,0,0,0,0,0,2000-01-11 14:00:00
255,0,0,0,0,0,0,0,0,0,0,2000-01-11 15:00:00
256,0,0,0,0,0,0,0,0,0,0,2000-01-11 16:00:00
257,0,0,0,0,0,0,0,0,0,0,2000-01-11 17:00:00
258,AE,AE,0,0,0,0,0,0,0,0,2000-01-11 18:00:00
259,0,0,0,0,0,0,0,0,0,0,2000-01-11 19:00:00
260,0,AF,0,0,0,0,0,0,0,0,2000-01-11 20:00:00
261,0,AD,0,0,0,0,0,0,0,0,2000-01-11 21:00:00
262,0,AE,AE,0,0,0,0,0,0,0,2000-01-11 22:00:00
263,0,0,0,0,0,0,0,0,0,0,2000-01-11 23:00:00
264,AE,0,AE,0,0,0,0,0,0,0,2000-01-12 00:00:00
265,0,0,0,0,0,0,0,0,0,0,2000-01-12 01:00:00
266,0,0,AG,0,0,0,0,0,0,0,2000-01-12 02:00:00
267,0,AF,0,0,0,0,0,0,0,0,2000-01-12 03:00:00
268,0,AD,0,0,0,0,0,0,0,0,2000-01-12 04:00:00
269,0,0,0,0,0,0,0,0,0,0,2000-01-12 05:00:00
270,AE,AE,0,0,0,0,0,0,0,0,2000-01-12 06:00:00
271,AD,AD,0,0,0,0,0,0,0,0,2000-01-12 07:00:00
272,0,AE,0,0,0,0,0,0,0,0,2000-01-12 08:00:00
273,0,0,0,0,0,0,0,0,0,0,2000-01-12 09:00:00
274,0,AF,AF,0,0,0,0,0,0,0,2000-01-12 10:00:00
275,0,AE,AE,0,0,0,0,0,0,0,2000-01-12 11:00:00
276,0,AF,0,0,0,0,0,0,0,0,2000-01-12 12:00:00
277,AE,0,0,0,0,0,0,0,0,0,2000-01-12 13:00:00
278,0,0,0,0,0,0,0,0,0,0,2000-01-12 14:00:00
279,AE,AE,0,0,0,0,0,0,0,0,2000-01-12 15:00:00
280,0,0,0,0,0,0,0,0,0,0,2000-01-12 16:00:00
281,0,AF,0,0,0,0,0,0,0,0,2000-01-12 17:00:00
282,0,0,AF,0,0,0,0,0,0,0,2000-01-12 18:00:00
283,AE,AE,0,0,0,0,0,0,0,0,2000-01-12 19:00:00
284,0,AD,0,0,0,0,0,0,0,0,2000-01-12 20:00:00
285,0,0,0,0,0,0,0,0,0,0,2000-01-12 21:00:00
286,AE,AE,AE,0,0,0,0,0,0,0,2000-01-12 22:00:00
287,0,AE,0,0,0,0,0,0,0,0,2000-01-12 23:00:00
288,0,AE,AE,0,0,0,0,0,0,0,2000-01-13 00:00:00
289,0,AE,0,0,0,0,0,0,0,0,2000-01-13 01:00:00
290,0,AF,0,0,0,0,0,0,0,0,2000-01-13 02:00:00
291,0,AE,0,0,0,0,0,0,0,0,2000-01-13 03:00:00
292,0,0,0,0,0,0,0,0,0,0,2000-01-13 04:00:00
293,0,AE,AE,0,0,0,0,0,0,0,2000-01-13 05:00:00
294,0,0,0,0,0,0,0,0,0,0,2000-01-13 06:00:00
295,AE,0,0,0,0,0,0,0,0,0,2000-01-13 07:00:00
296,0,AE,0,0,0,0,0,0,0,0,2000-01-13 08:00:00
297,0,AD,0,0,0,0,0,0,0,0,2000-01-13 09:00:00
298,AE,AE,0,0,0,0,0,0,0,0,2000-01-13 10:00:00
299,AE,AE,0,0,0,0,0,0,0,0,2000-01-13 11:00:00
300,0,AD,0,0,0,0,0,0,0,0,2000-01-13 12:00:00
301,0,AE,0,0,0,0,0,0,0,0,2000-01-13 13:00:00
302,0,0,AE,0,0,0,0,0,0,0,2000-01-13 14:00:00
303,AE,AE,0,0,0,0,0,0,0,0,2000-01-13 15:00:00
304,0,AE,0,0,0,0,0,0,0,0,2000-01-13 16:00:00
305,AD,AD,0,0,0,0,0,0,0,0,2000-01-13 17:00:00
306,AD,0,0,0,0,0,0,0,0,0,2000-01-13 18:00:00
307,0,0,0,0,0,0,0,0,0,0,2000-01-13 19:00:00
308,0,0,AF,0,0,0,0,0,0,0,2000-01-13 20:00:00
309,AD,AD,0,0,0,0,0,0,0,0,2000-01-13 21:00:00
310,0,AE,0,0,0,0,0,0,0,0,2000-01-13 22:00:00
311,AE,0,AE,0,0,0,0,0,0,0,2000-01-13 23:00:00
312,0,AE,0,0,0,0,0,0,0,0,2000-01-14 00:00:00
313,AE,0,0,0,0,0,0,0,0,0,2000-01-14 01:00:00
314,0,AE,0,0,0,0,0,0,0,0,2000-01-14 02:00:00
315,AE,AE,0,0,0,0,0,0,0,0,2000-01-14 03:00:00
316,0,0,AE,0,0,0,0,0,0,0,2000-01-14 04:00:00
317,0,AE,0,0,0,0,0,0,0,0,2000-01-14 05:00:00
318,0,0,AE,0,0,0,0,0,0,0,2000-01-14 06:00:00
319,AE,0,AE,0,0,0,0,0,0,0,2000-01-14 07:00:00
320,0,0,0,0,0,0,0,0,0,0,2000-01-14 08:00:00
321,0,0,0,0,0,0,0,0,0,0,2000-01-14 09:00:00
322,AE,0,0,0,0,0,0,0,0,0,2000-01-14 10:00:00
323,AE,AE,AE,0,0,0,0,0,0,0,2000-01-14 11:00:00
324,0,AD,0,0,0,0,0,0,0,0,2000-01-14 12:00:00
325,0,0,0,0,0,0,0,0,0,0,2000-01-14 13:00:00
326,0,AD,0,0,0,0,0,0,0,0,2000-01-14 14:00:00
327,0,0,0,0,0,0,0,0,0,0,2000-01-14 15:00:00
328,AE,0,0,0,0,0,0,0,0,0,2000-01-14 16:00:00
329,0,0,AG,AG,0,0,0,0,0,0,2000-01-14 17:00:00
330,0,AF,AF,0,0,0,0,0,0,0,2000-01-14 18:00:00
331,0,0,0,0,0,0,0,0,0,0,2000-01-14 19:00:00
332,0,AF,0,0,0,0,0,0,0,0,2000-01-14 20:00:00
333,0,0,0,0,0,0,0,0,0,0,2000-01-14 21:00:00
334,AD,AD,0,0,0,0,0,0,0,0,2000-01-14 22:00:00
335,AD,0,0,0,0,0,0,0,0,0,2000-01-14 23:00:00
336,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 00:00:00
337,0,0,0,0,0,0,0,0,0,0,2000-01-15 01:00:00
338,0,AE,0,0,0,0,0,0,0,0,2000-01-15 02:00:00
339,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 03:00:00
340,0,0,0,0,0,0,0,0,0,0,2000-01-15 04:00:00
341,0,AD,0,0,0,0,0,0,0,0,2000-01-15 05:00:00
342,AE,0,0,0,0,0,0,0,0,0,2000-01-15 06:00:00
343,0,AE,0,0,0,0,0,0,0,0,2000-01-15 07:00:00
344,AE,0,AE,0,0,0,0,0,0,0,2000-01-15 08:00:00
345,0,AF,0,0,0,0,0,0,0,0,2000-01-15 09:00:00
346,AD,AD,0,0,0,0,0,0,0,0,2000-01-15 10:00:00
347,AD,0,0,0,0,0,0,0,0,0,2000-01-15 11:00:00
348,0,AE,0,0,0,0,0,0,0,0,2000-01-15 12:00:00
349,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 13:00:00
350,AE,AE,0,0,0,0,0,0,0,0,2000-01-15 14:00:00
351,AD,AD,0,0,0,0,0,0,0,0,2000-01-15 15:00:00
352,0,0,AF,0,0,0,0,0,0,0,2000-01-15 16:00:00
353,0,0,0,0,0,0,0,0,0,0,2000-01-15 17:00:00
354,AE,0,0,0,0,0,0,0,0,0,2000-01-15 18:00:00
355,0,AD,0,0,0,0,0,0,0,0,2000-01-15 19:00:00
356,AE,0,AE,0,0,0,0,0,0,0,2000-01-15 20:00:00
357,0,0,AF,0,0,0,0,0,0,0,2000-01-15 21:00:00
358,0,0,0,0,0,0,0,0,0,0,2000-01-15 22:00:00
359,0,0,0,0,0,0,0,0,0,0,2000-01-15 23:00:00
360,AE,AE,0,0,0,0,0,0,0,0,2000-01-16 00:00:00
361,0,0,AE,0,0,0,0,0,0,0,2000-01-16 01:00:00
362,AE,AE,0,0,0,0,0,0,0,0,2000-01-16 02:00:00
363,AE,0,0,0,0,0,0,0,0,0,2000-01-16 03:00:00
364,0,AE,0,0,0,0,0,0,0,0,2000-01-16 04:00:00
365,AE,AE,AE,0,0,0,0,0,0,0,2000-01-16 05:00:00
366,AD,0,0,0,0,0,0,0,0,0,2000-01-16 06:00:00
367,0,AF,AF,0,0,0,0,0,0,0,2000-01-16 07:00:00
368,AD,AD,0,0,0,0,0,0,0,0,2000-01-16 08:00:00
369,0,AF,0,0,0,0,0,0,0,0,2000-01-16 09:00:00
370,0,0,0,0,0,0,0,0,0,0,2000-01-16 10:00:00
371,0,0,AE,0,0,0,0,0,0,0,2000-01-16 11:00:00
372,0,AF,AF,0,0,0,0,0,0,0,2000-01-16 12:00:00
373,0,0,0,0,0,0,0,0,0,0,2000-01-16 13:00:00
374,0,AE,0,0,0,0,0,0,0,0,2000-01-16 14:00:00
375,AD,0,0,0,0,0,0,0,0,0,2000-01-16 15:00:00
376,AD,AD,0,0,0,0,0,0,0,0,2000-01-16 16:00:00
377,AE,0,0,0,0,0,0,0,0,0,2000-01-16 17:00:00
378,AD,0,0,0,0,0,0,0,0,0,2000-01-16 18:00:00
379,AE,0,AE,0,0,0,0,0,0,0,2000-01-16 19:00:00
380,0,AF,AF,0,0,0,0,0,0,0,2000-01-16 20:00:00
381,0,0,0,0,0,0,0,0,0,0,2000-01-16 21:00:00
382,AE,AE,0,0,0,0,0,0,0,0,2000-01-16 22:00:00
383,0,0,0,AF,0,0,0,0,0,0,2000-01-16 23:00:00
