,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,541.375,542.25,2016-07-27,540.00,542.25,VTC.L,1400,540.00
1,540.00,539.50,2016-07-26,530.00,539.50,VTC.L,12900,530.00
2,537.50,537.50,2016-07-25,530.00,537.50,VTC.L,467700,530.00
3,535.00,534.75,2016-07-22,530.00,534.75,VTC.L,11700,530.00
4,537.125,535.00,2016-07-21,520.50,535.00,VTC.L,164100,520.50
5,530.00,520.50,2016-07-20,507.50,520.50,VTC.L,2100,507.50
6,530.00,505.00,2016-07-19,529.50,505.00,VTC.L,30800,505.00
7,523.50,507.00,2016-07-18,505.50,507.00,VTC.L,19300,505.50
8,525.50,512.00,2016-07-15,521.00,512.00,VTC.L,6100,512.00
9,511.50,506.50,2016-07-14,505.50,506.50,VTC.L,1400,505.50
10,506.50,506.50,2016-07-13,505.50,506.50,VTC.L,500,505.50
11,524.50,505.50,2016-07-12,508.00,505.50,VTC.L,3500,505.50
12,522.00,512.00,2016-07-11,512.00,512.00,VTC.L,1000,512.00
13,517.00,509.00,2016-07-08,508.00,509.00,VTC.L,30500,508.00
14,520.00,514.25,2016-07-07,510.00,514.25,VTC.L,1900,510.00
15,522.00,510.00,2016-07-06,508.00,510.00,VTC.L,2100,508.00
16,515.50,511.00,2016-07-05,515.50,511.00,VTC.L,2200,508.00
17,522.50,522.50,2016-07-04,515.00,522.50,VTC.L,4400,515.00
18,530.00,517.50,2016-07-01,530.00,517.50,VTC.L,134100,515.00
19,528.00,523.00,2016-06-30,527.00,523.00,VTC.L,3000,523.00
20,519.50,516.50,2016-06-29,519.50,516.50,VTC.L,1300,500.00
21,520.00,502.00,2016-06-28,500.00,502.00,VTC.L,2600,500.00
22,518.00,504.00,2016-06-27,512.50,504.00,VTC.L,7900,504.00
23,520.00,506.00,2016-06-24,520.00,506.00,VTC.L,35300,495.00
24,525.00,517.00,2016-06-23,525.00,517.00,VTC.L,707400,505.00
25,522.00,512.00,2016-06-22,512.00,512.00,VTC.L,87900,510.50
26,530.00,517.00,2016-06-21,530.00,517.00,VTC.L,8100,507.00
27,528.901,506.50,2016-06-20,513.50,506.50,VTC.L,8400,506.50
28,528.50,512.00,2016-06-17,512.00,512.00,VTC.L,1486200,501.00
29,515.00,504.00,2016-06-16,501.00,504.00,VTC.L,112300,501.00
30,512.50,505.00,2016-06-15,512.50,505.00,VTC.L,74100,502.00
31,510.50,505.00,2016-06-14,505.00,505.00,VTC.L,256200,500.00
32,519.50,508.00,2016-06-13,496.25,508.00,VTC.L,61700,496.25
33,505.00,505.00,2016-06-10,505.00,505.00,VTC.L,54300,498.00
34,505.00,505.00,2016-06-09,502.50,505.00,VTC.L,49500,501.50
35,502.50,502.50,2016-06-08,497.00,502.50,VTC.L,27600,497.00
36,505.729,500.50,2016-06-07,505.00,500.50,VTC.L,299300,500.00
37,505.00,505.00,2016-06-06,490.00,505.00,VTC.L,28800,490.00
38,504.75,500.00,2016-06-03,495.00,500.00,VTC.L,163900,495.00
39,504.00,504.00,2016-06-02,485.00,504.00,VTC.L,21800,485.00
