,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,2.806,2.754,2016-07-27,2.726,2.754,UBI.MI,15251000,2.696
1,2.76,2.732,2016-07-26,2.754,2.732,UBI.MI,12273500,2.666
2,2.782,2.75,2016-07-25,2.764,2.75,UBI.MI,12612700,2.698
3,2.82,2.744,2016-07-22,2.772,2.744,UBI.MI,14165800,2.732
4,2.834,2.794,2016-07-21,2.826,2.794,UBI.MI,21022400,2.75
5,2.85,2.814,2016-07-20,2.82,2.814,UBI.MI,12107500,2.766
6,2.836,2.79,2016-07-19,2.79,2.79,UBI.MI,16763500,2.654
7,2.886,2.80,2016-07-18,2.786,2.80,UBI.MI,15500300,2.724
8,14.5377,14.5377,2016-07-15,14.5377,14.5377,UBI.MI,000,14.5377
9,2.856,2.79,2016-07-14,2.666,2.79,UBI.MI,20324300,2.66
10,2.836,2.648,2016-07-13,2.802,2.648,UBI.MI,22872000,2.61
11,2.838,2.818,2016-07-12,2.56,2.818,UBI.MI,21796300,2.55
12,2.60,2.542,2016-07-11,2.584,2.542,UBI.MI,12108000,2.438
13,14.4772,14.4772,2016-07-08,14.4772,14.4772,UBI.MI,000,14.4772
14,2.414,2.312,2016-07-07,2.40,2.312,UBI.MI,14729600,2.30
15,2.448,2.316,2016-07-06,2.366,2.316,UBI.MI,20961600,2.252
16,2.506,2.384,2016-07-05,2.316,2.384,UBI.MI,17661600,2.30
17,2.48,2.352,2016-07-04,2.442,2.352,UBI.MI,14847700,2.308
18,14.452,14.452,2016-07-01,14.452,14.452,UBI.MI,000,14.452
19,2.602,2.474,2016-06-30,2.494,2.474,UBI.MI,30585000,2.37
20,2.79,2.50,2016-06-29,2.724,2.50,UBI.MI,22179500,2.474
21,2.716,2.638,2016-06-28,2.638,2.638,UBI.MI,26875000,2.55
22,2.688,2.42,2016-06-27,2.668,2.42,UBI.MI,32639500,2.36
23,14.228,14.228,2016-06-24,14.228,14.228,UBI.MI,000,14.228
24,3.262,3.258,2016-06-23,2.99,3.258,UBI.MI,24545600,2.942
25,2.992,2.964,2016-06-22,2.954,2.964,UBI.MI,9362600,2.862
26,2.98,2.912,2016-06-21,2.872,2.912,UBI.MI,12150700,2.844
27,3.10,2.842,2016-06-20,2.998,2.842,UBI.MI,17146200,2.836
28,14.2472,14.2472,2016-06-17,14.2472,14.2472,UBI.MI,000,14.2472
29,2.584,2.57,2016-06-16,2.55,2.57,UBI.MI,18005100,2.48
30,2.746,2.626,2016-06-15,2.686,2.626,UBI.MI,14830800,2.60
31,2.776,2.614,2016-06-14,2.644,2.614,UBI.MI,14370100,2.606
32,2.802,2.67,2016-06-13,2.78,2.67,UBI.MI,16495200,2.668
33,14.3289,14.3289,2016-06-10,14.3289,14.3289,UBI.MI,000,14.3289
34,3.124,3.044,2016-06-09,3.074,3.044,UBI.MI,6658200,3.04
35,3.196,3.072,2016-06-08,3.154,3.072,UBI.MI,7558100,3.04
36,3.21,3.184,2016-06-07,3.08,3.184,UBI.MI,11347100,3.078
37,3.13,3.06,2016-06-06,3.09,3.06,UBI.MI,9723600,2.992
38,14.4116,14.4116,2016-06-03,14.4116,14.4116,UBI.MI,000,14.4116
39,3.366,3.202,2016-06-02,3.24,3.202,UBI.MI,11342000,3.182
40,3.342,3.254,2016-06-01,3.336,3.254,UBI.MI,15022100,3.16
41,3.484,3.34,2016-05-31,3.45,3.34,UBI.MI,13121000,3.30
42,3.524,3.456,2016-05-30,3.50,3.456,UBI.MI,5915900,3.452
43,14.4913,14.4913,2016-05-27,14.4913,14.4913,UBI.MI,000,14.4913
44,3.68,3.49,2016-05-26,3.68,3.49,UBI.MI,26089000,3.44
45,3.726,3.712,2016-05-25,3.528,3.712,UBI.MI,16052800,3.48
46,3.48,3.462,2016-05-24,3.276,3.462,UBI.MI,7459300,3.256
47,3.434,3.278,2016-05-23,3.378,3.278,UBI.MI,7401000,3.278
48,14.3027,14.3027,2016-05-20,14.3027,14.1927,UBI.MI,000,14.3027
49,3.55,3.474,2016-05-19,3.426,3.44728,UBI.MI,10476200,3.40
50,3.49,3.444,2016-05-18,3.288,3.41751,UBI.MI,10942900,3.252
51,3.546,3.32,2016-05-17,3.396,3.29447,UBI.MI,12911300,3.286
52,3.44,3.362,2016-05-16,3.328,3.33614,UBI.MI,8195400,3.23
53,14.2462,14.2462,2016-05-13,14.2462,14.13663,UBI.MI,000,14.2462
54,3.258,3.166,2016-05-12,3.166,3.14165,UBI.MI,10281800,3.13
55,3.244,3.166,2016-05-11,3.232,3.14165,UBI.MI,10757400,3.072
56,3.324,3.264,2016-05-10,3.194,3.2389,UBI.MI,9347600,3.194
57,3.34,3.18,2016-05-09,3.334,3.15554,UBI.MI,8359100,3.156
58,14.2139,14.2139,2016-05-06,14.2139,14.10458,UBI.MI,000,14.2139
59,3.468,3.258,2016-05-05,3.42,3.23294,UBI.MI,8199000,3.24
60,3.446,3.398,2016-05-04,3.328,3.37187,UBI.MI,10423500,3.29
61,3.538,3.34,2016-05-03,3.52,3.31431,UBI.MI,11838500,3.29
62,3.714,3.52,2016-05-02,3.694,3.49293,UBI.MI,15224100,3.436
63,14.2956,14.2956,2016-04-29,14.2956,14.18565,UBI.MI,000,14.2956
64,3.886,3.85,2016-04-28,3.73,3.82039,UBI.MI,9590700,3.702
65,3.832,3.76,2016-04-27,3.766,3.73108,UBI.MI,8028400,3.68
66,3.838,3.762,2016-04-26,3.644,3.73307,UBI.MI,11068300,3.624
67,3.852,3.606,2016-04-25,3.812,3.57827,UBI.MI,6865100,3.574
68,14.4439,14.4439,2016-04-22,14.4439,14.33281,UBI.MI,000,14.4439
69,3.814,3.75,2016-04-21,3.75,3.72116,UBI.MI,9730600,3.706
70,3.728,3.72,2016-04-20,3.598,3.69139,UBI.MI,7813700,3.564
71,3.858,3.604,2016-04-19,3.732,3.57628,UBI.MI,14760500,3.546
72,3.756,3.708,2016-04-18,3.468,3.67948,UBI.MI,15959700,3.41
73,14.3814,14.3814,2016-04-15,14.3814,14.27079,UBI.MI,000,14.3814
74,3.526,3.474,2016-04-14,3.42,3.44728,UBI.MI,11140700,3.35
75,3.412,3.404,2016-04-13,3.198,3.37782,UBI.MI,15099400,3.19
76,3.398,3.126,2016-04-12,3.28,3.10196,UBI.MI,17573800,3.052
77,3.314,3.27,2016-04-11,3.062,3.24485,UBI.MI,14828000,3.052
78,14.1917,14.1917,2016-04-08,14.1917,14.08255,UBI.MI,000,14.1917
79,3.032,2.81,2016-04-07,3.006,2.78839,UBI.MI,16167500,2.80
80,3.168,2.998,2016-04-06,3.06,2.97494,UBI.MI,16156900,2.932
81,3.214,3.036,2016-04-05,3.186,3.01265,UBI.MI,9801000,3.002
82,3.32,3.226,2016-04-04,3.194,3.20119,UBI.MI,13581100,3.154
83,14.2028,14.2028,2016-04-01,14.2028,14.09357,UBI.MI,000,14.2028
84,3.366,3.252,2016-03-31,3.354,3.22699,UBI.MI,12211500,3.21
85,3.594,3.384,2016-03-30,3.55,3.35797,UBI.MI,11927700,3.364
86,3.694,3.524,2016-03-29,3.612,3.4969,UBI.MI,7995300,3.482
87,3.598,3.598,2016-03-28,3.598,3.57033,UBI.MI,000,3.598
88,3.598,3.598,2016-03-25,3.598,3.57033,UBI.MI,000,3.598
89,14.2765,14.2765,2016-03-24,14.2765,14.1667,UBI.MI,000,14.2765
90,3.914,3.782,2016-03-23,3.876,3.75291,UBI.MI,5209900,3.76
91,3.902,3.86,2016-03-22,3.884,3.83031,UBI.MI,6488900,3.756
92,4.004,3.916,2016-03-21,3.814,3.88588,UBI.MI,6150200,3.786
93,14.3067,14.3067,2016-03-18,14.3067,14.19667,UBI.MI,000,14.3067
94,4.02,3.81,2016-03-17,4.018,3.7807,UBI.MI,12729000,3.712
95,4.068,3.948,2016-03-16,4.004,3.91764,UBI.MI,6297400,3.902
96,4.162,3.996,2016-03-15,4.108,3.96527,UBI.MI,6253200,3.97
97,4.228,4.11,2016-03-14,4.102,4.07839,UBI.MI,10222200,4.062
98,14.2775,14.2775,2016-03-11,14.2775,14.16769,UBI.MI,000,14.2775
99,4.06,3.716,2016-03-10,3.68,3.68742,UBI.MI,16847500,3.612
100,3.746,3.67,2016-03-09,3.68,3.64177,UBI.MI,7512800,3.634
101,3.784,3.69,2016-03-08,3.614,3.66162,UBI.MI,7653700,3.572
102,3.832,3.682,2016-03-07,3.818,3.65368,UBI.MI,8257500,3.622
103,14.2916,14.2916,2016-03-04,14.2916,14.18169,UBI.MI,000,14.2916
104,3.92,3.898,2016-03-03,3.84,3.86802,UBI.MI,6666500,3.814
105,3.916,3.812,2016-03-02,3.71,3.78268,UBI.MI,15028500,3.71
106,3.71,3.686,2016-03-01,3.564,3.65765,UBI.MI,8649200,3.53
107,3.556,3.556,2016-02-29,3.44,3.52865,UBI.MI,7936600,3.382
108,14.1332,14.1332,2016-02-26,14.1332,14.0245,UBI.MI,000,14.1332
109,3.568,3.476,2016-02-25,3.44,3.44927,UBI.MI,5985000,3.42
110,3.58,3.394,2016-02-24,3.544,3.3679,UBI.MI,7548900,3.344
111,3.73,3.522,2016-02-23,3.53,3.49491,UBI.MI,12684900,3.48
112,3.554,3.554,2016-02-22,3.356,3.52667,UBI.MI,8495500,3.312
113,13.9728,13.9728,2016-02-19,13.9728,13.86534,UBI.MI,000,13.9728
114,3.598,3.354,2016-02-18,3.538,3.3282,UBI.MI,13100800,3.334
115,3.608,3.55,2016-02-17,3.506,3.5227,UBI.MI,10123000,3.45
116,3.55,3.498,2016-02-16,3.382,3.4711,UBI.MI,20600900,3.26
117,3.50,3.33,2016-02-15,3.384,3.30439,UBI.MI,16080900,3.306
118,13.6934,13.6934,2016-02-12,13.6934,13.58809,UBI.MI,000,13.6934
119,3.14,2.976,2016-02-11,3.068,2.95311,UBI.MI,30235400,2.82
120,3.478,3.386,2016-02-10,3.238,3.35996,UBI.MI,12540700,3.17
121,3.48,3.144,2016-02-09,3.47,3.11982,UBI.MI,14062200,3.144
122,3.938,3.45,2016-02-08,3.88,3.42347,UBI.MI,12714200,3.442
123,13.9042,13.9042,2016-02-05,13.9042,13.79726,UBI.MI,000,13.9042
124,3.862,3.78,2016-02-04,3.83,3.75093,UBI.MI,11624100,3.57
125,4.08,3.706,2016-02-03,4.07,3.6775,UBI.MI,13243800,3.662
126,4.35,4.072,2016-02-02,4.30,4.04068,UBI.MI,9358100,4.044
127,4.478,4.296,2016-02-01,4.31,4.26296,UBI.MI,7234400,4.218
128,14.2593,14.2593,2016-01-29,14.2593,14.14963,UBI.MI,000,14.2593
129,4.692,4.342,2016-01-28,4.598,4.30861,UBI.MI,9895100,4.306
130,4.868,4.612,2016-01-27,4.834,4.57653,UBI.MI,13200200,4.468
131,4.77,4.766,2016-01-26,4.32,4.72935,UBI.MI,17425000,4.282
132,4.584,4.39,2016-01-25,4.57,4.35624,UBI.MI,13323100,4.284
133,14.1907,14.1907,2016-01-22,14.1907,14.08156,UBI.MI,000,14.1907
134,4.84,4.754,2016-01-21,4.522,4.71744,UBI.MI,14683700,4.44
