,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,3.80,JRS.L,3.8025,3.812,2016-07-27,3.77125,16500,3.80
1,3.80,JRS.L,3.80,3.9475,2016-07-26,3.76,36000,3.80
2,3.89,JRS.L,3.89,3.89,2016-07-25,3.81268,13000,3.89
3,3.87,JRS.L,3.872,3.875,2016-07-22,3.80,10200,3.87
4,3.895,JRS.L,3.80,3.90,2016-07-21,3.785,55000,3.895
5,4.56719,JRS.L,4.56719,4.56719,2016-07-20,4.56719,000,4.56719
6,4.57564,JRS.L,4.57564,4.57564,2016-07-19,4.57564,000,4.57564
7,4.58137,JRS.L,4.58137,4.58137,2016-07-18,4.58137,000,4.58137
8,4.58619,JRS.L,4.58619,4.58619,2016-07-15,4.58619,000,4.58619
9,4.63029,JRS.L,4.63029,4.63029,2016-07-14,4.63029,000,4.63029
10,4.57261,JRS.L,4.57261,4.57261,2016-07-13,4.57261,000,4.57261
11,4.59925,JRS.L,4.59925,4.59925,2016-07-12,4.59925,000,4.59925
12,4.59591,JRS.L,4.59591,4.59591,2016-07-11,4.59591,000,4.59591
13,4.57741,JRS.L,4.57741,4.57741,2016-07-08,4.57741,000,4.57741
14,4.55672,JRS.L,4.55672,4.55672,2016-07-07,4.55672,000,4.55672
15,4.50529,JRS.L,4.50529,4.50529,2016-07-06,4.50529,000,4.50529
16,3.76,JRS.L,3.80,3.80,2016-07-05,3.6875,70300,3.76
17,4.49708,JRS.L,4.49708,4.49708,2016-07-04,4.49708,000,4.49708
18,4.46791,JRS.L,4.46791,4.46791,2016-07-01,4.46791,000,4.46791
19,4.4168,JRS.L,4.4168,4.4168,2016-06-30,4.4168,000,4.4168
20,4.38458,JRS.L,4.38458,4.38458,2016-06-29,4.38458,000,4.38458
21,4.3279,JRS.L,4.3279,4.3279,2016-06-28,4.3279,000,4.3279
22,4.28764,JRS.L,4.28764,4.28764,2016-06-27,4.28764,000,4.28764
23,4.26721,JRS.L,4.26721,4.26721,2016-06-24,4.26721,000,4.26721
24,4.03377,JRS.L,4.03377,4.03377,2016-06-23,4.03377,000,4.03377
25,4.02728,JRS.L,4.02728,4.02728,2016-06-22,4.02728,000,4.02728
26,4.04406,JRS.L,4.04406,4.04406,2016-06-21,4.04406,000,4.04406
27,4.05817,JRS.L,4.05817,4.05817,2016-06-20,4.05817,000,4.05817
28,4.08372,JRS.L,4.08372,4.08372,2016-06-17,4.08372,000,4.08372
29,4.04177,JRS.L,4.04177,4.04177,2016-06-16,4.04177,000,4.04177
30,4.07762,JRS.L,4.07762,4.07762,2016-06-15,4.07762,000,4.07762
31,4.05617,JRS.L,4.05617,4.05617,2016-06-14,4.05617,000,4.05617
32,4.10191,JRS.L,4.10191,4.10191,2016-06-13,4.10191,000,4.10191
33,4.12677,JRS.L,4.12677,4.12677,2016-06-10,4.12677,000,4.12677
34,4.16254,JRS.L,4.16254,4.16254,2016-06-09,4.16254,000,4.16254
35,4.21546,JRS.L,4.21546,4.21546,2016-06-08,4.21546,000,4.21546
36,4.14666,JRS.L,4.14666,4.14666,2016-06-07,4.14666,000,4.14666
37,4.06225,JRS.L,4.06225,4.06225,2016-06-06,4.06225,000,4.06225
38,3.97958,JRS.L,3.97958,3.97958,2016-06-03,3.97958,000,3.97958
39,3.91146,JRS.L,3.91146,3.91146,2016-06-02,3.91146,000,3.91146
40,3.37,JRS.L,3.40,3.41688,2016-06-01,3.37,9600,3.37
41,3.4325,JRS.L,3.4325,3.4325,2016-05-31,3.40,3800,3.4325
42,3.99864,JRS.L,3.99864,3.99864,2016-05-30,3.99864,000,3.99864
43,3.4025,JRS.L,3.385,3.3955,2016-05-27,3.385,5400,3.4025
44,3.96931,JRS.L,3.96931,3.96931,2016-05-26,3.96931,000,3.96931
45,3.36,JRS.L,3.36,3.38175,2016-05-25,3.345,70000,3.36
46,3.9224,JRS.L,3.9224,3.9224,2016-05-24,3.9224,000,3.9224
47,3.8958,JRS.L,3.8958,3.8958,2016-05-23,3.8958,000,3.8958
48,3.90959,JRS.L,3.90959,3.90959,2016-05-20,3.90959,000,3.90959
49,3.8955,JRS.L,3.8955,3.8955,2016-05-19,3.8955,000,3.8955
50,4.02271,JRS.L,4.02271,4.02271,2016-05-18,4.02271,000,4.02271
