,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,18.75,18.47,18.75,BF.MI,18.75,2016-07-27,18.48,200
1,18.80,18.50,18.50,BF.MI,18.50,2016-07-26,18.79,400
2,18.82,18.60,18.82,BF.MI,18.82,2016-07-25,18.60,400
3,18.81,18.49,18.81,BF.MI,18.81,2016-07-22,18.50,100
4,18.75,18.43,18.75,BF.MI,18.75,2016-07-21,18.44,500
5,18.78,18.40,18.75,BF.MI,18.75,2016-07-20,18.65,300
6,18.65,18.60,18.65,BF.MI,18.65,2016-07-19,18.60,700
7,18.68,18.12,18.60,BF.MI,18.60,2016-07-18,18.37,500
8,18.70,18.40,18.40,BF.MI,18.40,2016-07-15,18.69,600
9,18.45,18.15,18.44,BF.MI,18.44,2016-07-14,18.15,1600
10,18.15,18.14,18.15,BF.MI,18.15,2016-07-13,18.14,400
11,18.14,17.62,18.14,BF.MI,18.14,2016-07-12,17.90,200
12,17.90,17.90,17.90,BF.MI,17.90,2016-07-11,17.90,000
13,17.90,17.80,17.90,BF.MI,17.90,2016-07-08,17.80,300
14,17.65,17.65,17.65,BF.MI,17.65,2016-07-07,17.65,000
15,17.67,17.55,17.65,BF.MI,17.65,2016-07-06,17.67,1200
16,18.00,17.70,17.70,BF.MI,17.70,2016-07-05,17.72,700
17,18.15,17.75,17.76,BF.MI,17.76,2016-07-04,17.96,800
18,18.27,17.66,18.27,BF.MI,18.27,2016-07-01,17.75,100
19,17.97,17.64,17.97,BF.MI,17.97,2016-06-30,17.64,200
20,18.10,17.60,17.67,BF.MI,17.67,2016-06-29,17.60,100
21,17.85,17.80,17.80,BF.MI,17.80,2016-06-28,17.85,300
22,18.60,17.54,17.55,BF.MI,17.55,2016-06-27,18.60,1400
23,17.84,17.09,17.80,BF.MI,17.80,2016-06-24,17.84,900
24,18.71,18.50,18.50,BF.MI,18.50,2016-06-23,18.55,500
25,18.67,18.39,18.50,BF.MI,18.50,2016-06-22,18.50,900
