,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,62800.00,61200.00,2016-07-28,62600.00,61200.00,017800.KS,77300,60900.00
1,63000.00,62600.00,2016-07-27,62000.00,62600.00,017800.KS,115000,61500.00
2,62600.00,61400.00,2016-07-26,62600.00,61400.00,017800.KS,85200,60900.00
3,63900.00,62300.00,2016-07-25,62800.00,62300.00,017800.KS,53400,62200.00
4,63500.00,62800.00,2016-07-22,62500.00,62800.00,017800.KS,77100,62400.00
5,63300.00,62400.00,2016-07-21,62700.00,62400.00,017800.KS,80000,61800.00
6,62800.00,62300.00,2016-07-20,59600.00,62300.00,017800.KS,226900,59100.00
7,61200.00,58800.00,2016-07-19,59800.00,58800.00,017800.KS,136900,58300.00
8,62900.00,60000.00,2016-07-18,62200.00,60000.00,017800.KS,127700,60000.00
9,62800.00,62300.00,2016-07-15,62000.00,62300.00,017800.KS,136600,61000.00
10,61800.00,60800.00,2016-07-14,61800.00,60800.00,017800.KS,59200,60700.00
11,62700.00,61300.00,2016-07-13,62200.00,61300.00,017800.KS,75000,61000.00
12,63000.00,62100.00,2016-07-12,62900.00,62100.00,017800.KS,49400,62000.00
13,63100.00,62800.00,2016-07-11,62800.00,62800.00,017800.KS,61300,62500.00
14,62500.00,62200.00,2016-07-08,61200.00,62200.00,017800.KS,68200,60800.00
15,62100.00,61300.00,2016-07-07,61200.00,61300.00,017800.KS,69400,60800.00
16,62600.00,61000.00,2016-07-06,62000.00,61000.00,017800.KS,92000,60300.00
17,63300.00,62500.00,2016-07-05,62100.00,62500.00,017800.KS,63100,62100.00
18,63400.00,62700.00,2016-07-04,63000.00,62700.00,017800.KS,60600,62100.00
19,63200.00,62900.00,2016-07-01,62000.00,62900.00,017800.KS,89500,62000.00
20,63400.00,62000.00,2016-06-30,62500.00,62000.00,017800.KS,126500,61800.00
21,62400.00,61500.00,2016-06-29,60000.00,61500.00,017800.KS,107200,60000.00
22,61700.00,60300.00,2016-06-28,59700.00,60300.00,017800.KS,117300,58700.00
23,60000.00,59700.00,2016-06-27,55600.00,59700.00,017800.KS,168600,55600.00
24,63200.00,58300.00,2016-06-24,62300.00,58300.00,017800.KS,339300,58100.00
25,62400.00,61600.00,2016-06-23,61800.00,61600.00,017800.KS,130900,60700.00
