,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-28,092200.KS,9430.00,9420.00,115700,9310.00,9420.00,9200.00
1,2016-07-27,092200.KS,9650.00,9360.00,133300,9630.00,9360.00,9300.00
2,2016-07-26,092200.KS,9700.00,9620.00,113500,9500.00,9620.00,9490.00
3,2016-07-25,092200.KS,9750.00,9570.00,207300,9420.00,9570.00,9300.00
4,2016-07-22,092200.KS,9660.00,9380.00,250200,9630.00,9380.00,9300.00
5,2016-07-21,092200.KS,12050.00,9600.00,2490800,10200.00,9600.00,9590.00
6,2016-07-20,092200.KS,9390.00,9290.00,85500,9390.00,9290.00,9110.00
7,2016-07-19,092200.KS,9500.00,9220.00,74400,9470.00,9220.00,9220.00
8,2016-07-18,092200.KS,9470.00,9360.00,51900,9320.00,9360.00,9310.00
9,2016-07-15,092200.KS,9560.00,9300.00,43900,9400.00,9300.00,9260.00
10,2016-07-14,092200.KS,9560.00,9440.00,37300,9510.00,9440.00,9350.00
11,2016-07-13,092200.KS,9610.00,9500.00,149600,9340.00,9500.00,9260.00
12,2016-07-12,092200.KS,9470.00,9250.00,36400,9470.00,9250.00,9230.00
13,2016-07-11,092200.KS,9490.00,9260.00,50600,9240.00,9260.00,9240.00
14,2016-07-08,092200.KS,9500.00,9240.00,75400,9310.00,9240.00,9150.00
15,2016-07-07,092200.KS,9590.00,9300.00,38600,9590.00,9300.00,9260.00
16,2016-07-06,092200.KS,9440.00,9360.00,27600,9300.00,9360.00,9160.00
17,2016-07-05,092200.KS,9360.00,9270.00,65200,9270.00,9270.00,9200.00
18,2016-07-04,092200.KS,9490.00,9210.00,60600,9490.00,9210.00,9150.00
19,2016-07-01,092200.KS,9500.00,9430.00,40600,9490.00,9430.00,9230.00
20,2016-06-30,092200.KS,9620.00,9300.00,123200,9400.00,9300.00,9300.00
21,2016-06-29,092200.KS,9400.00,9400.00,90600,9110.00,9400.00,8930.00
22,2016-06-28,092200.KS,9080.00,9000.00,37700,8870.00,9000.00,8780.00
23,2016-06-27,092200.KS,8950.00,8760.00,71700,8300.00,8760.00,8300.00
24,2016-06-24,092200.KS,9150.00,8560.00,122700,9150.00,8560.00,8340.00
25,2016-06-23,092200.KS,9180.00,8960.00,61000,9140.00,8960.00,8940.00
26,2016-06-22,092200.KS,9390.00,9120.00,42900,9110.00,9120.00,9100.00
27,2016-06-21,092200.KS,9190.00,9090.00,38100,9180.00,9090.00,9030.00
28,2016-06-20,092200.KS,9210.00,9180.00,74200,8890.00,9180.00,8890.00
29,2016-06-17,092200.KS,9360.00,9150.00,58000,9360.00,9150.00,9080.00
30,2016-06-16,092200.KS,9390.00,9200.00,30800,9390.00,9200.00,9160.00
31,2016-06-15,092200.KS,9430.00,9330.00,84500,9070.00,9330.00,9070.00
32,2016-06-14,092200.KS,9260.00,9160.00,28600,9170.00,9160.00,9050.00
33,2016-06-13,092200.KS,9350.00,9120.00,43400,9270.00,9120.00,9070.00
34,2016-06-10,092200.KS,9290.00,9280.00,36600,9240.00,9280.00,9170.00
35,2016-06-09,092200.KS,9490.00,9220.00,126600,9380.00,9220.00,9080.00
36,2016-06-08,092200.KS,9550.00,9380.00,58900,9480.00,9380.00,9300.00
37,2016-06-07,092200.KS,9540.00,9480.00,44800,9360.00,9480.00,9360.00
38,2016-06-06,092200.KS,9500.00,9500.00,000,9500.00,9500.00,9500.00
39,2016-06-03,092200.KS,9590.00,9500.00,142800,9260.00,9500.00,9160.00
40,2016-06-02,092200.KS,9350.00,9210.00,32300,9190.00,9210.00,9190.00
41,2016-06-01,092200.KS,9450.00,9320.00,69800,9450.00,9320.00,9230.00
42,2016-05-31,092200.KS,9490.00,9450.00,97500,9490.00,9450.00,9360.00
43,2016-05-30,092200.KS,9480.00,9430.00,167100,9040.00,9430.00,9040.00
44,2016-05-27,092200.KS,9080.00,9040.00,55200,9080.00,9040.00,8870.00
45,2016-05-26,092200.KS,9040.00,9030.00,33100,9040.00,9030.00,8890.00
46,2016-05-25,092200.KS,9090.00,8950.00,44500,8790.00,8950.00,8790.00
47,2016-05-24,092200.KS,8980.00,8880.00,37400,8790.00,8880.00,8760.00
48,2016-05-23,092200.KS,9100.00,8790.00,53500,8960.00,8790.00,8790.00
49,2016-05-20,092200.KS,9100.00,8980.00,39600,8810.00,8980.00,8800.00
50,2016-05-19,092200.KS,9280.00,8960.00,75000,9280.00,8960.00,8880.00
51,2016-05-18,092200.KS,9300.00,9180.00,27600,9180.00,9180.00,9110.00
52,2016-05-17,092200.KS,9290.00,9240.00,65700,9150.00,9240.00,9000.00
53,2016-05-16,092200.KS,9490.00,9230.00,83100,9290.00,9230.00,9070.00
54,2016-05-13,092200.KS,9350.00,9270.00,41200,9310.00,9270.00,9220.00
55,2016-05-12,092200.KS,9500.00,9360.00,59600,9440.00,9360.00,9250.00
56,2016-05-11,092200.KS,9490.00,9450.00,303000,9050.00,9450.00,9000.00
57,2016-05-10,092200.KS,8960.00,8960.00,63500,8550.00,8960.00,8550.00
58,2016-05-09,092200.KS,8890.00,8680.00,33200,8670.00,8680.00,8590.00
59,2016-05-06,092200.KS,8770.00,8770.00,000,8770.00,8770.00,8770.00
60,2016-05-05,092200.KS,8770.00,8770.00,000,8770.00,8770.00,8770.00
61,2016-05-04,092200.KS,8870.00,8770.00,64400,8760.00,8770.00,8520.00
62,2016-05-03,092200.KS,8950.00,8770.00,90300,8950.00,8770.00,8640.00
63,2016-05-02,092200.KS,9150.00,8850.00,153300,8800.00,8850.00,8800.00
64,2016-04-29,092200.KS,9200.00,8950.00,152900,9090.00,8950.00,8830.00
65,2016-04-28,092200.KS,9190.00,9090.00,219200,9100.00,9090.00,8820.00
66,2016-04-27,092200.KS,8990.00,8990.00,226900,8520.00,8990.00,8470.00
67,2016-04-26,092200.KS,8570.00,8440.00,53900,8560.00,8440.00,8360.00
68,2016-04-25,092200.KS,8630.00,8520.00,240400,8390.00,8520.00,8260.00
69,2016-04-22,092200.KS,8460.00,8360.00,118900,8200.00,8360.00,8100.00
70,2016-04-21,092200.KS,8220.00,8200.00,111000,7940.00,8200.00,7870.00
71,2016-04-20,092200.KS,8060.00,7850.00,36900,7970.00,7850.00,7850.00
72,2016-04-19,092200.KS,8030.00,7960.00,41700,7850.00,7960.00,7850.00
73,2016-04-18,092200.KS,8020.00,7850.00,25900,8020.00,7850.00,7850.00
74,2016-04-15,092200.KS,8120.00,7980.00,32900,8120.00,7980.00,7890.00
75,2016-04-14,092200.KS,8160.00,8030.00,43400,8160.00,8030.00,7960.00
76,2016-04-13,092200.KS,8100.00,8100.00,000,8100.00,8100.00,8100.00
77,2016-04-12,092200.KS,8160.00,8100.00,42700,7930.00,8100.00,7930.00
78,2016-04-11,092200.KS,8180.00,7980.00,42100,8140.00,7980.00,7900.00
79,2016-04-08,092200.KS,8220.00,8130.00,49700,8220.00,8130.00,8010.00
80,2016-04-07,092200.KS,8200.00,8160.00,89600,8080.00,8160.00,7910.00
81,2016-04-06,092200.KS,8230.00,7980.00,85600,8230.00,7980.00,7980.00
82,2016-04-05,092200.KS,8260.00,8230.00,120900,7910.00,8230.00,7910.00
83,2016-04-04,092200.KS,8040.00,8020.00,89700,7840.00,8020.00,7840.00
84,2016-04-01,092200.KS,7880.00,7830.00,53200,7880.00,7830.00,7790.00
85,2016-03-31,092200.KS,7850.00,7800.00,62000,7800.00,7800.00,7710.00
86,2016-03-30,092200.KS,7850.00,7750.00,45000,7760.00,7750.00,7630.00
87,2016-03-29,092200.KS,7840.00,7760.00,33500,7620.00,7760.00,7620.00
88,2016-03-28,092200.KS,7770.00,7660.00,49100,7700.00,7660.00,7610.00
89,2016-03-25,092200.KS,7740.00,7610.00,68200,7670.00,7610.00,7610.00
90,2016-03-24,092200.KS,7750.00,7580.00,177500,7750.00,7580.00,7410.00
91,2016-03-23,092200.KS,7790.00,7700.00,70600,7740.00,7700.00,7630.00
92,2016-03-22,092200.KS,7900.00,7790.00,91600,7810.00,7790.00,7740.00
93,2016-03-21,092200.KS,7920.00,7900.00,73400,7890.00,7900.00,7780.00
94,2016-03-18,092200.KS,7950.00,7890.00,122600,7860.00,7890.00,7820.00
95,2016-03-17,092200.KS,7970.00,7870.00,139400,7950.00,7870.00,7730.00
