,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,806.00,799.50,2016-07-27,788.50,775.90,GNK.L,706800,784.50
1,795.00,788.50,2016-07-26,793.50,765.225,GNK.L,500100,783.50
2,792.00,792.00,2016-07-25,784.50,768.621,GNK.L,562900,779.00
3,789.00,783.50,2016-07-22,787.00,760.372,GNK.L,598200,777.50
4,793.00,786.00,2016-07-21,781.00,762.799,GNK.L,687800,778.00
5,792.00,787.50,2016-07-20,782.50,764.254,GNK.L,853100,774.50
6,784.192,777.50,2016-07-19,768.00,754.549,GNK.L,467100,768.00
7,778.00,774.50,2016-07-18,761.00,751.638,GNK.L,638000,761.00
8,774.869,763.00,2016-07-15,772.50,740.477,GNK.L,653800,757.00
9,785.334,772.00,2016-07-14,779.00,749.212,GNK.L,782400,768.477
10,785.00,777.00,2016-07-13,779.00,754.064,GNK.L,763900,771.50
11,786.50,778.00,2016-07-12,765.50,755.035,GNK.L,1011200,765.00
12,767.99,762.50,2016-07-11,754.00,739.992,GNK.L,1309600,745.36
13,751.50,746.00,2016-07-08,731.00,723.979,GNK.L,973600,724.50
14,745.00,733.00,2016-07-07,735.00,711.363,GNK.L,1002500,728.00
15,765.446,728.00,2016-07-06,737.00,706.511,GNK.L,1852000,719.49
16,786.26,737.50,2016-07-05,781.00,715.73,GNK.L,1611100,737.50
17,813.87,782.50,2016-07-04,809.00,759.402,GNK.L,1053000,782.00
18,809.00,806.50,2016-07-01,791.50,782.693,GNK.L,944500,781.17
19,798.879,780.00,2016-06-30,792.00,756.976,GNK.L,1478200,775.00
20,797.098,789.50,2016-06-29,788.00,766.195,GNK.L,3178700,745.00
21,776.00,759.50,2016-06-28,769.00,737.081,GNK.L,1066400,747.50
22,788.085,749.00,2016-06-27,787.50,726.891,GNK.L,1487200,731.00
23,819.50,787.00,2016-06-24,758.00,763.769,GNK.L,2251700,739.00
24,910.00,892.50,2016-06-23,897.50,866.155,GNK.L,893400,875.92
25,890.00,886.50,2016-06-22,878.50,860.332,GNK.L,512300,873.50
26,898.00,882.50,2016-06-21,898.00,856.45,GNK.L,758700,874.00
27,900.00,888.00,2016-06-20,841.50,861.788,GNK.L,871700,841.50
28,859.00,850.00,2016-06-17,832.00,824.909,GNK.L,1188200,832.00
29,848.00,831.50,2016-06-16,840.00,806.955,GNK.L,821500,829.00
30,857.00,848.50,2016-06-15,848.00,823.454,GNK.L,764600,842.00
31,870.50,848.00,2016-06-14,863.50,822.968,GNK.L,487000,846.00
32,877.00,869.00,2016-06-13,873.00,843.348,GNK.L,694300,860.815
33,898.50,874.50,2016-06-10,897.00,848.686,GNK.L,489300,867.00
34,898.50,895.50,2016-06-09,878.50,869.066,GNK.L,563600,873.00
35,889.00,882.00,2016-06-08,886.50,855.965,GNK.L,377900,879.00
36,896.50,888.00,2016-06-07,896.50,861.788,GNK.L,487400,884.50
37,898.50,892.50,2016-06-06,886.00,866.155,GNK.L,309100,877.15
38,890.685,886.00,2016-06-03,883.50,859.847,GNK.L,347100,880.50
39,886.00,884.50,2016-06-02,882.00,858.391,GNK.L,362600,875.50
40,893.00,879.00,2016-06-01,887.50,853.053,GNK.L,632500,875.50
41,900.00,892.00,2016-05-31,896.00,865.67,GNK.L,532600,888.50
42,893.00,893.00,2016-05-30,893.00,866.64,GNK.L,000,893.00
43,896.36,893.00,2016-05-27,885.00,866.64,GNK.L,270000,885.00
44,908.00,890.50,2016-05-26,908.00,864.214,GNK.L,559600,882.50
45,907.50,903.50,2016-05-25,900.50,876.83,GNK.L,441200,895.60
46,893.50,893.00,2016-05-24,883.50,866.64,GNK.L,470200,879.50
47,888.00,883.50,2016-05-23,866.50,857.42,GNK.L,414000,866.50
48,879.50,878.50,2016-05-20,873.00,852.568,GNK.L,567400,862.725
49,873.05,862.50,2016-05-19,852.00,837.04,GNK.L,525900,852.00
50,876.50,857.00,2016-05-18,855.00,831.703,GNK.L,775900,855.00
51,855.00,851.50,2016-05-17,838.50,826.365,GNK.L,426000,835.00
52,845.40,835.50,2016-05-16,834.00,810.837,GNK.L,180100,826.00
53,840.00,834.50,2016-05-13,833.00,809.867,GNK.L,648800,825.50
54,844.00,838.50,2016-05-12,833.00,813.749,GNK.L,810400,831.414
55,848.00,836.50,2016-05-11,846.50,811.808,GNK.L,573200,836.442
56,848.00,846.00,2016-05-10,837.50,821.027,GNK.L,406800,834.00
57,839.14,838.00,2016-05-09,833.30,813.264,GNK.L,798500,825.58
58,833.00,829.50,2016-05-06,822.50,805.014,GNK.L,454000,822.50
59,830.50,826.50,2016-05-05,824.50,802.103,GNK.L,335000,814.15
60,828.50,824.50,2016-05-04,820.00,800.162,GNK.L,418400,819.50
61,836.00,822.00,2016-05-03,836.00,797.736,GNK.L,543200,812.50
62,838.00,818.00,2016-04-29,835.50,793.854,GNK.L,693400,818.00
63,845.50,842.00,2016-04-28,838.50,817.145,GNK.L,371200,834.50
64,848.69,845.50,2016-04-27,845.00,820.542,GNK.L,450300,840.00
65,858.00,845.00,2016-04-26,847.50,820.057,GNK.L,394400,839.00
66,850.00,845.50,2016-04-25,845.50,820.542,GNK.L,300200,841.00
67,855.685,842.50,2016-04-22,843.50,817.631,GNK.L,297900,841.50
68,863.528,847.00,2016-04-21,863.50,821.998,GNK.L,364900,843.50
69,869.00,864.50,2016-04-20,860.50,838.981,GNK.L,543800,853.50
70,870.50,867.00,2016-04-19,866.50,841.408,GNK.L,515000,856.00
71,866.00,862.50,2016-04-18,855.00,837.04,GNK.L,580000,855.00
72,876.50,862.00,2016-04-15,876.50,836.555,GNK.L,467500,860.42
73,877.00,873.50,2016-04-14,875.00,847.716,GNK.L,441600,868.00
74,881.50,875.00,2016-04-13,881.50,849.171,GNK.L,394000,868.50
75,876.00,871.00,2016-04-12,872.50,845.289,GNK.L,733600,864.00
76,878.00,873.50,2016-04-11,873.00,847.716,GNK.L,321200,867.50
77,880.185,877.00,2016-04-08,875.00,851.112,GNK.L,400700,856.66
78,880.50,874.00,2016-04-07,880.00,848.201,GNK.L,490300,871.50
79,876.50,874.50,2016-04-06,863.00,848.686,GNK.L,367100,859.00
80,862.50,861.00,2016-04-05,850.00,835.585,GNK.L,449200,850.00
81,870.43,858.00,2016-04-04,867.50,832.673,GNK.L,323400,856.37
82,869.00,868.00,2016-04-01,863.00,842.378,GNK.L,502100,854.50
83,875.00,871.50,2016-03-31,873.00,845.775,GNK.L,404700,859.04
84,873.50,872.00,2016-03-30,869.50,846.26,GNK.L,422900,865.00
85,864.44,860.00,2016-03-29,861.00,834.614,GNK.L,264900,854.00
86,854.00,854.00,2016-03-28,854.00,828.791,GNK.L,000,854.00
87,862.50,854.00,2016-03-24,850.00,828.791,GNK.L,413400,847.50
88,864.00,856.50,2016-03-23,859.50,831.217,GNK.L,335800,852.50
89,861.00,858.50,2016-03-22,861.00,833.158,GNK.L,414800,845.50
90,875.00,859.50,2016-03-21,872.00,834.129,GNK.L,411600,858.50
91,875.50,873.50,2016-03-18,857.00,847.716,GNK.L,942300,853.50
92,875.50,857.00,2016-03-17,862.00,831.703,GNK.L,591900,847.00
93,867.00,860.00,2016-03-16,850.50,834.614,GNK.L,663000,846.86
94,851.90,849.50,2016-03-15,850.00,824.424,GNK.L,557000,845.375
95,853.00,851.00,2016-03-14,852.00,825.88,GNK.L,358400,843.50
96,853.00,848.00,2016-03-11,848.50,822.968,GNK.L,441700,843.50
97,864.00,841.00,2016-03-10,863.00,816.175,GNK.L,731500,841.00
98,896.328,856.50,2016-03-09,885.50,831.217,GNK.L,556200,856.00
99,894.00,886.50,2016-03-08,891.00,860.332,GNK.L,358000,882.50
100,909.00,900.00,2016-03-07,898.00,873.433,GNK.L,688100,895.815
101,903.50,903.00,2016-03-04,901.00,876.345,GNK.L,681300,883.50
102,903.50,895.50,2016-03-03,900.50,869.066,GNK.L,595200,891.00
103,913.50,902.00,2016-03-02,911.50,875.374,GNK.L,611900,898.50
104,914.00,905.00,2016-03-01,905.50,878.286,GNK.L,593300,897.00
105,908.00,906.00,2016-02-29,888.50,879.256,GNK.L,639200,881.358
106,899.00,893.00,2016-02-26,896.00,866.64,GNK.L,393700,884.46
107,895.00,889.00,2016-02-25,882.50,862.758,GNK.L,448600,872.50
108,884.00,876.50,2016-02-24,882.50,850.627,GNK.L,536000,872.50
109,888.50,877.00,2016-02-23,878.50,851.112,GNK.L,573600,872.50
110,899.00,877.50,2016-02-22,885.50,851.598,GNK.L,727400,877.00
111,895.00,880.00,2016-02-19,891.00,854.024,GNK.L,738100,868.00
112,897.00,891.00,2016-02-18,891.00,864.699,GNK.L,694200,884.50
113,891.00,890.50,2016-02-17,869.50,864.214,GNK.L,486000,865.00
114,871.50,863.50,2016-02-16,853.00,838.011,GNK.L,689700,853.00
115,874.34,852.50,2016-02-15,866.50,827.336,GNK.L,712500,849.50
116,856.91,855.00,2016-02-12,848.50,829.762,GNK.L,687200,844.50
117,863.35,845.50,2016-02-11,860.50,820.542,GNK.L,898400,845.50
118,874.00,865.50,2016-02-10,845.00,839.952,GNK.L,1641400,840.00
119,844.50,834.50,2016-02-09,836.00,809.867,GNK.L,1245600,820.50
120,863.50,835.00,2016-02-08,860.00,810.352,GNK.L,1018900,828.835
121,883.50,860.50,2016-02-05,876.50,835.099,GNK.L,546800,860.50
122,883.00,869.50,2016-02-04,874.50,843.834,GNK.L,696900,864.50
123,896.50,867.50,2016-02-03,887.00,841.893,GNK.L,953200,865.50
124,893.50,883.00,2016-02-02,889.00,856.935,GNK.L,672200,878.00
125,893.50,889.00,2016-02-01,880.00,862.758,GNK.L,651700,880.00
126,881.96,880.50,2016-01-29,875.00,854.509,GNK.L,924000,868.00
127,879.50,868.50,2016-01-28,875.50,842.863,GNK.L,513300,865.50
128,877.50,874.50,2016-01-27,864.00,848.686,GNK.L,848000,859.50
129,862.00,859.50,2016-01-26,833.00,834.129,GNK.L,2305400,829.50
130,840.67,837.00,2016-01-25,839.50,812.293,GNK.L,347800,831.50
131,843.50,839.00,2016-01-22,836.50,814.234,GNK.L,670300,831.00
132,847.30,829.50,2016-01-21,832.50,805.014,GNK.L,733200,813.50
133,848.00,835.50,2016-01-20,847.00,810.837,GNK.L,674300,830.50
134,866.50,857.00,2016-01-19,865.50,831.703,GNK.L,513000,851.50
