,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-27,MTC.L,136.75,135.75,33900,135.75,135.75,133.00
1,2016-07-26,MTC.L,136.25,135.25,38300,134.50,135.25,134.00
2,2016-07-25,MTC.L,139.25,135.00,50600,139.25,135.00,135.00
3,2016-07-22,MTC.L,142.00,135.50,23200,142.00,135.50,135.00
4,2016-07-21,MTC.L,145.00,138.25,427600,145.00,138.25,135.50
5,2016-07-20,MTC.L,142.00,141.25,235800,139.75,141.25,133.50
6,2016-07-19,MTC.L,140.00,134.50,374900,140.00,134.50,133.00
7,2016-07-18,MTC.L,140.00,135.50,65800,140.00,135.50,133.25
8,2016-07-15,MTC.L,139.50,137.75,85500,137.50,137.75,133.75
9,2016-07-14,MTC.L,139.25,135.50,1107400,136.50,135.50,133.25
10,2016-07-13,MTC.L,141.68,135.25,215200,137.50,135.25,132.137
11,2016-07-12,MTC.L,139.00,137.25,24900,132.00,137.25,132.00
12,2016-07-11,MTC.L,139.50,130.75,64900,139.50,130.75,130.00
13,2016-07-08,MTC.L,136.25,133.50,44500,133.50,133.50,131.50
14,2016-07-07,MTC.L,137.75,133.25,34500,134.50,133.25,130.772
15,2016-07-06,MTC.L,139.00,134.00,70800,138.75,134.00,132.50
16,2016-07-05,MTC.L,137.00,132.25,90500,133.75,132.25,130.98
17,2016-07-04,MTC.L,138.75,132.75,35900,138.75,132.75,131.50
18,2016-07-01,MTC.L,139.25,136.25,38300,137.00,136.25,136.00
19,2016-06-30,MTC.L,138.00,136.00,85600,134.00,136.00,133.25
20,2016-06-29,MTC.L,134.00,132.75,37600,132.25,132.75,131.206
21,2016-06-28,MTC.L,132.75,131.75,51600,125.00,131.75,125.00
22,2016-06-27,MTC.L,140.00,127.25,156000,140.00,127.25,126.00
23,2016-06-24,MTC.L,139.75,138.00,341700,134.00,138.00,121.50
24,2016-06-23,MTC.L,142.50,141.50,66600,142.50,141.50,135.75
25,2016-06-22,MTC.L,141.50,139.50,80600,140.00,139.50,137.50
26,2016-06-21,MTC.L,140.36,140.00,27300,139.75,140.00,139.00
27,2016-06-20,MTC.L,141.75,138.75,232300,141.00,138.75,135.94
28,2016-06-17,MTC.L,139.00,139.00,163600,137.75,139.00,137.50
29,2016-06-16,MTC.L,140.75,136.75,246500,140.75,136.75,135.25
30,2016-06-15,MTC.L,138.75,137.50,190400,137.75,137.50,137.50
31,2016-06-14,MTC.L,141.25,137.50,296600,141.25,137.50,137.00
32,2016-06-13,MTC.L,139.25,137.50,450900,138.00,137.50,137.00
33,2016-06-10,MTC.L,140.00,137.50,275200,139.75,137.50,137.00
34,2016-06-09,MTC.L,140.00,137.50,85200,140.00,137.50,135.00
35,2016-06-08,MTC.L,140.00,137.50,128200,140.00,137.50,137.50
36,2016-06-07,MTC.L,139.50,137.50,166700,136.25,137.50,134.25
37,2016-06-06,MTC.L,139.50,137.25,115200,139.50,137.25,135.46
38,2016-06-03,MTC.L,140.00,137.50,98300,140.00,137.50,137.50
39,2016-06-02,MTC.L,138.60,137.50,210400,135.00,137.50,135.00
40,2016-06-01,MTC.L,141.25,137.50,349200,135.00,137.50,135.00
41,2016-05-31,MTC.L,141.25,140.00,3740900,137.00,140.00,133.84
42,2016-05-30,MTC.L,136.00,136.00,000,136.00,136.00,136.00
43,2016-05-27,MTC.L,137.056,136.00,588100,127.50,136.00,127.50
44,2016-05-26,MTC.L,133.50,131.00,521300,127.00,131.00,127.00
45,2016-05-25,MTC.L,130.439,129.50,577600,128.00,129.50,125.00
46,2016-05-24,MTC.L,127.00,126.00,481000,125.00,126.00,120.75
47,2016-05-23,MTC.L,126.00,121.50,358800,120.50,121.50,120.00
48,2016-05-20,MTC.L,125.00,123.75,919500,120.00,123.75,117.985
49,2016-05-19,MTC.L,131.75,123.75,966600,118.75,123.75,118.75
50,2016-05-18,MTC.L,121.25,118.75,290100,121.25,118.75,117.50
51,2016-05-17,MTC.L,122.375,118.75,3974200,115.00,118.75,114.25
52,2016-05-16,MTC.L,122.50,117.50,374700,118.50,117.50,117.25
53,2016-05-13,MTC.L,122.511,120.50,512800,114.50,120.50,113.00
54,2016-05-12,MTC.L,120.00,116.75,274000,114.25,116.75,113.50
55,2016-05-11,MTC.L,114.80,113.25,108900,107.00,113.25,107.00
56,2016-05-10,MTC.L,111.894,111.25,219200,109.75,111.25,107.64
