,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,2.389,2.351,2.372,MGDL.TA,2.372,2016-07-27,2.351,758900
1,2.375,2.342,2.375,MGDL.TA,2.375,2016-07-26,2.375,782800
2,2.398,2.326,2.376,MGDL.TA,2.376,2016-07-25,2.39,2060700
3,2.374,2.335,2.363,MGDL.TA,2.363,2016-07-21,2.37,1173000
4,2.373,2.309,2.369,MGDL.TA,2.369,2016-07-20,2.309,1309500
5,2.368,2.311,2.327,MGDL.TA,2.327,2016-07-19,2.368,1256100
6,2.369,2.268,2.328,MGDL.TA,2.328,2016-07-18,2.268,2914100
7,2.175,2.125,2.162,MGDL.TA,2.162,2016-07-14,2.125,935900
8,2.169,2.124,2.138,MGDL.TA,2.138,2016-07-13,2.152,1224200
9,2.172,2.107,2.16,MGDL.TA,2.16,2016-07-12,2.107,1218100
10,2.155,2.095,2.106,MGDL.TA,2.106,2016-07-11,2.13,1155900
11,2.196,2.116,2.149,MGDL.TA,2.149,2016-07-07,2.189,1500400
12,2.237,2.17,2.179,MGDL.TA,2.179,2016-07-06,2.22,907300
13,2.282,2.22,2.22,MGDL.TA,2.22,2016-07-05,2.244,1347400
14,2.25,2.178,2.243,MGDL.TA,2.243,2016-07-04,2.19,2474900
15,2.236,2.18,2.198,MGDL.TA,2.198,2016-06-30,2.235,2074500
16,2.266,2.202,2.235,MGDL.TA,2.235,2016-06-29,2.254,1334800
17,2.25,2.22,2.24,MGDL.TA,2.24,2016-06-28,2.225,894800
18,2.286,2.221,2.231,MGDL.TA,2.231,2016-06-27,2.255,608600
19,2.41,2.345,2.35,MGDL.TA,2.35,2016-06-23,2.41,552200
20,2.409,2.38,2.399,MGDL.TA,2.399,2016-06-22,2.38,336000
21,2.40,2.361,2.391,MGDL.TA,2.391,2016-06-21,2.387,352200
22,2.397,2.36,2.386,MGDL.TA,2.386,2016-06-20,2.36,571600
23,2.42,2.299,2.299,MGDL.TA,2.299,2016-06-16,2.415,4510900
24,2.473,2.41,2.419,MGDL.TA,2.419,2016-06-15,2.41,757500
25,2.45,2.40,2.413,MGDL.TA,2.413,2016-06-14,2.45,2504800
26,2.475,2.441,2.442,MGDL.TA,2.442,2016-06-13,2.475,655100
27,2.493,2.452,2.478,MGDL.TA,2.478,2016-06-09,2.492,1413900
28,2.533,2.50,2.506,MGDL.TA,2.506,2016-06-08,2.521,1169000
29,2.55,2.505,2.522,MGDL.TA,2.522,2016-06-07,2.522,428900
30,2.558,2.508,2.53,MGDL.TA,2.53,2016-06-06,2.531,672400
31,2.525,2.44,2.473,MGDL.TA,2.473,2016-06-01,2.48,1356600
32,2.605,2.52,2.52,MGDL.TA,2.52,2016-05-31,2.581,1808100
33,2.587,2.461,2.581,MGDL.TA,2.581,2016-05-30,2.471,928800
34,2.507,2.472,2.49,MGDL.TA,2.49,2016-05-26,2.48,634700
35,2.494,2.457,2.465,MGDL.TA,2.465,2016-05-25,2.494,584200
36,2.508,2.46,2.467,MGDL.TA,2.467,2016-05-24,2.481,822600
37,2.528,2.481,2.496,MGDL.TA,2.496,2016-05-23,2.503,399500
38,2.546,2.516,2.54,MGDL.TA,2.54,2016-05-19,2.52,543600
39,2.574,2.521,2.539,MGDL.TA,2.539,2016-05-18,2.53,326700
40,2.612,2.506,2.54,MGDL.TA,2.54,2016-05-17,2.591,654500
41,2.596,2.559,2.59,MGDL.TA,2.59,2016-05-16,2.562,556300
42,2.614,2.614,2.614,MGDL.TA,2.614,2016-05-12,2.614,000
43,2.614,2.614,2.614,MGDL.TA,2.614,2016-05-11,2.614,000
44,2.62,2.561,2.614,MGDL.TA,2.614,2016-05-10,2.579,349500
45,2.646,2.524,2.556,MGDL.TA,2.556,2016-05-09,2.606,932100
46,2.698,2.56,2.581,MGDL.TA,2.581,2016-05-05,2.629,704300
47,2.691,2.619,2.629,MGDL.TA,2.629,2016-05-04,2.681,669000
48,2.77,2.68,2.696,MGDL.TA,2.696,2016-05-03,2.754,756700
49,2.78,2.738,2.754,MGDL.TA,2.754,2016-05-02,2.78,393400
50,2.787,2.787,2.787,MGDL.TA,2.787,2016-04-28,2.787,000
51,2.826,2.753,2.787,MGDL.TA,2.787,2016-04-27,2.826,373600
52,2.874,2.81,2.826,MGDL.TA,2.826,2016-04-26,2.855,459400
53,2.859,2.786,2.849,MGDL.TA,2.849,2016-04-25,2.786,578300
54,2.735,2.686,2.694,MGDL.TA,2.694,2016-04-21,2.735,416400
55,2.737,2.705,2.716,MGDL.TA,2.716,2016-04-20,2.733,381900
56,2.77,2.71,2.733,MGDL.TA,2.733,2016-04-19,2.715,783500
57,2.719,2.638,2.719,MGDL.TA,2.719,2016-04-18,2.702,418500
58,2.69,2.59,2.671,MGDL.TA,2.671,2016-04-14,2.602,649500
59,2.61,2.558,2.602,MGDL.TA,2.602,2016-04-13,2.558,742300
60,2.60,2.552,2.557,MGDL.TA,2.557,2016-04-12,2.577,468600
61,2.583,2.465,2.576,MGDL.TA,2.576,2016-04-11,2.48,568300
62,2.55,2.508,2.52,MGDL.TA,2.52,2016-04-07,2.53,194100
63,2.56,2.524,2.541,MGDL.TA,2.541,2016-04-06,2.533,309800
64,2.62,2.54,2.545,MGDL.TA,2.545,2016-04-05,2.62,336800
65,2.607,2.575,2.588,MGDL.TA,2.588,2016-04-04,2.575,310100
66,2.61,2.581,2.61,MGDL.TA,2.61,2016-03-31,2.581,517300
67,2.612,2.522,2.581,MGDL.TA,2.581,2016-03-30,2.60,1146900
68,2.593,2.47,2.582,MGDL.TA,2.582,2016-03-29,2.475,4113800
69,2.508,2.47,2.475,MGDL.TA,2.475,2016-03-28,2.501,1038700
70,2.562,2.562,2.562,MGDL.TA,2.562,2016-03-24,2.562,000
71,2.632,2.525,2.562,MGDL.TA,2.562,2016-03-23,2.609,997600
72,2.653,2.58,2.602,MGDL.TA,2.602,2016-03-22,2.642,723600
73,2.659,2.63,2.638,MGDL.TA,2.638,2016-03-21,2.655,246300
74,2.67,2.642,2.67,MGDL.TA,2.67,2016-03-17,2.669,792800
75,2.655,2.63,2.65,MGDL.TA,2.65,2016-03-16,2.649,248500
76,2.672,2.612,2.623,MGDL.TA,2.623,2016-03-15,2.672,471100
77,2.716,2.641,2.656,MGDL.TA,2.656,2016-03-14,2.703,1259600
78,2.645,2.577,2.624,MGDL.TA,2.624,2016-03-10,2.59,869100
79,2.573,2.512,2.573,MGDL.TA,2.573,2016-03-09,2.529,618800
80,2.524,2.48,2.518,MGDL.TA,2.518,2016-03-08,2.49,468300
81,2.588,2.482,2.505,MGDL.TA,2.505,2016-03-07,2.586,810500
82,2.544,2.502,2.515,MGDL.TA,2.515,2016-03-03,2.544,1487800
83,2.57,2.51,2.521,MGDL.TA,2.521,2016-03-02,2.51,1598300
84,2.509,2.463,2.502,MGDL.TA,2.502,2016-03-01,2.478,978800
85,2.46,2.375,2.46,MGDL.TA,2.46,2016-02-29,2.389,2855700
86,2.368,2.302,2.316,MGDL.TA,2.316,2016-02-25,2.315,3756500
87,2.341,2.28,2.301,MGDL.TA,2.301,2016-02-24,2.318,1543200
88,2.317,2.286,2.301,MGDL.TA,2.301,2016-02-23,2.31,3849100
89,2.31,2.261,2.282,MGDL.TA,2.282,2016-02-22,2.284,2580300
90,2.32,2.25,2.268,MGDL.TA,2.268,2016-02-18,2.275,11947700
91,2.318,2.21,2.259,MGDL.TA,2.259,2016-02-17,2.291,2994700
92,2.377,2.285,2.295,MGDL.TA,2.295,2016-02-16,2.339,3994400
93,2.362,2.313,2.315,MGDL.TA,2.315,2016-02-15,2.32,1575100
94,2.363,2.292,2.309,MGDL.TA,2.309,2016-02-11,2.356,1002000
95,2.392,2.346,2.37,MGDL.TA,2.37,2016-02-10,2.36,290800
96,2.373,2.30,2.355,MGDL.TA,2.355,2016-02-09,2.34,2501200
97,2.39,2.34,2.345,MGDL.TA,2.345,2016-02-08,2.372,489100
98,2.481,2.436,2.444,MGDL.TA,2.444,2016-02-03,2.481,676400
99,2.56,2.473,2.481,MGDL.TA,2.481,2016-02-02,2.537,996900
100,2.583,2.526,2.536,MGDL.TA,2.536,2016-02-01,2.56,748000
101,2.674,2.553,2.57,MGDL.TA,2.57,2016-01-28,2.635,1736900
102,2.662,2.635,2.644,MGDL.TA,2.644,2016-01-27,2.653,749800
103,2.718,2.651,2.656,MGDL.TA,2.656,2016-01-26,2.718,508100
104,2.75,2.71,2.718,MGDL.TA,2.718,2016-01-25,2.75,312200
105,2.699,2.651,2.689,MGDL.TA,2.689,2016-01-21,2.663,508100
106,2.722,2.651,2.664,MGDL.TA,2.664,2016-01-20,2.72,575400
107,2.786,2.684,2.719,MGDL.TA,2.719,2016-01-19,2.684,489700
108,2.691,2.642,2.683,MGDL.TA,2.683,2016-01-18,2.643,432500
109,2.723,2.66,2.678,MGDL.TA,2.678,2016-01-14,2.70,552900
110,2.79,2.741,2.756,MGDL.TA,2.756,2016-01-13,2.778,437600
111,2.791,2.74,2.778,MGDL.TA,2.778,2016-01-12,2.768,262800
112,2.797,2.75,2.767,MGDL.TA,2.767,2016-01-11,2.75,455800
113,2.805,2.762,2.77,MGDL.TA,2.77,2016-01-07,2.805,1003400
114,2.90,2.76,2.818,MGDL.TA,2.818,2016-01-06,2.877,1843400
