,Date,Low,Close,Symbol,Adj_Close,Volume,Open,High
0,2013-08-30,0.16,0.16,HST.AX,0.16,000,0.16,0.16
1,2013-08-29,0.16,0.16,HST.AX,0.16,000,0.16,0.16
2,2013-08-28,0.16,0.16,HST.AX,0.16,000,0.16,0.16
3,2013-08-27,0.16,0.16,HST.AX,0.16,000,0.16,0.16
4,2013-08-26,0.16,0.16,HST.AX,0.16,000,0.16,0.16
5,2013-08-23,0.16,0.16,HST.AX,0.16,000,0.16,0.16
6,2013-08-22,0.16,0.16,HST.AX,0.16,000,0.16,0.16
7,2013-08-21,0.16,0.16,HST.AX,0.16,000,0.16,0.16
8,2013-08-20,0.16,0.16,HST.AX,0.16,000,0.16,0.16
9,2013-08-19,0.16,0.16,HST.AX,0.16,000,0.16,0.16
10,2013-08-16,0.16,0.16,HST.AX,0.16,000,0.16,0.16
11,2013-08-15,0.16,0.16,HST.AX,0.16,000,0.16,0.16
12,2013-08-14,0.16,0.16,HST.AX,0.16,000,0.16,0.16
13,2013-08-13,0.16,0.16,HST.AX,0.16,000,0.16,0.16
14,2013-08-12,0.16,0.16,HST.AX,0.16,000,0.16,0.16
15,2013-08-09,0.16,0.16,HST.AX,0.16,000,0.16,0.16
16,2013-08-08,0.16,0.16,HST.AX,0.16,000,0.16,0.16
17,2013-08-07,0.16,0.16,HST.AX,0.16,000,0.16,0.16
18,2013-08-06,0.16,0.16,HST.AX,0.16,000,0.16,0.16
19,2013-08-05,0.16,0.16,HST.AX,0.16,000,0.16,0.16
20,2013-08-02,0.16,0.16,HST.AX,0.16,000,0.16,0.16
21,2013-08-01,0.16,0.16,HST.AX,0.16,000,0.16,0.16
22,2013-07-31,0.16,0.16,HST.AX,0.16,000,0.16,0.16
23,2013-07-30,0.16,0.16,HST.AX,0.16,000,0.16,0.16
24,2013-07-29,0.16,0.16,HST.AX,0.16,000,0.16,0.16
25,2013-07-26,0.16,0.16,HST.AX,0.16,000,0.16,0.16
26,2013-07-25,0.16,0.16,HST.AX,0.16,000,0.16,0.16
27,2013-07-24,0.16,0.16,HST.AX,0.16,000,0.16,0.16
28,2013-07-23,0.16,0.16,HST.AX,0.16,000,0.16,0.16
29,2013-07-22,0.16,0.16,HST.AX,0.16,000,0.16,0.16
30,2013-07-19,0.16,0.16,HST.AX,0.16,000,0.16,0.16
31,2013-07-18,0.16,0.16,HST.AX,0.16,000,0.16,0.16
32,2013-07-17,0.16,0.16,HST.AX,0.16,000,0.16,0.16
33,2013-07-16,0.16,0.16,HST.AX,0.16,000,0.16,0.16
34,2013-07-15,0.16,0.16,HST.AX,0.16,000,0.16,0.16
35,2013-07-12,0.16,0.16,HST.AX,0.16,000,0.16,0.16
36,2013-07-11,0.16,0.16,HST.AX,0.16,000,0.16,0.16
37,2013-07-10,0.16,0.16,HST.AX,0.16,000,0.16,0.16
38,2013-07-09,0.16,0.16,HST.AX,0.16,000,0.16,0.16
39,2013-07-08,0.16,0.16,HST.AX,0.16,000,0.16,0.16
40,2013-07-05,0.16,0.16,HST.AX,0.16,000,0.16,0.16
41,2013-07-04,0.16,0.16,HST.AX,0.16,000,0.16,0.16
