,Symbol,Date,Close,Low,Volume,Open,Adj_Close,High
0,TMO,2016-07-27,158.899994,157.479996,1528800,159.389999,158.899994,159.50
1,TMO,2016-07-26,158.889999,156.300003,1508200,157.00,158.889999,159.130005
2,TMO,2016-07-25,156.979996,156.289993,1119400,157.00,156.979996,157.559998
3,TMO,2016-07-22,156.889999,156.020004,901900,156.820007,156.889999,157.369995
4,TMO,2016-07-21,156.199997,155.720001,1103200,157.529999,156.199997,157.789993
5,TMO,2016-07-20,157.690002,156.539993,686900,156.789993,157.690002,158.100006
6,TMO,2016-07-19,156.639999,155.559998,679200,156.270004,156.639999,156.940002
7,TMO,2016-07-18,157.050003,156.059998,1098900,156.649994,157.050003,157.320007
8,TMO,2016-07-15,157.039993,156.75,1628200,158.369995,157.039993,158.369995
9,TMO,2016-07-14,157.729996,155.699997,2033500,156.600006,157.729996,158.070007
10,TMO,2016-07-13,154.800003,154.089996,844200,155.009995,154.800003,155.169998
11,TMO,2016-07-12,154.380005,152.449997,1188000,153.229996,154.380005,154.770004
12,TMO,2016-07-11,152.339996,152.009995,959100,153.070007,152.339996,153.649994
13,TMO,2016-07-08,152.690002,150.360001,1153700,150.470001,152.690002,153.419998
14,TMO,2016-07-07,149.059998,148.449997,1331900,148.839996,149.059998,149.729996
15,TMO,2016-07-06,149.110001,145.75,1869400,146.399994,149.110001,149.380005
16,TMO,2016-07-05,147.25,146.639999,1878200,148.199997,147.25,148.740005
17,TMO,2016-07-01,149.229996,147.470001,1433100,147.940002,149.229996,149.850006
18,TMO,2016-06-30,147.759995,145.130005,2419800,145.589996,147.759995,147.779999
19,TMO,2016-06-29,145.160004,143.089996,1998800,144.470001,145.160004,145.649994
20,TMO,2016-06-28,143.149994,141.50,2075100,142.369995,143.149994,143.270004
21,TMO,2016-06-27,140.929993,140.210007,2842400,143.839996,140.929993,144.649994
22,TMO,2016-06-24,145.350006,144.619995,3149400,146.630005,145.350006,148.839996
23,TMO,2016-06-23,152.139999,150.800003,1136900,151.50,152.139999,152.190002
24,TMO,2016-06-22,149.850006,149.050003,936000,149.100006,149.850006,151.50
25,TMO,2016-06-21,148.910004,148.389999,1257900,148.949997,148.910004,150.089996
26,TMO,2016-06-20,148.369995,147.550003,1264400,147.720001,148.369995,149.199997
