,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-27,SVY.TO,1.51,1.48,39000,1.49,1.48,1.47
1,2016-07-26,SVY.TO,1.48,1.45,45300,1.47,1.45,1.42
2,2016-07-25,SVY.TO,1.49,1.47,38600,1.48,1.47,1.47
3,2016-07-22,SVY.TO,1.50,1.48,137500,1.46,1.48,1.46
4,2016-07-21,SVY.TO,1.48,1.46,12100,1.48,1.46,1.45
5,2016-07-20,SVY.TO,1.47,1.47,39100,1.45,1.47,1.43
6,2016-07-19,SVY.TO,1.51,1.47,41400,1.51,1.47,1.45
7,2016-07-18,SVY.TO,1.53,1.51,28500,1.49,1.51,1.48
8,2016-07-15,SVY.TO,1.51,1.48,52700,1.51,1.48,1.45
9,2016-07-14,SVY.TO,1.52,1.51,30400,1.50,1.51,1.49
10,2016-07-13,SVY.TO,1.58,1.48,129700,1.54,1.48,1.47
11,2016-07-12,SVY.TO,1.61,1.56,45600,1.56,1.56,1.55
12,2016-07-11,SVY.TO,1.59,1.54,11900,1.55,1.54,1.54
13,2016-07-08,SVY.TO,1.57,1.55,83600,1.56,1.55,1.51
14,2016-07-07,SVY.TO,1.62,1.57,29600,1.61,1.57,1.57
15,2016-07-06,SVY.TO,1.66,1.59,42900,1.62,1.59,1.59
16,2016-07-05,SVY.TO,1.67,1.65,27600,1.66,1.65,1.62
17,2016-07-04,SVY.TO,1.69,1.69,14100,1.65,1.69,1.65
18,2016-06-30,SVY.TO,1.70,1.64,105700,1.70,1.64,1.64
19,2016-06-29,SVY.TO,1.70,1.70,41900,1.66,1.70,1.65
20,2016-06-28,SVY.TO,1.63,1.59,56300,1.59,1.59,1.54
21,2016-06-27,SVY.TO,1.60,1.55,52300,1.60,1.55,1.50
22,2016-06-24,SVY.TO,1.70,1.62,121900,1.55,1.62,1.51
23,2016-06-23,SVY.TO,1.72,1.71,159700,1.56,1.71,1.56
24,2016-06-22,SVY.TO,1.58,1.56,66700,1.58,1.56,1.46
25,2016-06-21,SVY.TO,1.60,1.59,54600,1.55,1.59,1.54
26,2016-06-20,SVY.TO,1.60,1.59,13500,1.60,1.59,1.56
27,2016-06-17,SVY.TO,1.58,1.56,34700,1.49,1.56,1.46
28,2016-06-16,SVY.TO,1.50,1.48,157700,1.50,1.48,1.40
29,2016-06-15,SVY.TO,1.56,1.48,65400,1.56,1.48,1.47
30,2016-06-14,SVY.TO,1.55,1.49,58500,1.55,1.49,1.48
31,2016-06-13,SVY.TO,1.62,1.55,156500,1.62,1.55,1.53
32,2016-06-10,SVY.TO,1.77,1.59,92400,1.77,1.59,1.57
33,2016-06-09,SVY.TO,1.83,1.77,179500,1.80,1.77,1.76
34,2016-06-08,SVY.TO,1.85,1.80,494300,1.77,1.80,1.77
35,2016-06-07,SVY.TO,1.89,1.76,134900,1.84,1.76,1.76
36,2016-06-06,SVY.TO,1.98,1.82,408400,1.85,1.82,1.82
37,2016-06-03,SVY.TO,1.83,1.79,124300,1.79,1.79,1.75
38,2016-06-02,SVY.TO,1.84,1.79,494900,1.73,1.79,1.71
39,2016-06-01,SVY.TO,1.75,1.73,52300,1.71,1.73,1.67
40,2016-05-31,SVY.TO,1.71,1.70,56000,1.63,1.70,1.63
41,2016-05-30,SVY.TO,1.66,1.63,9600,1.65,1.63,1.61
42,2016-05-27,SVY.TO,1.70,1.60,202200,1.59,1.60,1.57
43,2016-05-26,SVY.TO,1.61,1.58,37500,1.59,1.58,1.58
44,2016-05-25,SVY.TO,1.60,1.56,17500,1.50,1.56,1.50
45,2016-05-24,SVY.TO,1.58,1.54,16600,1.58,1.54,1.48
46,2016-05-20,SVY.TO,1.59,1.57,24500,1.55,1.57,1.54
47,2016-05-19,SVY.TO,1.58,1.58,55000,1.50,1.58,1.49
48,2016-05-18,SVY.TO,1.59,1.51,11300,1.49,1.51,1.49
49,2016-05-17,SVY.TO,1.59,1.50,95800,1.59,1.50,1.48
50,2016-05-16,SVY.TO,1.59,1.58,24700,1.57,1.58,1.55
51,2016-05-13,SVY.TO,1.60,1.57,148100,1.50,1.57,1.45
52,2016-05-12,SVY.TO,1.60,1.53,29400,1.60,1.53,1.52
53,2016-05-11,SVY.TO,1.62,1.61,129000,1.62,1.61,1.42
54,2016-05-10,SVY.TO,1.63,1.63,19900,1.62,1.63,1.60
55,2016-05-09,SVY.TO,1.66,1.61,42100,1.66,1.61,1.53
56,2016-05-06,SVY.TO,1.68,1.68,19100,1.66,1.68,1.66
57,2016-05-05,SVY.TO,1.75,1.68,51700,1.72,1.68,1.67
58,2016-05-04,SVY.TO,1.70,1.68,222900,1.59,1.68,1.58
59,2016-05-03,SVY.TO,1.65,1.61,82100,1.64,1.61,1.53
60,2016-05-02,SVY.TO,1.78,1.72,31000,1.76,1.72,1.69
