,Close,Symbol,Open,High,Date,Low,Volume,Adj_Close
0,8.40,TRU.AX,8.40,8.40,2013-12-19,8.40,000,8.40
1,8.40,TRU.AX,8.40,8.40,2013-12-18,8.40,000,8.40
2,8.40,TRU.AX,8.40,8.40,2013-12-17,8.40,000,8.40
3,8.40,TRU.AX,8.40,8.40,2013-12-16,8.40,000,8.40
4,8.40,TRU.AX,8.40,8.40,2013-12-13,8.40,000,8.40
5,8.40,TRU.AX,8.40,8.40,2013-12-12,8.40,000,8.40
6,8.40,TRU.AX,8.40,8.40,2013-12-11,8.40,000,8.40
7,8.40,TRU.AX,8.40,8.40,2013-12-10,8.40,000,8.40
8,8.40,TRU.AX,8.40,8.40,2013-12-09,8.40,000,8.40
9,8.40,TRU.AX,8.40,8.40,2013-12-06,8.40,000,8.40
10,8.40,TRU.AX,8.40,8.40,2013-12-05,8.40,000,8.40
11,8.40,TRU.AX,8.28,8.40,2013-12-04,8.27,30100,8.40
12,8.28,TRU.AX,8.27,8.30,2013-12-03,8.27,179600,8.28
13,8.28,TRU.AX,8.33,8.36,2013-12-02,8.28,63700,8.28
14,8.36,TRU.AX,8.35,8.36,2013-11-29,8.30,32900,8.36
15,8.40,TRU.AX,8.39,8.45,2013-11-28,8.38,113800,8.40
16,8.39,TRU.AX,8.43,8.46,2013-11-27,8.38,67100,8.39
17,8.42,TRU.AX,8.38,8.45,2013-11-26,8.38,228000,8.42
18,8.38,TRU.AX,8.30,8.38,2013-11-25,8.30,58400,8.38
19,8.30,TRU.AX,8.30,8.33,2013-11-22,8.30,49300,8.30
20,8.26,TRU.AX,8.10,8.26,2013-11-21,8.10,14500,8.26
21,8.35,TRU.AX,8.30,8.35,2013-11-20,8.20,10200,8.35
22,8.30,TRU.AX,8.28,8.35,2013-11-19,8.28,52400,8.30
23,8.28,TRU.AX,8.20,8.35,2013-11-18,8.19,42900,8.28
24,8.21,TRU.AX,8.21,8.22,2013-11-15,8.16,19900,8.21
25,8.21,TRU.AX,8.25,8.30,2013-11-14,8.20,50500,8.21
26,8.30,TRU.AX,8.49,8.49,2013-11-13,8.30,47200,8.30
27,8.49,TRU.AX,8.48,8.50,2013-11-12,8.42,23400,8.49
28,8.48,TRU.AX,8.45,8.55,2013-11-11,8.45,107600,8.48
29,8.45,TRU.AX,8.45,8.45,2013-11-08,8.43,149500,8.45
30,8.46,TRU.AX,8.50,8.50,2013-11-07,8.30,175000,8.46
31,8.53,TRU.AX,8.50,8.53,2013-11-06,8.50,12700,8.53
32,8.60,TRU.AX,8.50,8.60,2013-11-05,8.50,22500,8.60
33,8.40,TRU.AX,8.31,8.50,2013-11-04,8.31,68600,8.40
34,8.30,TRU.AX,8.17,8.30,2013-11-01,8.15,46400,8.30
35,8.35,TRU.AX,8.30,8.35,2013-10-31,8.21,70600,8.35
36,8.32,TRU.AX,8.20,8.42,2013-10-30,8.20,183100,8.32
37,8.25,TRU.AX,8.18,8.30,2013-10-29,8.15,246900,8.25
38,8.25,TRU.AX,8.10,8.25,2013-10-28,8.10,114300,8.25
39,8.20,TRU.AX,8.19,8.20,2013-10-25,8.15,32500,8.20
40,8.20,TRU.AX,8.12,8.20,2013-10-24,8.12,58600,8.20
41,8.24,TRU.AX,8.22,8.24,2013-10-23,8.08,22600,8.24
42,8.22,TRU.AX,8.13,8.22,2013-10-22,8.09,44900,8.22
43,8.12,TRU.AX,7.96,8.12,2013-10-21,7.96,22500,8.12
44,8.00,TRU.AX,7.99,8.13,2013-10-18,7.99,181600,8.00
45,7.94,TRU.AX,8.01,8.01,2013-10-17,7.92,106200,7.94
46,7.90,TRU.AX,7.78,7.90,2013-10-16,7.78,62800,7.90
47,7.80,TRU.AX,7.64,7.88,2013-10-15,7.58,138300,7.80
48,7.73,TRU.AX,7.70,7.78,2013-10-14,7.68,45400,7.56
49,7.75,TRU.AX,7.57,7.75,2013-10-11,7.57,29100,7.57956
50,7.55,TRU.AX,7.50,7.55,2013-10-10,7.50,26200,7.38396
51,7.46,TRU.AX,7.45,7.52,2013-10-09,7.45,12100,7.29594
52,7.45,TRU.AX,7.42,7.45,2013-10-08,7.42,5800,7.28616
53,7.50,TRU.AX,7.50,7.50,2013-10-07,7.50,000,7.33506
54,7.50,TRU.AX,7.50,7.50,2013-10-04,7.50,4100,7.33506
55,7.57,TRU.AX,7.54,7.57,2013-10-03,7.54,788300,7.40352
56,7.54,TRU.AX,7.45,7.57,2013-10-02,7.45,117500,7.37418
57,7.54,TRU.AX,7.40,7.54,2013-10-01,7.38,229200,7.37418
58,7.37,TRU.AX,7.50,7.50,2013-09-30,7.37,36900,7.20792
59,7.52,TRU.AX,7.40,7.52,2013-09-27,7.40,42800,7.35462
60,7.42,TRU.AX,7.42,7.42,2013-09-26,7.37,18000,7.25682
61,7.42,TRU.AX,7.36,7.42,2013-09-25,7.36,3200,7.25682
62,7.28,TRU.AX,7.29,7.29,2013-09-24,7.25,33500,7.1199
63,7.45,TRU.AX,7.40,7.50,2013-09-23,7.32,65700,7.28616
