,High,Close,Date,Open,Adj_Close,Symbol,Volume,Low
0,3.1775,3.15,2016-07-27,3.1775,3.15,FAS.L,186300,3.14917
1,3.1725,3.145,2016-07-26,3.1725,3.145,FAS.L,84900,3.144
2,3.15,3.12,2016-07-25,3.11,3.12,FAS.L,70300,3.11
3,3.15,3.11,2016-07-22,3.11,3.11,FAS.L,380300,3.11
4,3.44346,3.44346,2016-07-21,3.44346,3.44346,FAS.L,000,3.44346
5,3.47212,3.47212,2016-07-20,3.47212,3.47212,FAS.L,000,3.47212
6,3.4528,3.4528,2016-07-19,3.4528,3.4528,FAS.L,000,3.4528
7,3.44144,3.44144,2016-07-18,3.44144,3.44144,FAS.L,000,3.44144
8,3.4442,3.4442,2016-07-15,3.4442,3.4442,FAS.L,000,3.4442
9,3.42694,3.42694,2016-07-14,3.42694,3.42694,FAS.L,000,3.42694
10,3.39989,3.39989,2016-07-13,3.39989,3.39989,FAS.L,000,3.39989
11,3.41655,3.41655,2016-07-12,3.41655,3.41655,FAS.L,000,3.41655
12,3.48043,3.48043,2016-07-11,3.48043,3.48043,FAS.L,000,3.48043
13,3.41347,3.41347,2016-07-08,3.41347,3.41347,FAS.L,000,3.41347
14,3.41293,3.41293,2016-07-07,3.41293,3.41293,FAS.L,000,3.41293
15,3.41326,3.41326,2016-07-06,3.41326,3.41326,FAS.L,000,3.41326
16,3.37933,3.37933,2016-07-05,3.37933,3.37933,FAS.L,000,3.37933
17,3.35627,3.35627,2016-07-04,3.35627,3.35627,FAS.L,000,3.35627
18,3.38224,3.38224,2016-07-01,3.38224,3.38224,FAS.L,000,3.38224
19,3.3185,3.3185,2016-06-30,3.3185,3.3185,FAS.L,000,3.3185
20,3.23357,3.23357,2016-06-29,3.23357,3.23357,FAS.L,000,3.23357
21,3.21034,3.21034,2016-06-28,3.21034,3.21034,FAS.L,000,3.21034
22,3.23398,3.23398,2016-06-27,3.23398,3.23398,FAS.L,000,3.23398
23,3.12723,3.12723,2016-06-24,3.12723,3.12723,FAS.L,000,3.12723
24,2.97032,2.97032,2016-06-23,2.97032,2.97032,FAS.L,000,2.97032
25,2.98767,2.98767,2016-06-22,2.98767,2.98767,FAS.L,000,2.98767
26,2.98058,2.98058,2016-06-21,2.98058,2.98058,FAS.L,000,2.98058
27,2.98858,2.98858,2016-06-20,2.98858,2.98858,FAS.L,000,2.98858
28,3.02884,3.02884,2016-06-17,3.02884,3.02884,FAS.L,000,3.02884
29,3.05213,3.05213,2016-06-16,3.05213,3.05213,FAS.L,000,3.05213
30,3.05229,3.05229,2016-06-15,3.05229,3.05229,FAS.L,000,3.05229
31,3.07133,3.07133,2016-06-14,3.07133,3.07133,FAS.L,000,3.07133
32,3.01404,3.01404,2016-06-13,3.01404,3.01404,FAS.L,000,3.01404
33,3.0866,3.0866,2016-06-10,3.0866,3.0866,FAS.L,000,3.0866
