,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,7.7935,7.7935,7.825,HAN.L,7.825,2016-07-27,7.7935,1200
1,7.90,7.6053,7.805,HAN.L,7.805,2016-07-26,7.66,4700
2,11.4695,11.4695,11.4695,HAN.L,11.4695,2016-07-25,11.4695,000
3,7.635,7.635,7.635,HAN.L,7.635,2016-07-22,7.635,000
4,11.4558,11.4558,11.4558,HAN.L,11.4558,2016-07-21,11.4558,000
5,11.5207,11.5207,11.5207,HAN.L,11.5207,2016-07-20,11.5207,000
6,11.5044,11.5044,11.5044,HAN.L,11.5044,2016-07-19,11.5044,000
7,11.3295,11.3295,11.3295,HAN.L,11.3295,2016-07-18,11.3295,000
8,11.2729,11.2729,11.2729,HAN.L,11.2729,2016-07-15,11.2729,000
9,11.0596,11.0596,11.0596,HAN.L,11.0596,2016-07-14,11.0596,000
10,11.1149,11.1149,11.1149,HAN.L,11.1149,2016-07-13,11.1149,000
11,10.9996,10.9996,10.9996,HAN.L,10.9996,2016-07-12,10.9996,000
12,11.0586,11.0586,11.0586,HAN.L,11.0586,2016-07-11,11.0586,000
13,10.9442,10.9442,10.9442,HAN.L,10.9442,2016-07-08,10.9442,000
14,10.8612,10.8612,10.8612,HAN.L,10.8612,2016-07-07,10.8612,000
15,10.8474,10.8474,10.8474,HAN.L,10.8474,2016-07-06,10.8474,000
16,10.7974,10.7974,10.7974,HAN.L,10.7974,2016-07-05,10.7974,000
17,10.7146,10.7146,10.7146,HAN.L,10.7146,2016-07-04,10.7146,000
18,10.7269,10.7269,10.7269,HAN.L,10.7269,2016-07-01,10.7269,000
19,10.6191,10.6191,10.6191,HAN.L,10.6191,2016-06-30,10.6191,000
20,10.5302,10.5302,10.5302,HAN.L,10.5302,2016-06-29,10.5302,000
21,10.4879,10.4879,10.4879,HAN.L,10.4879,2016-06-28,10.4879,000
22,10.5956,10.5956,10.5956,HAN.L,10.5956,2016-06-27,10.5956,000
23,10.7095,10.7095,10.7095,HAN.L,10.7095,2016-06-24,10.7095,000
24,10.6115,10.6115,10.6115,HAN.L,10.6115,2016-06-23,10.6115,000
25,10.5651,10.5651,10.5651,HAN.L,10.5651,2016-06-22,10.5651,000
26,10.5712,10.5712,10.5712,HAN.L,10.5712,2016-06-21,10.5712,000
