,Date,Low,Close,Symbol,Adj_Close,Volume,Open,High
0,2016-07-27,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
1,2016-07-26,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
2,2016-07-25,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
3,2016-07-22,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
4,2016-07-21,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
5,2016-07-20,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
6,2016-07-19,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
7,2016-07-18,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
8,2016-07-15,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
9,2016-07-14,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
10,2016-07-13,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
11,2016-07-12,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
12,2016-07-11,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
13,2016-07-08,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
14,2016-07-07,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
15,2016-07-06,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
16,2016-07-05,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
17,2016-07-01,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
18,2016-06-30,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
19,2016-06-29,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
20,2016-06-28,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
21,2016-06-27,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
22,2016-06-24,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
23,2016-06-23,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
24,2016-06-22,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
25,2016-06-21,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
26,2016-06-20,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
27,2016-06-17,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
28,2016-06-16,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
29,2016-06-15,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
30,2016-06-14,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
31,2016-06-13,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
32,2016-06-10,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
33,2016-06-09,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
34,2016-06-08,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
35,2016-06-07,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
36,2016-06-06,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
37,2016-06-03,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
38,2016-06-02,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
39,2016-06-01,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
40,2016-05-31,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
41,2016-05-27,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
42,2016-05-26,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
43,2016-05-25,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
44,2016-05-24,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
45,2016-05-23,142.949997,142.949997,ARG,142.949997,000,142.949997,142.949997
46,2016-05-20,142.949997,142.949997,ARG,142.949997,6655600,142.979996,142.990005
47,2016-05-19,142.949997,142.949997,ARG,142.949997,1354300,142.970001,142.990005
48,2016-05-18,142.960007,142.979996,ARG,142.979996,823800,142.960007,142.990005
49,2016-05-17,142.899994,142.960007,ARG,142.960007,1176000,142.910004,142.979996
50,2016-05-16,142.899994,142.910004,ARG,142.910004,904600,142.940002,143.020004
51,2016-05-13,142.429993,142.940002,ARG,142.940002,2108400,142.580002,143.050003
52,2016-05-12,142.509995,142.550003,ARG,142.550003,1216000,142.600006,142.679993
53,2016-05-11,142.550003,142.619995,ARG,142.619995,678200,142.580002,142.669998
54,2016-05-10,142.570007,142.600006,ARG,142.600006,517900,142.600006,142.699997
55,2016-05-09,142.509995,142.600006,ARG,142.600006,413600,142.559998,142.649994
56,2016-05-06,142.529999,142.600006,ARG,142.600006,344600,142.600006,142.720001
57,2016-05-05,142.350006,142.600006,ARG,142.600006,559700,142.550003,143.00
58,2016-05-04,142.429993,142.470001,ARG,142.470001,689800,142.50,142.690002
59,2016-05-03,142.419998,142.589996,ARG,142.589996,432900,142.429993,142.600006
60,2016-05-02,142.389999,142.520004,ARG,142.520004,591000,142.410004,142.660004
61,2016-04-29,142.029999,142.440002,ARG,142.440002,1121300,142.029999,142.50
62,2016-04-28,142.350006,142.449997,ARG,142.449997,467900,142.380005,142.570007
63,2016-04-27,142.139999,142.50,ARG,142.50,531600,142.139999,142.50
64,2016-04-26,141.929993,142.210007,ARG,142.210007,865900,142.00,142.50
65,2016-04-25,141.850006,141.889999,ARG,141.889999,440600,141.850006,141.960007
66,2016-04-22,141.759995,141.889999,ARG,141.889999,1045900,141.830002,141.970001
67,2016-04-21,141.75,141.75,ARG,141.75,577600,141.820007,142.020004
68,2016-04-20,141.75,141.789993,ARG,141.789993,419900,141.850006,141.899994
69,2016-04-19,141.690002,141.75,ARG,141.75,636800,141.949997,142.050003
70,2016-04-18,141.779999,141.910004,ARG,141.910004,443200,141.899994,142.00
