,Symbol,Close,Open,High,Low,Adj_Close,Volume,Date
133,AI.PA,96.38,95.87,97.59,95.45,93.8011,2125700,2016-01-22
134,AI.PA,93.85,92.41,94.72,92.40,91.3388,1933500,2016-01-21
135,AI.PA,92.54,92.47,92.97,90.77,90.0639,1961100,2016-01-20
136,AI.PA,93.67,95.34,95.45,93.54,91.1636,1222700,2016-01-19
137,AI.PA,93.52,94.32,95.34,93.37,91.0177,1162900,2016-01-18
138,AI.PA,94.33,96.95,97.33,93.74,91.806,2621900,2016-01-15
139,AI.PA,95.88,96.13,96.61,93.86,93.3145,1897400,2016-01-14
140,AI.PA,97.07,97.94,98.65,96.64,94.4727,1214700,2016-01-13
141,AI.PA,96.61,93.97,97.37,93.75,94.025,1599700,2016-01-12
142,AI.PA,93.96,94.59,95.79,93.96,91.4459,1823700,2016-01-11
143,AI.PA,95.10,96.61,97.49,95.10,92.5554,1947700,2016-01-08
144,AI.PA,96.57,96.40,97.82,95.64,93.9861,1908800,2016-01-07
145,AI.PA,98.85,100.45,100.45,98.15,96.205,1396000,2016-01-06
146,AI.PA,100.25,101.70,101.80,99.03,97.5676,1442200,2016-01-05
147,AI.PA,100.85,102.85,102.95,100.05,98.1515,1359200,2016-01-04
148,AI.PA,105.00,105.00,105.00,105.00,102.1905,000,2016-01-01
149,AI.PA,103.65,104.30,104.75,103.65,100.8766,264000,2015-12-31
150,AI.PA,105.00,105.30,105.65,104.80,102.1905,411100,2015-12-30
151,AI.PA,105.60,104.30,105.65,104.30,102.7744,451000,2015-12-29
152,AI.PA,103.75,104.35,104.55,103.60,100.9739,345200,2015-12-28
153,AI.PA,104.00,104.00,104.00,104.00,101.2172,000,2015-12-25
154,AI.PA,104.00,104.70,104.80,103.75,101.2172,96400,2015-12-24
155,AI.PA,104.30,103.50,104.65,103.25,101.5092,875600,2015-12-23
156,AI.PA,102.00,102.75,103.15,101.35,99.2708,900100,2015-12-22
157,AI.PA,101.70,104.65,105.85,101.70,98.9788,1293400,2015-12-21
158,AI.PA,104.75,105.00,106.05,104.10,101.9472,1874700,2015-12-18
159,AI.PA,105.95,106.80,107.15,105.95,103.1151,1248900,2015-12-17
160,AI.PA,104.55,104.70,105.85,104.10,101.7525,1076500,2015-12-16
161,AI.PA,104.70,102.95,105.35,102.70,101.8985,1211300,2015-12-15
162,AI.PA,102.05,103.00,105.10,102.05,99.3194,1378200,2015-12-14
163,AI.PA,102.95,104.45,104.85,102.35,100.1953,1379300,2015-12-11
164,AI.PA,104.40,104.75,105.80,104.10,101.6065,950100,2015-12-10
165,AI.PA,104.75,106.65,107.30,104.75,101.9472,1205800,2015-12-09
166,AI.PA,105.80,106.95,107.50,105.35,102.9691,956500,2015-12-08
167,AI.PA,107.30,106.60,109.00,106.20,104.429,983100,2015-12-07
168,AI.PA,105.45,105.90,106.75,104.65,102.6284,1789600,2015-12-04
169,AI.PA,105.55,108.00,110.00,104.20,102.7258,2648700,2015-12-03
170,AI.PA,108.00,109.65,110.50,107.75,105.1102,1490100,2015-12-02
171,AI.PA,109.75,113.20,113.40,109.25,106.8134,2563200,2015-12-01
172,AI.PA,115.50,115.00,116.25,113.70,112.4095,1221300,2015-11-30
173,AI.PA,116.00,116.00,116.95,115.65,112.8962,523400,2015-11-27
174,AI.PA,116.70,116.15,117.00,115.30,113.5774,700600,2015-11-26
175,AI.PA,116.30,114.45,116.85,114.45,113.1881,914400,2015-11-25
176,AI.PA,114.15,115.55,115.75,113.25,111.0957,1012600,2015-11-24
177,AI.PA,116.10,116.20,116.35,115.30,112.9935,770000,2015-11-23
178,AI.PA,116.25,115.75,116.95,114.25,113.1395,1123500,2015-11-20
179,AI.PA,114.95,116.80,117.00,113.85,111.8743,1499500,2015-11-19
180,AI.PA,114.50,120.50,121.35,112.85,111.4363,3691100,2015-11-18
181,AI.PA,123.65,121.30,123.65,121.15,120.3415,831700,2015-11-17
182,AI.PA,120.60,118.60,120.80,118.15,117.3731,825900,2015-11-16
183,AI.PA,119.65,121.15,121.40,118.55,116.4485,998200,2015-11-13
184,AI.PA,121.20,122.55,123.20,120.60,117.957,820600,2015-11-12
185,AI.PA,122.95,121.85,123.30,121.80,119.6602,664300,2015-11-11
186,AI.PA,121.20,122.05,122.35,120.65,117.957,818400,2015-11-10
187,AI.PA,121.35,122.35,122.85,121.20,118.103,669900,2015-11-09
188,AI.PA,122.70,121.75,122.75,120.35,119.4169,1257400,2015-11-06
189,AI.PA,121.55,120.80,121.95,119.85,118.2977,913200,2015-11-05
190,AI.PA,120.95,120.80,122.00,120.30,117.7137,919000,2015-11-04
191,AI.PA,120.65,119.60,120.65,119.05,117.4217,933400,2015-11-03
192,AI.PA,119.45,116.90,119.90,116.80,116.2538,904500,2015-11-02
193,AI.PA,117.90,118.75,119.00,116.90,114.7453,746000,2015-10-30
194,AI.PA,118.35,119.35,119.50,117.30,115.1833,749400,2015-10-29
195,AI.PA,118.55,117.45,119.20,117.05,115.3779,837000,2015-10-28
196,AI.PA,117.25,116.40,118.20,116.25,114.1127,1219600,2015-10-27
197,AI.PA,116.40,115.25,117.00,114.90,113.2855,848000,2015-10-26
198,AI.PA,115.90,114.45,116.55,114.05,112.7988,1113000,2015-10-23
199,AI.PA,113.35,109.45,113.80,109.10,110.3171,1149600,2015-10-22
200,AI.PA,109.65,109.60,110.05,108.20,106.7161,649200,2015-10-21
201,AI.PA,109.00,110.00,110.20,108.30,106.0835,758000,2015-10-20
202,AI.PA,110.45,110.10,111.25,109.95,107.4947,506400,2015-10-19
203,AI.PA,110.35,110.40,110.85,109.70,107.3973,915200,2015-10-16
204,AI.PA,109.90,108.50,109.95,107.70,106.9594,749900,2015-10-15
205,AI.PA,107.30,107.80,108.40,106.90,104.429,635700,2015-10-14
206,AI.PA,108.80,109.50,109.65,107.65,105.8888,771800,2015-10-13
207,AI.PA,110.15,110.80,110.85,109.60,107.2027,527800,2015-10-12
208,AI.PA,110.45,110.65,110.85,109.85,107.4947,776100,2015-10-09
209,AI.PA,109.40,109.00,109.60,108.10,106.4728,871400,2015-10-08
210,AI.PA,109.25,109.85,110.65,108.90,106.3268,894900,2015-10-07
211,AI.PA,109.45,108.75,109.95,107.90,106.5214,690300,2015-10-06
212,AI.PA,108.70,107.85,109.15,107.35,105.7915,879600,2015-10-05
213,AI.PA,105.65,105.05,106.75,103.70,102.8231,931500,2015-10-02
214,AI.PA,104.50,106.95,107.20,103.95,101.7039,1371300,2015-10-01
215,AI.PA,105.65,105.35,106.10,104.60,102.8231,1149000,2015-09-30
216,AI.PA,103.00,100.75,103.45,100.50,100.244,1259400,2015-09-29
217,AI.PA,101.65,103.75,104.05,101.25,98.9301,786300,2015-09-28
218,AI.PA,103.95,101.95,104.55,101.60,101.1686,1005300,2015-09-25
219,AI.PA,100.55,102.05,102.60,99.64,97.8596,1246000,2015-09-24
220,AI.PA,102.05,102.55,103.40,101.90,99.3194,921700,2015-09-23
221,AI.PA,102.05,105.35,105.45,101.85,99.3194,1332500,2015-09-22
222,AI.PA,105.35,103.35,105.65,103.35,102.5311,686200,2015-09-21
223,AI.PA,103.30,105.00,105.20,102.00,100.536,2318800,2015-09-18
224,AI.PA,105.55,106.20,106.40,105.25,102.7258,742600,2015-09-17
225,AI.PA,106.00,106.15,106.80,105.85,103.1637,716800,2015-09-16
226,AI.PA,105.35,104.80,106.05,103.90,102.5311,594200,2015-09-15
227,AI.PA,104.60,105.25,106.45,104.30,101.8012,845500,2015-09-14
228,AI.PA,104.90,106.40,106.45,104.80,102.0932,792500,2015-09-11
229,AI.PA,105.85,106.85,107.55,105.70,103.0177,814100,2015-09-10
230,AI.PA,107.85,109.30,109.65,107.75,104.9642,921500,2015-09-09
231,AI.PA,106.55,106.50,107.80,106.20,103.699,835000,2015-09-08
232,AI.PA,106.00,105.95,106.75,105.20,103.1637,498300,2015-09-07
233,AI.PA,104.80,107.25,107.45,104.30,101.9958,1162000,2015-09-04
234,AI.PA,108.15,107.00,108.90,106.55,105.2562,1049200,2015-09-03
235,AI.PA,106.00,105.50,106.95,105.00,103.1637,1010100,2015-09-02
236,AI.PA,105.30,104.85,105.60,103.40,102.4825,1297400,2015-09-01
237,AI.PA,106.85,106.85,107.30,105.95,103.991,756500,2015-08-31
238,AI.PA,107.65,107.25,107.65,105.95,104.7696,798400,2015-08-28
239,AI.PA,106.80,106.25,107.40,105.50,103.9423,1380400,2015-08-27
240,AI.PA,103.35,105.00,105.70,103.10,100.5846,2530300,2015-08-26
241,AI.PA,106.45,104.30,107.55,103.40,103.6017,2304900,2015-08-25
242,AI.PA,101.75,103.85,105.60,98.33,99.0275,3497200,2015-08-24
243,AI.PA,107.00,109.25,110.55,107.00,104.137,1541900,2015-08-21
244,AI.PA,110.15,112.15,112.60,110.05,107.2027,1007200,2015-08-20
245,AI.PA,112.40,114.35,114.55,112.40,109.3925,837900,2015-08-19
246,AI.PA,115.05,115.00,115.60,114.45,111.9716,452900,2015-08-18
247,AI.PA,115.40,116.45,117.05,114.10,112.3122,602800,2015-08-17
248,AI.PA,115.55,115.85,116.80,114.85,112.4582,487900,2015-08-14
249,AI.PA,115.85,116.60,116.80,115.50,112.7502,594600,2015-08-13
250,AI.PA,114.70,117.50,117.65,114.30,111.6309,1349400,2015-08-12
251,AI.PA,118.40,121.80,121.80,118.20,115.2319,894900,2015-08-11
252,AI.PA,121.85,120.80,121.90,120.00,118.5896,526000,2015-08-10
253,AI.PA,120.55,121.40,121.40,120.35,117.3244,685500,2015-08-07
254,AI.PA,121.60,121.55,122.45,121.30,118.3463,625300,2015-08-06
255,AI.PA,121.95,120.50,122.00,120.35,118.687,878300,2015-08-05
256,AI.PA,120.30,119.45,120.40,118.90,117.0811,519300,2015-08-04
257,AI.PA,119.75,118.50,119.90,118.05,116.5458,724300,2015-08-03
258,AI.PA,118.55,116.90,118.55,116.70,115.3779,770100,2015-07-31
259,AI.PA,117.05,117.50,117.55,116.10,113.9181,659700,2015-07-30
260,AI.PA,115.50,116.60,117.20,113.35,112.4095,1383400,2015-07-29
261,AI.PA,116.25,115.65,116.75,114.95,113.1395,678900,2015-07-28
262,AI.PA,114.85,117.10,117.20,114.70,111.7769,816900,2015-07-27
263,AI.PA,117.55,118.00,119.15,117.35,114.4047,604100,2015-07-24
264,AI.PA,118.45,119.50,119.60,118.05,115.2806,539000,2015-07-23
265,AI.PA,118.95,119.60,120.15,118.85,115.7672,643900,2015-07-22
266,AI.PA,120.20,121.35,121.65,119.95,116.9838,744800,2015-07-21
267,AI.PA,121.00,121.25,122.25,120.75,117.7624,734900,2015-07-20
268,AI.PA,120.75,120.80,121.30,120.15,117.5191,811000,2015-07-17
269,AI.PA,120.55,119.90,121.25,119.65,117.3244,951800,2015-07-16
270,AI.PA,119.65,118.90,119.80,118.65,116.4485,588700,2015-07-15
271,AI.PA,118.85,118.80,119.00,118.20,115.6699,722800,2015-07-14
272,AI.PA,118.80,118.60,119.20,117.80,115.6212,1073900,2015-07-13
273,AI.PA,116.60,116.00,116.95,115.00,113.4801,1257800,2015-07-10
274,AI.PA,113.15,110.65,113.70,110.35,110.1224,1363300,2015-07-09
275,AI.PA,109.75,109.20,110.65,109.05,106.8134,1054500,2015-07-08
276,AI.PA,109.15,112.35,112.40,109.10,106.2294,1545700,2015-07-07
277,AI.PA,112.05,112.10,114.00,111.75,109.0519,992000,2015-07-06
278,AI.PA,114.10,115.30,115.30,113.55,111.047,636300,2015-07-03
279,AI.PA,114.30,115.85,116.30,114.25,111.2417,701300,2015-07-02
280,AI.PA,115.75,114.95,117.30,113.65,112.6528,1271600,2015-07-01
281,AI.PA,113.45,115.65,116.50,113.45,110.4144,1468300,2015-06-30
282,AI.PA,115.70,114.15,117.65,113.00,112.6042,1748100,2015-06-29
283,AI.PA,119.95,118.40,120.90,118.20,116.7405,976900,2015-06-26
284,AI.PA,119.55,117.90,120.40,117.80,116.3512,937400,2015-06-25
285,AI.PA,119.25,119.40,119.75,118.10,116.0592,904400,2015-06-24
286,AI.PA,119.65,119.75,120.10,118.45,116.4485,904400,2015-06-23
287,AI.PA,118.65,115.80,118.70,115.25,115.4753,1482900,2015-06-22
288,AI.PA,113.25,113.05,115.05,112.65,110.2197,3614900,2015-06-19
289,AI.PA,113.75,112.60,113.75,111.05,110.7064,965600,2015-06-18
290,AI.PA,113.00,113.70,114.30,112.35,109.9764,1038300,2015-06-17
291,AI.PA,113.30,112.05,113.55,111.15,110.2684,1074900,2015-06-16
292,AI.PA,112.75,113.15,113.95,112.45,109.7331,1193500,2015-06-15
293,AI.PA,114.90,116.65,116.95,113.65,111.8256,965400,2015-06-12
294,AI.PA,117.20,116.00,118.45,115.45,114.064,1223900,2015-06-11
295,AI.PA,115.65,112.80,116.10,112.10,112.5555,1156800,2015-06-10
296,AI.PA,113.20,112.80,113.65,111.65,110.1711,912000,2015-06-09
297,AI.PA,112.85,113.70,114.15,112.75,109.8304,761800,2015-06-08
298,AI.PA,114.00,114.85,115.55,113.90,110.9497,849900,2015-06-05
299,AI.PA,115.95,116.05,117.15,113.85,112.8475,877800,2015-06-04
300,AI.PA,117.20,116.60,118.45,115.85,114.064,667400,2015-06-03
301,AI.PA,116.05,118.05,118.05,115.30,112.9448,870500,2015-06-02
302,AI.PA,117.45,117.45,118.45,116.45,114.3074,711800,2015-06-01
303,AI.PA,117.30,120.10,120.45,117.00,114.1614,1198100,2015-05-29
304,AI.PA,120.05,119.70,120.60,118.80,116.8378,558500,2015-05-28
305,AI.PA,120.15,117.80,120.40,117.60,116.9351,914100,2015-05-27
306,AI.PA,117.15,118.70,119.40,116.80,114.0154,633500,2015-05-26
307,AI.PA,118.35,119.15,119.15,117.70,115.1833,75000,2015-05-25
308,AI.PA,118.55,118.90,119.15,118.20,115.3779,474400,2015-05-22
309,AI.PA,118.70,118.30,118.85,117.55,115.5239,417800,2015-05-21
310,AI.PA,118.45,118.45,118.75,117.60,115.2806,520400,2015-05-20
311,AI.PA,118.55,116.50,119.00,116.50,115.3779,855300,2015-05-19
312,AI.PA,116.00,115.70,116.25,114.35,112.8962,722500,2015-05-18
313,AI.PA,117.30,118.90,119.25,116.80,111.6796,759400,2015-05-15
314,AI.PA,118.35,116.30,118.60,115.60,112.6793,556500,2015-05-14
315,AI.PA,116.65,117.55,119.10,116.30,111.0608,736300,2015-05-13
316,AI.PA,117.15,117.85,118.10,115.80,111.5368,951400,2015-05-12
317,AI.PA,118.85,120.50,120.50,118.75,113.1553,746500,2015-05-11
318,AI.PA,120.60,117.35,120.60,117.00,114.8215,1016900,2015-05-08
319,AI.PA,116.30,116.30,116.70,114.60,110.7275,1063400,2015-05-07
320,AI.PA,116.75,115.95,117.70,115.20,111.156,887500,2015-05-06
321,AI.PA,116.05,118.25,119.80,116.05,110.4895,829100,2015-05-05
322,AI.PA,118.60,117.90,119.40,116.95,112.9173,658000,2015-05-04
323,AI.PA,116.80,116.80,116.80,116.80,111.2036,000,2015-05-01
324,AI.PA,116.80,115.80,117.15,114.75,111.2036,1226600,2015-04-30
325,AI.PA,116.00,119.45,120.35,116.00,110.4419,1076100,2015-04-29
326,AI.PA,119.30,121.05,121.05,118.35,113.5838,787800,2015-04-28
327,AI.PA,121.35,119.40,121.75,117.65,115.5356,1013500,2015-04-27
328,AI.PA,119.30,119.90,120.05,118.40,113.5838,1066000,2015-04-24
329,AI.PA,121.10,123.05,123.35,120.35,115.2975,1087100,2015-04-23
330,AI.PA,122.80,123.75,123.95,121.55,116.9161,768200,2015-04-22
331,AI.PA,123.20,121.45,123.30,121.45,117.2969,1005200,2015-04-21
332,AI.PA,121.00,120.00,121.10,119.90,115.2023,890700,2015-04-20
333,AI.PA,119.85,121.10,122.00,119.50,114.1074,1606300,2015-04-17
334,AI.PA,121.50,122.05,122.15,120.75,115.6784,907100,2015-04-16
335,AI.PA,122.55,122.35,123.15,122.00,116.6781,706700,2015-04-15
336,AI.PA,121.90,122.05,122.75,121.15,116.0592,771300,2015-04-14
337,AI.PA,122.25,122.50,122.85,121.95,116.3924,780500,2015-04-13
338,AI.PA,122.60,122.70,122.90,121.95,116.7257,708000,2015-04-10
339,AI.PA,122.45,120.50,122.45,120.45,116.5828,638200,2015-04-09
340,AI.PA,120.40,121.05,122.15,120.30,114.6311,633900,2015-04-08
341,AI.PA,121.30,120.00,122.25,120.00,115.488,782200,2015-04-07
342,AI.PA,119.80,119.80,119.80,119.80,114.0598,000,2015-04-06
343,AI.PA,119.80,119.80,119.80,119.80,114.0598,000,2015-04-03
344,AI.PA,119.80,119.80,120.30,119.10,114.0598,601000,2015-04-02
345,AI.PA,120.20,119.35,122.10,119.00,114.4407,808800,2015-04-01
346,AI.PA,119.80,120.85,122.20,119.80,114.0598,1090400,2015-03-31
347,AI.PA,121.40,120.85,122.20,120.85,115.5832,847600,2015-03-30
348,AI.PA,120.15,120.00,120.65,119.60,114.3931,780700,2015-03-27
349,AI.PA,119.75,119.95,120.25,118.50,114.0122,1116000,2015-03-26
350,AI.PA,120.40,122.00,122.05,120.35,114.6311,654200,2015-03-25
351,AI.PA,121.80,120.95,122.15,120.65,115.964,714500,2015-03-24
352,AI.PA,120.80,122.10,122.15,120.40,115.0119,686300,2015-03-23
353,AI.PA,121.80,121.35,122.50,121.30,115.964,1554300,2015-03-20
354,AI.PA,121.50,122.20,123.20,121.35,115.6784,955900,2015-03-19
355,AI.PA,122.35,122.10,122.70,121.35,116.4876,695800,2015-03-18
