,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-12-03,1.2371,000
1,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-30,1.2371,000
2,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-29,1.2371,000
3,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-28,1.2371,000
4,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-27,1.2371,000
5,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-26,1.2371,000
6,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-23,1.2371,000
7,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-22,1.2371,000
8,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-21,1.2371,000
9,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-20,1.2371,000
10,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-19,1.2371,000
11,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-16,1.2371,000
12,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-15,1.2371,000
13,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-14,1.2371,000
14,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-13,1.2371,000
15,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-12,1.2371,000
16,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-09,1.2371,000
17,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-11-08,1.2371,000
18,1.1975,1.175,1.175,DEA.L,1.175,2012-11-07,1.195,658200
19,1.238,1.238,1.238,DEA.L,1.238,2012-11-06,1.238,000
20,1.238,1.238,1.238,DEA.L,1.238,2012-11-05,1.238,000
21,1.238,1.238,1.238,DEA.L,1.238,2012-11-02,1.238,000
22,1.2025,1.195,1.2025,DEA.L,1.2025,2012-11-01,1.195,28500
23,1.2371,1.2371,1.2371,DEA.L,1.2371,2012-10-31,1.2371,000
24,1.21,1.20,1.20,DEA.L,1.20,2012-10-30,1.20,29900
25,1.2001,1.1975,1.20,DEA.L,1.20,2012-10-29,1.1975,3000
26,1.2275,1.205,1.205,DEA.L,1.205,2012-10-26,1.2275,500
27,1.1975,1.195,1.195,DEA.L,1.195,2012-10-25,1.1975,1000
28,1.2225,1.1975,1.1975,DEA.L,1.1975,2012-10-24,1.2225,36000
29,1.2275,1.195,1.195,DEA.L,1.195,2012-10-23,1.195,12300
30,1.2175,1.1975,1.2075,DEA.L,1.2075,2012-10-22,1.1975,19800
31,1.2275,1.20,1.205,DEA.L,1.205,2012-10-19,1.2275,15800
32,1.2275,1.2026,1.2125,DEA.L,1.2125,2012-10-18,1.2275,15800
33,1.2275,1.1975,1.20,DEA.L,1.20,2012-10-17,1.2275,33800
34,1.22,1.1975,1.20,DEA.L,1.20,2012-10-16,1.22,148100
35,1.2275,1.2025,1.21,DEA.L,1.21,2012-10-15,1.2275,150900
36,1.2275,1.205,1.205,DEA.L,1.205,2012-10-12,1.2275,9700
37,1.215,1.20,1.20,DEA.L,1.20,2012-10-11,1.2075,53100
38,1.22,1.205,1.205,DEA.L,1.205,2012-10-10,1.2175,62100
39,1.22,1.215,1.215,DEA.L,1.215,2012-10-09,1.22,64900
40,1.235,1.215,1.215,DEA.L,1.215,2012-10-08,1.22,105100
41,1.22,1.215,1.225,DEA.L,1.225,2012-10-05,1.22,21700
42,1.245,1.245,1.23125,DEA.L,1.23125,2012-10-04,1.245,1000
43,1.245,1.22,1.245,DEA.L,1.245,2012-10-03,1.2425,9500
44,1.245,1.215,1.245,DEA.L,1.245,2012-10-02,1.215,8600
45,1.245,1.215,1.23,DEA.L,1.23,2012-10-01,1.245,1100
46,1.245,1.2175,1.22125,DEA.L,1.22125,2012-09-28,1.245,34000
47,1.2425,1.225,1.225,DEA.L,1.225,2012-09-27,1.2425,38200
48,1.245,1.225,1.2275,DEA.L,1.2275,2012-09-26,1.245,25800
49,1.245,1.2275,1.2275,DEA.L,1.2275,2012-09-25,1.245,23800
50,1.245,1.245,1.235,DEA.L,1.235,2012-09-24,1.245,2000
51,1.2425,1.225,1.225,DEA.L,1.225,2012-09-21,1.2425,34600
52,1.23,1.23,1.23,DEA.L,1.23,2012-09-20,1.23,000
53,1.235,1.235,1.235,DEA.L,1.235,2012-09-19,1.235,000
54,1.235,1.23,1.235,DEA.L,1.235,2012-09-18,1.235,25100
55,1.245,1.2275,1.245,DEA.L,1.245,2012-09-17,1.245,20700
56,1.23,1.215,1.23,DEA.L,1.23,2012-09-14,1.215,32500
57,1.215,1.2075,1.21,DEA.L,1.21,2012-09-13,1.215,27300
58,1.215,1.2025,1.2025,DEA.L,1.2025,2012-09-12,1.215,1900
59,1.205,1.205,1.205,DEA.L,1.205,2012-09-11,1.205,000
60,1.215,1.2125,1.215,DEA.L,1.215,2012-09-10,1.2125,000
61,1.215,1.2075,1.2075,DEA.L,1.2075,2012-09-07,1.21,16500
62,1.215,1.19,1.215,DEA.L,1.215,2012-09-06,1.2125,16700
63,1.195,1.195,1.19,DEA.L,1.19,2012-09-05,1.195,300
64,1.2125,1.205,1.205,DEA.L,1.205,2012-09-04,1.2125,2000
65,1.185,1.185,1.185,DEA.L,1.185,2012-09-03,1.185,800
66,1.2363,1.2363,1.2363,DEA.L,1.2363,2012-08-31,1.2363,000
67,1.19,1.19,1.18625,DEA.L,1.18625,2012-08-30,1.19,117000
68,1.19625,1.19625,1.19625,DEA.L,1.19625,2012-08-29,1.19625,000
69,1.2125,1.2048,1.19875,DEA.L,1.19875,2012-08-28,1.2125,29300
70,1.2401,1.2401,1.2401,DEA.L,1.2401,2012-08-27,1.2401,000
71,1.1875,1.1875,1.195,DEA.L,1.195,2012-08-24,1.1875,18300
72,1.2125,1.2125,1.195,DEA.L,1.195,2012-08-23,1.2125,1000
73,1.195,1.195,1.195,DEA.L,1.195,2012-08-22,1.195,000
74,1.195,1.195,1.195,DEA.L,1.195,2012-08-21,1.195,000
75,1.21,1.1875,1.2025,DEA.L,1.2025,2012-08-20,1.21,106500
76,1.2125,1.1825,1.1825,DEA.L,1.1825,2012-08-17,1.2125,19600
77,1.21,1.1825,1.1825,DEA.L,1.1825,2012-08-16,1.21,60500
78,1.1975,1.1825,1.1875,DEA.L,1.1875,2012-08-15,1.1825,5000
79,1.1825,1.18,1.18,DEA.L,1.18,2012-08-14,1.1825,20600
80,1.21,1.18,1.18,DEA.L,1.18,2012-08-13,1.21,5900
81,1.1825,1.18,1.18,DEA.L,1.18,2012-08-10,1.1825,9800
82,1.20,1.18,1.185,DEA.L,1.185,2012-08-09,1.20,117000
83,1.20,1.20,1.20,DEA.L,1.20,2012-08-08,1.20,2900
84,1.18,1.18,1.18,DEA.L,1.18,2012-08-07,1.19,1100
85,1.20,1.19,1.20,DEA.L,1.20,2012-08-06,1.19,2000
86,1.19,1.17,1.18125,DEA.L,1.18125,2012-08-03,1.19,8800
87,1.17625,1.17625,1.17625,DEA.L,1.17625,2012-08-02,1.17625,000
88,1.17625,1.17625,1.17625,DEA.L,1.17625,2012-08-01,1.17625,000
89,1.2239,1.2239,1.2239,DEA.L,1.2239,2012-07-31,1.2239,000
90,1.17625,1.17625,1.17625,DEA.L,1.17625,2012-07-30,1.17625,000
91,1.19,1.1625,1.17625,DEA.L,1.17625,2012-07-27,1.1625,1000
92,1.1675,1.16,1.16,DEA.L,1.16,2012-07-26,1.1675,263800
93,1.165,1.165,1.165,DEA.L,1.165,2012-07-25,1.165,000
94,1.165,1.165,1.165,DEA.L,1.165,2012-07-24,1.165,100
95,1.17,1.165,1.17625,DEA.L,1.17625,2012-07-23,1.17,33700
96,1.17,1.17,1.17,DEA.L,1.17,2012-07-20,1.17,000
97,1.1775,1.17,1.175,DEA.L,1.175,2012-07-19,1.17,12300
98,1.1725,1.1725,1.1725,DEA.L,1.1725,2012-07-18,1.1725,000
99,1.1925,1.1775,1.185,DEA.L,1.185,2012-07-17,1.1775,71100
100,1.195,1.1775,1.195,DEA.L,1.195,2012-07-16,1.1925,16000
101,1.1725,1.17,1.1825,DEA.L,1.1825,2012-07-13,1.1725,11300
