,Symbol,Close,Open,High,Low,Adj_Close,Volume,Date
97,AGN.AS,5.085,5.15,5.198,5.032,4.93648,7923100,2016-03-14
98,AGN.AS,5.087,4.953,5.098,4.931,4.93842,8969700,2016-03-11
99,AGN.AS,4.867,4.895,5.103,4.828,4.72485,13887300,2016-03-10
100,AGN.AS,4.876,4.838,4.935,4.822,4.73359,6176000,2016-03-09
101,AGN.AS,4.829,4.842,4.902,4.786,4.68796,7651300,2016-03-08
102,AGN.AS,4.876,4.904,4.968,4.848,4.73359,6467200,2016-03-07
103,AGN.AS,4.913,4.901,4.953,4.852,4.76951,7496800,2016-03-04
104,AGN.AS,4.877,4.888,4.895,4.82,4.73456,5341700,2016-03-03
105,AGN.AS,4.87,4.80,4.883,4.794,4.72776,8474300,2016-03-02
106,AGN.AS,4.771,4.601,4.777,4.593,4.63165,8153800,2016-03-01
107,AGN.AS,4.628,4.521,4.629,4.504,4.49283,7186700,2016-02-29
108,AGN.AS,4.574,4.50,4.61,4.491,4.44041,9070100,2016-02-26
109,AGN.AS,4.445,4.464,4.538,4.415,4.31518,8398800,2016-02-25
110,AGN.AS,4.401,4.49,4.49,4.35,4.27246,10389700,2016-02-24
111,AGN.AS,4.485,4.473,4.619,4.428,4.35401,13020200,2016-02-23
112,AGN.AS,4.505,4.411,4.517,4.374,4.37342,11522200,2016-02-22
113,AGN.AS,4.302,4.41,4.462,4.225,4.17635,13719600,2016-02-19
114,AGN.AS,4.491,4.516,4.559,4.452,4.35983,9934300,2016-02-18
115,AGN.AS,4.473,4.233,4.487,4.197,4.34236,11671200,2016-02-17
116,AGN.AS,4.234,4.297,4.297,4.133,4.11034,10811600,2016-02-16
117,AGN.AS,4.24,4.258,4.343,4.23,4.11616,11558000,2016-02-15
118,AGN.AS,4.12,4.136,4.16,4.039,3.99967,15271500,2016-02-12
119,AGN.AS,4.074,4.321,4.321,4.043,3.95501,15319400,2016-02-11
120,AGN.AS,4.389,4.307,4.519,4.235,4.26081,14832300,2016-02-10
121,AGN.AS,4.253,4.633,4.678,4.223,4.12878,21404900,2016-02-09
122,AGN.AS,4.674,4.878,4.925,4.641,4.53749,14271300,2016-02-08
123,AGN.AS,4.824,4.86,4.915,4.763,4.68311,10795200,2016-02-05
124,AGN.AS,4.857,4.851,4.916,4.762,4.71514,10928500,2016-02-04
125,AGN.AS,4.755,4.917,4.927,4.703,4.61612,12994600,2016-02-03
126,AGN.AS,4.933,5.124,5.125,4.896,4.78892,10198300,2016-02-02
127,AGN.AS,5.147,5.23,5.237,5.09,4.99667,6893300,2016-02-01
128,AGN.AS,5.201,5.17,5.201,5.075,5.04909,8715400,2016-01-29
129,AGN.AS,5.092,5.146,5.234,5.05,4.94328,7903300,2016-01-28
130,AGN.AS,5.177,5.218,5.236,5.105,5.0258,6796600,2016-01-27
131,AGN.AS,5.209,5.059,5.231,5.031,5.05686,7902000,2016-01-26
132,AGN.AS,5.15,5.308,5.308,5.12,4.99958,7406900,2016-01-25
133,AGN.AS,5.25,5.189,5.366,5.136,5.09666,12951000,2016-01-22
134,AGN.AS,5.059,4.973,5.13,4.898,4.91124,10218800,2016-01-21
135,AGN.AS,4.97,5.06,5.106,4.903,4.82484,14312900,2016-01-20
136,AGN.AS,5.182,5.20,5.299,5.135,5.03065,10333000,2016-01-19
137,AGN.AS,5.10,5.263,5.359,5.10,4.95104,10362200,2016-01-18
138,AGN.AS,5.288,5.372,5.465,5.20,5.13355,17734600,2016-01-15
139,AGN.AS,5.418,5.35,5.497,5.326,5.25976,18505200,2016-01-14
140,AGN.AS,5.43,5.29,5.645,5.263,5.27141,32834400,2016-01-13
141,AGN.AS,4.951,4.856,4.983,4.812,4.8064,10479700,2016-01-12
142,AGN.AS,4.842,4.75,4.899,4.735,4.70058,9873700,2016-01-11
143,AGN.AS,4.757,4.833,4.925,4.751,4.61806,11168800,2016-01-08
144,AGN.AS,4.836,4.862,4.903,4.743,4.69476,12933100,2016-01-07
145,AGN.AS,5.027,5.05,5.10,4.958,4.88018,9007300,2016-01-06
146,AGN.AS,5.046,5.119,5.14,4.975,4.89862,8487200,2016-01-05
147,AGN.AS,5.081,5.159,5.159,5.02,4.9326,7122500,2016-01-04
148,AGN.AS,5.23,5.23,5.23,5.23,5.07725,000,2016-01-01
149,AGN.AS,5.23,5.267,5.267,5.204,5.07725,1435400,2015-12-31
150,AGN.AS,5.25,5.278,5.307,5.237,5.09666,3382000,2015-12-30
151,AGN.AS,5.301,5.265,5.336,5.238,5.14617,4039400,2015-12-29
152,AGN.AS,5.243,5.271,5.31,5.226,5.08987,3458900,2015-12-28
153,AGN.AS,5.255,5.255,5.255,5.255,5.10152,000,2015-12-25
154,AGN.AS,5.255,5.30,5.315,5.251,5.10152,1122600,2015-12-24
155,AGN.AS,5.281,5.155,5.293,5.144,5.12676,5961000,2015-12-23
156,AGN.AS,5.102,5.131,5.14,5.028,4.95299,4683000,2015-12-22
157,AGN.AS,5.08,5.07,5.204,5.058,4.93163,6401000,2015-12-21
158,AGN.AS,5.095,5.05,5.11,5.017,4.94619,12417300,2015-12-18
159,AGN.AS,5.116,5.117,5.259,5.085,4.96658,12847000,2015-12-17
160,AGN.AS,4.958,5.022,5.05,4.926,4.81319,8862600,2015-12-16
161,AGN.AS,4.993,5.00,5.044,4.958,4.84717,13098800,2015-12-15
162,AGN.AS,4.929,5.194,5.194,4.922,4.78504,9407500,2015-12-14
163,AGN.AS,5.152,5.325,5.337,5.133,5.00153,9440600,2015-12-11
164,AGN.AS,5.348,5.341,5.40,5.268,5.1918,7348700,2015-12-10
165,AGN.AS,5.384,5.35,5.446,5.27,5.22675,6512400,2015-12-09
166,AGN.AS,5.356,5.40,5.404,5.284,5.19957,6596600,2015-12-08
167,AGN.AS,5.417,5.50,5.511,5.408,5.25879,6698700,2015-12-07
168,AGN.AS,5.435,5.49,5.511,5.361,5.27626,9957900,2015-12-04
169,AGN.AS,5.498,5.733,5.815,5.485,5.33742,15259000,2015-12-03
170,AGN.AS,5.755,5.813,5.82,5.728,5.58691,6173400,2015-12-02
171,AGN.AS,5.81,5.817,5.846,5.778,5.64031,7583900,2015-12-01
172,AGN.AS,5.796,5.777,5.839,5.766,5.62672,9173100,2015-11-30
173,AGN.AS,5.80,5.828,5.88,5.765,5.6306,6818000,2015-11-27
174,AGN.AS,5.85,5.725,5.865,5.707,5.67914,7268400,2015-11-26
175,AGN.AS,5.741,5.567,5.748,5.53,5.57332,10147500,2015-11-25
176,AGN.AS,5.538,5.55,5.574,5.481,5.37625,6727500,2015-11-24
177,AGN.AS,5.535,5.515,5.56,5.46,5.37334,6798800,2015-11-23
178,AGN.AS,5.513,5.524,5.528,5.439,5.35198,7398800,2015-11-20
179,AGN.AS,5.50,5.41,5.518,5.41,5.33936,10956100,2015-11-19
180,AGN.AS,5.369,5.273,5.37,5.237,5.21219,10247200,2015-11-18
181,AGN.AS,5.262,5.15,5.274,5.131,5.10831,11010500,2015-11-17
182,AGN.AS,5.093,5.052,5.153,5.02,4.94425,8192300,2015-11-16
183,AGN.AS,5.133,5.06,5.192,4.991,4.98308,17463400,2015-11-13
184,AGN.AS,5.10,5.603,5.63,5.03,4.95104,30517500,2015-11-12
185,AGN.AS,5.736,5.70,5.745,5.65,5.56847,8911000,2015-11-11
186,AGN.AS,5.711,5.825,5.847,5.692,5.5442,8540400,2015-11-10
187,AGN.AS,5.82,5.88,5.933,5.815,5.65002,9548400,2015-11-09
188,AGN.AS,5.85,5.644,5.87,5.608,5.67914,13759300,2015-11-06
189,AGN.AS,5.649,5.724,5.735,5.607,5.48401,6749900,2015-11-05
190,AGN.AS,5.714,5.76,5.832,5.714,5.54711,7437800,2015-11-04
191,AGN.AS,5.728,5.68,5.757,5.631,5.5607,9703600,2015-11-03
192,AGN.AS,5.745,5.541,5.765,5.54,5.57721,9109200,2015-11-02
193,AGN.AS,5.604,5.596,5.619,5.535,5.44032,5062400,2015-10-30
194,AGN.AS,5.58,5.575,5.612,5.522,5.41703,7130600,2015-10-29
195,AGN.AS,5.524,5.44,5.547,5.40,5.36266,5432600,2015-10-28
196,AGN.AS,5.427,5.526,5.533,5.424,5.26849,5319400,2015-10-27
197,AGN.AS,5.533,5.535,5.60,5.504,5.3714,4710000,2015-10-26
198,AGN.AS,5.546,5.484,5.567,5.447,5.38402,8036900,2015-10-23
199,AGN.AS,5.445,5.25,5.462,5.229,5.28597,9622600,2015-10-22
200,AGN.AS,5.275,5.339,5.353,5.238,5.12093,9249600,2015-10-21
201,AGN.AS,5.335,5.455,5.472,5.242,5.17918,11408200,2015-10-20
202,AGN.AS,5.47,5.47,5.577,5.447,5.31024,4335900,2015-10-19
203,AGN.AS,5.474,5.425,5.487,5.413,5.31412,5858300,2015-10-16
204,AGN.AS,5.379,5.424,5.435,5.363,5.2219,6673400,2015-10-15
205,AGN.AS,5.361,5.366,5.442,5.341,5.20442,6956800,2015-10-14
206,AGN.AS,5.435,5.513,5.513,5.343,5.27626,6604100,2015-10-13
207,AGN.AS,5.539,5.562,5.601,5.503,5.37722,6746900,2015-10-12
208,AGN.AS,5.55,5.525,5.597,5.519,5.3879,7472000,2015-10-09
209,AGN.AS,5.49,5.414,5.492,5.364,5.32965,8584000,2015-10-08
210,AGN.AS,5.417,5.308,5.469,5.295,5.25879,13417400,2015-10-07
211,AGN.AS,5.269,5.35,5.368,5.253,5.11511,10765500,2015-10-06
212,AGN.AS,5.302,5.199,5.312,5.166,5.14714,7517500,2015-10-05
213,AGN.AS,5.097,5.078,5.232,4.97,4.94813,12468200,2015-10-02
214,AGN.AS,5.026,5.20,5.218,5.018,4.87921,10411900,2015-10-01
215,AGN.AS,5.135,5.079,5.168,5.075,4.98502,8265900,2015-09-30
216,AGN.AS,4.976,4.927,5.045,4.88,4.83067,8735000,2015-09-29
217,AGN.AS,5.001,5.18,5.19,4.98,4.85494,9352300,2015-09-28
218,AGN.AS,5.203,5.026,5.25,5.011,5.05104,13184500,2015-09-25
219,AGN.AS,4.912,5.17,5.17,4.867,4.76854,12058800,2015-09-24
220,AGN.AS,5.03,5.034,5.111,4.995,4.88309,6429700,2015-09-23
221,AGN.AS,5.04,5.20,5.233,5.006,4.8928,11143700,2015-09-22
222,AGN.AS,5.166,5.164,5.222,5.108,5.01512,9105000,2015-09-21
223,AGN.AS,5.168,5.437,5.439,5.106,5.01706,20857300,2015-09-18
224,AGN.AS,5.505,5.476,5.526,5.459,5.34422,6502000,2015-09-17
225,AGN.AS,5.463,5.45,5.478,5.414,5.30344,6475500,2015-09-16
226,AGN.AS,5.405,5.316,5.435,5.284,5.24714,6271200,2015-09-15
227,AGN.AS,5.313,5.27,5.368,5.267,5.15782,7749000,2015-09-14
228,AGN.AS,5.272,5.415,5.42,5.27,5.11802,8726400,2015-09-11
229,AGN.AS,5.406,5.494,5.502,5.359,5.24811,11972400,2015-09-10
230,AGN.AS,5.556,5.541,5.664,5.482,5.39373,15087800,2015-09-09
231,AGN.AS,5.414,5.281,5.454,5.273,5.25587,8775000,2015-09-08
232,AGN.AS,5.256,5.281,5.329,5.234,5.10249,4761400,2015-09-07
233,AGN.AS,5.251,5.41,5.416,5.229,5.09763,9504000,2015-09-04
234,AGN.AS,5.46,5.397,5.503,5.337,5.30053,9611400,2015-09-03
235,AGN.AS,5.344,5.359,5.406,5.284,5.18792,7158200,2015-09-02
236,AGN.AS,5.355,5.426,5.46,5.288,5.1986,10588800,2015-09-01
237,AGN.AS,5.486,5.517,5.517,5.423,5.32577,6643700,2015-08-31
238,AGN.AS,5.532,5.572,5.737,5.495,5.37043,12669800,2015-08-28
239,AGN.AS,5.466,5.461,5.512,5.386,5.30635,10667300,2015-08-27
240,AGN.AS,5.317,5.319,5.414,5.212,5.16171,11673600,2015-08-26
241,AGN.AS,5.374,5.258,5.445,5.229,5.21704,14809200,2015-08-25
242,AGN.AS,5.197,5.316,5.39,4.959,5.04521,23168000,2015-08-24
243,AGN.AS,5.555,5.652,5.717,5.551,5.39276,14178500,2015-08-21
244,AGN.AS,5.83,5.979,6.012,5.821,5.54323,10806300,2015-08-20
245,AGN.AS,6.025,6.11,6.193,5.992,5.61454,10399700,2015-08-19
246,AGN.AS,6.138,5.954,6.157,5.933,5.71984,11046000,2015-08-18
247,AGN.AS,5.966,6.029,6.044,5.898,5.55956,12216600,2015-08-17
248,AGN.AS,5.966,6.17,6.175,5.912,5.55956,17403300,2015-08-14
249,AGN.AS,6.144,6.281,6.31,5.98,5.72543,28414000,2015-08-13
250,AGN.AS,6.643,6.847,6.847,6.625,6.19044,11920900,2015-08-12
251,AGN.AS,6.882,7.124,7.133,6.871,6.41316,11741200,2015-08-11
252,AGN.AS,7.148,7.104,7.157,7.011,6.66103,4116800,2015-08-10
253,AGN.AS,7.077,7.129,7.159,7.063,6.59487,4064700,2015-08-07
254,AGN.AS,7.136,7.111,7.159,7.098,6.64985,3890300,2015-08-06
255,AGN.AS,7.123,7.10,7.14,7.084,6.63774,5300600,2015-08-05
256,AGN.AS,7.069,7.049,7.093,7.024,6.58742,3920700,2015-08-04
257,AGN.AS,7.054,6.963,7.07,6.963,6.57344,4334000,2015-08-03
258,AGN.AS,7.004,7.074,7.092,6.904,6.52684,6957800,2015-07-31
259,AGN.AS,7.068,7.03,7.10,7.015,6.58648,5022200,2015-07-30
260,AGN.AS,6.994,7.082,7.10,6.956,6.51752,6447200,2015-07-29
261,AGN.AS,7.059,7.019,7.085,6.968,6.5781,5208600,2015-07-28
262,AGN.AS,6.984,7.05,7.085,6.977,6.50821,6311800,2015-07-27
263,AGN.AS,7.105,7.162,7.21,7.085,6.62096,6340800,2015-07-24
264,AGN.AS,7.186,7.217,7.22,7.149,6.69644,5622300,2015-07-23
265,AGN.AS,7.176,7.087,7.20,7.062,6.68713,7504900,2015-07-22
266,AGN.AS,7.112,7.166,7.189,7.102,6.62749,4477900,2015-07-21
267,AGN.AS,7.155,7.18,7.21,7.128,6.66756,5479100,2015-07-20
268,AGN.AS,7.097,7.033,7.127,6.994,6.61351,6976000,2015-07-17
269,AGN.AS,7.025,6.95,7.04,6.934,6.54641,6305900,2015-07-16
270,AGN.AS,6.906,6.88,6.95,6.88,6.43552,5253300,2015-07-15
271,AGN.AS,6.905,6.894,6.912,6.848,6.43459,5647600,2015-07-14
272,AGN.AS,6.897,6.821,6.913,6.809,6.42713,6580100,2015-07-13
273,AGN.AS,6.728,6.701,6.755,6.679,6.26965,8833100,2015-07-10
274,AGN.AS,6.559,6.45,6.595,6.439,6.11216,5445700,2015-07-09
275,AGN.AS,6.423,6.36,6.441,6.315,5.98542,5876900,2015-07-08
276,AGN.AS,6.355,6.486,6.501,6.344,5.92206,9004300,2015-07-07
277,AGN.AS,6.483,6.489,6.552,6.426,6.04134,7436500,2015-07-06
278,AGN.AS,6.607,6.657,6.669,6.58,6.15689,4890500,2015-07-03
279,AGN.AS,6.654,6.70,6.708,6.637,6.20069,5242400,2015-07-02
280,AGN.AS,6.70,6.65,6.754,6.605,6.24355,10091200,2015-07-01
281,AGN.AS,6.592,6.552,6.694,6.552,6.14291,11188600,2015-06-30
282,AGN.AS,6.595,6.50,6.691,6.431,6.14571,11065100,2015-06-29
283,AGN.AS,6.82,6.765,6.881,6.75,6.35538,7123900,2015-06-26
284,AGN.AS,6.80,6.751,6.877,6.745,6.33674,8015800,2015-06-25
285,AGN.AS,6.794,6.76,6.831,6.708,6.33115,9389100,2015-06-24
286,AGN.AS,6.76,6.773,6.839,6.752,6.29947,8588200,2015-06-23
287,AGN.AS,6.708,6.639,6.73,6.625,6.25101,8730300,2015-06-22
288,AGN.AS,6.506,6.51,6.587,6.479,6.06277,15951100,2015-06-19
289,AGN.AS,6.526,6.457,6.534,6.418,6.08141,7397200,2015-06-18
290,AGN.AS,6.493,6.53,6.56,6.451,6.05066,8346100,2015-06-17
291,AGN.AS,6.506,6.40,6.536,6.368,6.06277,11457800,2015-06-16
292,AGN.AS,6.438,6.435,6.482,6.40,5.9994,9105400,2015-06-15
293,AGN.AS,6.509,6.612,6.624,6.448,6.06557,13642700,2015-06-12
294,AGN.AS,6.636,6.687,6.716,6.586,6.18391,16148600,2015-06-11
295,AGN.AS,6.714,6.531,6.748,6.50,6.2566,13733500,2015-06-10
296,AGN.AS,6.559,6.65,6.655,6.427,6.11216,16553100,2015-06-09
297,AGN.AS,6.65,6.785,6.813,6.635,6.19696,11170700,2015-06-08
298,AGN.AS,6.808,6.76,6.872,6.719,6.3442,13229800,2015-06-05
299,AGN.AS,6.822,6.831,6.856,6.724,6.35724,8943200,2015-06-04
300,AGN.AS,6.881,6.86,6.912,6.815,6.41222,7189800,2015-06-03
301,AGN.AS,6.858,6.865,6.895,6.762,6.39079,7063100,2015-06-02
302,AGN.AS,6.846,6.95,6.969,6.771,6.37961,9121500,2015-06-01
303,AGN.AS,6.931,7.04,7.04,6.91,6.45882,11732300,2015-05-29
304,AGN.AS,7.043,7.193,7.211,6.989,6.56319,11824100,2015-05-28
305,AGN.AS,7.198,7.095,7.228,7.05,6.70763,7162200,2015-05-27
306,AGN.AS,7.117,7.158,7.208,7.086,6.63215,5697100,2015-05-26
307,AGN.AS,7.172,7.185,7.21,7.133,6.6834,1875500,2015-05-25
308,AGN.AS,7.188,7.181,7.245,7.141,6.69831,6015800,2015-05-22
309,AGN.AS,7.274,7.232,7.276,7.203,6.66662,7961900,2015-05-21
310,AGN.AS,7.267,7.27,7.289,7.185,6.66021,6721600,2015-05-20
311,AGN.AS,7.263,7.113,7.294,7.113,6.65654,9332100,2015-05-19
312,AGN.AS,7.075,7.132,7.135,6.974,6.48424,6958300,2015-05-18
313,AGN.AS,7.105,7.10,7.178,7.069,6.51174,7955800,2015-05-15
314,AGN.AS,7.055,6.949,7.078,6.884,6.46591,6491900,2015-05-14
315,AGN.AS,6.926,6.95,7.027,6.90,6.34768,15708200,2015-05-13
316,AGN.AS,7.144,7.234,7.24,7.106,6.54748,10735400,2015-05-12
317,AGN.AS,7.231,7.077,7.236,7.02,6.62722,11727100,2015-05-11
318,AGN.AS,7.022,7.10,7.10,6.94,6.43567,11358200,2015-05-08
319,AGN.AS,7.06,6.90,7.11,6.843,6.47049,12210400,2015-05-07
320,AGN.AS,6.936,6.85,6.99,6.85,6.35685,9901500,2015-05-06
321,AGN.AS,6.847,7.018,7.069,6.84,6.27528,10961400,2015-05-05
322,AGN.AS,7.102,7.031,7.131,6.959,6.50899,5417400,2015-05-04
323,AGN.AS,7.065,7.065,7.065,7.065,6.47508,000,2015-05-01
324,AGN.AS,7.065,6.937,7.101,6.903,6.47508,9172600,2015-04-30
325,AGN.AS,6.94,7.099,7.14,6.903,6.36051,10021500,2015-04-29
326,AGN.AS,7.073,7.195,7.204,7.017,6.48241,6661000,2015-04-28
327,AGN.AS,7.198,7.104,7.208,7.035,6.59697,7791000,2015-04-27
328,AGN.AS,7.072,7.156,7.197,7.035,6.48149,8797100,2015-04-24
329,AGN.AS,7.147,7.171,7.195,7.043,6.55023,7019500,2015-04-23
330,AGN.AS,7.178,7.198,7.278,7.124,6.57864,10060900,2015-04-22
331,AGN.AS,7.186,7.319,7.376,7.18,6.58597,8808500,2015-04-21
332,AGN.AS,7.257,7.329,7.35,7.193,6.65104,11038300,2015-04-20
333,AGN.AS,7.298,7.448,7.454,7.235,6.68862,8914600,2015-04-17
334,AGN.AS,7.481,7.562,7.58,7.451,6.85634,6167700,2015-04-16
335,AGN.AS,7.58,7.566,7.633,7.533,6.94707,5693200,2015-04-15
336,AGN.AS,7.506,7.597,7.645,7.469,6.87925,6684800,2015-04-14
337,AGN.AS,7.594,7.591,7.641,7.569,6.9599,4199600,2015-04-13
338,AGN.AS,7.582,7.53,7.608,7.515,6.94891,5567200,2015-04-10
339,AGN.AS,7.506,7.517,7.528,7.465,6.87925,4026200,2015-04-09
340,AGN.AS,7.477,7.501,7.536,7.46,6.85267,3837900,2015-04-08
