,Date,Low,Close,Symbol,Adj_Close,Volume,Open,High
0,2016-07-05,4.294,4.294,BLZ.MI,4.294,000,4.294,4.294
1,2016-07-04,4.294,4.294,BLZ.MI,4.294,000,4.294,4.294
2,2016-07-01,4.294,4.294,BLZ.MI,4.294,10500,4.294,4.294
3,2016-06-30,4.292,4.294,BLZ.MI,4.294,2800,4.292,4.294
4,2016-06-29,4.29,4.292,BLZ.MI,4.292,2000,4.29,4.292
5,2016-06-28,4.28,4.282,BLZ.MI,4.282,5200,4.28,4.30
6,2016-06-27,4.278,4.32,BLZ.MI,4.32,2500,4.278,4.32
7,2016-06-24,4.272,4.272,BLZ.MI,4.272,400,4.272,4.272
8,2016-06-23,4.25,4.274,BLZ.MI,4.274,2000,4.25,4.274
9,2016-06-22,4.296,4.296,BLZ.MI,4.296,4700,4.296,4.296
10,2016-06-21,4.296,4.306,BLZ.MI,4.306,3000,4.296,4.306
11,2016-06-20,4.296,4.30,BLZ.MI,4.30,4100,4.296,4.30
12,2016-06-17,4.298,4.298,BLZ.MI,4.298,1000,4.298,4.298
13,2016-06-16,4.298,4.298,BLZ.MI,4.298,4700,4.298,4.298
14,2016-06-15,4.296,4.298,BLZ.MI,4.298,3500,4.296,4.298
15,2016-06-14,4.296,4.296,BLZ.MI,4.296,3400,4.296,4.296
16,2016-06-13,4.296,4.296,BLZ.MI,4.296,2300,4.296,4.296
17,2016-06-10,4.296,4.296,BLZ.MI,4.296,3400,4.296,4.296
18,2016-06-09,4.296,4.298,BLZ.MI,4.298,1000,4.296,4.298
19,2016-06-08,4.296,4.296,BLZ.MI,4.296,18200,4.296,4.296
20,2016-06-07,4.296,4.296,BLZ.MI,4.296,100,4.296,4.296
21,2016-06-06,4.296,4.296,BLZ.MI,4.296,7800,4.298,4.298
22,2016-06-03,4.294,4.294,BLZ.MI,4.294,800,4.298,4.298
23,2016-06-02,4.294,4.294,BLZ.MI,4.294,900,4.298,4.298
24,2016-06-01,4.294,4.294,BLZ.MI,4.294,8400,4.294,4.294
25,2016-05-31,4.28,4.29,BLZ.MI,4.29,14600,4.284,4.298
26,2016-05-30,4.284,4.298,BLZ.MI,4.298,11300,4.288,4.298
27,2016-05-27,4.274,4.30,BLZ.MI,4.30,9400,4.282,4.30
28,2016-05-26,4.28,4.29,BLZ.MI,4.29,7800,4.28,4.29
