,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-28,007340.KS,26450.00,26250.00,11700,26150.00,26250.00,25950.00
1,2016-07-27,007340.KS,26750.00,26200.00,11600,26400.00,26200.00,26200.00
2,2016-07-26,007340.KS,26750.00,26450.00,15200,25650.00,26450.00,25650.00
3,2016-07-25,007340.KS,26350.00,25800.00,13900,25850.00,25800.00,25700.00
4,2016-07-22,007340.KS,26300.00,26100.00,11100,25750.00,26100.00,25750.00
5,2016-07-21,007340.KS,26050.00,25900.00,16200,26050.00,25900.00,25750.00
6,2016-07-20,007340.KS,26100.00,25900.00,18500,25800.00,25900.00,25550.00
7,2016-07-19,007340.KS,26600.00,25850.00,24900,26350.00,25850.00,25850.00
8,2016-07-18,007340.KS,26900.00,26350.00,10200,26250.00,26350.00,26250.00
9,2016-07-15,007340.KS,26800.00,26500.00,35600,26550.00,26500.00,26000.00
10,2016-07-14,007340.KS,27200.00,26550.00,8000,26650.00,26550.00,26500.00
11,2016-07-13,007340.KS,27050.00,26700.00,36400,26750.00,26700.00,26350.00
12,2016-07-12,007340.KS,27350.00,27150.00,18400,27300.00,27150.00,26750.00
13,2016-07-11,007340.KS,28000.00,27400.00,11600,27750.00,27400.00,27300.00
14,2016-07-08,007340.KS,27850.00,27500.00,16900,27650.00,27500.00,27200.00
15,2016-07-07,007340.KS,28750.00,27950.00,14200,28000.00,27950.00,27600.00
16,2016-07-06,007340.KS,28200.00,28100.00,21000,27250.00,28100.00,26950.00
17,2016-07-05,007340.KS,27400.00,27250.00,7700,26800.00,27250.00,26700.00
18,2016-07-04,007340.KS,27600.00,27050.00,8500,26450.00,27050.00,26450.00
19,2016-07-01,007340.KS,27000.00,26700.00,8600,26500.00,26700.00,26400.00
20,2016-06-30,007340.KS,27100.00,26800.00,11700,26700.00,26800.00,26450.00
21,2016-06-29,007340.KS,26950.00,26600.00,19100,26700.00,26600.00,26300.00
22,2016-06-28,007340.KS,27500.00,27150.00,20100,25400.00,27150.00,25350.00
23,2016-06-27,007340.KS,25900.00,25650.00,26300,25900.00,25650.00,25050.00
24,2016-06-24,007340.KS,26650.00,25850.00,32500,26150.00,25850.00,24900.00
25,2016-06-23,007340.KS,26450.00,26400.00,18000,25850.00,26400.00,25750.00
26,2016-06-22,007340.KS,26500.00,26000.00,94500,26000.00,26000.00,25900.00
27,2016-06-21,007340.KS,27300.00,25800.00,92900,27000.00,25800.00,25800.00
28,2016-06-20,007340.KS,27500.00,27300.00,15000,27450.00,27300.00,26750.00
29,2016-06-17,007340.KS,27250.00,27050.00,11000,27200.00,27050.00,26550.00
30,2016-06-16,007340.KS,27300.00,26850.00,13700,26700.00,26850.00,26350.00
31,2016-06-15,007340.KS,27400.00,26850.00,15100,26850.00,26850.00,26750.00
32,2016-06-14,007340.KS,27700.00,27200.00,20700,27200.00,27200.00,26750.00
33,2016-06-13,007340.KS,28250.00,27500.00,16400,27850.00,27500.00,27300.00
34,2016-06-10,007340.KS,28500.00,28250.00,28600,28300.00,28250.00,27500.00
35,2016-06-09,007340.KS,29000.00,28200.00,54300,28550.00,28200.00,27800.00
36,2016-06-08,007340.KS,28400.00,28300.00,31500,27100.00,28300.00,26650.00
37,2016-06-07,007340.KS,28200.00,27350.00,30100,27750.00,27350.00,27000.00
38,2016-06-06,007340.KS,28150.00,28150.00,000,28150.00,28150.00,28150.00
39,2016-06-03,007340.KS,28450.00,28150.00,18100,27400.00,28150.00,27300.00
40,2016-06-02,007340.KS,27450.00,27200.00,23700,26500.00,27200.00,26450.00
41,2016-06-01,007340.KS,26850.00,26600.00,23000,26750.00,26600.00,26450.00
42,2016-05-31,007340.KS,27200.00,27000.00,39700,27150.00,27000.00,26650.00
43,2016-05-30,007340.KS,28200.00,27400.00,20500,27950.00,27400.00,27250.00
44,2016-05-27,007340.KS,28250.00,28200.00,34800,27200.00,28200.00,26650.00
45,2016-05-26,007340.KS,28300.00,27150.00,23700,27500.00,27150.00,27150.00
46,2016-05-25,007340.KS,28200.00,27800.00,19700,27500.00,27800.00,27200.00
47,2016-05-24,007340.KS,27750.00,27600.00,16200,27650.00,27600.00,27200.00
48,2016-05-23,007340.KS,28700.00,27650.00,26700,28700.00,27650.00,27650.00
49,2016-05-20,007340.KS,28500.00,28200.00,15100,28400.00,28200.00,28000.00
50,2016-05-19,007340.KS,28800.00,28450.00,19000,28000.00,28450.00,27950.00
51,2016-05-18,007340.KS,28900.00,28000.00,34100,28900.00,28000.00,27850.00
52,2016-05-17,007340.KS,28950.00,28550.00,25900,28550.00,28550.00,28300.00
53,2016-05-16,007340.KS,28850.00,28750.00,20500,28250.00,28750.00,28100.00
54,2016-05-13,007340.KS,28950.00,28500.00,7000,28550.00,28500.00,28300.00
55,2016-05-12,007340.KS,28850.00,28700.00,9600,28300.00,28700.00,28250.00
56,2016-05-11,007340.KS,28800.00,28550.00,19900,27950.00,28550.00,27700.00
57,2016-05-10,007340.KS,28450.00,28300.00,25200,27700.00,28300.00,27500.00
58,2016-05-09,007340.KS,28250.00,27950.00,13500,27550.00,27950.00,27500.00
59,2016-05-06,007340.KS,28000.00,28000.00,000,28000.00,28000.00,28000.00
60,2016-05-05,007340.KS,28000.00,28000.00,000,28000.00,28000.00,28000.00
61,2016-05-04,007340.KS,28500.00,28000.00,17600,27950.00,28000.00,27900.00
62,2016-05-03,007340.KS,28950.00,28400.00,16200,28200.00,28400.00,27950.00
63,2016-05-02,007340.KS,29050.00,28400.00,24700,28050.00,28400.00,27850.00
64,2016-04-29,007340.KS,29500.00,28200.00,11700,29100.00,28200.00,28150.00
65,2016-04-28,007340.KS,29050.00,28700.00,141100,28000.00,28700.00,28000.00
66,2016-04-27,007340.KS,28450.00,28150.00,8100,28250.00,28150.00,28050.00
67,2016-04-26,007340.KS,28900.00,28650.00,13500,28500.00,28650.00,28400.00
68,2016-04-25,007340.KS,28750.00,28550.00,18400,28200.00,28550.00,28050.00
69,2016-04-22,007340.KS,28750.00,28550.00,21800,28200.00,28550.00,27750.00
70,2016-04-21,007340.KS,28550.00,28500.00,19800,28200.00,28500.00,27850.00
71,2016-04-20,007340.KS,28600.00,28400.00,16900,28350.00,28400.00,27700.00
72,2016-04-19,007340.KS,28550.00,28350.00,16800,27800.00,28350.00,27700.00
73,2016-04-18,007340.KS,29100.00,28000.00,23400,29100.00,28000.00,27850.00
74,2016-04-15,007340.KS,28700.00,28550.00,34600,27250.00,28550.00,27000.00
75,2016-04-14,007340.KS,27700.00,27700.00,20700,26400.00,27700.00,26300.00
76,2016-04-13,007340.KS,26750.00,26750.00,000,26750.00,26750.00,26750.00
77,2016-04-12,007340.KS,27100.00,26750.00,31400,27100.00,26750.00,26400.00
78,2016-04-11,007340.KS,27550.00,27100.00,15600,27000.00,27100.00,26800.00
79,2016-04-08,007340.KS,28000.00,27200.00,20300,27250.00,27200.00,27050.00
80,2016-04-07,007340.KS,28050.00,27650.00,26300,26700.00,27650.00,26700.00
81,2016-04-06,007340.KS,27450.00,27000.00,21100,26950.00,27000.00,26500.00
82,2016-04-05,007340.KS,27100.00,26850.00,14700,26900.00,26850.00,26400.00
83,2016-04-04,007340.KS,27150.00,26900.00,13900,27150.00,26900.00,26800.00
84,2016-04-01,007340.KS,27550.00,27150.00,20400,27500.00,27150.00,26700.00
85,2016-03-31,007340.KS,27900.00,27300.00,16600,27900.00,27300.00,27100.00
86,2016-03-30,007340.KS,28250.00,27600.00,44500,27900.00,27600.00,27000.00
87,2016-03-29,007340.KS,28150.00,27900.00,25100,27500.00,27900.00,27050.00
88,2016-03-28,007340.KS,27900.00,27350.00,15600,26400.00,27350.00,26400.00
89,2016-03-25,007340.KS,26750.00,26400.00,12400,25800.00,26400.00,25800.00
90,2016-03-24,007340.KS,26550.00,26100.00,38800,26500.00,26100.00,25700.00
91,2016-03-23,007340.KS,26800.00,26400.00,41300,26300.00,26400.00,25550.00
92,2016-03-22,007340.KS,26400.00,26300.00,40800,25800.00,26300.00,25250.00
93,2016-03-21,007340.KS,25950.00,25500.00,32200,25550.00,25500.00,25200.00
94,2016-03-18,007340.KS,25950.00,25750.00,28400,25550.00,25750.00,25100.00
95,2016-03-17,007340.KS,26300.00,25750.00,24900,25500.00,25750.00,25300.00
96,2016-03-16,007340.KS,26650.00,25750.00,29200,24950.00,25750.00,24800.00
97,2016-03-15,007340.KS,25650.00,25350.00,30100,25100.00,25350.00,24400.00
98,2016-03-14,007340.KS,25200.00,24850.00,26300,24900.00,24850.00,24600.00
99,2016-03-11,007340.KS,25350.00,25000.00,24200,25100.00,25000.00,24750.00
100,2016-03-10,007340.KS,25550.00,25500.00,32200,25150.00,25500.00,24650.00
101,2016-03-09,007340.KS,25300.00,25150.00,18200,25050.00,25150.00,24550.00
102,2016-03-08,007340.KS,25200.00,25050.00,17000,24850.00,25050.00,24450.00
103,2016-03-07,007340.KS,25700.00,24800.00,48000,25600.00,24800.00,24650.00
104,2016-03-04,007340.KS,26200.00,25600.00,20500,26050.00,25600.00,25600.00
105,2016-03-03,007340.KS,27000.00,26350.00,19100,25850.00,26350.00,25650.00
106,2016-03-02,007340.KS,26400.00,26150.00,8100,26000.00,26150.00,25850.00
107,2016-03-01,007340.KS,26300.00,26300.00,000,26300.00,26300.00,26300.00
108,2016-02-29,007340.KS,26900.00,26300.00,19500,26150.00,26300.00,25600.00
109,2016-02-26,007340.KS,27200.00,26150.00,13600,27200.00,26150.00,25900.00
110,2016-02-25,007340.KS,27200.00,26200.00,21600,26300.00,26200.00,25700.00
111,2016-02-24,007340.KS,26600.00,26300.00,41000,24700.00,26300.00,24700.00
112,2016-02-23,007340.KS,25400.00,25050.00,15600,25200.00,25050.00,24800.00
113,2016-02-22,007340.KS,25400.00,25200.00,27700,25000.00,25200.00,24900.00
114,2016-02-19,007340.KS,25400.00,25150.00,39300,24950.00,25150.00,24400.00
115,2016-02-18,007340.KS,25350.00,25200.00,45900,25300.00,25200.00,24500.00
116,2016-02-17,007340.KS,26100.00,24900.00,167800,24100.00,24900.00,24000.00
117,2016-02-16,007340.KS,23550.00,23050.00,26600,22800.00,23050.00,22700.00
118,2016-02-15,007340.KS,23250.00,22900.00,9500,22450.00,22900.00,22450.00
119,2016-02-12,007340.KS,23400.00,22700.00,19200,23400.00,22700.00,22350.00
120,2016-02-11,007340.KS,23300.00,23200.00,11300,23300.00,23200.00,22500.00
121,2016-02-10,007340.KS,22950.00,22950.00,000,22950.00,22950.00,22950.00
122,2016-02-09,007340.KS,22950.00,22950.00,000,22950.00,22950.00,22950.00
123,2016-02-08,007340.KS,22950.00,22950.00,000,22950.00,22950.00,22950.00
124,2016-02-05,007340.KS,23050.00,22950.00,5100,23000.00,22950.00,22850.00
125,2016-02-04,007340.KS,23050.00,22850.00,22300,22450.00,22850.00,22100.00
126,2016-02-03,007340.KS,22600.00,22250.00,8500,22400.00,22250.00,22050.00
127,2016-02-02,007340.KS,22950.00,22600.00,17900,22550.00,22600.00,22250.00
128,2016-02-01,007340.KS,23350.00,22800.00,8400,22650.00,22800.00,22650.00
129,2016-01-29,007340.KS,23050.00,23000.00,12700,22200.00,23000.00,22200.00
130,2016-01-28,007340.KS,22750.00,22600.00,5000,22300.00,22600.00,22300.00
131,2016-01-27,007340.KS,23250.00,22650.00,11800,22700.00,22650.00,22550.00
132,2016-01-26,007340.KS,22950.00,22700.00,7100,22800.00,22700.00,22450.00
133,2016-01-25,007340.KS,23250.00,22850.00,20000,22750.00,22850.00,22200.00
134,2016-01-22,007340.KS,22750.00,22600.00,18500,22300.00,22600.00,21850.00
135,2016-01-21,007340.KS,21950.00,21900.00,32100,21550.00,21900.00,20400.00
136,2016-01-20,007340.KS,22750.00,21300.00,49800,22750.00,21300.00,19900.00
137,2016-01-19,007340.KS,22600.00,22350.00,13500,22250.00,22350.00,22100.00
138,2016-01-18,007340.KS,22800.00,22400.00,20800,22000.00,22400.00,21700.00
139,2016-01-15,007340.KS,22050.00,21950.00,22500,21550.00,21950.00,21450.00
140,2016-01-14,007340.KS,22550.00,21450.00,63300,22550.00,21450.00,21050.00
141,2016-01-13,007340.KS,22600.00,22600.00,12000,22200.00,22600.00,21850.00
142,2016-01-12,007340.KS,22800.00,22300.00,17200,22800.00,22300.00,21650.00
143,2016-01-11,007340.KS,22550.00,22400.00,23900,21400.00,22400.00,21400.00
144,2016-01-08,007340.KS,21850.00,21750.00,10100,21700.00,21750.00,21350.00
145,2016-01-07,007340.KS,21900.00,21550.00,12900,21800.00,21550.00,21350.00
146,2016-01-06,007340.KS,22800.00,21900.00,75800,22650.00,21900.00,21250.00
147,2016-01-05,007340.KS,23400.00,22800.00,14900,23400.00,22800.00,22650.00
