"Index","Demand","WorkDay","Temperature"
"2014.30804794521",4.818309268,1,15.9
"2014.30810502283",4.79473587,1,16.5
"2014.30816210046",4.790641082,1,17.1
"2014.30821917808",4.795543038,1,18.3
"2014.30827625571",4.786270578,1,18.6
"2014.30833333333",4.825263764,1,17.5
"2014.30839041096",4.867299644,1,19.2
"2014.30844748858",4.900058474,1,17.9
"2014.30850456621",4.876784622,1,17.9
"2014.30856164384",4.851680192,1,18.2
"2014.30861872146",4.8819257,1,18.1
"2014.30867579909",4.92534171,1,17.8
"2014.30873287671",5.018993124,1,18.3
"2014.30878995434",5.12278771,1,18
"2014.30884703196",5.35713948,1,17.2
"2014.30890410959",5.55382704,1,16.7
"2014.30896118721",5.51259502,1,15.9
"2014.30901826484",5.358405776,1,15.8
"2014.30907534247",5.199837874,1,16
"2014.30913242009",5.039106848,1,16.5
"2014.30918949772",4.89113882,1,16.4
"2014.30924657534",4.710594146,1,15.8
"2014.30930365297",4.506237226,1,15.8
"2014.30936073059",4.354974566,1,15.7
"2014.30941780822",4.276980316,1,15.4
"2014.30947488584",4.530527046,1,15.1
"2014.30953196347",4.54979814,1,15
"2014.3095890411",4.267605496,1,14.5
"2014.30964611872",4.041348558,1,14.9
"2014.30970319635",3.833595618,1,15.3
"2014.30976027397",3.604840098,1,15.1
"2014.3098173516",3.428448604,1,15.3
"2014.30987442922",3.318435954,1,15.1
"2014.30993150685",3.272821486,1,15
"2014.30998858447",3.264168176,1,14.7
"2014.3100456621",3.272260466,1,14.2
"2014.31010273973",3.278183848,1,13.8
"2014.31015981735",3.403599118,1,13.4
"2014.31021689498",3.605169478,1,12.7
"2014.3102739726",3.998089418,1,13.3
"2014.31033105023",4.423154076,1,13.9
"2014.31038812785",4.653962778,1,14.9
"2014.31044520548",4.973282338,1,14.7
"2014.31050228311",5.138591722,1,15.1
"2014.31055936073",5.154681186,1,13.8
"2014.31061643836",5.133590912,1,14
"2014.31067351598",5.053145996,1,15.3
"2014.31073059361",4.969673648,1,15.7
"2014.31078767123",4.912962132,1,16.9
"2014.31084474886",4.877661362,1,16.8
"2014.31090182648",4.848769732,1,17
"2014.31095890411",4.781472636,1,18.1
"2014.31101598174",4.735123338,1,16.9
"2014.31107305936",4.735641202,1,18.3
"2014.31113013699",4.713443968,1,18.1
"2014.31118721461",4.69729696,1,17.9
"2014.31124429224",4.693046234,1,17.3
"2014.31130136986",4.683946888,1,18
"2014.31135844749",4.68916596,1,17.2
"2014.31141552511",4.768262274,1,16.7
"2014.31147260274",4.885152218,1,15.5
"2014.31152968037",5.023678574,1,14.5
"2014.31158675799",5.290882376,1,14.4
"2014.31164383562",5.497633006,1,14.4
"2014.31170091324",5.481203264,1,14.5
"2014.31175799087",5.358073646,1,14.3
"2014.31181506849",5.235807986,1,14.1
"2014.31187214612",5.124374116,1,13.9
"2014.31192922374",4.997178678,1,13.8
"2014.31198630137",4.824075388,1,13.6
"2014.312043379",4.644495016,1,13.5
"2014.31210045662",4.509394824,1,13.5
"2014.31215753425",4.451490868,1,13.3
"2014.31221461187",4.703606744,1,13
"2014.3122716895",4.718278634,1,12.9
"2014.31232876712",4.421126906,0,12.9
"2014.31238584475",4.171005018,0,12.5
"2014.31244292237",3.952024506,0,11.5
"2014.3125",3.715510002,0,10.4
"2014.31255707763",3.511920754,0,9.8
"2014.31261415525",3.383931722,0,9.4
"2014.31267123288",3.30340278,0,9.2
"2014.3127283105",3.2499156,0,8.8
"2014.31278538813",3.23530977,0,8
"2014.31284246575",3.253959336,0,8.1
"2014.31289954338",3.344393028,0,7.6
"2014.312956621",3.424290032,0,7.4
"2014.31301369863",3.559379596,0,6.8
"2014.31307077626",3.692421384,0,6.6
"2014.31312785388",3.712587782,0,6.7
"2014.31318493151",3.883812558,0,6.6
"2014.31324200913",3.981982294,0,7.3
"2014.31329908676",4.014932112,0,8.1
"2014.31335616438",4.02057278,0,9
"2014.31341324201",3.980545412,0,9.9
"2014.31347031963",3.914186872,0,11.4
"2014.31352739726",3.84096903,0,13.4
"2014.31358447489",3.808207976,0,14
"2014.31364155251",3.764863678,0,14.6
"2014.31369863014",3.758696592,0,16.8
"2014.31375570776",3.746707182,0,17.6
"2014.31381278539",3.757963012,0,18.6
"2014.31386986301",3.744906046,0,19.4
"2014.31392694064",3.737220138,0,19.8
"2014.31398401826",3.708361352,0,20.5
"2014.31404109589",3.773625086,0,20.4
"2014.31409817352",3.865112764,0,20.2
"2014.31415525114",3.987223532,0,19.8
"2014.31421232877",4.136278906,0,19.5
"2014.31426940639",4.33348781,0,19
"2014.31432648402",4.694349086,0,18.6
"2014.31438356164",4.911378124,0,18
"2014.31444063927",4.882458462,0,17.5
"2014.31449771689",4.74770262,0,17.1
"2014.31455479452",4.62325903,0,16.7
"2014.31461187215",4.5179116,0,16.3
"2014.31466894977",4.424433194,0,16.2
"2014.3147260274",4.273776214,0,15.5
"2014.31478310502",4.122093456,0,15.3
"2014.31484018265",4.049158876,0,15.1
"2014.31489726027",4.027201116,0,15
"2014.3149543379",4.334183074,0,15.2
"2014.31501141553",4.382819362,0,15.5
"2014.31506849315",4.11744029,0,15.4
"2014.31512557078",3.886197116,0,15.7
"2014.3151826484",3.672995108,0,16.2
"2014.31523972603",3.47336778,0,16.3
"2014.31529680365",3.267995046,0,16.4
"2014.31535388128",3.109331464,0,16.1
"2014.3154109589",3.02674803,0,16.4
"2014.31546803653",2.965945066,0,16.8
"2014.31552511416",2.951854252,0,16.9
"2014.31558219178",2.94799816,0,16.8
"2014.31563926941",3.010643596,0,17.1
"2014.31569634703",3.082167978,0,16.9
"2014.31575342466",3.227198754,0,16.6
"2014.31581050228",3.390991698,0,16.7
"2014.31586757991",3.427363108,0,16.7
"2014.31592465753",3.57402307,0,16.8
"2014.31598173516",3.709254124,0,16.1
"2014.31603881279",3.78238569,0,16.5
"2014.31609589041",3.921158576,0,17.9
"2014.31615296804",3.988080178,0,18.1
"2014.31621004566",4.029764322,0,18.7
"2014.31626712329",4.088128886,0,19.2
"2014.31632420091",4.113965952,0,16.5
"2014.31638127854",4.133049886,0,15.7
"2014.31643835616",4.151773928,0,15.7
"2014.31649543379",4.143271632,0,15.8
"2014.31655251142",4.095901256,0,15.8
"2014.31660958904",4.068507378,0,16.2
"2014.31666666667",4.046354484,0,16.7
"2014.31672374429",4.024702598,0,16.7
"2014.31678082192",4.03373777,0,16.5
"2014.31683789954",4.061999508,0,16.4
"2014.31689497717",4.123399764,0,16.1
"2014.31695205479",4.25528075,0,16.1
"2014.31700913242",4.417313802,0,15.5
"2014.31706621005",4.703145348,0,14.5
"2014.31712328767",4.945564554,0,13.7
"2014.3171803653",4.907046928,0,13.7
"2014.31723744292",4.773779526,0,13.7
"2014.31729452055",4.668540764,0,13.6
"2014.31735159817",4.56777776,0,13.6
"2014.3174086758",4.482377174,0,13.1
"2014.31746575342",4.375575722,0,13.4
"2014.31752283105",4.260846636,0,12.8
"2014.31757990868",4.19661636,0,12.1
"2014.3176369863",4.185934654,0,12.6
"2014.31769406393",4.460105012,0,11.9
"2014.31775114155",4.504585684,0,11.4
"2014.31780821918",4.267472058,0,11.6
"2014.3178652968",4.03918941,0,11.3
"2014.31792237443",3.840124158,0,10.8
"2014.31797945205",3.603097398,0,11.5
"2014.31803652968",3.383858646,0,11.6
"2014.31809360731",3.242595462,0,10.4
"2014.31815068493",3.146516996,0,10.5
"2014.31820776256",3.081901566,0,10.4
"2014.31826484018",3.048161438,0,10.2
"2014.31832191781",3.035153412,0,9.7
"2014.31837899543",3.07388213,0,10.2
"2014.31843607306",3.119507064,0,10.6
"2014.31849315068",3.21517124,0,11
"2014.31855022831",3.326450878,0,10.6
"2014.31860730594",3.318732846,0,10.7
"2014.31866438356",3.484292332,0,11
"2014.31872146119",3.672798426,0,11.6
"2014.31877853881",3.764729346,0,12.4
"2014.31883561644",3.782438744,0,12.6
"2014.31889269406",3.777448078,0,13.2
"2014.31894977169",3.775764284,0,14.2
"2014.31900684931",3.743961872,0,14.8
"2014.31906392694",3.704430716,0,15.6
"2014.31912100457",3.683612652,0,16.1
"2014.31917808219",3.672646996,0,15.9
"2014.31923515982",3.654590068,0,16.6
"2014.31929223744",3.651781774,0,16.8
"2014.31934931507",3.649377676,0,16.8
"2014.31940639269",3.637172512,0,16.4
"2014.31946347032",3.643759432,0,16.6
"2014.31952054795",3.69990137,0,17.2
"2014.31957762557",3.805514698,0,17.1
"2014.3196347032",3.947328916,0,16.8
"2014.31969178082",4.177337446,0,16.4
"2014.31974885845",4.42167738,0,15.7
"2014.31980593607",4.779989742,0,15.2
"2014.3198630137",5.084479452,0,14.7
"2014.31992009132",5.060062306,0,14.2
"2014.31997716895",4.959082628,0,13.9
"2014.32003424658",4.831524834,0,13.7
"2014.3200913242",4.737486926,0,12.5
"2014.32014840183",4.630754834,0,12.4
"2014.32020547945",4.467990238,0,11.8
"2014.32026255708",4.29578414,0,11.6
"2014.3203196347",4.2071311,0,11.6
"2014.32037671233",4.166917074,0,10.9
"2014.32043378995",4.423859514,0,10.7
"2014.32049086758",4.438673912,0,10.6
"2014.32054794521",4.202410304,1,10.1
"2014.32060502283",3.989777646,1,9.6
"2014.32066210046",3.7646254,1,9.1
"2014.32071917808",3.55589426,1,8.9
"2014.32077625571",3.392723216,1,8.3
"2014.32083333333",3.279222714,1,8.1
"2014.32089041096",3.209996734,1,7.7
"2014.32094748858",3.176934544,1,7.3
"2014.32100456621",3.203255852,1,7.1
"2014.32106164384",3.269940336,1,6.7
"2014.32111872146",3.472820048,1,6.8
"2014.32117579909",3.752465054,1,7
"2014.32123287671",4.195319616,1,6.8
"2014.32128995434",4.67102621,1,6.8
"2014.32134703196",4.975562858,1,7.1
"2014.32140410959",5.26669374,1,7.9
"2014.32146118721",5.329424426,1,9.6
"2014.32151826484",5.274079102,1,11.5
"2014.32157534247",5.261264052,1,13.9
"2014.32163242009",5.204427138,1,16.3
"2014.32168949772",5.135933754,1,16.5
"2014.32174657534",5.070252654,1,17.2
"2014.32180365297",5.009849356,1,18.2
"2014.32186073059",5.000904286,1,18.7
"2014.32191780822",4.99428925,1,19.4
"2014.32197488584",4.994473964,1,19.6
"2014.32203196347",5.015533252,1,19.4
"2014.3220890411",5.046430174,1,20.5
"2014.32214611872",5.04401557,1,20.3
"2014.32220319635",5.044262504,1,20.7
"2014.32226027397",5.018735246,1,20.7
"2014.3223173516",5.036343144,1,20.8
"2014.32237442922",5.125750438,1,20.9
"2014.32243150685",5.234411742,1,20.9
"2014.32248858447",5.401085232,1,20.7
"2014.3225456621",5.641363792,1,20.4
"2014.32260273973",5.677197346,1,20.5
"2014.32265981735",5.579512574,1,20.3
"2014.32271689498",5.37175347,1,20.6
"2014.3227739726",5.205230036,1,20.6
"2014.32283105023",5.030569126,1,20.6
"2014.32288812785",4.867354456,1,20.9
"2014.32294520548",4.673692772,1,21.1
"2014.32300228311",4.457347804,1,21.1
"2014.32305936073",4.306542708,1,21.3
"2014.32311643836",4.235451558,1,21.2
"2014.32317351598",4.502210294,1,21.2
"2014.32323059361",4.556923016,1,21.3
"2014.32328767123",4.28848618,1,21.7
"2014.32334474886",4.040442026,1,22.3
"2014.32340182648",3.838745626,1,22.2
"2014.32345890411",3.632913702,1,22
"2014.32351598174",3.477677994,1,21.9
"2014.32357305936",3.375970984,1,22
"2014.32363013699",3.315318496,1,22.1
"2014.32368721461",3.276264032,1,21.9
"2014.32374429224",3.267712064,1,21.7
"2014.32380136986",3.32466015,1,21.6
"2014.32385844749",3.477421052,1,21.1
"2014.32391552511",3.692776408,1,20.8
"2014.32397260274",4.072307358,1,20.5
"2014.32402968037",4.435358954,1,20.4
"2014.32408675799",4.667222132,1,20.4
"2014.32414383562",4.90663799,1,20.7
"2014.32420091324",5.029288714,1,20.4
"2014.32425799087",5.087316408,1,20.3
"2014.32431506849",5.166902174,1,19.6
"2014.32437214612",5.214048194,1,20
"2014.32442922374",5.232564172,1,19.8
"2014.32448630137",5.230702236,1,19.7
"2014.324543379",5.248966088,1,19.4
"2014.32460045662",5.247465662,1,18.9
"2014.32465753425",5.273934004,1,18
"2014.32471461187",5.25861795,1,17.9
"2014.3247716895",5.273671942,1,18
"2014.32482876712",5.30933806,1,18
"2014.32488584475",5.297813274,1,17.5
"2014.32494292237",5.288620914,1,17
"2014.325",5.263571698,1,16.8
"2014.32505707763",5.287789474,1,16.5
"2014.32511415525",5.383252322,1,16.4
"2014.32517123288",5.501139126,1,16.3
"2014.3252283105",5.636391978,1,13.6
"2014.32528538813",5.758709808,1,13.6
"2014.32534246575",5.75720446,1,13.6
"2014.32539954338",5.635937148,1,13.6
"2014.325456621",5.449300236,1,13.5
"2014.32551369863",5.294712272,1,13.9
"2014.32557077626",5.14546553,1,13.6
"2014.32562785388",4.984512396,1,13.6
"2014.32568493151",4.801022896,1,14
"2014.32574200913",4.61989751,1,13.7
"2014.32579908676",4.488532428,1,13.6
"2014.32585616438",4.37643954,1,13.8
"2014.32591324201",4.626201672,1,13.8
"2014.32597031963",4.634742082,1,13.6
"2014.32602739726",4.35402233,1,12.6
"2014.32608447489",4.120711444,1,12.6
"2014.32614155251",3.92899191,1,12.2
"2014.32619863014",3.73682848,1,12
"2014.32625570776",3.576202752,1,12.1
"2014.32631278539",3.47959312,1,12.4
"2014.32636986301",3.411376668,1,10.8
"2014.32642694064",3.368182814,1,10.6
"2014.32648401826",3.381590388,1,10.6
"2014.32654109589",3.473216798,1,10.6
"2014.32659817352",3.633878662,1,10.8
"2014.32665525114",3.838444682,1,10.6
"2014.32671232877",4.234243864,1,10.5
"2014.32676940639",4.665924454,1,10.5
"2014.32682648402",4.924466698,1,10.8
"2014.32688356164",5.168327222,1,10.9
"2014.32694063927",5.256866462,1,11.2
"2014.32699771689",5.269663368,1,11.3
"2014.32705479452",5.290095614,1,11.4
"2014.32711187215",5.218578766,1,11.8
"2014.32716894977",5.136912598,1,14
"2014.3272260274",5.08504135,1,14.6
"2014.32728310502",5.03826931,1,15.1
"2014.32734018265",5.059195534,1,15.3
"2014.32739726027",5.052428884,1,16.6
"2014.3274543379",5.02342054,1,15.9
"2014.32751141553",5.023944346,1,16
"2014.32756849315",5.007006522,1,16.5
"2014.32762557078",4.979129288,1,17.4
"2014.3276826484",4.95035236,1,17.3
"2014.32773972603",4.912141598,1,17.6
"2014.32779680365",4.943503712,1,16.7
"2014.32785388128",5.021439156,1,16.5
"2014.3279109589",5.146686544,1,15
"2014.32796803653",5.315430824,1,14.4
"2014.32802511416",5.637072016,1,14.1
"2014.32808219178",5.851139264,1,13.8
"2014.32813926941",5.81412675,1,14.2
"2014.32819634703",5.66714081,1,13.5
"2014.32825342466",5.553520994,1,13.1
"2014.32831050228",5.410782818,1,13.1
"2014.32836757991",5.270451804,1,12.9
"2014.32842465753",5.05125913,1,12.8
"2014.32848173516",4.845717612,1,12.9
"2014.32853881279",4.650670012,1,12.3
"2014.32859589041",4.519960316,1,11.6
"2014.32865296804",4.76909879,1,11.2
"2014.32871004566",4.771201184,1,10.5
"2014.32876712329",4.51236941,1,9.8
"2014.32882420091",4.278109138,1,9.5
"2014.32888127854",4.094203728,1,9.4
"2014.32893835616",3.892357638,1,9.2
"2014.32899543379",3.74225633,1,9
"2014.32905251142",3.630046312,1,9
"2014.32910958904",3.55873006,1,9
"2014.32916666667",3.521094058,1,7.8
"2014.32922374429",3.543119068,1,7.5
"2014.32928082192",3.609499784,1,7.5
"2014.32933789954",3.767749062,1,7.1
"2014.32939497717",3.983538324,1,6.7
"2014.32945205479",4.416092092,1,6.5
"2014.32950913242",4.906641758,1,6.5
"2014.32956621005",5.168026458,1,6.6
"2014.32962328767",5.435357596,1,6.5
"2014.3296803653",5.519503078,1,7.1
"2014.32973744292",5.458708414,1,8
"2014.32979452055",5.395717964,1,9.1
"2014.32985159817",5.276415934,1,10.8
"2014.3299086758",5.182777182,1,12.8
"2014.32996575342",5.114151644,1,14
"2014.33002283105",5.08221741,1,14.6
"2014.33007990868",5.07916544,1,15.2
"2014.3301369863",5.090868026,1,15.6
"2014.33019406393",5.086276604,1,14.7
"2014.33025114155",5.11675191,1,14.4
"2014.33030821918",5.134908088,1,14.5
"2014.3303652968",5.165646924,1,14.9
"2014.33042237443",5.156947018,1,14.7
"2014.33047945205",5.13400521,1,15.1
"2014.33053652968",5.197595586,1,15.1
"2014.33059360731",5.309862814,1,14.8
"2014.33065068493",5.433735634,1,14.4
"2014.33070776256",5.62435488,1,14.2
"2014.33076484018",5.9391608,1,14
"2014.33082191781",5.99995815,1,13.9
"2014.33087899543",5.9382304,1,13.9
"2014.33093607306",5.775770948,1,13.7
"2014.33099315068",5.621303466,1,13.7
"2014.33105022831",5.453138634,1,13.6
"2014.33110730594",5.34197308,1,13.5
"2014.33116438356",5.069631724,1,13.1
"2014.33122146119",4.81949577,1,13.2
"2014.33127853881",4.633489002,1,13.1
"2014.33133561644",4.500591276,1,13.1
"2014.33139269406",4.723029222,1,13.2
"2014.33144977169",4.716779382,1,12.9
"2014.33150684932",4.461942994,1,12.7
"2014.33156392694",4.23857581,1,12.6
"2014.33162100457",4.024518064,1,12.5
"2014.33167808219",3.808326036,1,12.4
"2014.33173515982",3.644561114,1,12.2
"2014.33179223744",3.52909725,1,12.2
"2014.33184931507",3.45163753,1,12.2
"2014.33190639269",3.409684642,1,12.5
"2014.33196347032",3.412501678,1,12.1
"2014.33202054795",3.482254712,1,11.8
"2014.33207762557",3.661799942,1,11.8
"2014.3321347032",3.880281962,1,11.6
"2014.33219178082",4.30407114,1,11.4
"2014.33224885845",4.740016266,1,11.4
"2014.33230593607",4.98681657,1,11.4
"2014.3323630137",5.286575778,1,11.5
"2014.33242009132",5.424492916,1,11.7
"2014.33247716895",5.44123932,1,11.9
"2014.33253424658",5.4852882,1,12
"2014.3325913242",5.479994282,1,11.7
"2014.33264840183",5.443838866,1,11.8
"2014.33270547945",5.397667232,1,11.6
"2014.33276255708",5.383775252,1,11.5
"2014.3328196347",5.38188817,1,12.1
"2014.33287671233",5.383483352,1,12.4
"2014.33293378995",5.35529993,1,12.4
"2014.33299086758",5.365831058,1,12.9
"2014.33304794521",5.36213677,1,13.5
"2014.33310502283",5.326737294,1,13.8
"2014.33316210046",5.259531998,1,13.9
"2014.33321917808",5.20736204,1,13.8
"2014.33327625571",5.22055885,1,13.9
"2014.33333333333",5.31028757,1,13.6
"2014.33339041096",5.430040278,1,13.4
"2014.33344748858",5.602593616,1,13.3
"2014.33350456621",5.868768238,1,12.8
"2014.33356164384",5.927859292,1,12.5
"2014.33361872146",5.825505334,1,12.4
"2014.33367579909",5.666257668,1,12.2
"2014.33373287671",5.518630594,1,12.1
"2014.33378995434",5.36197972,1,12.1
"2014.33384703196",5.216757112,1,12
"2014.33390410959",5.014748472,1,12
"2014.33396118721",4.825284992,1,11.9
"2014.33401826484",4.716284088,1,11.7
"2014.33407534247",4.624894744,1,11.5
"2014.33413242009",4.864967512,1,11.6
"2014.33418949772",4.85883335,1,11.6
"2014.33424657534",4.587992454,0,11.5
"2014.33430365297",4.347687622,0,11.5
"2014.33436073059",4.115246096,0,11.3
"2014.33441780822",3.852602214,0,11.1
"2014.33447488584",3.638849394,0,11.1
"2014.33453196347",3.485637764,0,11
"2014.3345890411",3.375333306,0,10.5
"2014.33464611872",3.31210951,0,10.6
"2014.33470319635",3.295417876,0,10.2
"2014.33476027397",3.295728582,0,10.2
"2014.3348173516",3.34696641,0,10.3
"2014.33487442922",3.420732174,0,10.3
"2014.33493150685",3.610504578,0,10.7
"2014.33498858447",3.824267214,0,11
"2014.3350456621",3.925996476,0,10.8
"2014.33510273973",4.128161144,0,11
"2014.33515981735",4.310204672,0,11.1
"2014.33521689498",4.409783442,0,10.9
"2014.3352739726",4.468631836,0,11.5
"2014.33533105023",4.446603166,0,12
"2014.33538812785",4.410401218,0,12.6
"2014.33544520548",4.373468092,0,13.3
"2014.3355022831",4.338171778,0,14.1
"2014.33555936073",4.310368292,0,15.9
"2014.33561643836",4.247001544,0,16.1
"2014.33567351598",4.239865038,0,16.5
"2014.33573059361",4.305681306,0,16.4
"2014.33578767123",4.337542476,0,15.4
"2014.33584474886",4.351346778,0,17
"2014.33590182648",4.381077938,0,14.8
"2014.33595890411",4.40965803,0,15
"2014.33601598174",4.456890662,0,15.3
"2014.33607305936",4.566282764,0,13.9
"2014.33613013699",4.705622996,0,13.5
"2014.33618721461",4.856723976,0,13.6
"2014.33624429224",5.149379216,0,13.9
"2014.33630136986",5.326947478,0,14.2
"2014.33635844749",5.220779616,0,13.9
"2014.33641552511",5.056150352,0,14
"2014.33647260274",4.932876758,0,13.9
"2014.33652968037",4.787548834,0,14.1
"2014.33658675799",4.661222464,0,14
"2014.33664383562",4.540497394,0,13.9
"2014.33670091324",4.43755658,0,13.8
"2014.33675799087",4.373378188,0,13.2
"2014.33681506849",4.348029918,0,13.5
"2014.33687214612",4.612471854,0,13.4
"2014.33692922374",4.658358778,0,12.1
"2014.33698630137",4.430209452,0,12.5
"2014.337043379",4.198257908,0,11.6
"2014.33710045662",3.972081034,0,12.1
"2014.33715753425",3.75888669,0,12.1
"2014.33721461187",3.557901034,0,12.3
"2014.3372716895",3.36396976,0,12.1
"2014.33732876712",3.267168946,0,10.3
"2014.33738584475",3.190409912,0,10
"2014.33744292237",3.169380194,0,9.8
"2014.3375",3.161523008,0,9.7
"2014.33755707763",3.195166168,0,9.4
"2014.33761415525",3.258898264,0,9.1
"2014.33767123288",3.389654682,0,9
"2014.3377283105",3.518445016,0,8.9
"2014.33778538813",3.542155648,0,8.8
"2014.33784246575",3.748761174,0,8.9
"2014.33789954338",3.948433752,0,9.2
"2014.337956621",4.073178472,0,9.5
"2014.33801369863",4.167934582,0,10.2
"2014.33807077626",4.223021062,0,10.9
"2014.33812785388",4.242071646,0,11.1
"2014.33818493151",4.214249104,0,11.8
"2014.33824200913",4.225573456,0,12.2
"2014.33829908676",4.254573272,0,11.1
"2014.33835616438",4.275711114,0,13.7
"2014.33841324201",4.283544476,0,12.7
"2014.33847031963",4.311699486,0,13.5
"2014.33852739726",4.36493216,0,12.3
"2014.33858447489",4.362587276,0,12.7
"2014.33864155251",4.39521205,0,12.8
"2014.33869863014",4.460713698,0,12.3
"2014.33875570776",4.540557452,0,12.1
"2014.33881278539",4.628663146,0,12.4
"2014.33886986301",4.8311638,0,12.9
"2014.33892694064",5.084768418,0,13.2
"2014.33898401826",5.39688966,0,12.1
"2014.33904109589",5.549079642,0,11.8
"2014.33909817352",5.467597036,0,12
"2014.33915525114",5.316784376,0,12
"2014.33921232877",5.176833616,0,11.9
"2014.33926940639",5.049003406,0,11.8
"2014.33932648402",4.929115986,0,11.7
"2014.33938356164",4.759634588,0,11.6
"2014.33944063927",4.557298632,0,11.4
"2014.3394977169",4.421026946,0,11.5
"2014.33955479452",4.332612836,0,11.6
"2014.33961187215",4.541206388,0,11.4
"2014.33966894977",4.558501064,0,11.2
"2014.3397260274",4.354745294,1,10.6
"2014.33978310502",4.124995682,1,10.4
"2014.33984018265",3.923194934,1,10.6
"2014.33989726027",3.70858462,1,11
"2014.3399543379",3.536339784,1,11.1
"2014.34001141553",3.416915028,1,11.1
"2014.34006849315",3.344235442,1,11.2
"2014.34012557078",3.311952158,1,11.3
"2014.3401826484",3.350729762,1,11.5
"2014.34023972603",3.4602904,1,11.5
"2014.34029680365",3.656580322,1,11.4
"2014.34035388128",3.891132314,1,11.4
"2014.3404109589",4.318518054,1,11.3
"2014.34046803653",4.793830316,1,11.2
"2014.34052511416",5.093270594,1,11.2
"2014.34058219178",5.39660237,1,11.4
"2014.34063926941",5.523136664,1,12
"2014.34069634703",5.525965328,1,12.3
"2014.34075342466",5.610822958,1,13
"2014.34081050228",5.580283986,1,13.7
"2014.34086757991",5.537423278,1,13.9
"2014.34092465753",5.530090602,1,14.6
"2014.34098173516",5.529195232,1,13.9
"2014.34103881279",5.530126652,1,13.4
"2014.34109589041",5.527493782,1,13.5
"2014.34115296804",5.499929204,1,14.3
"2014.34121004566",5.53302109,1,15.7
"2014.34126712329",5.502468184,1,15.6
"2014.34132420091",5.429584644,1,16
"2014.34138127854",5.360312626,1,14.1
"2014.34143835616",5.282248134,1,16.3
"2014.34149543379",5.3384427,1,16.4
"2014.34155251142",5.452449632,1,15.8
"2014.34160958904",5.574877454,1,15.6
"2014.34166666667",5.729905284,1,15
"2014.34172374429",6.015147656,1,14.4
"2014.34178082192",6.11262539,1,14.8
"2014.34183789954",6.015900338,1,14.1
"2014.34189497717",5.826818086,1,14.4
"2014.34195205479",5.68367318,1,14
"2014.34200913242",5.516379984,1,13.5
"2014.34206621005",5.36395687,1,12.9
"2014.34212328767",5.178937578,1,12.4
"2014.3421803653",4.956233558,1,12.5
"2014.34223744292",4.74015407,1,12.5
"2014.34229452055",4.601741874,1,12.6
"2014.34235159817",4.790749862,1,12.6
"2014.3424086758",4.803735276,1,12.3
"2014.34246575342",4.537500322,1,12.2
"2014.34252283105",4.328597418,1,11.9
"2014.34257990868",4.101507566,1,11.6
"2014.3426369863",3.863472506,1,11.3
"2014.34269406393",3.699552984,1,11.2
"2014.34275114155",3.575421612,1,11.2
"2014.34280821918",3.50538481,1,10.9
"2014.3428652968",3.468899342,1,10.8
"2014.34292237443",3.485423678,1,10.9
"2014.34297945205",3.55057244,1,11.2
"2014.34303652968",3.721440378,1,11.1
"2014.34309360731",3.987893702,1,11.1
"2014.34315068493",4.486402794,1,11.3
"2014.34320776256",4.961951636,1,11.5
"2014.34326484018",5.24541583,1,11.7
"2014.34332191781",5.544350172,1,11.9
"2014.34337899543",5.66001194,1,12
"2014.34343607306",5.65017067,1,12.3
"2014.34349315068",5.66432789,1,12.8
"2014.34355022831",5.586485432,1,12.9
"2014.34360730594",5.530603922,1,13.3
"2014.34366438356",5.48086643,1,12.3
"2014.34372146119",5.389032812,1,13.1
"2014.34377853881",5.369567868,1,14.9
"2014.34383561644",5.36044667,1,14.3
"2014.34389269406",5.33988008,1,14.7
"2014.34394977169",5.343414774,1,15.3
"2014.34400684932",5.348311212,1,14.6
"2014.34406392694",5.307552558,1,15.1
"2014.34412100457",5.256354268,1,15.3
"2014.34417808219",5.259627184,1,16
"2014.34423515982",5.33919937,1,14.8
"2014.34429223744",5.446958848,1,14.7
"2014.34434931507",5.597092254,1,13.7
"2014.34440639269",5.798037882,1,13.4
"2014.34446347032",6.120322618,1,13.2
"2014.34452054795",6.217218398,1,12.7
"2014.34457762557",6.136028632,1,12.8
"2014.3446347032",5.963803938,1,13.2
"2014.34469178082",5.814855064,1,13.1
"2014.34474885845",5.647359608,1,12.2
"2014.34480593607",5.46775862,1,12.1
"2014.3448630137",5.27710545,1,12
"2014.34492009132",5.041817824,1,11.9
"2014.34497716895",4.792903698,1,11.7
"2014.34503424658",4.640758794,1,12
"2014.3450913242",4.849351508,1,12.1
"2014.34514840183",4.854300944,1,11.7
"2014.34520547945",4.606229052,1,11.7
"2014.34526255708",4.380103996,1,11.6
"2014.3453196347",4.195861212,1,11.4
"2014.34537671233",3.999383342,1,11.3
"2014.34543378995",3.820721766,1,11.5
"2014.34549086758",3.700039882,1,11.4
"2014.34554794521",3.63857364,1,11.2
"2014.34560502283",3.604421458,1,10.9
"2014.34566210046",3.633869334,1,10.5
"2014.34571917808",3.682808162,1,10.1
"2014.34577625571",3.843061354,1,10.1
"2014.34583333333",4.084508518,1,10.2
"2014.34589041096",4.529340624,1,10.3
"2014.34594748858",5.063448946,1,11
"2014.34600456621",5.302435404,1,11.3
"2014.34606164384",5.574298638,1,11.9
"2014.34611872146",5.653279172,1,12.2
"2014.34617579909",5.57504866,1,12.8
"2014.34623287671",5.543646882,1,13.3
"2014.34628995434",5.456452606,1,13.5
"2014.34634703196",5.3918885,1,13.8
