,Symbol,Adj_Close,High,Low,Volume,Open,Date,Close
38,AAPL,97.720001,97.839996,96.629997,40191600,97.599998,2016-06-02,97.720001
39,AAPL,98.459999,99.540001,98.330002,29173300,99.019997,2016-06-01,98.459999
40,AAPL,99.860001,100.400002,98.82,42307200,99.599998,2016-05-31,99.860001
41,AAPL,100.349998,100.470001,99.25,36341200,99.440002,2016-05-27,100.349998
42,AAPL,100.410004,100.730003,98.639999,56331200,99.68,2016-05-26,100.410004
43,AAPL,99.620003,99.739998,98.110001,38168800,98.669998,2016-05-25,99.620003
44,AAPL,97.900002,98.089996,96.839996,35140200,97.220001,2016-05-24,97.900002
45,AAPL,96.43,97.190002,95.669998,38018600,95.870003,2016-05-23,96.43
46,AAPL,95.220001,95.43,94.519997,32026000,94.639999,2016-05-20,95.220001
47,AAPL,94.199997,94.639999,93.57,30442100,94.639999,2016-05-19,94.199997
48,AAPL,94.559998,95.209999,93.889999,42062400,94.160004,2016-05-18,94.559998
49,AAPL,93.489998,94.699997,93.010002,46916900,94.550003,2016-05-17,93.489998
50,AAPL,93.879997,94.389999,91.650002,61259800,92.389999,2016-05-16,93.879997
51,AAPL,90.519997,91.669998,90.00,44392800,90.00,2016-05-13,90.519997
52,AAPL,90.339996,92.779999,89.470001,76314700,92.720001,2016-05-12,90.339996
53,AAPL,92.510002,93.57,92.459999,28719100,93.480003,2016-05-11,92.510002
54,AAPL,93.419998,93.57,92.110001,33686800,93.330002,2016-05-10,93.419998
55,AAPL,92.790001,93.769997,92.589996,32936400,93.00,2016-05-09,92.790001
56,AAPL,92.720001,93.449997,91.849998,43699900,93.370003,2016-05-06,92.720001
57,AAPL,93.239998,94.07,92.68,35890500,94.00,2016-05-05,93.239998
58,AAPL,93.620002,95.900002,93.82,41025500,95.199997,2016-05-04,94.190002
59,AAPL,94.604009,95.739998,93.68,56831300,94.199997,2016-05-03,95.18
60,AAPL,93.073328,94.080002,92.400002,48160100,93.970001,2016-05-02,93.639999
61,AAPL,93.172721,94.720001,92.510002,68531500,93.989998,2016-04-29,93.739998
62,AAPL,94.256129,97.879997,94.25,82242700,97.610001,2016-04-28,94.830002
63,AAPL,97.228032,98.709999,95.68,114602100,96.00,2016-04-27,97.82
64,AAPL,103.718514,105.300003,103.910004,56016200,103.910004,2016-04-26,104.349998
65,AAPL,104.4441,105.650002,104.510002,28031600,105.00,2016-04-25,105.080002
66,AAPL,105.040467,106.480003,104.620003,33683100,105.010002,2016-04-22,105.68
67,AAPL,105.328713,106.93,105.519997,31552500,106.93,2016-04-21,105.970001
68,AAPL,106.481689,108.089996,106.059998,30611000,106.639999,2016-04-20,107.129997
69,AAPL,106.263027,108.00,106.230003,32384900,107.879997,2016-04-19,106.910004
70,AAPL,106.829577,108.949997,106.940002,60821500,108.889999,2016-04-18,107.480003
71,AAPL,109.18523,112.300003,109.730003,46939000,112.110001,2016-04-15,109.849998
72,AAPL,111.421614,112.389999,111.330002,25473900,111.620003,2016-04-14,112.099998
73,AAPL,111.36198,112.339996,110.800003,33257300,110.800003,2016-04-13,112.040001
74,AAPL,109.771664,110.50,108.660004,27232300,109.339996,2016-04-12,110.440002
75,AAPL,108.360251,110.610001,108.830002,29407500,108.970001,2016-04-11,109.019997
76,AAPL,108.002437,109.769997,108.169998,23581700,108.910004,2016-04-08,108.660004
77,AAPL,107.88316,110.419998,108.120003,31801900,109.949997,2016-04-07,108.540001
78,AAPL,110.288514,110.980003,109.199997,26404100,110.230003,2016-04-06,110.959999
79,AAPL,109.145471,110.730003,109.419998,26578700,109.510002,2016-04-05,109.809998
80,AAPL,110.447549,112.190002,110.269997,37356200,110.419998,2016-04-04,111.120003
81,AAPL,109.324382,110.00,108.199997,25874000,108.779999,2016-04-01,109.989998
82,AAPL,108.330434,109.900002,108.879997,25888400,109.720001,2016-03-31,108.989998
83,AAPL,108.896984,110.419998,108.599998,45601100,108.650002,2016-03-30,109.559998
84,AAPL,107.028364,107.790001,104.879997,31190100,104.889999,2016-03-29,107.68
85,AAPL,104.553435,106.190002,105.059998,19411400,106.00,2016-03-28,105.190002
86,AAPL,105.030526,106.25,104.889999,26133000,105.470001,2016-03-24,105.669998
87,AAPL,105.487741,107.07,105.900002,25703500,106.480003,2016-03-23,106.129997
88,AAPL,106.074174,107.290001,105.209999,32444400,105.25,2016-03-22,106.720001
89,AAPL,105.269079,107.650002,105.139999,35502700,105.93,2016-03-21,105.910004
90,AAPL,105.279013,106.50,105.190002,44205200,106.339996,2016-03-18,105.919998
91,AAPL,105.159744,106.470001,104.959999,34420700,105.519997,2016-03-17,105.800003
92,AAPL,105.328713,106.309998,104.589996,38303500,104.610001,2016-03-16,105.970001
93,AAPL,103.947125,105.18,103.849998,40067700,103.959999,2016-03-15,104.580002
94,AAPL,101.899587,102.910004,101.779999,25076100,101.910004,2016-03-14,102.519997
95,AAPL,101.641166,102.279999,101.50,27408200,102.239998,2016-03-11,102.260002
96,AAPL,100.557758,102.239998,100.150002,33513600,101.410004,2016-03-10,101.169998
97,AAPL,100.508065,101.580002,100.269997,27201700,101.309998,2016-03-09,101.120003
98,AAPL,100.418606,101.760002,100.400002,31561900,100.779999,2016-03-08,101.029999
99,AAPL,101.253526,102.830002,100.959999,35828900,102.389999,2016-03-07,101.870003
100,AAPL,102.386627,103.75,101.370003,46055100,102.370003,2016-03-04,103.010002
101,AAPL,100.885763,101.709999,100.449997,36955700,100.580002,2016-03-03,101.50
102,AAPL,100.140301,100.889999,99.639999,33169600,100.510002,2016-03-02,100.75
103,AAPL,99.921631,100.769997,97.419998,50407100,97.650002,2016-03-01,100.529999
104,AAPL,96.104873,98.230003,96.650002,35216300,96.860001,2016-02-29,96.690002
105,AAPL,96.323543,98.019997,96.580002,28991100,97.199997,2016-02-26,96.910004
106,AAPL,96.174449,96.760002,95.25,27582700,96.050003,2016-02-25,96.760002
107,AAPL,95.51844,96.379997,93.32,36255700,93.980003,2016-02-24,96.099998
108,AAPL,94.116976,96.50,94.550003,31942600,96.400002,2016-02-23,94.690002
109,AAPL,96.293718,96.900002,95.919998,34280800,96.309998,2016-02-22,96.879997
110,AAPL,95.458805,96.760002,95.800003,35374200,96.00,2016-02-19,96.040001
111,AAPL,95.677475,98.889999,96.089996,39021000,98.839996,2016-02-18,96.260002
112,AAPL,97.52622,98.209999,96.150002,44863200,96.669998,2016-02-17,98.120003
113,AAPL,96.055173,96.849998,94.610001,49057900,95.019997,2016-02-16,96.639999
114,AAPL,93.421208,94.50,93.010002,40351400,94.190002,2016-02-12,93.989998
115,AAPL,93.132962,94.720001,92.589996,50074700,93.790001,2016-02-11,93.699997
116,AAPL,93.699512,96.349998,94.099998,42343600,95.919998,2016-02-10,94.269997
117,AAPL,94.415156,95.940002,93.93,44331200,94.290001,2016-02-09,94.989998
118,AAPL,94.43504,95.699997,93.040001,54021400,93.129997,2016-02-08,95.010002
119,AAPL,93.451025,96.919998,93.690002,46418100,96.519997,2016-02-05,94.019997
120,AAPL,96.015414,97.330002,95.190002,46471700,95.860001,2016-02-04,96.599998
121,AAPL,95.250077,96.839996,94.080002,45964300,95.00,2016-02-03,96.349998
122,AAPL,93.401429,96.040001,94.279999,37357200,95.419998,2016-02-02,94.480003
123,AAPL,95.329165,96.709999,95.400002,40943500,96.470001,2016-02-01,96.43
124,AAPL,96.228773,97.339996,94.349998,64416500,94.790001,2016-01-29,97.339996
125,AAPL,93.015874,94.519997,92.389999,55678800,93.790001,2016-01-28,94.089996
126,AAPL,92.353525,96.629997,93.339996,133369700,96.040001,2016-01-27,93.419998
127,AAPL,98.848522,100.879997,98.07,75077000,99.93,2016-01-26,99.989998
128,AAPL,98.304805,101.529999,99.209999,51794500,101.519997,2016-01-25,99.440002
129,AAPL,100.262198,101.459999,98.370003,65800500,98.629997,2016-01-22,101.419998
130,AAPL,95.200652,97.879997,94.940002,52161500,97.059998,2016-01-21,96.300003
131,AAPL,95.685056,98.190002,93.419998,72334400,95.099998,2016-01-20,96.790001
132,AAPL,95.556543,98.650002,95.50,53087700,98.410004,2016-01-19,96.660004
133,AAPL,96.021171,97.709999,95.360001,79833900,96.199997,2016-01-15,97.129997
134,AAPL,98.383886,100.480003,95.739998,63170100,97.959999,2016-01-14,99.519997
135,AAPL,96.278205,101.190002,97.300003,62439600,100.32,2016-01-13,97.389999
136,AAPL,98.818866,100.690002,98.839996,49154200,100.550003,2016-01-12,99.959999
137,AAPL,97.40519,99.059998,97.339996,49739400,98.970001,2016-01-11,98.529999
138,AAPL,95.853114,99.110001,96.760002,70798000,98.550003,2016-01-08,96.959999
139,AAPL,95.348934,100.129997,96.43,81094400,98.68,2016-01-07,96.449997
140,AAPL,99.550416,102.370003,99.870003,68457400,100.559998,2016-01-06,100.699997
141,AAPL,101.537472,105.849998,102.410004,55791000,105.75,2016-01-05,102.709999
142,AAPL,104.147334,105.370003,102.00,67649400,102.610001,2016-01-04,105.349998
143,AAPL,104.058365,107.029999,104.82,40912300,107.010002,2015-12-31,105.260002
144,AAPL,106.094845,108.699997,107.18,25213800,108.580002,2015-12-30,107.32
145,AAPL,107.498633,109.43,106.860001,30931200,106.959999,2015-12-29,108.739998
146,AAPL,105.600553,107.690002,106.18,26704200,107.589996,2015-12-28,106.82
147,AAPL,106.796739,109.00,107.949997,13596700,109.00,2015-12-24,108.029999
148,AAPL,107.37012,108.849998,107.199997,32657400,107.269997,2015-12-23,108.610001
149,AAPL,106.005876,107.720001,106.449997,32789400,107.400002,2015-12-22,107.230003
150,AAPL,106.104733,107.370003,105.57,47590600,107.279999,2015-12-21,107.330002
151,AAPL,104.819571,109.519997,105.809998,96453300,108.910004,2015-12-18,106.029999
152,AAPL,107.735899,112.25,108.980003,44772800,112.019997,2015-12-17,108.980003
153,AAPL,110.06895,111.989998,108.800003,56238500,111.07,2015-12-16,111.339996
154,AAPL,109.228655,112.800003,110.349998,52978100,111.940002,2015-12-15,110.489998
155,AAPL,111.195943,112.68,109.790001,64318700,112.18,2015-12-14,112.480003
156,AAPL,111.887949,115.389999,112.849998,46886200,115.190002,2015-12-11,113.18
157,AAPL,114.843813,116.940002,115.510002,29212700,116.040001,2015-12-10,116.169998
158,AAPL,114.300096,117.690002,115.080002,46361400,117.639999,2015-12-09,115.620003
159,AAPL,116.880302,118.599998,116.860001,34309500,117.519997,2015-12-08,118.230003
160,AAPL,116.929726,119.860001,117.809998,32084200,118.980003,2015-12-07,118.279999
161,AAPL,117.671164,119.25,115.110001,57777000,115.290001,2015-12-04,119.029999
162,AAPL,113.884885,116.790001,114.220001,41569500,116.550003,2015-12-03,115.199997
163,AAPL,114.952558,118.110001,116.080002,33386600,117.339996,2015-12-02,116.279999
164,AAPL,116.000455,118.809998,116.860001,34852400,118.75,2015-12-01,117.339996
165,AAPL,116.949502,119.410004,117.75,39180300,117.989998,2015-11-30,118.300003
166,AAPL,116.465091,118.410004,117.599998,13046400,118.290001,2015-11-27,117.809998
167,AAPL,116.68258,119.230003,117.919998,21388300,119.209999,2015-11-25,118.029999
168,AAPL,117.522875,119.349998,117.120003,42803200,117.330002,2015-11-24,118.879997
169,AAPL,116.405778,119.730003,117.339996,32482500,119.269997,2015-11-23,117.75
170,AAPL,117.938086,119.919998,118.849998,34287100,119.199997,2015-11-20,119.300003
171,AAPL,117.424018,119.75,116.760002,43295800,117.639999,2015-11-19,118.779999
172,AAPL,115.95103,117.489998,115.50,46674700,115.760002,2015-11-18,117.290001
173,AAPL,112.392129,115.050003,113.32,27616900,114.919998,2015-11-17,113.690002
174,AAPL,112.876533,114.239998,111.00,38106700,111.379997,2015-11-16,114.18
175,AAPL,111.057534,115.57,112.269997,45812400,115.199997,2015-11-13,112.339996
176,AAPL,114.398953,116.82,115.650002,32525600,116.260002,2015-11-12,115.720001
177,AAPL,114.784501,117.419998,115.209999,45218000,116.370003,2015-11-11,116.110001
178,AAPL,115.436962,118.07,116.059998,59127900,116.900002,2015-11-10,116.769997
179,AAPL,119.193585,121.809998,120.050003,33871400,120.959999,2015-11-09,120.57
180,AAPL,119.677989,121.809998,120.620003,33042300,121.110001,2015-11-06,121.059998
181,AAPL,119.539588,122.690002,120.18,39552700,121.849998,2015-11-05,120.919998
182,AAPL,120.09319,123.82,121.620003,44886100,123.129997,2015-11-04,122.00
183,AAPL,120.654281,123.489998,120.699997,45519000,120.790001,2015-11-03,122.57
184,AAPL,119.286007,121.360001,119.610001,32203300,120.800003,2015-11-02,121.18
185,AAPL,117.632264,121.220001,119.449997,49365300,120.989998,2015-10-30,119.50
186,AAPL,118.646164,120.690002,118.269997,51227300,118.699997,2015-10-29,120.529999
187,AAPL,117.405856,119.300003,116.059998,85551400,116.93,2015-10-28,119.269997
188,AAPL,112.759634,116.540001,113.989998,69884400,115.400002,2015-10-27,114.550003
189,AAPL,113.47822,118.129997,114.919998,66333800,118.080002,2015-10-26,115.279999
190,AAPL,117.21883,119.230003,116.330002,59366900,116.699997,2015-10-23,119.080002
191,AAPL,113.694782,115.50,114.099998,41654100,114.330002,2015-10-22,115.50
192,AAPL,111.98198,115.580002,113.699997,41795200,114.00,2015-10-21,113.760002
193,AAPL,111.991818,114.169998,110.82,48967800,111.339996,2015-10-20,113.769997
194,AAPL,109.983709,111.75,110.110001,29759200,110.800003,2015-10-19,111.730003
195,AAPL,109.304491,112.00,110.529999,38236300,111.779999,2015-10-16,111.040001
196,AAPL,110.111675,112.099998,110.489998,37673500,110.93,2015-10-15,111.860001
197,AAPL,108.487462,111.519997,109.559998,44462400,111.290001,2015-10-14,110.209999
198,AAPL,110.042769,112.449997,110.68,33049300,110.82,2015-10-13,111.790001
199,AAPL,109.855736,112.75,111.440002,30467200,112.730003,2015-10-12,111.599998
200,AAPL,110.367613,112.279999,109.489998,52766100,110.00,2015-10-09,112.120003
201,AAPL,107.78856,110.190002,108.209999,61979600,110.190002,2015-10-08,109.50
202,AAPL,109.048553,111.769997,109.410004,46765600,111.739998,2015-10-07,110.779999
203,AAPL,109.570268,111.739998,109.769997,48857000,110.629997,2015-10-06,111.309998
204,AAPL,109.048553,111.370003,109.07,52064700,109.879997,2015-10-05,110.779999
205,AAPL,108.654803,111.010002,107.550003,58019800,108.010002,2015-10-02,110.379997
206,AAPL,107.867311,109.620003,107.309998,63929100,109.07,2015-10-01,109.580002
207,AAPL,108.576059,111.540001,108.730003,66473000,110.169998,2015-09-30,110.300003
208,AAPL,107.355435,113.510002,107.860001,73365400,112.830002,2015-09-29,109.059998
209,AAPL,110.682611,114.57,112.440002,52109000,113.849998,2015-09-28,112.440002
210,AAPL,112.917129,116.690002,114.019997,56151900,116.440002,2015-09-25,114.709999
211,AAPL,113.202597,115.50,112.370003,50219500,113.25,2015-09-24,115.00
212,AAPL,112.533225,114.720001,113.300003,35756700,113.629997,2015-09-23,114.32
213,AAPL,111.627606,114.18,112.519997,50346200,113.379997,2015-09-22,113.400002
214,AAPL,113.409314,115.370003,113.660004,50222000,113.669998,2015-09-21,115.209999
215,AAPL,111.67682,114.300003,111.870003,74285300,112.209999,2015-09-18,113.449997
216,AAPL,112.139475,116.489998,113.720001,64112600,115.660004,2015-09-17,113.919998
217,AAPL,114.590563,116.540001,115.440002,37173500,116.25,2015-09-16,116.410004
218,AAPL,114.46259,116.529999,114.419998,43341200,115.93,2015-09-15,116.279999
219,AAPL,113.50775,116.889999,114.860001,58363400,116.580002,2015-09-14,115.309998
220,AAPL,112.424944,114.209999,111.760002,49915500,111.790001,2015-09-11,114.209999
221,AAPL,110.810577,113.279999,109.900002,62892800,110.269997,2015-09-10,112.57
222,AAPL,108.428402,114.019997,109.769997,85010800,113.760002,2015-09-09,110.150002
223,AAPL,110.554638,112.559998,110.32,54843600,111.75,2015-09-08,112.309998
224,AAPL,107.562151,110.449997,108.510002,49996300,108.970001,2015-09-04,109.269997
225,AAPL,108.644965,112.779999,110.040001,53233900,112.489998,2015-09-03,110.370003
226,AAPL,110.584168,112.339996,109.129997,61888800,110.230003,2015-09-02,112.339996
227,AAPL,106.036382,111.879997,107.360001,76845900,110.150002,2015-09-01,107.720001
228,AAPL,110.99761,114.529999,112.00,56229300,112.029999,2015-08-31,112.760002
229,AAPL,111.519325,113.309998,111.540001,53164400,112.169998,2015-08-28,113.290001
230,AAPL,111.155105,113.239998,110.019997,84616100,112.230003,2015-08-27,112.919998
231,AAPL,107.975593,109.889999,105.050003,96774600,107.089996,2015-08-26,109.690002
232,AAPL,102.118584,111.110001,103.50,103601600,111.110001,2015-08-25,103.739998
233,AAPL,101.508279,108.800003,92.00,162206300,94.870003,2015-08-24,103.120003
234,AAPL,104.107017,111.900002,105.650002,128275500,110.43,2015-08-21,105.760002
235,AAPL,110.889328,114.349998,111.629997,68501600,114.080002,2015-08-20,112.650002
236,AAPL,113.212443,116.519997,114.68,47445700,116.099998,2015-08-19,115.010002
237,AAPL,114.679153,117.440002,116.010002,34560700,116.43,2015-08-18,116.50
238,AAPL,115.328841,117.650002,115.50,40884700,116.040001,2015-08-17,117.160004
239,AAPL,114.147592,116.309998,114.010002,42929500,114.32,2015-08-14,115.959999
240,AAPL,113.350254,116.400002,114.540001,48535800,116.040001,2015-08-13,115.150002
241,AAPL,113.438844,115.419998,109.629997,101217500,112.529999,2015-08-12,115.239998
242,AAPL,111.716196,118.18,113.330002,97082800,117.809998,2015-08-11,113.489998
243,AAPL,117.848827,119.989998,116.529999,54951600,116.529999,2015-08-10,119.720001
244,AAPL,113.714467,116.25,114.50,38670400,114.580002,2015-08-07,115.519997
245,AAPL,113.330563,116.50,114.120003,52903000,115.970001,2015-08-06,115.129997
246,AAPL,113.084479,117.440002,112.099998,99312600,112.949997,2015-08-05,115.400002
247,AAPL,112.339726,117.699997,113.25,124138600,117.419998,2015-08-04,114.639999
248,AAPL,116.063481,122.57,117.519997,69976000,121.50,2015-08-03,118.440002
249,AAPL,118.866096,122.639999,120.910004,42885000,122.599998,2015-07-31,121.300003
250,AAPL,119.914626,122.57,121.709999,33628300,122.32,2015-07-30,122.370003
251,AAPL,120.52218,123.50,122.269997,37011700,123.150002,2015-07-29,122.989998
252,AAPL,120.904354,123.910004,122.550003,33618100,123.379997,2015-07-28,123.379997
253,AAPL,120.306594,123.610001,122.120003,44455500,123.089996,2015-07-27,122.769997
254,AAPL,122.001884,125.739998,123.900002,42162300,125.32,2015-07-24,124.50
255,AAPL,122.648645,127.089996,125.059998,50999500,126.199997,2015-07-23,125.160004
256,AAPL,122.707438,125.50,121.989998,115450600,121.989998,2015-07-22,125.220001
257,AAPL,128.126477,132.919998,130.320007,76756400,132.850006,2015-07-21,130.75
258,AAPL,129.419998,132.970001,130.699997,58900200,130.970001,2015-07-20,132.070007
259,AAPL,127.019145,129.619995,128.309998,46164700,129.080002,2015-07-17,129.619995
260,AAPL,125.931417,128.570007,127.349998,36222400,127.739998,2015-07-16,128.509995
261,AAPL,124.275333,127.150002,125.580002,33649200,125.720001,2015-07-15,126.82
262,AAPL,123.089612,126.370003,125.040001,31768100,126.040001,2015-07-14,125.610001
263,AAPL,123.138612,125.760002,124.32,41440500,125.029999,2015-07-13,125.660004
264,AAPL,120.806362,123.849998,121.209999,61354500,121.940002,2015-07-10,123.279999
265,AAPL,117.660773,124.059998,119.220001,77821600,123.849998,2015-07-09,120.07
266,AAPL,120.11061,124.639999,122.540001,60761600,124.480003,2015-07-08,122.57
267,AAPL,123.168009,126.150002,123.769997,46946800,125.889999,2015-07-07,125.690002
268,AAPL,123.471786,126.230003,124.849998,28060400,124.940002,2015-07-06,126.00
269,AAPL,123.90296,126.690002,125.769997,27211000,126.43,2015-07-02,126.440002
270,AAPL,124.059746,126.940002,125.989998,30238800,126.900002,2015-07-01,126.599998
271,AAPL,122.913224,126.120003,124.860001,44370700,125.57,2015-06-30,125.43
272,AAPL,122.031281,126.470001,124.480003,49161400,125.459999,2015-06-29,124.529999
273,AAPL,124.206737,127.989998,126.510002,44066800,127.669998,2015-06-26,126.75
274,AAPL,124.941688,129.199997,127.50,31938100,128.860001,2015-06-25,127.50
275,AAPL,125.539449,129.800003,127.120003,55280900,127.209999,2015-06-24,128.110001
276,AAPL,124.481118,127.610001,126.879997,30268900,127.480003,2015-06-23,127.029999
277,AAPL,125.049482,128.059998,127.080002,34039300,127.489998,2015-06-22,127.610001
278,AAPL,124.059746,127.82,126.400002,54716900,127.709999,2015-06-19,126.599998
279,AAPL,125.314061,128.309998,127.220001,35407200,127.230003,2015-06-18,127.879997
280,AAPL,124.745705,127.879997,126.739998,32918100,127.720001,2015-06-17,127.300003
281,AAPL,125.03968,127.849998,126.370003,31494100,127.029999,2015-06-16,127.599998
282,AAPL,124.373324,127.239998,125.709999,43988900,126.099998,2015-06-15,126.919998
283,AAPL,124.618308,128.330002,127.110001,36886200,128.190002,2015-06-12,127.169998
284,AAPL,126.009814,130.179993,128.479996,35390900,129.179993,2015-06-11,128.589996
285,AAPL,126.294003,129.339996,127.849998,39087300,127.919998,2015-06-10,128.880005
286,AAPL,124.863292,128.080002,125.620003,56075400,126.699997,2015-06-09,127.419998
287,AAPL,125.235672,129.210007,126.830002,52674800,128.899994,2015-06-08,127.800003
288,AAPL,126.068608,129.690002,128.360001,35626800,129.50,2015-06-05,128.649994
289,AAPL,126.764368,130.580002,128.910004,38450100,129.580002,2015-06-04,129.360001
290,AAPL,127.509113,130.940002,129.899994,30889400,130.660004,2015-06-03,130.119995
291,AAPL,127.352335,130.660004,129.320007,33667600,129.860001,2015-06-02,129.960007
292,AAPL,127.920684,131.389999,130.050003,32112800,130.279999,2015-06-01,130.539993
293,AAPL,127.665906,131.449997,129.899994,50884500,131.229996,2015-05-29,130.279999
294,AAPL,129.135808,131.949997,131.100006,30733300,131.860001,2015-05-28,131.779999
295,AAPL,129.390586,132.259995,130.050003,45833200,130.339996,2015-05-27,132.039993
296,AAPL,127.019145,132.910004,129.119995,70697600,132.600006,2015-05-26,129.619995
297,AAPL,129.880553,132.970001,131.399994,45596000,131.600006,2015-05-22,132.539993
298,AAPL,128.753634,131.630005,129.830002,39730400,130.070007,2015-05-21,131.389999
299,AAPL,127.450319,130.979996,129.339996,36454900,130.00,2015-05-20,130.059998
300,AAPL,127.460128,130.880005,129.639999,44633200,130.690002,2015-05-19,130.070007
301,AAPL,127.577716,130.720001,128.360001,50882900,128.380005,2015-05-18,130.190002
302,AAPL,126.18621,129.490005,128.210007,38208000,129.070007,2015-05-15,128.770004
303,AAPL,126.362591,128.949997,127.160004,45203500,127.410004,2015-05-14,128.949997
304,AAPL,123.481588,127.190002,125.870003,34694200,126.150002,2015-05-13,126.010002
305,AAPL,123.344397,126.879997,124.82,48160000,125.599998,2015-05-12,125.870003
306,AAPL,123.785365,127.559998,125.629997,42035800,127.389999,2015-05-11,126.32
307,AAPL,125.059283,127.620003,126.110001,55550400,126.68,2015-05-08,127.620003
308,AAPL,122.746637,126.080002,124.019997,43940900,124.769997,2015-05-07,125.260002
309,AAPL,121.992082,126.75,123.360001,72141000,126.559998,2015-05-06,125.010002
310,AAPL,122.763011,128.449997,125.779999,49271400,128.149994,2015-05-05,125.800003
311,AAPL,125.592995,130.570007,128.259995,50988300,129.50,2015-05-04,128.699997
312,AAPL,125.83696,130.130005,125.300003,58512600,126.099998,2015-05-01,128.949997
313,AAPL,122.128701,128.639999,124.580002,83195400,128.639999,2015-04-30,125.150002
314,AAPL,125.534446,131.589996,128.300003,63386100,130.160004,2015-04-29,128.639999
315,AAPL,127.408092,134.539993,129.570007,118924000,134.460007,2015-04-28,130.559998
316,AAPL,129.447633,133.130005,131.149994,96954200,132.309998,2015-04-27,132.649994
317,AAPL,127.134853,130.630005,129.229996,44525900,130.490005,2015-04-24,130.279999
318,AAPL,126.539579,130.419998,128.139999,45770900,128.300003,2015-04-23,129.669998
319,AAPL,125.514924,128.869995,126.32,37654500,126.989998,2015-04-22,128.619995
320,AAPL,123.846215,128.199997,126.669998,32435100,128.100006,2015-04-21,126.910004
321,AAPL,124.519552,128.119995,125.169998,47054300,125.57,2015-04-20,127.599998
322,AAPL,121.738357,126.139999,124.459999,51957000,125.550003,2015-04-17,124.75
323,AAPL,123.124074,127.099998,126.110001,28369000,126.279999,2015-04-16,126.169998
324,AAPL,123.719348,127.129997,126.010002,28970400,126.410004,2015-04-15,126.779999
325,AAPL,123.25094,127.290001,125.910004,25524600,127.00,2015-04-14,126.300003
326,AAPL,123.787658,128.570007,126.610001,36365100,128.369995,2015-04-13,126.849998
327,AAPL,124.031623,127.209999,125.260002,40188000,125.949997,2015-04-10,127.099998
