Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-02-06,0.0,1.9125591516494753,1.9125591516494753,1.912559151649475,95,0.0,0.0
1986-02-07,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-10,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-11,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-12,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-13,0.0,1.9125591516494753,1.9125591516494753,1.912559151649475,95,0.0,0.0
1986-02-14,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-18,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-19,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-20,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-21,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-24,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-25,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-26,1.9125591516494753,1.9125591516494753,1.9125591516494753,1.912559151649475,0,0.0,0.0
1986-02-27,0.0,1.9125591516494753,1.9125591516494753,1.912559151649475,476,0.0,0.0
1986-02-28,0.0,1.9125591516494753,1.9125591516494753,1.912559151649475,524,0.0,0.0
1986-03-03,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,4286,0.0,0.0
1986-03-04,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,12524,0.0,0.0
1986-03-05,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,9048,0.0,0.0
1986-03-06,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,2143,0.0,0.0
1986-03-07,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,3762,0.0,0.0
1986-03-10,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,3000,0.0,0.0
1986-03-11,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,5952,0.0,0.0
1986-03-12,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,33286,0.0,0.0
1986-03-13,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,3952,0.0,0.0
1986-03-14,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,3143,0.0,0.0
1986-03-17,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,3905,0.0,0.0
1986-03-18,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,5143,0.0,0.0
1986-03-19,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,1810,0.0,0.0
1986-03-20,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,5381,0.0,0.0
1986-03-21,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,9190,0.0,0.0
1986-03-24,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,4333,0.0,0.0
1986-03-25,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,4571,0.0,0.0
1986-03-26,0.0,1.9125591516494753,1.8822009823437096,1.912559151649475,3286,0.0,0.0
1986-03-27,0.0,1.8822003602981567,1.8822003602981567,1.8822003602981567,8238,0.0,0.0
1986-03-31,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,6619,0.0,0.0
1986-04-01,0.0,1.8822003602981567,1.8822003602981567,1.8822003602981567,6905,0.0,0.0
1986-04-02,0.0,1.8822003602981567,1.8822003602981567,1.8822003602981567,5714,0.0,0.0
1986-04-03,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,2905,0.0,0.0
1986-04-04,0.0,1.9125585195709,1.8822003602981567,1.8822003602981567,5810,0.0,0.0
1986-04-07,0.0,1.912556900244977,1.851840853691101,1.851840853691101,4190,0.0,0.0
1986-04-08,0.0,1.8821987666758937,1.851840853691101,1.851840853691101,3190,0.0,0.0
1986-04-09,0.0,1.8821987666758937,1.851840853691101,1.851840853691101,1810,0.0,0.0
1986-04-10,0.0,1.8822003602981567,1.8518424216098905,1.8822003602981567,7333,0.0,0.0
1986-04-11,0.0,1.8821987666758937,1.851840853691101,1.851840853691101,3619,0.0,0.0
1986-04-14,0.0,1.8821987666758937,1.851840853691101,1.851840853691101,9952,0.0,0.0
1986-04-15,0.0,1.851840853691101,1.8214827201220178,1.851840853691101,4857,0.0,0.0
1986-04-16,0.0,1.851840853691101,1.8214827201220178,1.851840853691101,3381,0.0,0.0
1986-04-17,0.0,1.851840790926381,1.8214826583862307,1.8214826583862305,14524,0.0,0.0
1986-04-18,0.0,1.851842337507193,1.7607680844096403,1.7911261320114136,8048,0.0,0.0
1986-04-21,0.0,1.791125132909369,1.7304089612814915,1.7607671022415161,12238,0.0,0.0
1986-04-22,0.0,1.7911261320114134,1.7607680844096403,1.7911261320114136,2286,0.0,0.0
1986-04-23,0.0,1.791125132909369,1.7607671022415163,1.7607671022415161,2333,0.0,0.0
1986-04-24,0.0,1.8214826583862307,1.7911246361382218,1.8214826583862305,8619,0.0,0.0
1986-04-25,0.0,1.8214831635772215,1.7304089612814915,1.7607671022415161,8952,0.0,0.0
1986-04-28,0.0,1.8214841796131864,1.7000518789138606,1.7911261320114136,14952,0.0,0.0
1986-04-29,0.0,1.7911265573625998,1.7304103374481201,1.7304103374481201,4000,0.0,0.0
1986-04-30,0.0,1.7911261320114134,1.7000518789138606,1.7911261320114136,3143,0.0,0.0
1986-05-01,0.0,1.7911261320114134,1.7304099265156336,1.7911261320114136,5476,0.0,0.0
1986-05-02,0.0,1.7911261320114134,1.7607680844096403,1.7911261320114136,3286,0.0,0.0
1986-05-05,0.0,1.851840853691101,1.79112469684508,1.851840853691101,7143,0.0,0.0
1986-05-06,0.0,1.9429156780242918,1.8518416779484568,1.942915678024292,13714,0.0,0.0
1986-05-07,0.0,1.9429156780242918,1.912557751527143,1.942915678024292,4905,0.0,0.0
1986-05-08,0.0,1.9732743501663206,1.942916195006906,1.9732743501663208,5476,0.0,0.0
1986-05-09,0.0,2.003632505325735,1.9732743501663206,1.9732743501663208,3095,0.0,0.0
1986-05-12,0.0,2.0036332607269287,1.9429169275170886,2.0036332607269287,4286,0.0,0.0
1986-05-13,0.0,2.003632505325735,1.9732743501663206,1.9732743501663208,1714,0.0,0.0
1986-05-14,0.0,1.9732743501663206,1.9732743501663206,1.9732743501663208,381,0.0,0.0
1986-05-15,0.0,1.9732738251058293,1.9429156780242918,1.942915678024292,2190,0.0,0.0
1986-05-16,0.0,1.9429156780242918,1.912557751527143,1.942915678024292,1619,0.0,0.0
1986-05-19,0.0,1.9429148132297696,1.851840853691101,1.851840853691101,1952,0.0,0.0
1986-05-20,0.0,1.851840853691101,1.8214827201220178,1.851840853691101,1143,0.0,0.0
1986-05-21,0.0,1.7911261320114134,1.7304099265156336,1.7911261320114136,4524,0.0,0.0
1986-05-22,0.0,1.851842337507193,1.7607680844096403,1.7911261320114136,6476,0.0,0.0
1986-05-23,0.0,1.8214841796131864,1.7607680844096403,1.7911261320114136,3333,0.0,0.0
1986-05-27,0.0,1.8822003602981567,1.8214842623371472,1.8822003602981567,714,0.0,0.0
1986-05-28,0.0,1.8821987028822482,1.8214826583862307,1.8214826583862305,2190,0.0,0.0
