Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-08-09,12.699803135611795,14.927838773438426,12.699803135611795,14.705035209655762,1601500,0.0,0
1996-08-12,14.705035209655763,14.927838773438426,14.59363342776443,14.705035209655762,260900,0.0,0
1996-08-13,14.705035435334416,14.927839002536453,14.593633651733398,14.593633651733398,162800,0.0,0
1996-08-14,14.593633651733398,14.816437218935436,14.593633651733398,14.593633651733398,59500,0.0,0
1996-08-15,14.816435813903809,14.816435813903809,14.593632267830067,14.816435813903809,62300,0.0,0
1996-08-16,14.593633651733398,14.816437218935436,14.593633651733398,14.593633651733398,40600,0.0,0
1996-08-19,14.593631125208159,14.927836418151855,14.593631125208159,14.927836418151855,381500,0.0,0
1996-08-20,14.927843024765235,15.373450279235838,14.705039397529932,15.37345027923584,115000,0.0,0
1996-08-21,15.373446728320832,15.70765209197998,15.150643152548067,15.70765209197998,167600,0.0,0
1996-08-22,15.707650698148287,15.93045425415039,15.484847142146183,15.93045425415039,42400,0.0,0
1996-08-23,15.707655525207517,16.933075459798175,15.707655525207517,16.71027183532715,80300,0.0,0
1996-08-26,16.710266412473192,17.37867706897212,16.48746286030688,17.044471740722656,117800,0.0,0
1996-08-27,17.378679275512695,17.601482855967987,17.155875695057404,17.378679275512695,318700,0.0,0
1996-08-28,17.601475891314056,17.712877637461613,16.93306541442871,16.93306541442871,202600,0.0,0
1996-08-29,16.93306422877956,17.15586770547403,16.487457275390625,16.487457275390625,35600,0.0,0
1996-08-30,16.8216707543151,16.8216707543151,16.153259995865493,16.26466178894043,127500,0.0,0
1996-09-03,16.26466373658516,16.26466373658516,15.596252898095358,15.819056510925293,89900,0.0,0
1996-09-04,16.04185820279056,16.4874653750903,15.81905461664069,16.26466178894043,64100,0.0,0
1996-09-05,16.487464607184663,16.487464607184663,15.484848516207215,15.70765209197998,41800,0.0,0
1996-09-06,15.707654704510325,15.930458317340259,15.596252898095358,15.819056510925293,30200,0.0,0
1996-09-09,15.59624777899848,16.041854858398438,15.59624777899848,16.041854858398438,50100,0.0,0
1996-09-10,16.04185559502963,16.487462694891565,15.70765027013318,16.153257369995117,36400,0.0,0
1996-09-11,16.376060167948403,16.376060167948403,15.930453088548447,16.041854858398438,8200,0.0,0
1996-09-12,15.930458964133749,16.59886982976174,15.930458964133749,16.376066207885742,42100,0.0,0
1996-09-13,16.59887002309163,16.821673647562662,16.26466458638509,16.71027183532715,106400,0.0,0
1996-09-16,16.48746203768785,17.49007797241211,16.48746203768785,17.49007797241211,71700,0.0,0
1996-09-17,17.60148064486952,18.715498407203032,17.267275316169464,18.492694854736328,171300,0.0,0
1996-09-18,19.16110401363163,20.275121688842773,18.82689871106829,20.275121688842773,121600,0.0,0
1996-09-19,20.052320347275842,20.163722126982933,19.16110610961914,19.16110610961914,275800,0.0,0
1996-09-20,18.93830433869973,18.93830433869973,17.155875695057404,17.378679275512695,289400,0.0,0
1996-09-23,17.4900741451665,17.4900741451665,16.59886017598604,16.93306541442871,59900,0.0,0
1996-09-24,16.933074746355913,16.933074746355913,16.59886932373047,16.59886932373047,134900,0.0,0
1996-09-25,16.59886017598604,17.044467160576268,16.59886017598604,16.93306541442871,91600,0.0,0
1996-09-26,17.044476048046388,17.601485069224378,16.821672439575195,16.821672439575195,85300,0.0,0
1996-09-27,17.155868906723825,17.155868906723825,16.710261922133597,16.93306541442871,36800,0.0,0
1996-09-30,17.155874252319336,17.155874252319336,16.71026712888247,17.155874252319336,254700,0.0,0
1996-10-01,17.155874252319336,17.490079594896986,16.933070690600903,17.155874252319336,54000,0.0,0
1996-10-02,17.155872660837353,17.601479742937027,17.155872660837353,17.49007797241211,10000,0.0,0
1996-10-03,17.6014813757562,17.6014813757562,17.155874252319336,17.155874252319336,19300,0.0,0
1996-10-04,17.601484298706055,17.601484298706055,17.15587710127046,17.601484298706055,45400,0.0,0
1996-10-07,17.267271404617404,18.158485412597656,17.267271404617404,18.158485412597656,41500,0.0,0
1996-10-08,18.158493250265888,19.383913040161133,18.158493250265888,19.383913040161133,61100,0.0,0
1996-10-09,19.049707642916974,19.383913040161133,18.93830584383559,19.383913040161133,25700,0.0,0
