,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-27,PSA,250.229996,248.179993,910700,250.229996,248.179993,245.699997
1,2016-07-26,PSA,252.210007,250.429993,593600,251.660004,250.429993,249.270004
2,2016-07-25,PSA,255.169998,251.960007,417500,254.440002,251.960007,249.899994
3,2016-07-22,PSA,255.210007,253.740005,636800,251.770004,253.740005,251.130005
4,2016-07-21,PSA,251.789993,251.649994,659500,251.699997,251.649994,249.75
5,2016-07-20,PSA,252.470001,251.919998,379500,252.259995,251.919998,250.770004
6,2016-07-19,PSA,252.179993,252.139999,714700,251.660004,252.139999,248.960007
7,2016-07-18,PSA,252.600006,251.25,716700,252.279999,251.25,250.229996
8,2016-07-15,PSA,254.419998,251.619995,662200,254.070007,251.619995,250.389999
9,2016-07-14,PSA,257.390015,254.070007,636600,257.390015,254.070007,252.070007
10,2016-07-13,PSA,257.029999,256.450012,672600,256.549988,256.450012,254.830002
11,2016-07-12,PSA,257.700012,255.800003,625700,256.48999,255.800003,253.029999
12,2016-07-11,PSA,258.690002,256.559998,652300,258.119995,256.559998,254.630005
13,2016-07-08,PSA,257.709991,257.339996,912800,254.690002,257.339996,253.770004
14,2016-07-07,PSA,257.390015,253.779999,703300,257.390015,253.779999,252.350006
15,2016-07-06,PSA,260.829987,258.130005,946200,259.329987,258.130005,257.309998
16,2016-07-05,PSA,260.00,259.73999,1009000,253.710007,259.73999,253.710007
17,2016-07-01,PSA,256.980011,253.839996,656700,256.540009,253.839996,251.75
18,2016-06-30,PSA,255.729996,255.589996,880100,254.339996,255.589996,251.669998
19,2016-06-29,PSA,256.799988,254.009995,696400,254.059998,254.009995,252.809998
20,2016-06-28,PSA,254.190002,253.139999,970900,251.00,253.139999,250.149994
21,2016-06-27,PSA,251.320007,250.210007,1454000,240.589996,250.210007,240.479996
22,2016-06-24,PSA,245.399994,241.320007,1362600,234.979996,241.320007,234.979996
23,2016-06-23,PSA,243.869995,241.00,894800,241.800003,241.00,240.220001
24,2016-06-22,PSA,241.240005,240.130005,866500,241.080002,240.130005,238.050003
25,2016-06-21,PSA,243.399994,241.119995,734700,242.360001,241.119995,241.059998
26,2016-06-20,PSA,245.130005,240.949997,953100,242.710007,240.949997,240.580002
27,2016-06-17,PSA,244.220001,241.339996,1166600,244.029999,241.339996,239.100006
28,2016-06-16,PSA,246.960007,244.330002,1038400,242.759995,244.330002,242.199997
29,2016-06-15,PSA,244.740005,243.429993,1282800,239.979996,243.429993,238.210007
30,2016-06-14,PSA,241.020004,238.119995,1081800,240.50,238.119995,238.009995
31,2016-06-13,PSA,242.990005,240.350006,919200,240.570007,240.350006,240.130005
32,2016-06-10,PSA,244.589996,239.989987,1837500,244.00,241.789993,240.639999
33,2016-06-09,PSA,252.779999,243.602889,1524300,250.350006,245.429993,244.380005
34,2016-06-08,PSA,256.920013,250.123986,1502900,255.080002,252.00,246.029999
35,2016-06-07,PSA,259.23999,253.786518,845900,257.140015,255.690002,255.470001
36,2016-06-06,PSA,262.73999,255.493715,714600,260.51001,257.410004,256.309998
37,2016-06-03,PSA,261.50,258.322504,759000,258.279999,260.26001,258.279999
38,2016-06-02,PSA,258.029999,256.059479,602900,255.559998,257.980011,254.259995
39,2016-06-01,PSA,257.130005,254.878335,696100,253.029999,256.790009,252.300003
40,2016-05-31,PSA,256.160004,251.821262,1306000,255.550003,253.710007,251.910004
41,2016-05-27,PSA,256.450012,253.329936,373800,254.110001,255.229996,254.110001
42,2016-05-26,PSA,255.369995,252.248054,488900,253.039993,254.139999,252.00
43,2016-05-25,PSA,254.919998,251.454007,624700,254.380005,253.339996,251.449997
44,2016-05-24,PSA,255.949997,252.496193,680400,252.440002,254.389999,252.440002
45,2016-05-23,PSA,253.559998,249.994949,508400,252.679993,251.869995,251.089996
46,2016-05-20,PSA,253.350006,250.501162,784900,251.330002,252.380005,249.979996
47,2016-05-19,PSA,252.940002,247.940367,1183700,251.25,249.800003,248.559998
48,2016-05-18,PSA,258.089996,251.930444,1076100,257.369995,253.820007,250.860001
49,2016-05-17,PSA,265.630005,256.317522,826900,264.98999,258.23999,257.540009
50,2016-05-16,PSA,265.820007,262.997432,428200,261.899994,264.970001,261.450012
51,2016-05-13,PSA,265.059998,259.940374,500700,265.059998,261.890015,261.720001
52,2016-05-12,PSA,265.73999,262.719517,830200,260.339996,264.690002,257.410004
53,2016-05-11,PSA,265.279999,257.349789,568800,265.26001,259.279999,257.109985
54,2016-05-10,PSA,267.339996,262.967656,632100,266.149994,264.940002,263.100006
55,2016-05-09,PSA,265.450012,262.808844,734500,263.75,264.779999,262.559998
56,2016-05-06,PSA,264.100006,261.349786,743700,260.290009,263.309998,259.329987
57,2016-05-05,PSA,260.75,258.123981,788100,256.519989,260.059998,255.149994
58,2016-05-04,PSA,259.959991,255.563201,1081900,252.300003,257.480011,251.839996
59,2016-05-03,PSA,255.869995,251.36468,915500,251.809998,253.25,251.070007
60,2016-05-02,PSA,253.660004,250.68975,997900,245.240005,252.570007,245.00
61,2016-04-29,PSA,248.320007,242.987509,883900,247.619995,244.809998,241.770004
62,2016-04-28,PSA,251.619995,247.156239,801200,247.619995,249.009995,247.449997
63,2016-04-27,PSA,254.380005,246.362207,1244200,254.160004,248.210007,246.00
64,2016-04-26,PSA,259.339996,254.898175,919100,259.00,256.809998,255.009995
65,2016-04-25,PSA,258.690002,256.565661,745000,254.529999,258.48999,253.119995
66,2016-04-22,PSA,257.160004,255.027212,785000,255.800003,256.940002,253.550003
67,2016-04-21,PSA,263.920013,253.190979,968300,263.190002,255.089996,254.860001
68,2016-04-20,PSA,264.850006,260.833668,911300,263.910004,262.790009,261.179993
69,2016-04-19,PSA,272.910004,261.518534,921600,272.910004,263.480011,262.959991
70,2016-04-18,PSA,272.73999,270.570635,576300,267.940002,272.600006,267.130005
71,2016-04-15,PSA,268.76001,265.945323,987300,267.559998,267.940002,266.269989
72,2016-04-14,PSA,272.130005,265.161196,625300,271.01001,267.149994,265.98999
73,2016-04-13,PSA,277.600006,269.885769,631300,277.540009,271.910004,270.220001
74,2016-04-12,PSA,276.839996,274.10413,604100,273.00,276.160004,272.070007
75,2016-04-11,PSA,275.059998,270.223235,383000,274.839996,272.25,271.769989
76,2016-04-08,PSA,275.790009,272.009822,450500,274.25,274.049988,273.140015
77,2016-04-07,PSA,274.640015,271.791459,678100,273.519989,273.829987,271.570007
78,2016-04-06,PSA,274.079987,271.692228,549400,273.850006,273.730011,270.359985
79,2016-04-05,PSA,276.799988,271.811329,524600,275.130005,273.850006,272.910004
80,2016-04-04,PSA,277.059998,274.213297,575800,275.399994,276.269989,273.779999
81,2016-04-01,PSA,276.769989,273.46888,709600,275.609985,275.519989,273.359985
82,2016-03-31,PSA,276.829987,273.77657,623200,273.920013,275.829987,273.399994
83,2016-03-30,PSA,275.100006,271.176079,548000,275.00,273.209991,272.660004
84,2016-03-29,PSA,274.640015,272.46642,680100,270.01001,274.51001,268.809998
85,2016-03-28,PSA,271.399994,267.851012,473700,267.279999,269.859985,267.279999
86,2016-03-24,PSA,267.119995,264.694693,568500,263.790009,266.679993,263.429993
87,2016-03-23,PSA,267.170013,263.22573,605600,264.350006,265.200012,263.179993
88,2016-03-22,PSA,265.660004,261.93539,575700,263.119995,263.899994,262.140015
89,2016-03-21,PSA,271.00,262.292726,753100,268.049988,264.26001,263.829987
90,2016-03-18,PSA,271.809998,267.444091,1100900,270.100006,269.450012,267.589996
91,2016-03-17,PSA,270.679993,267.741846,603700,267.279999,269.75,266.720001
92,2016-03-16,PSA,268.630005,266.034649,819200,262.420013,268.029999,260.850006
93,2016-03-15,PSA,264.329987,261.548309,739700,258.920013,263.51001,258.25
94,2016-03-14,PSA,260.220001,257.77658,932500,255.320007,259.709991,254.990005
95,2016-03-11,PSA,257.119995,253.220777,679700,252.190002,256.820007,251.619995
96,2016-03-10,PSA,253.320007,246.49635,736600,250.910004,250.00,247.889999
97,2016-03-09,PSA,251.529999,246.387891,511900,249.639999,249.889999,248.850006
98,2016-03-08,PSA,253.020004,245.431484,751800,250.410004,248.919998,248.399994
99,2016-03-07,PSA,250.649994,247.058368,561200,249.570007,250.570007,247.669998
100,2016-03-04,PSA,253.350006,246.447047,824400,252.830002,249.949997,248.350006
101,2016-03-03,PSA,256.959991,249.661369,587900,256.00,253.210007,250.020004
102,2016-03-02,PSA,256.779999,252.579893,556400,254.899994,256.170013,254.460007
103,2016-03-01,PSA,255.00,251.327672,741400,249.729996,254.899994,249.729996
104,2016-02-29,PSA,254.940002,245.993502,953700,254.00,249.490005,249.289993
105,2016-02-26,PSA,256.00,250.479724,907000,254.759995,254.039993,253.309998
106,2016-02-25,PSA,255.25,251.524881,756000,251.25,255.100006,250.259995
107,2016-02-24,PSA,254.440002,246.417469,589800,252.460007,249.919998,247.850006
108,2016-02-23,PSA,256.790009,250.164216,521200,253.330002,253.720001,253.110001
109,2016-02-22,PSA,254.949997,250.085336,520100,253.330002,253.639999,251.720001
110,2016-02-19,PSA,254.320007,248.438742,1084800,246.289993,251.970001,244.059998
111,2016-02-18,PSA,247.789993,243.262319,528300,245.50,246.720001,244.589996
112,2016-02-17,PSA,249.449997,242.660867,1093900,242.960007,246.110001,242.350006
113,2016-02-16,PSA,239.369995,234.841995,838400,236.220001,238.179993,234.059998
114,2016-02-12,PSA,237.509995,230.336049,1040700,237.169998,233.610001,229.839996
115,2016-02-11,PSA,236.919998,231.538953,1388100,234.720001,234.830002,230.940002
116,2016-02-10,PSA,238.910004,232.564371,856000,235.320007,235.869995,234.619995
117,2016-02-09,PSA,235.330002,229.655717,1061000,228.119995,232.919998,225.949997
118,2016-02-08,PSA,235.960007,225.770932,1418200,235.00,228.979996,224.710007
119,2016-02-05,PSA,245.75,233.806722,1188600,245.75,237.130005,236.729996
120,2016-02-04,PSA,252.839996,242.769326,930500,252.710007,246.220001,245.600006
121,2016-02-03,PSA,257.980011,249.562765,708600,256.23999,253.110001,250.139999
122,2016-02-02,PSA,256.119995,251.643195,774600,254.039993,255.220001,251.850006
123,2016-02-01,PSA,256.459991,250.519172,675800,253.139999,254.080002,251.630005
124,2016-01-29,PSA,255.970001,250.006455,978900,251.789993,253.559998,249.070007
125,2016-01-28,PSA,252.529999,245.569521,736700,248.910004,249.059998,247.479996
126,2016-01-27,PSA,253.919998,244.701849,978900,253.020004,248.179993,246.970001
127,2016-01-26,PSA,253.539993,249.91772,983600,246.850006,253.470001,246.380005
128,2016-01-25,PSA,251.490005,244.041241,918000,247.979996,247.509995,246.380005
129,2016-01-22,PSA,249.220001,244.258159,778500,242.789993,247.729996,242.600006
130,2016-01-21,PSA,244.669998,237.681638,748700,241.210007,241.059998,240.130005
131,2016-01-20,PSA,249.910004,236.922425,1336500,248.740005,240.289993,239.509995
132,2016-01-19,PSA,252.779999,246.930186,901600,250.119995,250.440002,247.820007
133,2016-01-15,PSA,253.380005,245.066674,1273900,247.740005,248.550003,246.300003
134,2016-01-14,PSA,251.660004,246.230129,1070400,249.770004,249.729996,246.429993
135,2016-01-13,PSA,254.660004,245.855465,849400,250.490005,249.350006,248.910004
136,2016-01-12,PSA,251.270004,246.663965,856000,250.119995,250.169998,248.00
137,2016-01-11,PSA,251.470001,246.170973,818100,248.199997,249.669998,248.089996
138,2016-01-08,PSA,251.389999,243.765166,600600,250.199997,247.229996,246.800003
139,2016-01-07,PSA,251.880005,245.559666,633700,248.479996,249.050003,248.389999
140,2016-01-06,PSA,253.800003,248.142943,589800,250.00,251.669998,249.639999
141,2016-01-05,PSA,252.270004,247.748555,776000,244.800003,251.270004,244.360001
142,2016-01-04,PSA,246.479996,240.945247,1220900,243.919998,244.369995,242.149994
143,2015-12-31,PSA,250.839996,244.22858,517900,250.50,247.699997,247.660004
144,2015-12-30,PSA,252.449997,246.949909,516300,252.190002,250.460007,249.910004
145,2015-12-29,PSA,253.929993,248.675384,689300,252.729996,252.210007,251.130005
146,2015-12-28,PSA,251.800003,247.649951,509600,247.800003,251.169998,247.020004
147,2015-12-24,PSA,249.529999,244.770875,310800,249.169998,248.25,247.380005
148,2015-12-23,PSA,249.949997,245.145554,819500,248.880005,248.630005,246.740005
149,2015-12-22,PSA,252.860001,245.007517,1020600,251.699997,248.490005,248.210007
150,2015-12-21,PSA,251.460007,247.12738,722700,250.509995,250.639999,249.25
151,2015-12-18,PSA,249.740005,245.254013,1734900,247.020004,248.740005,245.660004
152,2015-12-17,PSA,249.880005,244.090543,901100,248.380005,247.559998,246.690002
153,2015-12-16,PSA,250.720001,246.338588,1051700,247.910004,249.839996,247.210007
154,2015-12-15,PSA,251.740005,243.351054,953500,250.850006,246.809998,246.660004
155,2015-12-14,PSA,249.559998,245.599099,1148500,241.710007,249.089996,241.710007
156,2015-12-11,PSA,242.089996,238.578888,913800,239.00,241.970001,237.820007
157,2015-12-10,PSA,244.330002,237.523876,755400,243.179993,240.899994,240.639999
158,2015-12-09,PSA,246.820007,239.35781,830300,246.820007,242.759995,242.020004
159,2015-12-08,PSA,246.75,242.749602,1301800,242.869995,246.199997,240.910004
160,2015-12-07,PSA,243.869995,239.742344,684400,242.490005,243.149994,241.559998
161,2015-12-04,PSA,242.860001,238.509862,1056200,238.160004,241.899994,238.160004
162,2015-12-03,PSA,242.070007,233.510924,1246400,239.380005,236.830002,235.419998
163,2015-12-02,PSA,244.190002,236.784387,818900,242.00,240.149994,239.949997
164,2015-12-01,PSA,243.139999,239.702911,687800,241.899994,243.110001,240.449997
165,2015-11-30,PSA,242.589996,236.695652,1175700,241.380005,240.059998,238.75
166,2015-11-27,PSA,242.580002,237.425287,291900,239.119995,240.800003,239.009995
167,2015-11-25,PSA,240.740005,235.985742,573500,238.00,239.339996,238.00
168,2015-11-24,PSA,238.149994,234.496909,761700,236.139999,237.830002,235.240005
169,2015-11-23,PSA,238.00,233.717972,459500,236.949997,237.039993,236.309998
170,2015-11-20,PSA,237.550003,233.363017,789100,235.649994,236.679993,235.00
171,2015-11-19,PSA,235.00,231.026236,641600,233.080002,234.309998,232.559998
172,2015-11-18,PSA,233.75,229.468378,591400,232.729996,232.729996,229.25
173,2015-11-17,PSA,232.929993,228.166885,503800,229.330002,231.410004,228.929993
174,2015-11-16,PSA,229.330002,226.116033,553100,226.259995,229.330002,225.850006
175,2015-11-13,PSA,230.00,223.089051,666900,228.210007,226.259995,225.649994
176,2015-11-12,PSA,230.119995,225.228637,507200,228.619995,228.429993,227.460007
177,2015-11-11,PSA,230.380005,225.632895,502600,228.460007,228.839996,228.460007
178,2015-11-10,PSA,229.990005,226.155466,680300,227.300003,229.369995,226.690002
179,2015-11-09,PSA,227.880005,223.927144,816200,226.800003,227.110001,222.699997
